model,draw,band,layer,mean_norm,std_norm,participation_ratio,isotropy
pythia-410m,draw_3,medium,21,54.13462829589844,5.295491695404053,9.352449099376296,0.3377602696418762
pythia-410m,draw_3,medium,22,54.21236038208008,3.273620367050171,23.216179801978853,0.3552829623222351
pythia-410m,draw_3,medium,23,66.52378845214844,8.732325553894043,44.098879903818194,0.25991934537887573
pythia-410m,draw_3,high,0,14.299867630004883,0.8059898018836975,105.11532228146184,0.6417412757873535
pythia-410m,draw_3,high,1,17.89187240600586,1.1861674785614014,109.71944802645442,0.4778923988342285
pythia-410m,draw_3,high,2,21.0205078125,1.3095003366470337,104.61263042101386,0.38718360662460327
pythia-410m,draw_3,high,3,21.652246475219727,1.354433536529541,100.83121950357355,0.3961629271507263
pythia-410m,draw_3,high,4,21.71377944946289,1.2037060260772705,95.44701647918743,0.4108428359031677
pythia-410m,draw_3,high,5,20.22566795349121,1.0005488395690918,93.71436024952297,0.5175647437572479
pythia-410m,draw_3,high,6,21.439844131469727,0.8637338876724243,93.29959874299819,0.4935723543167114
pythia-410m,draw_3,high,7,22.078292846679688,0.8865478038787842,86.939000240059,0.47626543045043945
pythia-410m,draw_3,high,8,23.550338745117188,1.054102897644043,84.2138311004751,0.434034526348114
pythia-410m,draw_3,high,9,23.778480529785156,1.2030612230300903,80.31239371861315,0.4587883949279785
pythia-410m,draw_3,high,10,24.02747344970703,1.266575813293457,86.1614092544423,0.4940004348754883
pythia-410m,draw_3,high,11,26.825729370117188,1.3770712614059448,79.29010641848245,0.49334001541137695
pythia-410m,draw_3,high,12,26.178653717041016,1.462052583694458,80.80527035982855,0.4491760730743408
pythia-410m,draw_3,high,13,31.35304832458496,2.6482274532318115,56.793789553308,0.3366163372993469
pythia-410m,draw_3,high,14,26.984895706176758,1.5093543529510498,68.17052957611764,0.40256524085998535
pythia-410m,draw_3,high,15,25.727333068847656,1.234656810760498,70.55281878786357,0.4552538990974426
pythia-410m,draw_3,high,16,32.90221405029297,1.491565465927124,71.73950639513556,0.33528852462768555
pythia-410m,draw_3,high,17,35.41994094848633,2.4010608196258545,15.944314228003073,0.4112766981124878
pythia-410m,draw_3,high,18,43.313377380371094,3.855156183242798,8.909105111506424,0.41360050439834595
pythia-410m,draw_3,high,19,57.576751708984375,4.719494342803955,12.66550825697543,0.23928934335708618
pythia-410m,draw_3,high,20,62.14688491821289,6.416130542755127,5.330153149022835,0.27822595834732056
pythia-410m,draw_3,high,21,54.6342658996582,5.133914470672607,9.683036074575158,0.34306514263153076
pythia-410m,draw_3,high,22,54.196250915527344,3.328373670578003,23.865987597446523,0.3471073508262634
pythia-410m,draw_3,high,23,69.89167785644531,9.113929748535156,44.51204680506167,0.2222501039505005
pythia-410m,draw_3,very_high,0,13.55996322631836,0.6200069785118103,104.15643801677852,0.5897829830646515
pythia-410m,draw_3,very_high,1,16.70142936706543,1.0862735509872437,106.59087817997074,0.4809302091598511
pythia-410m,draw_3,very_high,2,19.750492095947266,1.21888267993927,101.76936605963702,0.3969044089317322
pythia-410m,draw_3,very_high,3,20.41044044494629,1.3030911684036255,99.53462174348262,0.41528284549713135
pythia-410m,draw_3,very_high,4,20.763164520263672,1.0720834732055664,96.10613115498921,0.4286898374557495
pythia-410m,draw_3,very_high,5,19.44765281677246,0.9143383502960205,97.23135155709328,0.5392426550388336
pythia-410m,draw_3,very_high,6,20.805816650390625,0.785713791847229,96.55118972121564,0.5127483010292053
pythia-410m,draw_3,very_high,7,21.603450775146484,0.8639487624168396,90.62504414501286,0.49300330877304077
pythia-410m,draw_3,very_high,8,23.088211059570312,0.9848226308822632,88.70887106793903,0.4497338533401489
pythia-410m,draw_3,very_high,9,23.323619842529297,1.1089428663253784,84.95824307401372,0.47193533182144165
pythia-410m,draw_3,very_high,10,23.675203323364258,1.2184628248214722,88.33970984029608,0.5144133567810059
pythia-410m,draw_3,very_high,11,26.67377471923828,1.3327096700668335,79.18317400674931,0.5039699673652649
pythia-410m,draw_3,very_high,12,25.82497215270996,1.3687657117843628,80.70112056761036,0.46167248487472534
pythia-410m,draw_3,very_high,13,30.7977294921875,2.597559690475464,53.92886589038471,0.3484776020050049
pythia-410m,draw_3,very_high,14,26.720993041992188,1.4457306861877441,66.54971868115622,0.4079231023788452
pythia-410m,draw_3,very_high,15,25.60055923461914,1.2625441551208496,69.67988616010058,0.45282888412475586
pythia-410m,draw_3,very_high,16,32.82209014892578,1.796431303024292,70.30008832483699,0.33218175172805786
pythia-410m,draw_3,very_high,17,35.5952262878418,2.489220380783081,15.861832542843079,0.38159888982772827
pythia-410m,draw_3,very_high,18,42.39469528198242,3.293458938598633,9.194068510792354,0.3887619376182556
pythia-410m,draw_3,very_high,19,56.67054748535156,4.958291053771973,12.250110759471713,0.23091769218444824
pythia-410m,draw_3,very_high,20,60.53499221801758,5.947147369384766,4.788976220345125,0.28773343563079834
pythia-410m,draw_3,very_high,21,54.89328384399414,6.269703388214111,7.149639873642433,0.3674611449241638
pythia-410m,draw_3,very_high,22,54.78517532348633,4.188199520111084,16.434665324016485,0.3406844139099121
pythia-410m,draw_3,very_high,23,72.38634490966797,8.875556945800781,42.578383281320136,0.19156908988952637
pythia-410m,draw_3,control,0,13.86961555480957,0.9939107298851013,113.9093771543166,0.6098639369010925
pythia-410m,draw_3,control,1,17.235830307006836,1.4123890399932861,117.72425354854839,0.4719332456588745
pythia-410m,draw_3,control,2,20.2645263671875,1.4850983619689941,111.77925926824324,0.3855876326560974
pythia-410m,draw_3,control,3,20.87795639038086,1.6207444667816162,108.09267421507658,0.4002501964569092
pythia-410m,draw_3,control,4,21.11579704284668,1.4370956420898438,100.85943164296594,0.4169629216194153
pythia-410m,draw_3,control,5,19.73171043395996,1.1962169408798218,99.21233457241615,0.5259621143341064
pythia-410m,draw_3,control,6,21.106483459472656,0.9962445497512817,98.6267538957915,0.4970516562461853
pythia-410m,draw_3,control,7,21.753042221069336,1.001562476158142,92.81681749452629,0.4753006100654602
pythia-410m,draw_3,control,8,23.264591217041016,1.0328656435012817,90.82508852458442,0.43159574270248413
pythia-410m,draw_3,control,9,23.43472671508789,1.2158156633377075,85.4923243724111,0.4565717577934265
pythia-410m,draw_3,control,10,23.703004837036133,1.3021334409713745,89.38839825312178,0.4993475675582886
pythia-410m,draw_3,control,11,26.705562591552734,1.4177043437957764,81.29660424292668,0.5002430379390717
pythia-410m,draw_3,control,12,25.887752532958984,1.4757803678512573,83.27096237076101,0.4578801989555359
pythia-410m,draw_3,control,13,31.06365966796875,2.676713228225708,59.16817456417099,0.34038907289505005
pythia-410m,draw_3,control,14,26.802274703979492,1.5899896621704102,68.06259619851227,0.40998321771621704
pythia-410m,draw_3,control,15,25.5716495513916,1.325391173362732,69.52479823291901,0.4657977819442749
pythia-410m,draw_3,control,16,32.780086517333984,1.7860958576202393,69.09301091206738,0.3434622287750244
pythia-410m,draw_3,control,17,35.60310363769531,2.273911237716675,12.539841905776148,0.41579586267471313
pythia-410m,draw_3,control,18,42.982120513916016,4.14763069152832,6.614238761801344,0.42130833864212036
pythia-410m,draw_3,control,19,57.12446975708008,4.580076217651367,8.345311162383938,0.25475287437438965
pythia-410m,draw_3,control,20,61.387840270996094,6.842294692993164,3.7956615053237863,0.3191395401954651
pythia-410m,draw_3,control,21,54.37334060668945,6.263497829437256,7.13576289186022,0.37767326831817627
pythia-410m,draw_3,control,22,54.574893951416016,3.7491636276245117,15.835939383384,0.3592854142189026
pythia-410m,draw_3,control,23,71.1669692993164,8.623727798461914,45.7852634030941,0.20405852794647217
pythia-1b,draw_1,low,0,31.190807342529297,1.7506449222564697,121.06754979965741,0.5204050540924072
pythia-1b,draw_1,low,1,41.3023681640625,2.276726484298706,122.04488383438195,0.31983882188796997
pythia-1b,draw_1,low,2,43.802406311035156,2.568834066390991,122.69323313435811,0.3162538409233093
pythia-1b,draw_1,low,3,44.37093734741211,2.6335110664367676,123.15556557544167,0.3673120141029358
pythia-1b,draw_1,low,4,50.05318069458008,3.090287685394287,120.21523697934747,0.32210642099380493
pythia-1b,draw_1,low,5,55.561180114746094,3.0364978313446045,111.63589752507384,0.3042299747467041
pythia-1b,draw_1,low,6,52.61008834838867,2.562190055847168,108.7731631874131,0.3540463447570801
pythia-1b,draw_1,low,7,63.22766876220703,2.4871714115142822,105.1386298253996,0.3166270852088928
pythia-1b,draw_1,low,8,60.39446258544922,2.796309471130371,105.0053605322629,0.32374632358551025
pythia-1b,draw_1,low,9,56.33441162109375,2.940636157989502,98.71112000871348,0.3902946710586548
pythia-1b,draw_1,low,10,61.862422943115234,3.7532565593719482,106.7380855523175,0.393152117729187
pythia-1b,draw_1,low,11,78.97673797607422,5.015773296356201,108.16196408606298,0.3786202073097229
pythia-1b,draw_1,low,12,93.26757049560547,4.973716735839844,106.18517171229986,0.29239416122436523
pythia-1b,draw_1,low,13,107.31623077392578,5.794045925140381,97.56671268175992,0.26289188861846924
pythia-1b,draw_1,low,14,134.47079467773438,6.998274803161621,89.33844262725756,0.35540032386779785
pythia-1b,draw_1,low,15,204.44142150878906,21.575439453125,57.53918345193752,0.25154048204421997
pythia-1b,draw_1,medium,0,29.414993286132812,1.4154595136642456,133.89685815122775,0.49803000688552856
pythia-1b,draw_1,medium,1,38.760433197021484,1.7212300300598145,132.31324011435677,0.32433390617370605
pythia-1b,draw_1,medium,2,41.33358383178711,1.928290843963623,134.60347691494,0.32515668869018555
pythia-1b,draw_1,medium,3,42.33794021606445,2.6532418727874756,131.42354788780227,0.38352692127227783
pythia-1b,draw_1,medium,4,48.37308883666992,4.426677703857422,117.03662166114574,0.3350166082382202
pythia-1b,draw_1,medium,5,54.40693283081055,10.833963394165039,35.83762510554541,0.3161119818687439
pythia-1b,draw_1,medium,6,52.30063247680664,12.47717571258545,26.321133600848714,0.36708933115005493
pythia-1b,draw_1,medium,7,63.03764724731445,12.19156265258789,38.0854213753466,0.3325895071029663
pythia-1b,draw_1,medium,8,60.7486686706543,12.700780868530273,32.70415190001095,0.3412507176399231
pythia-1b,draw_1,medium,9,57.601951599121094,12.831014633178711,31.392980649716836,0.40626299381256104
pythia-1b,draw_1,medium,10,64.14891815185547,12.771550178527832,42.371835730133235,0.4117394685745239
pythia-1b,draw_1,medium,11,81.24456787109375,11.770245552062988,66.20888827046454,0.39140498638153076
pythia-1b,draw_1,medium,12,95.89042663574219,11.09114933013916,70.02342783607345,0.29542022943496704
pythia-1b,draw_1,medium,13,109.38031005859375,10.4752197265625,75.09465933417631,0.2639315724372864
pythia-1b,draw_1,medium,14,135.37554931640625,9.787351608276367,88.16383061955575,0.3438733220100403
pythia-1b,draw_1,medium,15,206.7865447998047,24.141685485839844,52.03683297569285,0.23654884099960327
pythia-1b,draw_1,high,0,28.19438934326172,1.1147818565368652,131.38301293276226,0.43458259105682373
pythia-1b,draw_1,high,1,36.57459259033203,1.6412761211395264,128.56176968474418,0.3046531677246094
pythia-1b,draw_1,high,2,39.03007888793945,1.9566295146942139,127.82790241983378,0.3202856779098511
pythia-1b,draw_1,high,3,40.08895492553711,2.2001845836639404,126.83688762770059,0.3899068236351013
pythia-1b,draw_1,high,4,45.54471206665039,2.7417948246002197,123.63517330022552,0.3488903045654297
pythia-1b,draw_1,high,5,51.485443115234375,2.5277340412139893,117.3606999928742,0.3252032995223999
pythia-1b,draw_1,high,6,50.088645935058594,2.3354721069335938,113.03096554389101,0.37528055906295776
pythia-1b,draw_1,high,7,61.22920227050781,2.9430127143859863,104.20287813035343,0.34891432523727417
pythia-1b,draw_1,high,8,59.08749008178711,3.230794906616211,103.62013541784914,0.3585363030433655
pythia-1b,draw_1,high,9,56.67559051513672,3.175358295440674,95.86006681960592,0.42245280742645264
pythia-1b,draw_1,high,10,63.729942321777344,3.827155351638794,106.26062251539808,0.41940003633499146
pythia-1b,draw_1,high,11,80.16456604003906,5.6831817626953125,108.2953061687911,0.3908345699310303
pythia-1b,draw_1,high,12,95.54724884033203,5.879776954650879,102.77898206792534,0.2890580892562866
pythia-1b,draw_1,high,13,110.1966552734375,6.771346092224121,97.30370866179123,0.24631446599960327
pythia-1b,draw_1,high,14,135.29306030273438,8.292871475219727,93.93573460152984,0.29336267709732056
pythia-1b,draw_1,high,15,209.64659118652344,26.392147064208984,44.10418428339993,0.19867545366287231
pythia-1b,draw_1,very_high,0,27.377155303955078,0.8623647689819336,123.57146332997924,0.3948856592178345
pythia-1b,draw_1,very_high,1,34.987876892089844,1.563369870185852,120.74163829391193,0.294131875038147
pythia-1b,draw_1,very_high,2,37.49299621582031,1.945177435874939,120.54542517327612,0.31870174407958984
pythia-1b,draw_1,very_high,3,38.29503631591797,2.3416659832000732,120.82891262726032,0.3949030041694641
pythia-1b,draw_1,very_high,4,43.58561325073242,2.917255401611328,116.99673071150447,0.35733938217163086
pythia-1b,draw_1,very_high,5,50.05035400390625,2.5669384002685547,111.516168762857,0.3319563865661621
pythia-1b,draw_1,very_high,6,49.3924446105957,2.4282338619232178,105.8948602504882,0.3794684410095215
pythia-1b,draw_1,very_high,7,60.452735900878906,2.6905510425567627,103.51387312366634,0.3524572253227234
pythia-1b,draw_1,very_high,8,58.04697036743164,3.0681793689727783,102.87514910613024,0.3651696443557739
pythia-1b,draw_1,very_high,9,55.77626037597656,3.397510528564453,92.81434922832936,0.43560975790023804
pythia-1b,draw_1,very_high,10,62.431312561035156,4.010890960693359,103.5572147146934,0.42627036571502686
pythia-1b,draw_1,very_high,11,77.85272216796875,5.247425556182861,108.33992833566589,0.3832477927207947
pythia-1b,draw_1,very_high,12,93.8827896118164,5.717721939086914,106.95215963958375,0.2830497622489929
pythia-1b,draw_1,very_high,13,109.90350341796875,6.576383590698242,104.34508761382466,0.23503947257995605
pythia-1b,draw_1,very_high,14,134.2328338623047,8.062488555908203,100.88318645601201,0.2538851499557495
pythia-1b,draw_1,very_high,15,207.71197509765625,24.980384826660156,44.96680592132695,0.16913306713104248
pythia-1b,draw_1,control,0,27.635290145874023,1.1507322788238525,139.56171209150048,0.40943819284439087
pythia-1b,draw_1,control,1,35.52204895019531,1.7574255466461182,137.3102211650313,0.29683393239974976
pythia-1b,draw_1,control,2,38.05470657348633,2.02004337310791,135.70181444598006,0.31565147638320923
pythia-1b,draw_1,control,3,39.152828216552734,2.2380340099334717,134.7321798640801,0.3840445280075073
pythia-1b,draw_1,control,4,44.55086898803711,2.8061909675598145,129.71901258351127,0.34774988889694214
pythia-1b,draw_1,control,5,50.899044036865234,2.4674031734466553,120.70399416087577,0.320884108543396
pythia-1b,draw_1,control,6,49.36228561401367,2.3295342922210693,115.22646086799192,0.3721522092819214
pythia-1b,draw_1,control,7,61.00006866455078,2.809722900390625,107.39509726389805,0.34229397773742676
pythia-1b,draw_1,control,8,58.57504653930664,3.3489677906036377,105.01969498465958,0.35443633794784546
pythia-1b,draw_1,control,9,56.23270797729492,3.288361072540283,96.87124381922344,0.42374229431152344
pythia-1b,draw_1,control,10,62.97324752807617,3.8209950923919678,108.50287795170007,0.4208356738090515
pythia-1b,draw_1,control,11,78.39591979980469,5.588445663452148,110.97716310135372,0.38725972175598145
pythia-1b,draw_1,control,12,94.14708709716797,5.879360675811768,106.09574782146605,0.2891104221343994
pythia-1b,draw_1,control,13,109.7601547241211,6.8255391120910645,100.59989211737796,0.24350059032440186
pythia-1b,draw_1,control,14,134.42080688476562,8.198803901672363,99.2250782558599,0.2738261818885803
pythia-1b,draw_1,control,15,208.1839599609375,26.390687942504883,44.40114752657668,0.18511545658111572
pythia-1b,draw_2,low,0,31.160486221313477,1.7831224203109741,129.43236474251884,0.5164019167423248
pythia-1b,draw_2,low,1,41.17633819580078,2.0274248123168945,127.9980130353362,0.3214370012283325
pythia-1b,draw_2,low,2,43.67991256713867,2.301720142364502,129.66287206005,0.3168298006057739
pythia-1b,draw_2,low,3,43.940155029296875,2.5151944160461426,126.77288660591927,0.37100255489349365
pythia-1b,draw_2,low,4,49.632484436035156,3.097219467163086,122.17622929741383,0.3240799307823181
pythia-1b,draw_2,low,5,55.30106735229492,2.5637967586517334,111.62678799490509,0.30332517623901367
pythia-1b,draw_2,low,6,52.418819427490234,2.392078399658203,106.71134590674417,0.35364675521850586
pythia-1b,draw_2,low,7,62.875938415527344,3.079054594039917,102.2320732162716,0.31632500886917114
pythia-1b,draw_2,low,8,60.33390808105469,3.3232009410858154,99.05280839374643,0.32315850257873535
pythia-1b,draw_2,low,9,56.54377746582031,3.0208098888397217,92.52776374937335,0.3890070915222168
pythia-1b,draw_2,low,10,62.405487060546875,3.639772415161133,101.12144330314702,0.3921903371810913
pythia-1b,draw_2,low,11,79.8812484741211,4.732960224151611,104.16987096461365,0.38008272647857666
pythia-1b,draw_2,low,12,94.19586944580078,4.427100658416748,102.97086166116732,0.2905808687210083
pythia-1b,draw_2,low,13,107.76407623291016,5.467248916625977,92.99513548092604,0.2647642493247986
pythia-1b,draw_2,low,14,134.83172607421875,6.8316240310668945,84.64634262873501,0.3606012463569641
pythia-1b,draw_2,low,15,205.2135009765625,22.74250602722168,50.8795417787523,0.25823354721069336
pythia-1b,draw_2,medium,0,29.336454391479492,1.4546266794204712,120.41387539534202,0.5035790205001831
pythia-1b,draw_2,medium,1,38.746036529541016,1.9220874309539795,122.6953672851027,0.32422757148742676
pythia-1b,draw_2,medium,2,41.411624908447266,2.186075448989868,125.45547433493694,0.3242989778518677
pythia-1b,draw_2,medium,3,42.192508697509766,2.356290817260742,125.88302668315254,0.3857910633087158
pythia-1b,draw_2,medium,4,48.15953826904297,2.8415462970733643,123.69787472456026,0.33679187297821045
pythia-1b,draw_2,medium,5,54.032066345214844,2.6814138889312744,115.17600070519757,0.3128533363342285
pythia-1b,draw_2,medium,6,51.3012809753418,2.58847713470459,110.9102705563865,0.3659020662307739
pythia-1b,draw_2,medium,7,62.489349365234375,2.6919314861297607,105.02988062221836,0.3269226551055908
pythia-1b,draw_2,medium,8,60.055381774902344,3.0226967334747314,102.19032898233677,0.3343958258628845
pythia-1b,draw_2,medium,9,56.63734817504883,2.8644566535949707,96.22276058986172,0.3993107080459595
pythia-1b,draw_2,medium,10,63.286441802978516,3.5692076683044434,107.57770999049245,0.4008673429489136
pythia-1b,draw_2,medium,11,80.78133392333984,4.939479351043701,110.96287899522461,0.3809777498245239
pythia-1b,draw_2,medium,12,95.44013977050781,5.308488845825195,108.92234550116052,0.28269094228744507
pythia-1b,draw_2,medium,13,109.19817352294922,6.120511531829834,103.25648199016074,0.25106561183929443
pythia-1b,draw_2,medium,14,135.66944885253906,7.57092809677124,93.80126859867961,0.32984602451324463
pythia-1b,draw_2,medium,15,208.2422637939453,24.773283004760742,52.27614568041785,0.22737574577331543
pythia-1b,draw_2,high,0,27.998218536376953,1.0760042667388916,133.8352332153605,0.4283437728881836
pythia-1b,draw_2,high,1,36.66056823730469,1.6499292850494385,129.92235577724853,0.2935555577278137
pythia-1b,draw_2,high,2,39.23162841796875,1.951839804649353,129.7291721628531,0.30699729919433594
pythia-1b,draw_2,high,3,40.04458236694336,2.0297863483428955,129.1471763067403,0.3821974992752075
pythia-1b,draw_2,high,4,45.504966735839844,2.4608161449432373,125.71128926893937,0.34245163202285767
pythia-1b,draw_2,high,5,51.8916130065918,2.39799427986145,118.11495452080584,0.31865227222442627
pythia-1b,draw_2,high,6,50.03453826904297,2.0498716831207275,115.00824965400817,0.3724350333213806
pythia-1b,draw_2,high,7,61.492923736572266,2.5194342136383057,108.63547747154809,0.33994853496551514
pythia-1b,draw_2,high,8,58.96393966674805,2.919938802719116,107.06758746335653,0.3491150736808777
pythia-1b,draw_2,high,9,56.274696350097656,2.9751217365264893,99.18798679982211,0.4126037359237671
pythia-1b,draw_2,high,10,63.182228088378906,3.7569737434387207,110.58815568823951,0.41137903928756714
pythia-1b,draw_2,high,11,79.805908203125,5.152877330780029,114.09970826804583,0.38327765464782715
pythia-1b,draw_2,high,12,95.47815704345703,5.234753608703613,112.77914091247965,0.2806088924407959
pythia-1b,draw_2,high,13,109.96894073486328,5.914062976837158,106.88007462389528,0.2417011857032776
pythia-1b,draw_2,high,14,135.17007446289062,7.355127334594727,101.76409792589592,0.2911983132362366
pythia-1b,draw_2,high,15,207.88958740234375,23.607332229614258,56.15690611100727,0.20013046264648438
pythia-1b,draw_2,very_high,0,27.2305908203125,0.8169970512390137,134.60541751588403,0.39870119094848633
pythia-1b,draw_2,very_high,1,34.82188415527344,1.2964589595794678,133.88132788100623,0.29529011249542236
pythia-1b,draw_2,very_high,2,37.4276123046875,1.7189476490020752,132.78065100365322,0.3185436725616455
pythia-1b,draw_2,very_high,3,38.56669235229492,1.9995806217193604,132.13799375730295,0.3882337212562561
pythia-1b,draw_2,very_high,4,43.82109832763672,2.68206787109375,129.1202549618839,0.3510483503341675
pythia-1b,draw_2,very_high,5,50.23258972167969,2.539024591445923,120.17779904912409,0.3256915807723999
pythia-1b,draw_2,very_high,6,49.41520309448242,2.3494839668273926,114.157061659866,0.3740219473838806
pythia-1b,draw_2,very_high,7,60.4348258972168,2.81571626663208,105.84750120586949,0.3456515073776245
pythia-1b,draw_2,very_high,8,58.11592102050781,2.9090116024017334,104.88814239813827,0.3595317006111145
pythia-1b,draw_2,very_high,9,56.194610595703125,3.153418779373169,91.7772823171137,0.425235390663147
pythia-1b,draw_2,very_high,10,63.169219970703125,3.8147685527801514,104.09601059238216,0.4199151396751404
pythia-1b,draw_2,very_high,11,78.46421813964844,5.533027172088623,106.08187552750334,0.3786858916282654
pythia-1b,draw_2,very_high,12,94.28642272949219,5.7069573402404785,104.77279003409248,0.28044575452804565
pythia-1b,draw_2,very_high,13,110.0799331665039,6.8018717765808105,99.4958732299587,0.23352891206741333
pythia-1b,draw_2,very_high,14,134.0999298095703,8.209966659545898,96.8200900422709,0.2511085271835327
pythia-1b,draw_2,very_high,15,205.3758544921875,26.966087341308594,38.62008425994664,0.16895240545272827
pythia-1b,draw_2,control,0,27.70218276977539,1.2767964601516724,139.18840294946284,0.41606414318084717
pythia-1b,draw_2,control,1,35.43922424316406,1.8409044742584229,136.03564681393874,0.30158311128616333
pythia-1b,draw_2,control,2,37.95875930786133,2.432725667953491,131.95395366293596,0.3217009902000427
pythia-1b,draw_2,control,3,38.86883544921875,2.586667060852051,129.8435677264075,0.39243561029434204
pythia-1b,draw_2,control,4,44.18055725097656,3.3541219234466553,121.53408671734715,0.3533962368965149
pythia-1b,draw_2,control,5,50.613887786865234,2.8772366046905518,114.89703923086688,0.3274604082107544
pythia-1b,draw_2,control,6,49.30194854736328,2.5780270099639893,109.55384434124433,0.3781239986419678
pythia-1b,draw_2,control,7,60.44038009643555,3.0359134674072266,99.50596447072073,0.34967154264450073
pythia-1b,draw_2,control,8,58.03902053833008,3.341752290725708,97.80932251446045,0.36172598600387573
pythia-1b,draw_2,control,9,55.616905212402344,3.270299196243286,90.62259334124653,0.4309993386268616
pythia-1b,draw_2,control,10,62.77397537231445,3.5528786182403564,102.91084869266989,0.42329585552215576
pythia-1b,draw_2,control,11,78.4825210571289,4.689921855926514,108.92075289814602,0.3894479274749756
pythia-1b,draw_2,control,12,94.33190155029297,5.193334579467773,104.48827713486838,0.2929796576499939
pythia-1b,draw_2,control,13,109.79467010498047,6.488053798675537,98.93714546620812,0.24774736166000366
pythia-1b,draw_2,control,14,134.4950714111328,8.194260597229004,96.05691891075644,0.278195858001709
pythia-1b,draw_2,control,15,206.41537475585938,26.21443748474121,42.590088588462336,0.19082117080688477
pythia-1b,draw_3,low,0,31.001192092895508,1.7761788368225098,123.35143035073065,0.5226842761039734
pythia-1b,draw_3,low,1,41.04174041748047,2.177586555480957,122.32326724978577,0.3247603178024292
pythia-1b,draw_3,low,2,43.56863021850586,2.460376501083374,123.28398560558509,0.3219769597053528
pythia-1b,draw_3,low,3,43.98833465576172,2.515552282333374,124.7407161529278,0.37734532356262207
pythia-1b,draw_3,low,4,49.70875930786133,2.9603967666625977,121.31114674722969,0.32887017726898193
pythia-1b,draw_3,low,5,55.28928756713867,2.716693162918091,109.64121319551684,0.31057971715927124
pythia-1b,draw_3,low,6,52.39223861694336,2.582058906555176,108.01925063543487,0.3607645630836487
pythia-1b,draw_3,low,7,62.86307144165039,2.8217968940734863,105.17220472955418,0.3213014006614685
pythia-1b,draw_3,low,8,60.18179702758789,3.10791277885437,101.82447041589396,0.33000272512435913
pythia-1b,draw_3,low,9,56.57759475708008,2.963947057723999,95.21212702966987,0.3908998966217041
pythia-1b,draw_3,low,10,62.23000717163086,3.8031487464904785,104.66055399339325,0.3912033438682556
pythia-1b,draw_3,low,11,79.98698425292969,4.893404006958008,107.06340836615323,0.3729351758956909
pythia-1b,draw_3,low,12,94.62955474853516,4.975944995880127,104.69869296303376,0.2868141531944275
pythia-1b,draw_3,low,13,108.85169982910156,5.948381423950195,95.61935312921385,0.2595031261444092
pythia-1b,draw_3,low,14,136.026611328125,7.22342586517334,88.26404309883482,0.3494102954864502
pythia-1b,draw_3,low,15,208.7188262939453,23.4283447265625,51.216117057817726,0.24539333581924438
pythia-1b,draw_3,medium,0,29.32724380493164,1.3930422067642212,122.85844321285782,0.4998013377189636
pythia-1b,draw_3,medium,1,38.569862365722656,1.865451455116272,122.81940817824528,0.3246867060661316
pythia-1b,draw_3,medium,2,41.149375915527344,2.1376943588256836,126.42998558815685,0.3256053924560547
pythia-1b,draw_3,medium,3,42.019039154052734,2.419724464416504,125.71617664359904,0.3850966691970825
pythia-1b,draw_3,medium,4,47.73994827270508,2.8884406089782715,122.17042146631914,0.33963024616241455
pythia-1b,draw_3,medium,5,53.95771408081055,2.5774776935577393,113.20550000530555,0.3158615231513977
pythia-1b,draw_3,medium,6,51.508056640625,2.470332384109497,110.57273424105999,0.3669329285621643
pythia-1b,draw_3,medium,7,62.71366500854492,2.829827308654785,101.44025370998598,0.3298225998878479
pythia-1b,draw_3,medium,8,60.07040786743164,3.0877068042755127,100.21517043551832,0.33801233768463135
pythia-1b,draw_3,medium,9,56.82421112060547,3.143760919570923,92.38359208569605,0.4006003141403198
pythia-1b,draw_3,medium,10,63.36851501464844,3.3732705116271973,102.70080567134525,0.40238821506500244
pythia-1b,draw_3,medium,11,80.55619812011719,5.235966682434082,102.4174839063712,0.3837957978248596
pythia-1b,draw_3,medium,12,94.95316314697266,5.752596378326416,98.6874768100657,0.28832584619522095
pythia-1b,draw_3,medium,13,108.6828842163086,6.441398620605469,92.02501913706831,0.2586137056350708
pythia-1b,draw_3,medium,14,135.13600158691406,7.868764877319336,88.8231096255001,0.3383510112762451
pythia-1b,draw_3,medium,15,209.53192138671875,25.81537437438965,46.26492831728173,0.23255902528762817
pythia-1b,draw_3,high,0,28.174341201782227,1.1428792476654053,124.75521810677608,0.43556666374206543
pythia-1b,draw_3,high,1,36.712379455566406,1.669596552848816,120.44841241340339,0.3017420172691345
pythia-1b,draw_3,high,2,39.06208419799805,1.8749059438705444,121.97126416390054,0.3178889751434326
pythia-1b,draw_3,high,3,39.82891082763672,2.237333297729492,123.35939129554242,0.3917839527130127
pythia-1b,draw_3,high,4,45.22370910644531,2.669590473175049,122.72549552571927,0.34920668601989746
pythia-1b,draw_3,high,5,51.57608413696289,2.284156084060669,115.96207011746596,0.32382434606552124
pythia-1b,draw_3,high,6,50.00126266479492,2.181563377380371,110.11577336275103,0.37515193223953247
pythia-1b,draw_3,high,7,61.10335159301758,2.9905638694763184,105.04212000788726,0.34328585863113403
pythia-1b,draw_3,high,8,58.480140686035156,3.2303903102874756,103.8456299188079,0.35508662462234497
pythia-1b,draw_3,high,9,55.909027099609375,3.1552376747131348,94.89081160024908,0.4216805100440979
pythia-1b,draw_3,high,10,62.82844543457031,3.8904356956481934,106.070986957531,0.421519935131073
pythia-1b,draw_3,high,11,79.38987731933594,5.268592357635498,108.12787335047757,0.3914286494255066
