model,draw,band,layer,mean_gini,std_gini,population_gini,mean_abs_activation
pythia-160m,draw_3,control,7,0.4215768338334959,0.007824460285262912,0.315160838032027,0.7963813543319702
pythia-160m,draw_3,control,8,0.4006764278531715,0.007768431933308483,0.3059462493614802,0.8686177730560303
pythia-160m,draw_3,control,9,0.39899246783502285,0.010047055864537335,0.2830255006625979,0.7995670437812805
pythia-160m,draw_3,control,10,0.40617998084264717,0.010305803757757337,0.28136913024906196,0.7393313050270081
pythia-160m,draw_3,control,11,0.424264865557928,0.010081500314317005,0.32792708202432963,0.930256187915802
pythia-410m,draw_1,low,0,0.4171332855754859,0.006836947047794174,0.053478853769998835,0.277682363986969
pythia-410m,draw_1,low,1,0.31589861452916373,0.012865512313213652,0.16832586143969297,1.4190845489501953
pythia-410m,draw_1,low,2,0.328665128537274,0.010893844297268676,0.13783899586642967,1.1026065349578857
pythia-410m,draw_1,low,3,0.374312765833817,0.00905551080053905,0.18217182856611558,0.8868290185928345
pythia-410m,draw_1,low,4,0.3794483392973139,0.008940272396716391,0.19820726041658454,0.8409424424171448
pythia-410m,draw_1,low,5,0.44507886223480153,0.008944027784625563,0.2565121860363575,0.6172127723693848
pythia-410m,draw_1,low,6,0.39931248917868906,0.010178483090762646,0.2824987522499085,0.9922348260879517
pythia-410m,draw_1,low,7,0.4130116914897873,0.007524305180386253,0.3022991655997527,0.8598731160163879
pythia-410m,draw_1,low,8,0.4184586147564162,0.0063047155596205814,0.3141513234695903,0.8136318922042847
pythia-410m,draw_1,low,9,0.420388957868576,0.006242422466231352,0.31900914755619425,0.7391849756240845
pythia-410m,draw_1,low,10,0.4143158785698453,0.005575825941471832,0.2947039935964151,0.6758871078491211
pythia-410m,draw_1,low,11,0.41715709000429035,0.007551208869279063,0.2840232153313942,0.633026123046875
pythia-410m,draw_1,low,12,0.40906061716873954,0.007933096135755121,0.27919691086695764,0.6164170503616333
pythia-410m,draw_1,low,13,0.40754181289305746,0.0055144784567434215,0.29826051431417544,0.6567094326019287
pythia-410m,draw_1,low,14,0.39735902316630384,0.005940116942419616,0.2981999818202907,0.6410699486732483
pythia-410m,draw_1,low,15,0.3899765353346404,0.004903693668638171,0.2867259054644251,0.7090163826942444
pythia-410m,draw_1,low,16,0.39406430558235866,0.005431920741251009,0.2915253685069734,0.742474377155304
pythia-410m,draw_1,low,17,0.3770271235058527,0.006684165949635717,0.26152417812595874,0.7146324515342712
pythia-410m,draw_1,low,18,0.3482512658008971,0.009630856249117019,0.2339891692619651,0.833081066608429
pythia-410m,draw_1,low,19,0.3620529380367175,0.0130935056087382,0.23309399629212768,0.7589454650878906
pythia-410m,draw_1,low,20,0.35769363567195767,0.014867158340752074,0.22134863415245842,0.621499240398407
pythia-410m,draw_1,low,21,0.3791788306276528,0.01394579131406882,0.24140775065040598,0.607929527759552
pythia-410m,draw_1,low,22,0.3946229040307601,0.01156489417234071,0.2573957923963126,0.7291647791862488
pythia-410m,draw_1,low,23,0.42294284025613954,0.008808440222355647,0.299475104625744,0.7815088629722595
pythia-410m,draw_2,low,0,0.41494033069113173,0.009970592967748033,0.05291987069228399,0.280245840549469
pythia-410m,draw_2,low,1,0.31925589739044097,0.013709637234477856,0.1675463541826836,1.4022314548492432
pythia-410m,draw_2,low,2,0.3300843615216556,0.010763272267161112,0.13813425210805796,1.0921549797058105
pythia-410m,draw_2,low,3,0.3758503869980695,0.009231319178735277,0.18446419448280338,0.874638020992279
pythia-410m,draw_2,low,4,0.38061249537921776,0.009118799541983379,0.20012973279188384,0.8306387662887573
pythia-410m,draw_2,low,5,0.4468090215504838,0.009119698003419333,0.26036369099109424,0.612787127494812
pythia-410m,draw_2,low,6,0.39949670012618377,0.010201984677326343,0.28281285528785505,0.9847345352172852
pythia-410m,draw_2,low,7,0.4130722458549072,0.007134678265978372,0.3025953991781076,0.8546695709228516
pythia-410m,draw_2,low,8,0.41887244428279374,0.0052156919137747336,0.3160406544528993,0.8158791661262512
pythia-410m,draw_2,low,9,0.42118264771667113,0.005671960802269825,0.32087552848547474,0.7400190830230713
pythia-410m,draw_2,low,10,0.41508292147881654,0.005156508360273916,0.2963157883513672,0.6746282577514648
pythia-410m,draw_2,low,11,0.4173401274897135,0.007657328070067226,0.2848374021527842,0.6350549459457397
pythia-410m,draw_2,low,12,0.4084194992251635,0.007573653959951693,0.2780821748007305,0.6148698329925537
pythia-410m,draw_2,low,13,0.4079337133995544,0.005086846649060373,0.29733637075782604,0.6572473049163818
pythia-410m,draw_2,low,14,0.3968480281373108,0.00632073106361063,0.2971197793397886,0.6433124542236328
pythia-410m,draw_2,low,15,0.3901300215820899,0.005104340095831751,0.28661897488233024,0.7147296071052551
pythia-410m,draw_2,low,16,0.3943637540257938,0.004864084358939493,0.291616873711545,0.7459075450897217
pythia-410m,draw_2,low,17,0.37760719264415066,0.006387712202462997,0.2601804876318312,0.7162567973136902
pythia-410m,draw_2,low,18,0.34992213688321383,0.008536973454218715,0.2331914026061599,0.8279262781143188
pythia-410m,draw_2,low,19,0.3638134451750087,0.011750880618675205,0.23169513502545924,0.7475889325141907
pythia-410m,draw_2,low,20,0.3600119211121829,0.01339693174055629,0.2200653684095344,0.6165017485618591
pythia-410m,draw_2,low,21,0.38112868563792446,0.013181394352881777,0.2383742091652663,0.5989264845848083
pythia-410m,draw_2,low,22,0.3971006022561316,0.011075880057207872,0.2553580597824583,0.7188766598701477
pythia-410m,draw_2,low,23,0.4243787840282068,0.00891879054740062,0.2970657970620778,0.7677913904190063
pythia-410m,draw_3,low,0,0.4146209481924214,0.010641878401801412,0.052761317340272784,0.2810862362384796
pythia-410m,draw_3,low,1,0.3154314416848167,0.013135305895635717,0.167490170477125,1.4236021041870117
pythia-410m,draw_3,low,2,0.3295276347316576,0.009682417425193664,0.139051225785078,1.0974115133285522
pythia-410m,draw_3,low,3,0.3763600952696188,0.009663041097821148,0.18478647530218217,0.8804543018341064
pythia-410m,draw_3,low,4,0.3814282231428045,0.008686741743218648,0.2015407983942481,0.84005206823349
pythia-410m,draw_3,low,5,0.44704988635686566,0.009445812054958777,0.2593388193314965,0.6177117228507996
pythia-410m,draw_3,low,6,0.3997628500748964,0.010269904960658436,0.28391429819635716,0.9953863024711609
pythia-410m,draw_3,low,7,0.41370983228466957,0.00771521212391162,0.3017390182353765,0.8588961362838745
pythia-410m,draw_3,low,8,0.41919841710274214,0.006315029313171544,0.31418006757990824,0.8171034455299377
pythia-410m,draw_3,low,9,0.42122862954203255,0.006186521700236548,0.31882838669073243,0.7402540445327759
pythia-410m,draw_3,low,10,0.41526487172318927,0.005441833087079129,0.2946845427939535,0.6766545176506042
pythia-410m,draw_3,low,11,0.417547451940068,0.007277944850461884,0.28302945763242016,0.6341760158538818
pythia-410m,draw_3,low,12,0.40922368281596316,0.007410102958059511,0.27800623301713245,0.6157975792884827
pythia-410m,draw_3,low,13,0.408613633906461,0.005918094658284546,0.29703029933977754,0.6591975092887878
pythia-410m,draw_3,low,14,0.39715542655063285,0.006267993008916873,0.2952460516893578,0.6453757286071777
pythia-410m,draw_3,low,15,0.3896935281883759,0.005296801268796647,0.28394137456976565,0.7126631736755371
pythia-410m,draw_3,low,16,0.39418149057332647,0.005488417618097621,0.29011367435595514,0.7418017983436584
pythia-410m,draw_3,low,17,0.3775919350215007,0.006925093977657658,0.2608058357008962,0.7152395248413086
pythia-410m,draw_3,low,18,0.3503082964409019,0.00893137105077789,0.23349652252509046,0.8313748240470886
pythia-410m,draw_3,low,19,0.363789525820884,0.011661413592793437,0.2303548436788334,0.7546566724777222
pythia-410m,draw_3,low,20,0.35971778061960763,0.013984891647414045,0.2197862874202834,0.6279632449150085
pythia-410m,draw_3,low,21,0.3800140968726911,0.013527127714205013,0.23858940385318905,0.6138038635253906
pythia-410m,draw_3,low,22,0.39466531648585984,0.01079851876982691,0.2547198743426602,0.7263293266296387
pythia-410m,draw_3,low,23,0.42179996432329536,0.008680521585519586,0.29829747458206635,0.7805866599082947
pythia-410m,draw_1,medium,0,0.4095140154982117,0.013253978479363387,0.0524000215186784,0.28412196040153503
pythia-410m,draw_1,medium,1,0.3267243353344103,0.014764472922036177,0.17616363920703026,1.3887349367141724
pythia-410m,draw_1,medium,2,0.3344166822741685,0.011199684670693627,0.13879540056214723,1.0737680196762085
pythia-410m,draw_1,medium,3,0.38088690551869653,0.008144902140429778,0.1849345916614762,0.8544765710830688
pythia-410m,draw_1,medium,4,0.38251609357516814,0.008668348340672904,0.19694520252989123,0.8305916786193848
pythia-410m,draw_1,medium,5,0.44781547224371926,0.008805482774518628,0.2589745941514279,0.6173843741416931
pythia-410m,draw_1,medium,6,0.40193961030235337,0.010709370624562493,0.281220892370625,0.986499011516571
pythia-410m,draw_1,medium,7,0.41387910641922215,0.007340773922901424,0.29974522438862716,0.8489987254142761
pythia-410m,draw_1,medium,8,0.41914523049680413,0.006009294581402392,0.31597012595097995,0.8096451163291931
pythia-410m,draw_1,medium,9,0.4220577512176396,0.005992297555920886,0.32098066745316944,0.7378426790237427
pythia-410m,draw_1,medium,10,0.416365990868333,0.005030181623041965,0.2957661853886462,0.6741410493850708
pythia-410m,draw_1,medium,11,0.41790748399891237,0.007348855928341677,0.27997402217279044,0.6270806789398193
pythia-410m,draw_1,medium,12,0.4086667529475589,0.007712607136160052,0.2731720250801839,0.615487813949585
pythia-410m,draw_1,medium,13,0.40756384103497734,0.005972312599324136,0.292988211985832,0.6638621091842651
pythia-410m,draw_1,medium,14,0.3970742269735722,0.006627082402675579,0.29200534077991547,0.6441087126731873
pythia-410m,draw_1,medium,15,0.38976710362541045,0.005639764108713089,0.28041196780543065,0.7127612829208374
pythia-410m,draw_1,medium,16,0.39351075671971797,0.005028241432142075,0.2852342107218564,0.7363660335540771
pythia-410m,draw_1,medium,17,0.37801965634683626,0.0064425613308836125,0.25467434359888563,0.705128014087677
pythia-410m,draw_1,medium,18,0.34813924534558555,0.008973885049890632,0.2278884748342851,0.8346282839775085
pythia-410m,draw_1,medium,19,0.36213887973617653,0.012986917225800053,0.22618940884641336,0.7637515664100647
pythia-410m,draw_1,medium,20,0.3584321033125677,0.015493214542062454,0.2155352705588911,0.6341168284416199
pythia-410m,draw_1,medium,21,0.38016711333701675,0.015050871789889545,0.23870531378580928,0.6144492626190186
pythia-410m,draw_1,medium,22,0.3969962874388268,0.012377274718676319,0.25571411106251096,0.7137683033943176
pythia-410m,draw_1,medium,23,0.42465404268369544,0.009319483233556183,0.3045076055437539,0.7802039980888367
pythia-410m,draw_2,medium,0,0.408120590262913,0.013690884631480207,0.0548850490197057,0.2872644364833832
pythia-410m,draw_2,medium,1,0.32495683389015945,0.011754903569970925,0.17248478423934221,1.3813549280166626
pythia-410m,draw_2,medium,2,0.33520319147667427,0.01056230408819571,0.139340433387394,1.0608928203582764
pythia-410m,draw_2,medium,3,0.38096929792821516,0.0076569242427857905,0.18615803328445257,0.8522733449935913
pythia-410m,draw_2,medium,4,0.3838892525455166,0.009072144076282455,0.19733372573211216,0.826036810874939
pythia-410m,draw_2,medium,5,0.4490741864387755,0.009033866496241374,0.2599077624662349,0.6148580312728882
pythia-410m,draw_2,medium,6,0.4030895177659091,0.010708319620293638,0.2821581779377984,0.984435498714447
pythia-410m,draw_2,medium,7,0.41500229315453757,0.007304442237526726,0.29839913716000965,0.8497746586799622
pythia-410m,draw_2,medium,8,0.4199998715587708,0.00587445373692225,0.313141020776998,0.8081595301628113
pythia-410m,draw_2,medium,9,0.42183914302132325,0.005661049723959082,0.31674425461603084,0.7372366189956665
pythia-410m,draw_2,medium,10,0.4163408432013901,0.005346400822863095,0.293479019369121,0.6730747222900391
pythia-410m,draw_2,medium,11,0.418912042328595,0.006979599267797053,0.27840183802847274,0.6247532963752747
pythia-410m,draw_2,medium,12,0.41060744887956707,0.007399705265105303,0.2743990180039064,0.613310694694519
pythia-410m,draw_2,medium,13,0.4088508930258419,0.006008617464158806,0.29325997438230456,0.661769449710846
pythia-410m,draw_2,medium,14,0.39806843806010545,0.006526169946370791,0.29260890742741674,0.6433312296867371
pythia-410m,draw_2,medium,15,0.39078515029899363,0.005420970632129591,0.280265037730961,0.7075028419494629
pythia-410m,draw_2,medium,16,0.3940017042754823,0.00520498116818356,0.28401605985915124,0.7302692532539368
pythia-410m,draw_2,medium,17,0.3777818572391415,0.005915414447478636,0.25431529901513006,0.6993844509124756
pythia-410m,draw_2,medium,18,0.3478068764678791,0.008459471658350277,0.22736126072503904,0.8268514275550842
pythia-410m,draw_2,medium,19,0.3610753487044214,0.012877913424899922,0.22558513887359322,0.7587718367576599
pythia-410m,draw_2,medium,20,0.3574507982282616,0.01423746479885491,0.2161716222326906,0.6315613389015198
pythia-410m,draw_2,medium,21,0.3796322364557826,0.013630766271864022,0.2393450283223566,0.6164762377738953
pythia-410m,draw_2,medium,22,0.3966381147509652,0.012022912239566613,0.25727953624287925,0.7124757170677185
pythia-410m,draw_2,medium,23,0.42374145524521006,0.008714918939745846,0.30448498173463334,0.7770541906356812
pythia-410m,draw_3,medium,0,0.4084989659574616,0.011877547961439028,0.05394518844495555,0.2855609059333801
pythia-410m,draw_3,medium,1,0.32801576645494046,0.01519460110441528,0.17790265936239913,1.3758906126022339
pythia-410m,draw_3,medium,2,0.33572405020343443,0.011358215382424644,0.1404154749827029,1.0587530136108398
pythia-410m,draw_3,medium,3,0.38170833650053687,0.008301881346155086,0.1855773029820429,0.8454264402389526
pythia-410m,draw_3,medium,4,0.3838460505186034,0.008465723043979889,0.19738155334679686,0.820351243019104
pythia-410m,draw_3,medium,5,0.4472609390571107,0.009231203648332409,0.2574270332373203,0.6104031205177307
pythia-410m,draw_3,medium,6,0.40241948821469403,0.010090641989754403,0.2836277557208924,0.9854499697685242
pythia-410m,draw_3,medium,7,0.41399256695614833,0.0078083261321246,0.2998203115316358,0.8499909043312073
pythia-410m,draw_3,medium,8,0.4198044080443667,0.006128111790029191,0.31539184677233445,0.8081876635551453
pythia-410m,draw_3,medium,9,0.4222308588317277,0.005376454702397706,0.3203846011848832,0.7402509450912476
pythia-410m,draw_3,medium,10,0.4160458837515653,0.005552292278227135,0.2956421172610606,0.676114559173584
pythia-410m,draw_3,medium,11,0.41728432305035096,0.007984188296219195,0.27956644793205476,0.6302100419998169
pythia-410m,draw_3,medium,12,0.4088125896965394,0.008189084330511177,0.273226540579512,0.6174020767211914
pythia-410m,draw_3,medium,13,0.40784715333287574,0.006462974533520324,0.2931179544781932,0.6642624139785767
pythia-410m,draw_3,medium,14,0.39697780716916253,0.006932705655960059,0.2909497744794254,0.6493266224861145
pythia-410m,draw_3,medium,15,0.3901911951239644,0.005475841347294947,0.28036349194904187,0.714751124382019
pythia-410m,draw_3,medium,16,0.3933434536192314,0.00528823081611584,0.28460844749044556,0.7360365390777588
pythia-410m,draw_3,medium,17,0.3773348277121403,0.0069454485407772345,0.25532907870344546,0.7087894678115845
pythia-410m,draw_3,medium,18,0.34691411277328205,0.009107204586467669,0.22847126900077352,0.8341537714004517
pythia-410m,draw_3,medium,19,0.3620790976968342,0.012039774711162186,0.22915943468961175,0.7626491189002991
pythia-410m,draw_3,medium,20,0.3582464766429654,0.012892397896498571,0.21889495116839286,0.631318211555481
pythia-410m,draw_3,medium,21,0.3808634337609389,0.013911073034240773,0.24144142082891085,0.6157065629959106
pythia-410m,draw_3,medium,22,0.3976018339500788,0.011502288271708128,0.25848681547031216,0.7146876454353333
pythia-410m,draw_3,medium,23,0.4242452912506308,0.008616249850435496,0.3046534898320641,0.7786896824836731
pythia-410m,draw_1,high,0,0.3799523169870824,0.02487831744949591,0.06656714276515507,0.34154626727104187
pythia-410m,draw_1,high,1,0.3289813780245784,0.013188644322548994,0.18512818222250482,1.365157961845398
pythia-410m,draw_1,high,2,0.33607125827597567,0.01008881575045714,0.14147874192038556,1.0467687845230103
pythia-410m,draw_1,high,3,0.38633340041862146,0.006883157603615019,0.18771941328648367,0.8252383470535278
pythia-410m,draw_1,high,4,0.3824443483772841,0.009219156565917888,0.1885885967695431,0.8297550678253174
pythia-410m,draw_1,high,5,0.4451762047119143,0.009535448187606273,0.24739816281594051,0.6237791180610657
pythia-410m,draw_1,high,6,0.4050986093928564,0.01070320577487235,0.27100287353491814,0.9724518656730652
pythia-410m,draw_1,high,7,0.4147270598079014,0.007329880649074008,0.2880109344262425,0.8342682123184204
pythia-410m,draw_1,high,8,0.4214586909665478,0.005569885751829643,0.3087922326143089,0.7963966131210327
pythia-410m,draw_1,high,9,0.42268455617125344,0.005480315599442882,0.3123664669013688,0.7295606732368469
pythia-410m,draw_1,high,10,0.416096749537313,0.005608452782530773,0.2849902978737133,0.669137179851532
pythia-410m,draw_1,high,11,0.4182680945852251,0.006996932500386429,0.26785354294405606,0.6209282875061035
pythia-410m,draw_1,high,12,0.40887650476101045,0.007438446674543536,0.2637786010338934,0.6135888695716858
pythia-410m,draw_1,high,13,0.40788350468474505,0.005695942807182432,0.283885587614614,0.6659243702888489
pythia-410m,draw_1,high,14,0.398133085379078,0.007034642137761423,0.2841681543440857,0.646411120891571
pythia-410m,draw_1,high,15,0.392002472425169,0.0052309385421241686,0.2724813873560141,0.7067378163337708
pythia-410m,draw_1,high,16,0.39420544469813407,0.005751869674437119,0.27764302885637715,0.727405309677124
pythia-410m,draw_1,high,17,0.3804807932902253,0.006361375152851895,0.2479881747593966,0.6955468654632568
pythia-410m,draw_1,high,18,0.34901046063782687,0.008753766100805872,0.22267466903580413,0.8262244462966919
pythia-410m,draw_1,high,19,0.3617143690087657,0.012838520390831524,0.22175712522061208,0.7741582989692688
pythia-410m,draw_1,high,20,0.357362773804092,0.014074799390175948,0.2139406074546446,0.6519317626953125
pythia-410m,draw_1,high,21,0.37899666731415593,0.014757208726334198,0.23997111145091443,0.6556985974311829
pythia-410m,draw_1,high,22,0.39764790848445186,0.011508343513989628,0.26009485208563343,0.734680712223053
pythia-410m,draw_1,high,23,0.4236402917554729,0.007887293615579194,0.3099638694022002,0.8054315447807312
pythia-410m,draw_2,high,0,0.3797688398303166,0.021212147352819975,0.06518741663564076,0.34149202704429626
pythia-410m,draw_2,high,1,0.3280659236160837,0.013714305808343027,0.18557232701830695,1.3572262525558472
pythia-410m,draw_2,high,2,0.33770325728832834,0.009771739103450305,0.143277010199371,1.026201844215393
pythia-410m,draw_2,high,3,0.3865408923162035,0.00644976534039426,0.19135623809367197,0.8130021691322327
pythia-410m,draw_2,high,4,0.3834988651172978,0.008598565241894692,0.19396046586607585,0.8162789344787598
pythia-410m,draw_2,high,5,0.447240643514622,0.009699929096938386,0.253766695764148,0.6143409013748169
pythia-410m,draw_2,high,6,0.4059032093316637,0.010385765772912838,0.2775301598786202,0.9719183444976807
pythia-410m,draw_2,high,7,0.4153061962092597,0.006983168121589799,0.29342138841284005,0.8303070068359375
pythia-410m,draw_2,high,8,0.42097980535399926,0.005728255847594728,0.312822766509687,0.7942136526107788
pythia-410m,draw_2,high,9,0.42355248615578844,0.005484416721717822,0.3175798266145764,0.7261118292808533
pythia-410m,draw_2,high,10,0.41678671186502636,0.005484305312275486,0.2912583294008628,0.6681287288665771
pythia-410m,draw_2,high,11,0.4180731239723026,0.00740131272015643,0.273398821235763,0.6227284669876099
pythia-410m,draw_2,high,12,0.4089752019902461,0.007528136534390009,0.2678149962370122,0.6127670407295227
pythia-410m,draw_2,high,13,0.4086528024224734,0.005610186070253025,0.2898036072355814,0.6644158959388733
pythia-410m,draw_2,high,14,0.3987497767258619,0.006608780196373424,0.29056292243631443,0.6382484436035156
pythia-410m,draw_2,high,15,0.39192675540178296,0.005402816163537214,0.2775512487909233,0.705518364906311
pythia-410m,draw_2,high,16,0.39402675430002293,0.005166081906698074,0.28130652601038264,0.7273472547531128
pythia-410m,draw_2,high,17,0.38028464778660204,0.00585514250926156,0.25213973462861605,0.68914794921875
pythia-410m,draw_2,high,18,0.3474352151745216,0.008299190664562434,0.22623931170813782,0.8317418098449707
pythia-410m,draw_2,high,19,0.3599864411187242,0.012181439930591984,0.22626283557410232,0.7737908363342285
pythia-410m,draw_2,high,20,0.35545522426850495,0.013479498334958788,0.21881253209503515,0.646030843257904
pythia-410m,draw_2,high,21,0.3772449830086619,0.013135940013164454,0.24512367380016187,0.6553564071655273
pythia-410m,draw_2,high,22,0.3968381030616942,0.011332581841818717,0.26485572500119137,0.7324139475822449
pythia-410m,draw_2,high,23,0.4238951170614818,0.008007090790542244,0.3136230618210365,0.7978152632713318
pythia-410m,draw_3,high,0,0.38077288579449625,0.022466593164913666,0.0640658828803704,0.33826130628585815
pythia-410m,draw_3,high,1,0.3275038652352733,0.014606886717315625,0.18434744232050426,1.3673137426376343
pythia-410m,draw_3,high,2,0.33753259377034067,0.009971008705091494,0.14000426486612683,1.0397449731826782
pythia-410m,draw_3,high,3,0.3868069303024816,0.006698129237636423,0.18603952655346578,0.8211528062820435
pythia-410m,draw_3,high,4,0.3845161310743229,0.008326211684776074,0.18972069438201777,0.8235588073730469
pythia-410m,draw_3,high,5,0.4451223393752533,0.010212207081231299,0.24920161703976818,0.6175802946090698
pythia-410m,draw_3,high,6,0.4055565553113983,0.010368495959301482,0.27423797148031626,0.9714174866676331
pythia-410m,draw_3,high,7,0.4150568489184355,0.0076965755367546275,0.29090342537828096,0.8298436999320984
pythia-410m,draw_3,high,8,0.4219576594896507,0.006091179872837399,0.31192656897524107,0.7933467626571655
pythia-410m,draw_3,high,9,0.4235831663597124,0.005122071367651299,0.315603425062958,0.7264866232872009
pythia-410m,draw_3,high,10,0.4163762339364234,0.005596318017553929,0.28756247322671213,0.6673720479011536
pythia-410m,draw_3,high,11,0.4183571463622578,0.007071749446947107,0.27065720164468376,0.6201471090316772
pythia-410m,draw_3,high,12,0.40838923345588074,0.007579908839137362,0.26389404156775886,0.6117579340934753
pythia-410m,draw_3,high,13,0.40817183247313704,0.0059793448882061746,0.2862148781992926,0.6617125868797302
pythia-410m,draw_3,high,14,0.39849078396356796,0.006508251587295792,0.28672623623458615,0.6403183937072754
pythia-410m,draw_3,high,15,0.3914922483857055,0.005397085434858703,0.27482213010642,0.7046465873718262
pythia-410m,draw_3,high,16,0.3942871945482111,0.004935261424406773,0.2796490889734369,0.7278082966804504
pythia-410m,draw_3,high,17,0.3795426553698081,0.0062831773851631575,0.2509337348541538,0.6883559823036194
pythia-410m,draw_3,high,18,0.34925801701704406,0.008916858942783924,0.22413588230236536,0.8265886306762695
pythia-410m,draw_3,high,19,0.3614892391378915,0.01309240107440094,0.22338313484731964,0.7704828977584839
pythia-410m,draw_3,high,20,0.3569503917253697,0.014242917541911782,0.21512436823554548,0.6473102569580078
pythia-410m,draw_3,high,21,0.3788119166864415,0.014383051362074661,0.24163381379317128,0.6503282189369202
pythia-410m,draw_3,high,22,0.3975851188310007,0.011325603914891617,0.2604245175274851,0.7279722094535828
pythia-410m,draw_3,high,23,0.42380064672497947,0.007677051875361797,0.3100128528563617,0.8052306175231934
pythia-410m,draw_1,very_high,0,0.334498649621685,0.025380821218259075,0.08429127049951979,0.4289708435535431
pythia-410m,draw_1,very_high,1,0.32712648746701134,0.013543323697782998,0.197977456223827,1.3833211660385132
pythia-410m,draw_1,very_high,2,0.3404218538436594,0.011452493055091719,0.1386785421715655,1.0483596324920654
pythia-410m,draw_1,very_high,3,0.39030469603184237,0.0063647302318000825,0.18834017206101916,0.8381553888320923
pythia-410m,draw_1,very_high,4,0.3859793723738196,0.008573456891796534,0.18358445256226052,0.8503381609916687
pythia-410m,draw_1,very_high,5,0.4453126494710469,0.009222076462557125,0.24111633571860636,0.639543890953064
pythia-410m,draw_1,very_high,6,0.40968655355594236,0.010202236145302095,0.26234917215091125,0.9616448283195496
pythia-410m,draw_1,very_high,7,0.4166492537776474,0.007145295632045309,0.2752868441534293,0.8184601664543152
pythia-410m,draw_1,very_high,8,0.42292865687735204,0.005916145182835064,0.299188916253891,0.782448947429657
pythia-410m,draw_1,very_high,9,0.42455500757562237,0.005884273222564501,0.3036553753911795,0.7127628326416016
pythia-410m,draw_1,very_high,10,0.4159998204242044,0.005492703818606478,0.2731123494886156,0.6584808230400085
pythia-410m,draw_1,very_high,11,0.4179784826110881,0.007281630888603462,0.2556686102435475,0.6154463291168213
pythia-410m,draw_1,very_high,12,0.40832287980741566,0.00743052019217574,0.25072909679409294,0.6053428053855896
pythia-410m,draw_1,very_high,13,0.4074471663275108,0.006160142223303113,0.2729230867462489,0.6565211415290833
pythia-410m,draw_1,very_high,14,0.3989762662880867,0.006926151026734068,0.2769730461275426,0.6392638087272644
pythia-410m,draw_1,very_high,15,0.39355044297686287,0.00610160564574522,0.268901694588465,0.700972318649292
pythia-410m,draw_1,very_high,16,0.39525959442448527,0.005804032232771337,0.27440471910572173,0.7219715714454651
pythia-410m,draw_1,very_high,17,0.3840588433044925,0.005942052858711608,0.2501612953685446,0.6747493743896484
pythia-410m,draw_1,very_high,18,0.34982659591977494,0.007855800820398872,0.22852899039754293,0.8213748335838318
pythia-410m,draw_1,very_high,19,0.3591592631268005,0.012278446453726029,0.2284577378872692,0.7727301120758057
pythia-410m,draw_1,very_high,20,0.35387464871834795,0.013258954688246241,0.2235720890072821,0.6560055017471313
pythia-410m,draw_1,very_high,21,0.37490964354550643,0.014205233137769037,0.25238929349385053,0.6841471791267395
pythia-410m,draw_1,very_high,22,0.3951090828405471,0.0119915394043531,0.274698638234373,0.7555171251296997
pythia-410m,draw_1,very_high,23,0.42176990936506664,0.007843405586851954,0.3215042741068044,0.8196014165878296
pythia-410m,draw_2,very_high,0,0.3321480684313836,0.026287787585126274,0.0829414722188695,0.43294110894203186
pythia-410m,draw_2,very_high,1,0.32859195344819214,0.01327607923278846,0.1949403166030843,1.3655829429626465
pythia-410m,draw_2,very_high,2,0.3433306339437258,0.01076674942521305,0.141594409648512,1.0422172546386719
pythia-410m,draw_2,very_high,3,0.39164238255576656,0.006256242006014535,0.19015761051066193,0.8279438614845276
pythia-410m,draw_2,very_high,4,0.3867819659712152,0.008401820389822854,0.1879975174144375,0.8493140339851379
pythia-410m,draw_2,very_high,5,0.44514041054681897,0.00856369359846975,0.24449885409543026,0.637768566608429
pythia-410m,draw_2,very_high,6,0.4111253782641541,0.010192997583485325,0.26697933185845635,0.9592841863632202
pythia-410m,draw_2,very_high,7,0.41918654573271436,0.007220508478543961,0.2803873813053246,0.8146814703941345
pythia-410m,draw_2,very_high,8,0.42400834319716285,0.005892775748856537,0.3018234917671643,0.7826124429702759
pythia-410m,draw_2,very_high,9,0.4244725850828901,0.00542936202339135,0.3036108572040348,0.7149549722671509
pythia-410m,draw_2,very_high,10,0.41743973888310054,0.006095040781073002,0.2751843520551578,0.6541535258293152
pythia-410m,draw_2,very_high,11,0.4193868032410873,0.007329312064807182,0.256804043324635,0.6073731780052185
pythia-410m,draw_2,very_high,12,0.4098814485549859,0.006892037833531633,0.25491613362347243,0.6020576357841492
pythia-410m,draw_2,very_high,13,0.40906503308223413,0.005460735209349643,0.27709568585571387,0.6549742817878723
pythia-410m,draw_2,very_high,14,0.4002413423975828,0.006880275701615646,0.2807061503492774,0.6328215599060059
pythia-410m,draw_2,very_high,15,0.393245639999729,0.005362374333042985,0.2711181177051136,0.6985182762145996
pythia-410m,draw_2,very_high,16,0.3954529924321327,0.0052871851148308556,0.2763105040326763,0.7164255976676941
pythia-410m,draw_2,very_high,17,0.382948641645691,0.0061180149414967605,0.24838866894255407,0.6706511974334717
pythia-410m,draw_2,very_high,18,0.35127125334722414,0.008380448089618213,0.22549533156721058,0.8126702308654785
pythia-410m,draw_2,very_high,19,0.36119704291829047,0.012680484049544461,0.22573849042890193,0.7653754353523254
pythia-410m,draw_2,very_high,20,0.355657173872186,0.013366869208041837,0.22027484330727032,0.6574956178665161
