model,band,draw,layer,mean_contribution,std_contribution,median_contribution,method
pythia-410m,control,draw_1,19,25.35455322265625,3.9400861263275146,25.73937225341797,norm_proxy
pythia-410m,control,draw_1,20,17.038311004638672,7.746063232421875,13.998970985412598,norm_proxy
pythia-410m,control,draw_1,21,20.524263381958008,4.311452865600586,20.306480407714844,norm_proxy
pythia-410m,control,draw_1,22,20.99616241455078,2.419156789779663,20.90084457397461,norm_proxy
pythia-410m,control,draw_1,23,47.76520919799805,4.624176025390625,47.43535232543945,norm_proxy
pythia-410m,control,draw_2,0,10.863483428955078,1.0398722887039185,10.6491060256958,norm_proxy
pythia-410m,control,draw_2,1,5.949263095855713,0.7279540300369263,5.841117858886719,norm_proxy
pythia-410m,control,draw_2,2,6.413254261016846,0.543139636516571,6.362761974334717,norm_proxy
pythia-410m,control,draw_2,3,6.671724796295166,0.5274245738983154,6.597485542297363,norm_proxy
pythia-410m,control,draw_2,4,6.832851409912109,0.5403334498405457,6.773399829864502,norm_proxy
pythia-410m,control,draw_2,5,8.848344802856445,0.5505296587944031,8.760177612304688,norm_proxy
pythia-410m,control,draw_2,6,7.342682361602783,0.3243809640407562,7.311757564544678,norm_proxy
pythia-410m,control,draw_2,7,8.296565055847168,0.49192291498184204,8.304816246032715,norm_proxy
pythia-410m,control,draw_2,8,10.974193572998047,0.811793863773346,10.890989303588867,norm_proxy
pythia-410m,control,draw_2,9,11.591562271118164,0.9739006757736206,11.538148880004883,norm_proxy
pythia-410m,control,draw_2,10,10.074247360229492,0.8700533509254456,10.036797523498535,norm_proxy
pythia-410m,control,draw_2,11,10.160544395446777,0.7561970353126526,10.177145957946777,norm_proxy
pythia-410m,control,draw_2,12,8.343140602111816,0.5852453112602234,8.332749366760254,norm_proxy
pythia-410m,control,draw_2,13,13.74850082397461,2.580233573913574,13.511934280395508,norm_proxy
pythia-410m,control,draw_2,14,10.478190422058105,1.3169366121292114,10.565838813781738,norm_proxy
pythia-410m,control,draw_2,15,10.684199333190918,1.0601146221160889,10.596156120300293,norm_proxy
pythia-410m,control,draw_2,16,14.006759643554688,1.1891247034072876,14.005143165588379,norm_proxy
pythia-410m,control,draw_2,17,13.184245109558105,5.999688625335693,11.38535213470459,norm_proxy
pythia-410m,control,draw_2,18,14.17347526550293,2.8995492458343506,13.805924415588379,norm_proxy
pythia-410m,control,draw_2,19,24.936559677124023,4.063784599304199,24.94925308227539,norm_proxy
pythia-410m,control,draw_2,20,16.328075408935547,6.981854438781738,14.148655891418457,norm_proxy
pythia-410m,control,draw_2,21,21.361133575439453,4.315071105957031,21.0183048248291,norm_proxy
pythia-410m,control,draw_2,22,21.08851432800293,2.5859875679016113,20.965646743774414,norm_proxy
pythia-410m,control,draw_2,23,47.865562438964844,4.6695685386657715,47.593204498291016,norm_proxy
pythia-410m,control,draw_3,0,10.862517356872559,1.052260160446167,10.637382507324219,norm_proxy
pythia-410m,control,draw_3,1,6.0169596672058105,0.7611165046691895,5.894888877868652,norm_proxy
pythia-410m,control,draw_3,2,6.404770851135254,0.48938870429992676,6.357618808746338,norm_proxy
pythia-410m,control,draw_3,3,6.696319580078125,0.47323474287986755,6.660122394561768,norm_proxy
pythia-410m,control,draw_3,4,6.852157115936279,0.5400776267051697,6.849902629852295,norm_proxy
pythia-410m,control,draw_3,5,8.970955848693848,0.5584959387779236,8.97236156463623,norm_proxy
pythia-410m,control,draw_3,6,7.388829708099365,0.3601973354816437,7.393069744110107,norm_proxy
pythia-410m,control,draw_3,7,8.245347023010254,0.4592355787754059,8.219949722290039,norm_proxy
pythia-410m,control,draw_3,8,11.12154769897461,0.8188994526863098,11.097341537475586,norm_proxy
pythia-410m,control,draw_3,9,11.910494804382324,0.9921587705612183,11.8681001663208,norm_proxy
pythia-410m,control,draw_3,10,10.291607856750488,0.8446589708328247,10.275483131408691,norm_proxy
pythia-410m,control,draw_3,11,10.25781536102295,0.7070819139480591,10.198114395141602,norm_proxy
pythia-410m,control,draw_3,12,8.414054870605469,0.5786360502243042,8.38293743133545,norm_proxy
pythia-410m,control,draw_3,13,14.139167785644531,2.5098395347595215,14.066198348999023,norm_proxy
pythia-410m,control,draw_3,14,10.681471824645996,1.165390968322754,10.724075317382812,norm_proxy
pythia-410m,control,draw_3,15,10.627402305603027,1.093499779701233,10.487059593200684,norm_proxy
pythia-410m,control,draw_3,16,14.062491416931152,1.3064990043640137,13.999835014343262,norm_proxy
pythia-410m,control,draw_3,17,13.944831848144531,6.170042037963867,11.376426696777344,norm_proxy
pythia-410m,control,draw_3,18,14.869165420532227,4.159570693969727,13.832630157470703,norm_proxy
pythia-410m,control,draw_3,19,25.320804595947266,3.790365695953369,25.519460678100586,norm_proxy
pythia-410m,control,draw_3,20,16.78195571899414,7.40679407119751,15.06568431854248,norm_proxy
pythia-410m,control,draw_3,21,21.340810775756836,5.072657585144043,21.027711868286133,norm_proxy
pythia-410m,control,draw_3,22,21.325387954711914,2.532552480697632,21.2670955657959,norm_proxy
pythia-410m,control,draw_3,23,47.80366134643555,4.695873260498047,47.600303649902344,norm_proxy
pythia-1b,low,draw_1,0,25.318675994873047,1.8236744403839111,25.298381805419922,norm_proxy
pythia-1b,low,draw_1,1,14.203093528747559,1.5065113306045532,14.22584342956543,norm_proxy
pythia-1b,low,draw_1,2,10.123133659362793,0.86355060338974,10.001371383666992,norm_proxy
pythia-1b,low,draw_1,3,13.38400650024414,0.7356072664260864,13.339197158813477,norm_proxy
pythia-1b,low,draw_1,4,11.700282096862793,0.7717809677124023,11.6428804397583,norm_proxy
pythia-1b,low,draw_1,5,16.895647048950195,1.1808110475540161,16.8320255279541,norm_proxy
pythia-1b,low,draw_1,6,23.98086929321289,2.1856582164764404,23.96038055419922,norm_proxy
pythia-1b,low,draw_1,7,24.345012664794922,1.9436986446380615,24.279451370239258,norm_proxy
pythia-1b,low,draw_1,8,23.32969093322754,1.6708850860595703,23.189434051513672,norm_proxy
pythia-1b,low,draw_1,9,27.039113998413086,2.9315524101257324,26.92437171936035,norm_proxy
pythia-1b,low,draw_1,10,18.7907657623291,1.3171225786209106,18.63532829284668,norm_proxy
pythia-1b,low,draw_1,11,25.8081111907959,1.4036623239517212,25.856067657470703,norm_proxy
pythia-1b,low,draw_1,12,24.202468872070312,1.5075784921646118,23.891883850097656,norm_proxy
pythia-1b,low,draw_1,13,24.159290313720703,1.840105414390564,23.78491973876953,norm_proxy
pythia-1b,low,draw_1,14,34.20713424682617,3.034364700317383,34.22002410888672,norm_proxy
pythia-1b,low,draw_1,15,94.14319610595703,14.40678882598877,93.54480743408203,norm_proxy
pythia-1b,low,draw_2,0,25.298233032226562,1.9288074970245361,25.158611297607422,norm_proxy
pythia-1b,low,draw_2,1,14.1921968460083,1.4963297843933105,13.971810340881348,norm_proxy
pythia-1b,low,draw_2,2,9.994646072387695,0.8367738127708435,9.912253379821777,norm_proxy
pythia-1b,low,draw_2,3,13.37546157836914,0.6838586330413818,13.32974910736084,norm_proxy
pythia-1b,low,draw_2,4,11.896538734436035,0.8342697620391846,11.858163833618164,norm_proxy
pythia-1b,low,draw_2,5,16.85316276550293,1.139361023902893,16.73464584350586,norm_proxy
pythia-1b,low,draw_2,6,23.51082992553711,2.1265552043914795,23.67015266418457,norm_proxy
pythia-1b,low,draw_2,7,24.363117218017578,1.8144506216049194,24.36509895324707,norm_proxy
pythia-1b,low,draw_2,8,23.424219131469727,1.6046679019927979,23.364809036254883,norm_proxy
pythia-1b,low,draw_2,9,27.65442657470703,3.6033806800842285,27.055309295654297,norm_proxy
pythia-1b,low,draw_2,10,19.157747268676758,1.5734866857528687,18.94015884399414,norm_proxy
pythia-1b,low,draw_2,11,26.000076293945312,1.3605414628982544,25.892818450927734,norm_proxy
pythia-1b,low,draw_2,12,24.510452270507812,1.6175824403762817,24.349342346191406,norm_proxy
pythia-1b,low,draw_2,13,24.415021896362305,1.932610034942627,24.172706604003906,norm_proxy
pythia-1b,low,draw_2,14,34.66431427001953,3.2310521602630615,34.272098541259766,norm_proxy
pythia-1b,low,draw_2,15,96.0874252319336,15.140996932983398,94.6101303100586,norm_proxy
pythia-1b,low,draw_3,0,25.131044387817383,1.9048857688903809,24.94843101501465,norm_proxy
pythia-1b,low,draw_3,1,14.639065742492676,1.6970858573913574,14.472110748291016,norm_proxy
pythia-1b,low,draw_3,2,9.999348640441895,0.8619465827941895,9.872506141662598,norm_proxy
pythia-1b,low,draw_3,3,13.416847229003906,0.8648699522018433,13.338436126708984,norm_proxy
pythia-1b,low,draw_3,4,11.716876983642578,0.8116430044174194,11.630969047546387,norm_proxy
pythia-1b,low,draw_3,5,16.791345596313477,1.2167625427246094,16.790546417236328,norm_proxy
pythia-1b,low,draw_3,6,24.156471252441406,2.0601491928100586,24.472415924072266,norm_proxy
pythia-1b,low,draw_3,7,24.915712356567383,1.809705376625061,24.804738998413086,norm_proxy
pythia-1b,low,draw_3,8,23.80040168762207,1.644031286239624,23.938209533691406,norm_proxy
pythia-1b,low,draw_3,9,27.017986297607422,3.0447072982788086,26.71579933166504,norm_proxy
pythia-1b,low,draw_3,10,18.723724365234375,1.3729114532470703,18.5192813873291,norm_proxy
pythia-1b,low,draw_3,11,25.881505966186523,1.3545608520507812,25.920621871948242,norm_proxy
pythia-1b,low,draw_3,12,24.191261291503906,1.6287428140640259,24.196760177612305,norm_proxy
pythia-1b,low,draw_3,13,24.259748458862305,2.0337977409362793,24.04285430908203,norm_proxy
pythia-1b,low,draw_3,14,34.94931411743164,3.082568407058716,34.77776336669922,norm_proxy
pythia-1b,low,draw_3,15,99.18374633789062,15.800661087036133,97.76155853271484,norm_proxy
pythia-1b,medium,draw_1,0,23.63328742980957,1.492946743965149,23.486948013305664,norm_proxy
pythia-1b,medium,draw_1,1,13.327425956726074,1.291409969329834,13.175362586975098,norm_proxy
pythia-1b,medium,draw_1,2,10.225823402404785,0.9192087650299072,10.199760437011719,norm_proxy
pythia-1b,medium,draw_1,3,13.273894309997559,0.9410803318023682,13.15066909790039,norm_proxy
pythia-1b,medium,draw_1,4,11.871330261230469,0.8687608242034912,11.77135181427002,norm_proxy
pythia-1b,medium,draw_1,5,16.96339225769043,1.2866652011871338,16.949689865112305,norm_proxy
pythia-1b,medium,draw_1,6,22.83586883544922,1.7390363216400146,22.909635543823242,norm_proxy
pythia-1b,medium,draw_1,7,23.770015716552734,1.8046574592590332,23.572418212890625,norm_proxy
pythia-1b,medium,draw_1,8,23.29728889465332,1.5783835649490356,23.206472396850586,norm_proxy
pythia-1b,medium,draw_1,9,27.491228103637695,3.245457887649536,27.25829315185547,norm_proxy
pythia-1b,medium,draw_1,10,19.749683380126953,1.4836146831512451,19.531843185424805,norm_proxy
pythia-1b,medium,draw_1,11,26.663923263549805,1.3866862058639526,26.615964889526367,norm_proxy
pythia-1b,medium,draw_1,12,24.536712646484375,1.5361725091934204,24.249561309814453,norm_proxy
pythia-1b,medium,draw_1,13,24.279457092285156,1.8198283910751343,24.13214683532715,norm_proxy
pythia-1b,medium,draw_1,14,35.21072769165039,3.003089427947998,35.19539260864258,norm_proxy
pythia-1b,medium,draw_1,15,101.01769256591797,13.913329124450684,99.9398193359375,norm_proxy
pythia-1b,medium,draw_2,0,23.560651779174805,1.5469884872436523,23.36157989501953,norm_proxy
pythia-1b,medium,draw_2,1,13.443526268005371,1.3432155847549438,13.25318717956543,norm_proxy
pythia-1b,medium,draw_2,2,10.17870807647705,0.950538694858551,10.177322387695312,norm_proxy
pythia-1b,medium,draw_2,3,13.311829566955566,0.6991016268730164,13.29155158996582,norm_proxy
pythia-1b,medium,draw_2,4,11.950568199157715,0.9103760719299316,11.809378623962402,norm_proxy
pythia-1b,medium,draw_2,5,16.938812255859375,1.1057237386703491,16.819316864013672,norm_proxy
pythia-1b,medium,draw_2,6,23.7662296295166,2.0058364868164062,23.688600540161133,norm_proxy
pythia-1b,medium,draw_2,7,24.384437561035156,1.7599700689315796,24.213733673095703,norm_proxy
pythia-1b,medium,draw_2,8,23.56780433654785,1.6163641214370728,23.485258102416992,norm_proxy
pythia-1b,medium,draw_2,9,27.50809669494629,3.3634419441223145,27.157615661621094,norm_proxy
pythia-1b,medium,draw_2,10,19.426706314086914,1.4593114852905273,19.33601188659668,norm_proxy
pythia-1b,medium,draw_2,11,26.305477142333984,1.4261795282363892,26.140789031982422,norm_proxy
pythia-1b,medium,draw_2,12,24.433116912841797,1.6696232557296753,24.3859806060791,norm_proxy
pythia-1b,medium,draw_2,13,23.976205825805664,1.628234624862671,23.798067092895508,norm_proxy
pythia-1b,medium,draw_2,14,34.93703079223633,3.1785888671875,34.80986785888672,norm_proxy
pythia-1b,medium,draw_2,15,101.54867553710938,15.730158805847168,101.5128173828125,norm_proxy
pythia-1b,medium,draw_3,0,23.56617546081543,1.466963291168213,23.341957092285156,norm_proxy
pythia-1b,medium,draw_3,1,13.382875442504883,1.3559355735778809,13.337002754211426,norm_proxy
pythia-1b,medium,draw_3,2,10.214274406433105,1.037743091583252,10.044534683227539,norm_proxy
pythia-1b,medium,draw_3,3,13.287320137023926,0.7381579875946045,13.247620582580566,norm_proxy
pythia-1b,medium,draw_3,4,12.003549575805664,0.8548397421836853,11.891301155090332,norm_proxy
pythia-1b,medium,draw_3,5,17.135526657104492,1.1987096071243286,17.013023376464844,norm_proxy
pythia-1b,medium,draw_3,6,23.44066047668457,1.9594054222106934,23.52718162536621,norm_proxy
pythia-1b,medium,draw_3,7,24.205169677734375,2.011805534362793,24.02850341796875,norm_proxy
pythia-1b,medium,draw_3,8,23.61016845703125,1.6258604526519775,23.63796043395996,norm_proxy
pythia-1b,medium,draw_3,9,27.085203170776367,3.1622679233551025,26.541656494140625,norm_proxy
pythia-1b,medium,draw_3,10,19.17853355407715,1.4838976860046387,19.099401473999023,norm_proxy
pythia-1b,medium,draw_3,11,26.310155868530273,1.4988850355148315,26.251148223876953,norm_proxy
pythia-1b,medium,draw_3,12,24.3897647857666,1.7766048908233643,24.318721771240234,norm_proxy
pythia-1b,medium,draw_3,13,24.31077766418457,1.8908593654632568,24.18042755126953,norm_proxy
pythia-1b,medium,draw_3,14,34.814727783203125,3.1514925956726074,34.67613983154297,norm_proxy
pythia-1b,medium,draw_3,15,101.90263366699219,16.12874984741211,99.22296142578125,norm_proxy
pythia-1b,high,draw_1,0,22.323177337646484,1.2041325569152832,22.144107818603516,norm_proxy
pythia-1b,high,draw_1,1,12.180572509765625,1.1849714517593384,12.079712867736816,norm_proxy
pythia-1b,high,draw_1,2,10.103687286376953,0.8662691712379456,9.985457420349121,norm_proxy
pythia-1b,high,draw_1,3,12.999530792236328,0.7823388576507568,12.9656343460083,norm_proxy
pythia-1b,high,draw_1,4,11.966224670410156,0.8541697859764099,11.883644104003906,norm_proxy
pythia-1b,high,draw_1,5,17.086530685424805,1.1176501512527466,17.099674224853516,norm_proxy
pythia-1b,high,draw_1,6,23.090347290039062,2.064690351486206,22.857053756713867,norm_proxy
pythia-1b,high,draw_1,7,23.487751007080078,1.7408088445663452,23.361923217773438,norm_proxy
pythia-1b,high,draw_1,8,23.036733627319336,1.4527300596237183,22.962970733642578,norm_proxy
pythia-1b,high,draw_1,9,27.491893768310547,3.2555196285247803,27.31524658203125,norm_proxy
pythia-1b,high,draw_1,10,20.02686882019043,1.632936716079712,19.825305938720703,norm_proxy
pythia-1b,high,draw_1,11,26.176509857177734,1.6014512777328491,26.09029197692871,norm_proxy
pythia-1b,high,draw_1,12,24.28009033203125,1.607309341430664,24.290849685668945,norm_proxy
pythia-1b,high,draw_1,13,23.748411178588867,1.624076008796692,23.68737030029297,norm_proxy
pythia-1b,high,draw_1,14,35.38811492919922,2.747596263885498,35.40632629394531,norm_proxy
pythia-1b,high,draw_1,15,101.03189849853516,15.69555950164795,98.13460540771484,norm_proxy
pythia-1b,high,draw_2,0,22.20001220703125,1.0775067806243896,22.00910186767578,norm_proxy
pythia-1b,high,draw_2,1,12.180147171020508,1.1724106073379517,12.213603019714355,norm_proxy
pythia-1b,high,draw_2,2,10.260080337524414,0.8907276391983032,10.173871040344238,norm_proxy
pythia-1b,high,draw_2,3,13.111035346984863,0.7488216161727905,13.051603317260742,norm_proxy
pythia-1b,high,draw_2,4,12.005353927612305,0.8972045183181763,11.886749267578125,norm_proxy
pythia-1b,high,draw_2,5,16.8514347076416,1.2885761260986328,16.731966018676758,norm_proxy
pythia-1b,high,draw_2,6,23.420757293701172,2.2758142948150635,23.210914611816406,norm_proxy
pythia-1b,high,draw_2,7,23.499744415283203,1.8430368900299072,23.468679428100586,norm_proxy
pythia-1b,high,draw_2,8,23.211484909057617,1.5477441549301147,23.243183135986328,norm_proxy
pythia-1b,high,draw_2,9,27.679401397705078,3.7855019569396973,27.04865264892578,norm_proxy
pythia-1b,high,draw_2,10,19.943403244018555,1.7445824146270752,19.877283096313477,norm_proxy
pythia-1b,high,draw_2,11,26.177165985107422,1.5248172283172607,26.09743881225586,norm_proxy
pythia-1b,high,draw_2,12,24.36745262145996,1.6242066621780396,24.281063079833984,norm_proxy
pythia-1b,high,draw_2,13,24.03396987915039,1.6744188070297241,23.973234176635742,norm_proxy
pythia-1b,high,draw_2,14,35.24547576904297,2.8653316497802734,35.321231842041016,norm_proxy
pythia-1b,high,draw_2,15,101.34010314941406,15.22835922241211,100.23921966552734,norm_proxy
pythia-1b,high,draw_3,0,22.307188034057617,1.2654238939285278,22.03863525390625,norm_proxy
pythia-1b,high,draw_3,1,12.626580238342285,1.3316667079925537,12.547232627868652,norm_proxy
pythia-1b,high,draw_3,2,10.125661849975586,0.860361635684967,10.01069164276123,norm_proxy
pythia-1b,high,draw_3,3,13.011992454528809,0.8171213269233704,12.899322509765625,norm_proxy
pythia-1b,high,draw_3,4,11.806876182556152,0.8189050555229187,11.696723937988281,norm_proxy
pythia-1b,high,draw_3,5,16.86141586303711,1.1959770917892456,16.716962814331055,norm_proxy
pythia-1b,high,draw_3,6,24.06271743774414,2.2158772945404053,23.977632522583008,norm_proxy
pythia-1b,high,draw_3,7,24.090394973754883,1.7719252109527588,23.91545295715332,norm_proxy
pythia-1b,high,draw_3,8,23.38301658630371,1.4853148460388184,23.30312728881836,norm_proxy
pythia-1b,high,draw_3,9,26.95227813720703,3.583777904510498,26.492122650146484,norm_proxy
pythia-1b,high,draw_3,10,19.386079788208008,1.6296848058700562,19.263792037963867,norm_proxy
pythia-1b,high,draw_3,11,26.1116886138916,1.422255516052246,26.122432708740234,norm_proxy
pythia-1b,high,draw_3,12,24.536596298217773,1.6196050643920898,24.483261108398438,norm_proxy
pythia-1b,high,draw_3,13,24.021745681762695,1.6481796503067017,23.91919708251953,norm_proxy
pythia-1b,high,draw_3,14,34.984344482421875,3.2031631469726562,34.5582389831543,norm_proxy
pythia-1b,high,draw_3,15,101.22669982910156,16.44251823425293,99.07656860351562,norm_proxy
pythia-1b,very_high,draw_1,0,21.702556610107422,0.836128294467926,21.563159942626953,norm_proxy
pythia-1b,very_high,draw_1,1,11.29491138458252,1.1606155633926392,11.299521446228027,norm_proxy
pythia-1b,very_high,draw_1,2,10.016809463500977,1.011092185974121,9.911016464233398,norm_proxy
pythia-1b,very_high,draw_1,3,12.614398956298828,0.8292027115821838,12.524494171142578,norm_proxy
pythia-1b,very_high,draw_1,4,11.989891052246094,0.9631357789039612,11.954538345336914,norm_proxy
pythia-1b,very_high,draw_1,5,16.802318572998047,1.2051303386688232,16.81410026550293,norm_proxy
pythia-1b,very_high,draw_1,6,23.717966079711914,2.4890248775482178,23.510963439941406,norm_proxy
pythia-1b,very_high,draw_1,7,23.37577247619629,2.118790864944458,23.394800186157227,norm_proxy
pythia-1b,very_high,draw_1,8,23.136335372924805,1.747466802597046,23.09676742553711,norm_proxy
pythia-1b,very_high,draw_1,9,27.682632446289062,3.9245331287384033,27.235157012939453,norm_proxy
pythia-1b,very_high,draw_1,10,19.97600746154785,1.5932376384735107,19.767789840698242,norm_proxy
pythia-1b,very_high,draw_1,11,25.986366271972656,1.4264014959335327,25.987600326538086,norm_proxy
pythia-1b,very_high,draw_1,12,24.070295333862305,1.6221290826797485,23.879371643066406,norm_proxy
pythia-1b,very_high,draw_1,13,24.344118118286133,1.781288504600525,24.19757652282715,norm_proxy
pythia-1b,very_high,draw_1,14,36.409034729003906,3.1522459983825684,36.38272476196289,norm_proxy
pythia-1b,very_high,draw_1,15,104.42117309570312,18.439464569091797,102.73176574707031,norm_proxy
pythia-1b,very_high,draw_2,0,21.505802154541016,0.8216243386268616,21.378982543945312,norm_proxy
pythia-1b,very_high,draw_2,1,11.759418487548828,1.1272200345993042,11.660322189331055,norm_proxy
pythia-1b,very_high,draw_2,2,10.33614730834961,0.9468880891799927,10.306873321533203,norm_proxy
pythia-1b,very_high,draw_2,3,12.72282886505127,0.7718493342399597,12.650546073913574,norm_proxy
pythia-1b,very_high,draw_2,4,11.791711807250977,0.8095579147338867,11.722217559814453,norm_proxy
pythia-1b,very_high,draw_2,5,16.680809020996094,1.1535053253173828,16.690290451049805,norm_proxy
pythia-1b,very_high,draw_2,6,23.812511444091797,2.2066121101379395,23.7183837890625,norm_proxy
pythia-1b,very_high,draw_2,7,23.350013732910156,2.033003330230713,23.281049728393555,norm_proxy
pythia-1b,very_high,draw_2,8,23.09661865234375,1.6543891429901123,22.913515090942383,norm_proxy
pythia-1b,very_high,draw_2,9,27.124530792236328,3.6692399978637695,26.731521606445312,norm_proxy
pythia-1b,very_high,draw_2,10,19.770017623901367,1.7564353942871094,19.60472297668457,norm_proxy
pythia-1b,very_high,draw_2,11,25.814144134521484,1.452383279800415,25.785654067993164,norm_proxy
pythia-1b,very_high,draw_2,12,24.003381729125977,1.490036129951477,23.91615104675293,norm_proxy
pythia-1b,very_high,draw_2,13,23.865867614746094,1.4283353090286255,23.795299530029297,norm_proxy
pythia-1b,very_high,draw_2,14,35.28602600097656,3.019876718521118,35.25782775878906,norm_proxy
pythia-1b,very_high,draw_2,15,99.35428619384766,15.498099327087402,98.95793914794922,norm_proxy
pythia-1b,very_high,draw_3,0,21.619237899780273,0.8633430600166321,21.496540069580078,norm_proxy
pythia-1b,very_high,draw_3,1,11.876497268676758,1.2959306240081787,11.786065101623535,norm_proxy
pythia-1b,very_high,draw_3,2,10.148954391479492,0.9169999361038208,10.086952209472656,norm_proxy
pythia-1b,very_high,draw_3,3,12.641000747680664,0.7496983408927917,12.663285255432129,norm_proxy
pythia-1b,very_high,draw_3,4,11.734865188598633,0.8123742341995239,11.66615104675293,norm_proxy
pythia-1b,very_high,draw_3,5,16.667957305908203,1.225236415863037,16.55970001220703,norm_proxy
pythia-1b,very_high,draw_3,6,24.298593521118164,2.2026174068450928,24.277990341186523,norm_proxy
pythia-1b,very_high,draw_3,7,23.825233459472656,1.791047215461731,23.775606155395508,norm_proxy
pythia-1b,very_high,draw_3,8,23.31603240966797,1.690324306488037,23.253015518188477,norm_proxy
pythia-1b,very_high,draw_3,9,27.553659439086914,3.689302921295166,26.9631404876709,norm_proxy
pythia-1b,very_high,draw_3,10,19.792509078979492,1.7240618467330933,19.661937713623047,norm_proxy
pythia-1b,very_high,draw_3,11,25.662378311157227,1.4625868797302246,25.55645179748535,norm_proxy
pythia-1b,very_high,draw_3,12,24.027421951293945,1.6759785413742065,23.911392211914062,norm_proxy
pythia-1b,very_high,draw_3,13,23.82673454284668,1.509451150894165,23.810951232910156,norm_proxy
pythia-1b,very_high,draw_3,14,35.70842361450195,3.0614352226257324,35.76548385620117,norm_proxy
pythia-1b,very_high,draw_3,15,101.59185791015625,15.47449016571045,100.63142395019531,norm_proxy
pythia-1b,control,draw_1,0,21.888986587524414,1.117756962776184,21.70612907409668,norm_proxy
pythia-1b,control,draw_1,1,11.498213768005371,1.1608000993728638,11.435785293579102,norm_proxy
pythia-1b,control,draw_1,2,10.098424911499023,0.9085279703140259,10.093743324279785,norm_proxy
pythia-1b,control,draw_1,3,12.877448081970215,0.7815122604370117,12.83837890625,norm_proxy
pythia-1b,control,draw_1,4,11.748567581176758,0.7468910813331604,11.641912460327148,norm_proxy
pythia-1b,control,draw_1,5,16.700777053833008,1.1517601013183594,16.67375373840332,norm_proxy
pythia-1b,control,draw_1,6,22.98836898803711,2.343585968017578,22.948450088500977,norm_proxy
pythia-1b,control,draw_1,7,23.004806518554688,1.9742776155471802,23.06800079345703,norm_proxy
pythia-1b,control,draw_1,8,23.139175415039062,1.6345961093902588,23.108840942382812,norm_proxy
pythia-1b,control,draw_1,9,28.195526123046875,4.043807506561279,27.67743682861328,norm_proxy
pythia-1b,control,draw_1,10,20.303064346313477,1.8124148845672607,20.11522102355957,norm_proxy
pythia-1b,control,draw_1,11,25.961566925048828,1.3869507312774658,25.879589080810547,norm_proxy
pythia-1b,control,draw_1,12,23.937320709228516,1.6164649724960327,23.844512939453125,norm_proxy
pythia-1b,control,draw_1,13,23.92844581604004,1.5766950845718384,23.84328842163086,norm_proxy
pythia-1b,control,draw_1,14,35.9438591003418,3.148604393005371,35.91606521606445,norm_proxy
pythia-1b,control,draw_1,15,102.38324737548828,17.337934494018555,100.88304901123047,norm_proxy
pythia-1b,control,draw_2,0,22.005022048950195,1.3121657371520996,21.7137451171875,norm_proxy
pythia-1b,control,draw_2,1,11.97760009765625,1.310038447380066,11.916471481323242,norm_proxy
pythia-1b,control,draw_2,2,10.16152572631836,1.1116552352905273,9.9916410446167,norm_proxy
pythia-1b,control,draw_2,3,12.958853721618652,0.9043481349945068,12.86335563659668,norm_proxy
pythia-1b,control,draw_2,4,12.021501541137695,0.8469077944755554,11.928457260131836,norm_proxy
pythia-1b,control,draw_2,5,16.759321212768555,1.1333504915237427,16.681041717529297,norm_proxy
pythia-1b,control,draw_2,6,22.5703125,1.619216799736023,22.61761474609375,norm_proxy
pythia-1b,control,draw_2,7,22.978614807128906,1.9442737102508545,22.755834579467773,norm_proxy
pythia-1b,control,draw_2,8,23.015329360961914,1.635682225227356,22.990768432617188,norm_proxy
pythia-1b,control,draw_2,9,27.872339248657227,3.6214687824249268,27.466623306274414,norm_proxy
pythia-1b,control,draw_2,10,20.7247314453125,1.827387809753418,20.648408889770508,norm_proxy
pythia-1b,control,draw_2,11,26.07034683227539,1.3399778604507446,26.050363540649414,norm_proxy
pythia-1b,control,draw_2,12,24.361324310302734,1.5404787063598633,24.26332664489746,norm_proxy
pythia-1b,control,draw_2,13,24.403112411499023,1.626426339149475,24.39039421081543,norm_proxy
pythia-1b,control,draw_2,14,36.41604995727539,2.9275851249694824,36.37313461303711,norm_proxy
pythia-1b,control,draw_2,15,102.05769348144531,15.900285720825195,101.38601684570312,norm_proxy
pythia-1b,control,draw_3,0,21.915512084960938,1.2641046047210693,21.73267936706543,norm_proxy
pythia-1b,control,draw_3,1,12.211546897888184,1.2592839002609253,12.074159622192383,norm_proxy
pythia-1b,control,draw_3,2,9.925926208496094,0.9166377782821655,9.779495239257812,norm_proxy
pythia-1b,control,draw_3,3,12.640042304992676,0.7504472732543945,12.584249496459961,norm_proxy
pythia-1b,control,draw_3,4,11.789237976074219,0.7865999341011047,11.70661449432373,norm_proxy
pythia-1b,control,draw_3,5,17.046337127685547,1.2683676481246948,16.997249603271484,norm_proxy
pythia-1b,control,draw_3,6,24.304298400878906,2.196176052093506,24.251422882080078,norm_proxy
pythia-1b,control,draw_3,7,24.020164489746094,1.959025502204895,23.889972686767578,norm_proxy
pythia-1b,control,draw_3,8,23.233814239501953,1.5927485227584839,23.14220428466797,norm_proxy
pythia-1b,control,draw_3,9,27.17182731628418,3.376936674118042,26.703411102294922,norm_proxy
pythia-1b,control,draw_3,10,19.71967315673828,1.7244764566421509,19.51717185974121,norm_proxy
pythia-1b,control,draw_3,11,25.81957244873047,1.452284574508667,25.8720645904541,norm_proxy
