model,draw,layer,neuron_idx,rank,f_stat,p_val,preferred_band,preferred_band_mean
pythia-70m,draw_1,5,107,29,55.24854278120656,1.4888699669014287e-42,very_high,-0.7339128255844116
pythia-70m,draw_1,5,1377,30,55.013443574225434,2.1975451055990096e-42,low,-0.00863865576684475
pythia-70m,draw_1,5,899,31,54.89628704334448,2.6683174569064347e-42,very_high,0.314401239156723
pythia-70m,draw_1,5,1255,32,53.90318724540037,1.3865671385031987e-41,low,-1.7774986028671265
pythia-70m,draw_1,5,597,33,53.58648764097816,2.3474763154889e-41,very_high,-0.48360779881477356
pythia-70m,draw_1,5,376,34,53.46059145098205,2.8943856069092006e-41,very_high,-0.23818153142929077
pythia-70m,draw_1,5,1870,35,52.639036449654114,1.1373490361643285e-40,high,-0.12532827258110046
pythia-70m,draw_1,5,1771,36,51.83903789970879,4.324789385474244e-40,very_high,0.9363797307014465
pythia-70m,draw_1,5,175,37,51.53329154182465,7.211169210032398e-40,low,-0.5078664422035217
pythia-70m,draw_1,5,1735,38,51.30520227528232,1.0562702386638162e-39,medium,-1.133874773979187
pythia-70m,draw_1,5,1926,39,51.27403714327153,1.1128416298707723e-39,very_high,-0.16369952261447906
pythia-70m,draw_1,5,1452,40,50.936851735720005,1.9575314241317742e-39,low,0.2580813467502594
pythia-70m,draw_1,5,959,41,50.83984876506475,2.303106461468683e-39,low,-0.03233575448393822
pythia-70m,draw_1,5,908,42,50.77004228036827,2.5890226963732743e-39,very_high,1.7047436237335205
pythia-70m,draw_1,5,2006,43,50.615870640240146,3.3528523166541304e-39,very_high,-0.5780221819877625
pythia-70m,draw_1,5,1733,44,50.46302099727331,4.3328995443307676e-39,low,-0.12819907069206238
pythia-70m,draw_1,5,311,45,50.41140881651131,4.7249090120559235e-39,low,0.7985747456550598
pythia-70m,draw_1,5,1950,46,49.741701987940274,1.455368713715979e-38,low,0.04828277602791786
pythia-70m,draw_1,5,1145,47,49.621560935500575,1.7812264340277776e-38,low,-0.566909670829773
pythia-70m,draw_1,5,1672,48,49.574444516663625,1.9281427568864859e-38,very_high,0.08392241597175598
pythia-70m,draw_1,5,1412,49,49.27059505564294,3.2152988730453235e-38,very_high,-0.15911652147769928
pythia-160m,draw_1,0,742,0,381.99665593078885,1.7377436317533488e-207,low,0.5254700183868408
pythia-160m,draw_1,0,2261,1,154.11470511918964,4.472864298983184e-105,low,0.6998723745346069
pythia-160m,draw_1,0,652,2,140.86259944221644,1.4623968321167052e-97,low,0.11675287783145905
pythia-160m,draw_1,0,2533,3,133.85345929228333,1.7169970984601126e-93,low,-0.08048628270626068
pythia-160m,draw_1,0,2952,4,116.4017469736364,4.690607162446218e-83,low,0.097608283162117
pythia-160m,draw_1,0,2937,5,113.55228914985017,2.6193321550642383e-81,low,0.03832415118813515
pythia-160m,draw_1,0,1954,6,113.53027426406686,2.7023153534259357e-81,low,0.21570611000061035
pythia-160m,draw_1,0,201,7,113.42644542748175,3.1306212948673395e-81,low,0.0887829065322876
pythia-160m,draw_1,0,2401,8,113.06822692083942,5.202351351505238e-81,low,0.37400445342063904
pythia-160m,draw_1,0,1538,9,111.67386775560611,3.772679716470339e-80,low,0.10742636024951935
pythia-160m,draw_1,0,1437,10,109.39201452224945,9.80151137200258e-79,low,-0.13309215009212494
pythia-160m,draw_1,0,2623,11,109.2416191540008,1.2156751126057552e-78,low,0.11592244356870651
pythia-160m,draw_1,0,1214,12,107.68879501449267,1.1285903040611867e-77,low,0.02157950960099697
pythia-160m,draw_1,0,2478,13,106.39126330179079,7.312818836812623e-77,low,0.0882670059800148
pythia-160m,draw_1,0,2915,14,106.08126443254291,1.143857327338132e-76,low,0.006321772467344999
pythia-160m,draw_1,0,998,15,104.03449817364655,2.213156679777942e-75,low,0.1825401782989502
pythia-160m,draw_1,0,2465,16,103.27817436688302,6.63985593732412e-75,low,-0.1446511149406433
pythia-160m,draw_1,0,1901,17,101.92946682155885,4.735055724880303e-74,low,0.0026475440245121717
pythia-160m,draw_1,0,469,18,100.66050916377732,3.0251591966145356e-73,low,0.05319593474268913
pythia-160m,draw_1,0,1634,19,100.61120835083341,3.251570869749246e-73,low,0.002430188935250044
pythia-160m,draw_1,0,2369,20,99.39936621886655,1.922321709545493e-72,low,0.07700970023870468
pythia-160m,draw_1,0,1526,21,98.96438803775703,3.6426838548853704e-72,low,0.12852013111114502
pythia-160m,draw_1,0,1032,22,98.73117118946969,5.13316336979788e-72,low,-0.12758024036884308
pythia-160m,draw_1,0,2808,23,98.32951242664558,9.271485639165671e-72,low,-0.033418215811252594
pythia-160m,draw_1,0,2919,24,97.92594791622857,1.6803555620470726e-71,low,0.10134255141019821
pythia-160m,draw_1,0,1398,25,96.87909665358372,7.880830386461276e-71,low,0.09776873886585236
pythia-160m,draw_1,0,1840,26,96.60935663333537,1.174376256258206e-70,low,0.10213809460401535
pythia-160m,draw_1,0,1007,27,95.23441949656747,9.010055254936875e-70,low,-0.012143596075475216
pythia-160m,draw_1,0,2459,28,94.91215774441712,1.4541093816271843e-69,low,0.16075241565704346
pythia-160m,draw_1,0,2949,29,94.61771957319436,2.2525404072900477e-69,low,-0.07388799637556076
pythia-160m,draw_1,0,613,30,94.18530002497117,4.28635144204322e-69,low,0.09395670890808105
pythia-160m,draw_1,0,1037,31,93.56744793401498,1.0761488917251852e-68,low,-0.001219549449160695
pythia-160m,draw_1,0,1613,32,92.95028574243489,2.7030693695333483e-68,low,-0.2216798961162567
pythia-160m,draw_1,0,837,33,92.67599554295764,4.072241450888357e-68,low,0.01245927531272173
pythia-160m,draw_1,0,1313,34,92.49495303714751,5.337959196960731e-68,low,-0.08050324022769928
pythia-160m,draw_1,0,1699,35,91.64320270837753,1.9104015411670226e-67,low,0.1153547465801239
pythia-160m,draw_1,0,2427,36,91.11872114775375,4.194925885060145e-67,low,0.09824633598327637
pythia-160m,draw_1,0,1924,37,90.77831326532342,6.993390356624057e-67,low,0.009644501842558384
pythia-160m,draw_1,0,1188,38,90.76345458557049,7.151233071499158e-67,low,-0.08253268152475357
pythia-160m,draw_1,0,1077,39,90.4409368175095,1.1611043763446207e-66,low,0.1385023444890976
pythia-160m,draw_1,0,896,40,89.53672033046941,4.5285808934645483e-66,low,0.006014352198690176
pythia-160m,draw_1,0,2629,41,89.35545496880775,5.951497603481347e-66,low,0.032792605459690094
pythia-160m,draw_1,0,1882,42,88.96417298087701,1.0739163038365282e-65,low,-0.01790017820894718
pythia-160m,draw_1,0,1210,43,88.96069714393424,1.0795649666442019e-65,low,0.07391462475061417
pythia-160m,draw_1,0,889,44,88.93002323921102,1.1307220717791686e-65,low,0.04890615493059158
pythia-160m,draw_1,0,2405,45,88.15276803673515,3.659325025823499e-65,low,-0.016043642535805702
pythia-160m,draw_1,0,187,46,87.42074073403036,1.108483883012789e-64,low,0.07057896256446838
pythia-160m,draw_1,0,1020,47,87.39693704151017,1.1492028314921808e-64,low,0.09973512589931488
pythia-160m,draw_1,0,54,48,87.14701957068978,1.6786076596741966e-64,low,0.07404707372188568
pythia-160m,draw_1,0,80,49,87.03063750400582,2.0026988877878185e-64,low,0.30244380235671997
pythia-160m,draw_1,1,471,0,219.4216028156676,4.566229269167935e-139,very_high,-1.2970972061157227
pythia-160m,draw_1,1,1967,1,89.52048721206438,4.64073437742633e-66,low,-0.19671596586704254
pythia-160m,draw_1,1,1316,2,82.7233507622047,1.4316511292977858e-61,very_high,-0.7466287612915039
pythia-160m,draw_1,1,68,3,81.30991694611903,1.2579051277549338e-60,low,0.8790591359138489
pythia-160m,draw_1,1,1216,4,79.03687962241139,4.21707161635821e-59,very_high,-0.5480384230613708
pythia-160m,draw_1,1,1113,5,77.13889899013799,8.051755980762249e-58,very_high,-0.04590517655014992
pythia-160m,draw_1,1,289,6,74.97177066259096,2.3796250888404016e-56,very_high,-1.0469850301742554
pythia-160m,draw_1,1,1910,7,67.53803588834768,3.0753349303019185e-51,very_high,-0.6519493460655212
pythia-160m,draw_1,1,458,8,64.05889635701519,8.249245935983578e-49,very_high,-0.6034951210021973
pythia-160m,draw_1,1,2237,9,61.09135570553215,1.0150882158543313e-46,low,-0.12411476671695709
pythia-160m,draw_1,1,747,10,58.7365254922843,4.758230124303815e-45,very_high,-0.8422934412956238
pythia-160m,draw_1,1,1135,11,58.5256398549274,6.723959937782511e-45,very_high,-0.4221489131450653
pythia-160m,draw_1,1,2751,12,57.457083406184644,3.8900435613373687e-44,very_high,-0.9049844145774841
pythia-160m,draw_1,1,3050,13,57.408901675965495,4.2109711982987383e-44,very_high,-0.4673486351966858
pythia-160m,draw_1,1,1562,14,57.21885028624114,5.75741116345601e-44,very_high,-1.1242034435272217
pythia-160m,draw_1,1,2581,15,57.12316860332745,6.739786231480919e-44,very_high,-0.33220556378364563
pythia-160m,draw_1,1,1000,16,55.594536823090436,8.398952276751222e-43,very_high,-0.543788731098175
pythia-160m,draw_1,1,2532,17,54.92244437331099,2.5551337426532946e-42,control,-0.4412619471549988
pythia-160m,draw_1,1,742,18,53.837869286619366,1.5455547196770086e-41,very_high,0.35210248827934265
pythia-160m,draw_1,1,9,19,53.56757537500179,2.422493058049097e-41,control,-1.187009572982788
pythia-160m,draw_1,1,580,20,52.69361974708702,1.0383977887318707e-40,very_high,-0.7985907793045044
pythia-160m,draw_1,1,1554,21,51.979714853743324,3.418741915060607e-40,very_high,-1.0400112867355347
pythia-160m,draw_1,1,1219,22,51.568461248130525,6.7991524361231605e-40,very_high,-0.8557541370391846
pythia-160m,draw_1,1,952,23,50.709127830698215,2.8674256202699994e-39,very_high,0.05145079642534256
pythia-160m,draw_1,1,2811,24,50.219168299173504,6.524485220026833e-39,very_high,-0.29363197088241577
pythia-160m,draw_1,1,76,25,49.82307496441147,1.2692831424118276e-38,very_high,-1.110566258430481
pythia-160m,draw_1,1,102,26,48.494634081833134,1.189148407088942e-37,very_high,-0.8833573460578918
pythia-160m,draw_1,1,1427,27,47.71158364722983,4.463834450940459e-37,very_high,-0.3888687193393707
pythia-160m,draw_1,1,2229,28,47.314646309076615,8.737796970063884e-37,very_high,-1.7508176565170288
pythia-160m,draw_1,1,2192,29,47.27708678472935,9.311507316591828e-37,very_high,-0.7950794100761414
pythia-160m,draw_1,1,1560,30,47.194892771597736,1.0702091168410909e-36,very_high,-0.468498557806015
pythia-160m,draw_1,1,1024,31,46.884597172967005,1.8105020412089506e-36,low,-1.9289422035217285
pythia-160m,draw_1,1,690,32,46.596820364724245,2.949433127079112e-36,low,-0.5195791721343994
pythia-160m,draw_1,1,2507,33,45.34817032679503,2.462289586994148e-35,very_high,-0.11286204308271408
pythia-160m,draw_1,1,756,34,45.192025568115284,3.2122966249759425e-35,very_high,-0.18515269458293915
pythia-160m,draw_1,1,1284,35,44.91796533967178,5.124126555640595e-35,very_high,-0.7676194906234741
pythia-160m,draw_1,1,1598,36,44.7653198868572,6.647304539192068e-35,very_high,-0.6021424531936646
pythia-160m,draw_1,1,2235,37,44.583770434798446,9.060179569099888e-35,low,-1.7850724458694458
pythia-160m,draw_1,1,2729,38,44.08955219264014,2.106699556316917e-34,very_high,-0.43091878294944763
pythia-160m,draw_1,1,576,39,43.51000044256018,5.675413842726904e-34,very_high,-1.0107933282852173
pythia-160m,draw_1,1,1207,40,42.82086995631943,1.8479450842936624e-33,very_high,-0.10443291068077087
pythia-160m,draw_1,1,112,41,42.73611239903223,2.137052007176771e-33,very_high,-1.0539363622665405
pythia-160m,draw_1,1,2021,42,42.60228504970268,2.6885511805164838e-33,very_high,-0.46299171447753906
pythia-160m,draw_1,1,1188,43,41.851312922819076,9.765696481755843e-33,very_high,-0.49735769629478455
pythia-160m,draw_1,1,1723,44,41.820070973302016,1.0304663415891211e-32,low,0.1334536224603653
pythia-160m,draw_1,1,2490,45,41.805051319670625,1.0574279581867992e-32,control,-0.6095510721206665
pythia-160m,draw_1,1,1237,46,41.61126963255093,1.4757524852930132e-32,medium,-0.2666780352592468
pythia-160m,draw_1,1,342,47,41.55716625350211,1.619739156592002e-32,very_high,-0.474918007850647
pythia-160m,draw_1,1,1264,48,41.40156472450584,2.1171948969965896e-32,very_high,-0.7914655208587646
pythia-160m,draw_1,1,780,49,41.09393569649343,3.5964259306567464e-32,very_high,-0.4033645987510681
pythia-160m,draw_1,2,2209,0,127.39626728253991,1.1085434571056286e-89,low,0.8744562864303589
pythia-160m,draw_1,2,676,1,115.45962627020927,1.7678965082944505e-82,low,0.7857645750045776
pythia-160m,draw_1,2,1185,2,87.0505822212351,1.943011760056004e-64,low,0.2717905640602112
pythia-160m,draw_1,2,863,3,76.58949762474909,1.896248035410316e-57,very_high,0.700474202632904
pythia-160m,draw_1,2,2048,4,75.90527592373785,5.520338409273694e-57,low,0.7656059861183167
pythia-160m,draw_1,2,2016,5,74.50269179795555,4.965599996212266e-56,low,-0.28359928727149963
pythia-160m,draw_1,2,200,6,70.57038741506203,2.456068195031218e-53,low,-0.13919782638549805
pythia-160m,draw_1,2,523,7,66.8064663326338,9.92201431193039e-51,low,-0.09847322106361389
pythia-160m,draw_1,2,31,8,65.23557306601207,1.2371933439063167e-49,low,-0.6950269937515259
pythia-160m,draw_1,2,2670,9,65.15463206759797,1.4093886199782486e-49,low,-0.7832035422325134
pythia-160m,draw_1,2,1591,10,60.40525619816188,3.1060498892459533e-46,low,-0.19751495122909546
pythia-160m,draw_1,2,1124,11,57.19170124283568,6.020586162646965e-44,low,-0.31000393629074097
pythia-160m,draw_1,2,1193,12,54.80592862552725,3.099372092792707e-42,very_high,-1.1430495977401733
pythia-160m,draw_1,2,2695,13,53.453056809981746,2.930899355557405e-41,low,-0.6132133603096008
pythia-160m,draw_1,2,1309,14,52.231728621421,2.244216197871177e-40,medium,-0.7706835865974426
pythia-160m,draw_1,2,743,15,51.6701505894299,5.735766191572599e-40,low,-0.46923238039016724
pythia-160m,draw_1,2,1098,16,47.450108716189646,6.947346873532625e-37,very_high,-0.3159223198890686
pythia-160m,draw_1,2,2341,17,47.43767030019689,7.095145181867461e-37,low,0.22726216912269592
pythia-160m,draw_1,2,435,18,47.058384348403884,1.3486316441900948e-36,low,-0.5181706547737122
pythia-160m,draw_1,2,2563,19,46.85447791745489,1.9053418434299933e-36,very_high,-0.6074241995811462
pythia-160m,draw_1,2,1688,20,46.30391512395362,4.848781716526494e-36,very_high,-0.6173989772796631
pythia-160m,draw_1,2,1144,21,45.670376356753636,1.4230291659192376e-35,very_high,0.11022771894931793
pythia-160m,draw_1,2,2749,22,45.26351061862292,2.844085764617801e-35,low,-0.7102407217025757
pythia-160m,draw_1,2,2952,23,44.985042761518784,4.570546049718831e-35,very_high,-0.03252239152789116
pythia-160m,draw_1,2,352,24,44.610955189890305,8.649560209481072e-35,low,0.9182945489883423
pythia-160m,draw_1,2,516,25,44.30034386143685,1.4697266854517587e-34,low,-0.3181740343570709
pythia-160m,draw_1,2,397,26,44.138565330914375,1.937475195931515e-34,very_high,-0.6071829795837402
pythia-160m,draw_1,2,1956,27,44.12151262924143,1.994748891585252e-34,control,-0.8384302854537964
pythia-160m,draw_1,2,2314,28,41.466218430373125,1.8941941243814298e-32,low,-2.8026161193847656
pythia-160m,draw_1,2,1343,29,41.35361820626583,2.2993880833353744e-32,very_high,-0.6025112867355347
pythia-160m,draw_1,2,661,30,41.20101846786209,2.990537282964715e-32,low,-0.12240024656057358
pythia-160m,draw_1,2,1081,31,40.47416564568547,1.0473064191266612e-31,very_high,-0.24270521104335785
pythia-160m,draw_1,2,2126,32,40.46611237920358,1.0619667942487624e-31,very_high,-0.40432244539260864
pythia-160m,draw_1,2,2186,33,40.39841654973937,1.1936166757331721e-31,very_high,-0.14485034346580505
pythia-160m,draw_1,2,2943,34,40.01555982937931,2.312535069330459e-31,low,0.10063107311725616
pythia-160m,draw_1,2,2194,35,39.56341736332508,5.054635958724046e-31,medium,-0.4526933431625366
pythia-160m,draw_1,2,2683,36,38.90168144740647,1.590359944755822e-30,control,-0.4488036632537842
pythia-160m,draw_1,2,4,37,38.57106541547582,2.8219919784415972e-30,low,0.27818354964256287
pythia-160m,draw_1,2,2287,38,38.098107788239375,6.415748296877429e-30,low,-0.2644389271736145
pythia-160m,draw_1,2,720,39,37.68645482577384,1.312471570550311e-29,low,-0.5769751667976379
pythia-160m,draw_1,2,751,40,37.60661469801647,1.508062614238885e-29,very_high,-1.131553292274475
pythia-160m,draw_1,2,2413,41,36.58809604011696,8.896610190501106e-29,very_high,-0.8450999855995178
pythia-160m,draw_1,2,1708,42,36.282711667450485,1.5162268001076593e-28,low,-0.5418033599853516
pythia-160m,draw_1,2,236,43,36.177253884455084,1.8229178387407067e-28,low,-0.7580531239509583
pythia-160m,draw_1,2,936,44,36.13980783297422,1.9461677355998426e-28,very_high,-0.35257449746131897
pythia-160m,draw_1,2,2594,45,35.762645138751054,3.7629429841711496e-28,low,0.704379677772522
pythia-160m,draw_1,2,1923,46,35.61407869071276,4.879821888332045e-28,low,-0.08835624158382416
pythia-160m,draw_1,2,2141,47,35.46422804662912,6.343124544264844e-28,very_high,-0.9795812964439392
pythia-160m,draw_1,2,2028,48,34.90590999820429,1.6869028867970658e-27,low,-1.387918472290039
pythia-160m,draw_1,2,941,49,34.90533741490749,1.6885971795759687e-27,medium,-0.10194237530231476
pythia-160m,draw_1,3,3013,0,194.04224995688836,2.0563966266723404e-126,low,0.5087609887123108
pythia-160m,draw_1,3,80,1,89.43422442190402,5.285102182990948e-66,low,-1.5763856172561646
pythia-160m,draw_1,3,1220,2,87.23566534824892,1.4674721978798763e-64,very_high,-0.4977012574672699
pythia-160m,draw_1,3,2721,3,84.18850721630317,1.51796452047201e-62,low,-0.344524085521698
pythia-160m,draw_1,3,1391,4,83.90104383222112,2.355979963404163e-62,very_high,-1.4997954368591309
pythia-160m,draw_1,3,2388,5,69.56446865291466,1.2138002811749045e-52,very_high,-1.2118275165557861
pythia-160m,draw_1,3,1195,6,63.153673507267655,3.565691689638982e-48,very_high,-0.8994174003601074
pythia-160m,draw_1,3,874,7,61.484683054456845,5.351546421462309e-47,low,0.5120806694030762
pythia-160m,draw_1,3,311,8,61.12765549679437,9.56824663360299e-47,very_high,-1.3442754745483398
pythia-160m,draw_1,3,1459,9,60.501501011975115,2.6547177355600604e-46,low,0.45860177278518677
pythia-160m,draw_1,3,2960,10,59.593223202093135,1.1702321751956323e-45,low,0.7888460159301758
pythia-160m,draw_1,3,297,11,55.19634831473381,1.6232478280878507e-42,low,0.636741042137146
pythia-160m,draw_1,3,2629,12,53.3203716401965,3.655088736268007e-41,low,0.1469024419784546
pythia-160m,draw_1,3,2939,13,52.23290953498823,2.239795705355683e-40,very_high,-0.4477452337741852
pythia-160m,draw_1,3,2674,14,52.01465039351792,3.2249097429074735e-40,low,-0.33896633982658386
pythia-160m,draw_1,3,2736,15,51.9492078543494,3.5975250742839115e-40,very_high,-1.0684775114059448
pythia-160m,draw_1,3,2703,16,49.288874216252985,3.117854102103527e-38,low,-0.04834918677806854
pythia-160m,draw_1,3,2143,17,48.96221757502015,5.405160593253886e-38,very_high,-0.4036271870136261
pythia-160m,draw_1,3,1729,18,48.92554424269731,5.749755107898759e-38,low,-0.3051121234893799
pythia-160m,draw_1,3,2456,19,48.208960423833084,1.9260524543540737e-37,low,-0.7215098142623901
pythia-160m,draw_1,3,2988,20,45.80336170099308,1.1349971809894338e-35,very_high,-0.7878003120422363
pythia-160m,draw_1,3,581,21,45.27836838565375,2.7730307529055436e-35,low,-0.229934960603714
pythia-160m,draw_1,3,285,22,44.93923178623884,4.941707876156391e-35,low,-0.10950451344251633
pythia-160m,draw_1,3,1345,23,44.82896077115042,5.963716515940352e-35,low,-0.1297898143529892
pythia-160m,draw_1,3,301,24,44.407024487704966,1.2249999533827364e-34,very_high,-0.5749360918998718
pythia-160m,draw_1,3,1387,25,43.11365512793951,1.1187779662988972e-33,medium,-0.2753089666366577
pythia-160m,draw_1,3,418,26,42.31622159514805,4.39304941505773e-33,low,0.2573911249637604
pythia-160m,draw_1,3,1274,27,42.30326987088632,4.49184864055489e-33,very_high,-0.2999924123287201
