model,draw,band,layer,mean_norm,std_norm,median_norm
pythia-410m,draw_3,low,7,8.431953430175781,0.49133095145225525,8.398682594299316
pythia-410m,draw_3,low,8,10.987074851989746,0.7509973645210266,10.940210342407227
pythia-410m,draw_3,low,9,11.87735652923584,0.9371079206466675,11.891225814819336
pythia-410m,draw_3,low,10,11.051140785217285,0.8474723696708679,10.964591979980469
pythia-410m,draw_3,low,11,11.07180118560791,0.7455191612243652,11.046842575073242
pythia-410m,draw_3,low,12,8.772294044494629,0.5186248421669006,8.783025741577148
pythia-410m,draw_3,low,13,14.639318466186523,2.4762301445007324,14.592585563659668
pythia-410m,draw_3,low,14,11.043313980102539,1.2566277980804443,11.177312850952148
pythia-410m,draw_3,low,15,11.046345710754395,1.1270657777786255,10.902128219604492
pythia-410m,draw_3,low,16,13.458270072937012,0.9627787470817566,13.384336471557617
pythia-410m,draw_3,low,17,16.34123992919922,6.405622482299805,13.786503791809082
pythia-410m,draw_3,low,18,16.231796264648438,4.4029436111450195,15.362992286682129
pythia-410m,draw_3,low,19,25.01386260986328,3.589010238647461,25.405689239501953
pythia-410m,draw_3,low,20,16.158309936523438,6.6736531257629395,13.964869499206543
pythia-410m,draw_3,low,21,20.423141479492188,3.088369369506836,20.526323318481445
pythia-410m,draw_3,low,22,22.091068267822266,3.113694429397583,21.632509231567383
pythia-410m,draw_3,low,23,46.12063217163086,4.015000343322754,46.18064498901367
pythia-410m,draw_3,medium,0,12.490872383117676,1.1333353519439697,12.392155647277832
pythia-410m,draw_3,medium,1,6.367987155914307,0.8411368131637573,6.289400100708008
pythia-410m,draw_3,medium,2,6.540021896362305,0.5358895063400269,6.497821807861328
pythia-410m,draw_3,medium,3,6.439248085021973,0.37746042013168335,6.423354148864746
pythia-410m,draw_3,medium,4,6.80082368850708,0.5143058896064758,6.762237071990967
pythia-410m,draw_3,medium,5,9.443785667419434,0.548965334892273,9.415628433227539
pythia-410m,draw_3,medium,6,7.459362983703613,0.3120216727256775,7.457314968109131
pythia-410m,draw_3,medium,7,8.391019821166992,0.4633660614490509,8.40440845489502
pythia-410m,draw_3,medium,8,11.028634071350098,0.7493324875831604,10.950699806213379
pythia-410m,draw_3,medium,9,11.812044143676758,0.9730749130249023,11.757527351379395
pythia-410m,draw_3,medium,10,10.842935562133789,0.8282623291015625,10.769777297973633
pythia-410m,draw_3,medium,11,10.88653564453125,0.7286887168884277,10.877153396606445
pythia-410m,draw_3,medium,12,8.693986892700195,0.5375359058380127,8.661919593811035
pythia-410m,draw_3,medium,13,14.438825607299805,2.512723684310913,14.63089370727539
pythia-410m,draw_3,medium,14,10.979633331298828,1.3209965229034424,11.271685600280762
pythia-410m,draw_3,medium,15,10.862024307250977,1.082548975944519,10.782322883605957
pythia-410m,draw_3,medium,16,13.474431037902832,1.0555965900421143,13.4356689453125
pythia-410m,draw_3,medium,17,15.541866302490234,6.172975540161133,12.90292739868164
pythia-410m,draw_3,medium,18,15.451208114624023,4.088739395141602,14.931387901306152
pythia-410m,draw_3,medium,19,25.481285095214844,3.873440742492676,26.08404541015625
pythia-410m,draw_3,medium,20,17.47417449951172,7.31635856628418,15.45551872253418
pythia-410m,draw_3,medium,21,19.374231338500977,3.0481412410736084,19.236085891723633
pythia-410m,draw_3,medium,22,21.687061309814453,2.6877520084381104,21.55431365966797
pythia-410m,draw_3,medium,23,46.571346282958984,4.288981914520264,46.26302719116211
pythia-410m,draw_3,high,0,11.275479316711426,0.9039624333381653,11.085334777832031
pythia-410m,draw_3,high,1,6.2121806144714355,0.7972620725631714,6.118319988250732
pythia-410m,draw_3,high,2,6.455669403076172,0.47499769926071167,6.413018226623535
pythia-410m,draw_3,high,3,6.651587963104248,0.47172167897224426,6.582949161529541
pythia-410m,draw_3,high,4,6.863806247711182,0.568990170955658,6.7867655754089355
pythia-410m,draw_3,high,5,9.126112937927246,0.5312292575836182,9.142716407775879
pythia-410m,draw_3,high,6,7.37983512878418,0.3332443833351135,7.383419990539551
pythia-410m,draw_3,high,7,8.298670768737793,0.4516840875148773,8.283478736877441
pythia-410m,draw_3,high,8,11.015419006347656,0.7455661296844482,11.078853607177734
pythia-410m,draw_3,high,9,11.597249984741211,1.0367586612701416,11.582268714904785
pythia-410m,draw_3,high,10,10.388197898864746,0.8790565133094788,10.301182746887207
pythia-410m,draw_3,high,11,10.530613899230957,0.7853680849075317,10.534610748291016
pythia-410m,draw_3,high,12,8.556690216064453,0.5368610620498657,8.554797172546387
pythia-410m,draw_3,high,13,14.270922660827637,2.3864316940307617,14.296271324157715
pythia-410m,draw_3,high,14,10.768548965454102,1.2334328889846802,10.810468673706055
pythia-410m,draw_3,high,15,10.610621452331543,0.9857590794563293,10.503462791442871
pythia-410m,draw_3,high,16,13.965015411376953,1.1208934783935547,14.010565757751465
pythia-410m,draw_3,high,17,13.755709648132324,5.500927925109863,11.615342140197754
pythia-410m,draw_3,high,18,14.428268432617188,3.2138707637786865,14.019417762756348
pythia-410m,draw_3,high,19,25.772912979125977,3.7683305740356445,26.12588882446289
pythia-410m,draw_3,high,20,17.40738296508789,7.354644775390625,15.383548736572266
pythia-410m,draw_3,high,21,19.416540145874023,3.3599355220794678,19.5675048828125
pythia-410m,draw_3,high,22,21.25099754333496,2.209568977355957,21.146364212036133
pythia-410m,draw_3,high,23,47.405799865722656,4.3738627433776855,47.32676315307617
pythia-410m,draw_3,very_high,0,10.548971176147461,0.6243126392364502,10.458346366882324
pythia-410m,draw_3,very_high,1,5.9263105392456055,0.6422915458679199,5.840882778167725
pythia-410m,draw_3,very_high,2,6.460093975067139,0.5111044645309448,6.437853813171387
pythia-410m,draw_3,very_high,3,6.716413974761963,0.5246835350990295,6.649063587188721
pythia-410m,draw_3,very_high,4,6.825963497161865,0.5576310157775879,6.790071487426758
pythia-410m,draw_3,very_high,5,8.948160171508789,0.4952886998653412,8.92578411102295
pythia-410m,draw_3,very_high,6,7.351717472076416,0.3618781864643097,7.324528694152832
pythia-410m,draw_3,very_high,7,8.174612998962402,0.4425632953643799,8.138826370239258
pythia-410m,draw_3,very_high,8,10.791717529296875,0.810996949672699,10.713334083557129
pythia-410m,draw_3,very_high,9,11.437649726867676,0.9775311946868896,11.391546249389648
pythia-410m,draw_3,very_high,10,10.228387832641602,0.8958238959312439,10.152402877807617
pythia-410m,draw_3,very_high,11,10.222410202026367,0.6587402820587158,10.23031997680664
pythia-410m,draw_3,very_high,12,8.368694305419922,0.5468947291374207,8.294456481933594
pythia-410m,draw_3,very_high,13,13.970388412475586,2.593728542327881,13.994927406311035
pythia-410m,draw_3,very_high,14,10.558858871459961,1.2844206094741821,10.565470695495605
pythia-410m,draw_3,very_high,15,10.592387199401855,1.0969297885894775,10.627410888671875
pythia-410m,draw_3,very_high,16,14.145211219787598,1.3500144481658936,14.148701667785645
pythia-410m,draw_3,very_high,17,13.181584358215332,5.64061164855957,11.210025787353516
pythia-410m,draw_3,very_high,18,13.912248611450195,2.9461474418640137,13.426644325256348
pythia-410m,draw_3,very_high,19,25.43853759765625,3.947650671005249,25.766773223876953
pythia-410m,draw_3,very_high,20,16.371450424194336,7.6066179275512695,13.587416648864746
pythia-410m,draw_3,very_high,21,20.37733268737793,4.072442531585693,20.12253761291504
pythia-410m,draw_3,very_high,22,21.028743743896484,2.3590354919433594,21.058143615722656
pythia-410m,draw_3,very_high,23,47.432525634765625,4.8032026290893555,47.147560119628906
pythia-410m,draw_3,control,0,10.862517356872559,1.052260160446167,10.637382507324219
pythia-410m,draw_3,control,1,6.012600898742676,0.717674970626831,5.866591453552246
pythia-410m,draw_3,control,2,6.37531852722168,0.48263126611709595,6.319277763366699
pythia-410m,draw_3,control,3,6.639011383056641,0.46328961849212646,6.629642009735107
pythia-410m,draw_3,control,4,6.844589710235596,0.5574228167533875,6.765169620513916
pythia-410m,draw_3,control,5,8.9713773727417,0.5554050803184509,8.96674919128418
pythia-410m,draw_3,control,6,7.368015289306641,0.3793971836566925,7.380101680755615
pythia-410m,draw_3,control,7,8.227816581726074,0.4630219340324402,8.192090034484863
pythia-410m,draw_3,control,8,10.945477485656738,0.8522130846977234,10.938085556030273
pythia-410m,draw_3,control,9,11.654240608215332,0.956956684589386,11.629508972167969
pythia-410m,draw_3,control,10,10.255558013916016,0.8422733545303345,10.220133781433105
pythia-410m,draw_3,control,11,10.208664894104004,0.7080937623977661,10.166618347167969
pythia-410m,draw_3,control,12,8.434935569763184,0.577156126499176,8.364028930664062
pythia-410m,draw_3,control,13,14.277877807617188,2.5272371768951416,14.123143196105957
pythia-410m,draw_3,control,14,10.684757232666016,1.185988187789917,10.67922306060791
pythia-410m,draw_3,control,15,10.687838554382324,1.109365463256836,10.515612602233887
pythia-410m,draw_3,control,16,14.05511474609375,1.2653088569641113,14.057766914367676
pythia-410m,draw_3,control,17,13.942547798156738,6.174132347106934,11.30494213104248
pythia-410m,draw_3,control,18,14.756095886230469,3.9672791957855225,13.772286415100098
pythia-410m,draw_3,control,19,25.339452743530273,3.757262945175171,25.512353897094727
pythia-410m,draw_3,control,20,16.598812103271484,7.22924280166626,14.71408462524414
pythia-410m,draw_3,control,21,21.143754959106445,4.648412227630615,20.871334075927734
pythia-410m,draw_3,control,22,21.132755279541016,2.3886568546295166,21.03250503540039
pythia-410m,draw_3,control,23,47.128299713134766,4.270434856414795,47.25621032714844
pythia-1b,draw_1,low,0,25.318675994873047,1.8236744403839111,25.298381805419922
pythia-1b,draw_1,low,1,14.785210609436035,1.6412945985794067,14.767644882202148
pythia-1b,draw_1,low,2,10.242093086242676,0.8895630240440369,10.148099899291992
pythia-1b,draw_1,low,3,13.367705345153809,0.7240111827850342,13.345534324645996
pythia-1b,draw_1,low,4,11.692140579223633,0.7697529196739197,11.576705932617188
pythia-1b,draw_1,low,5,16.791522979736328,1.2161622047424316,16.792285919189453
pythia-1b,draw_1,low,6,23.45058250427246,2.136235475540161,23.4202938079834
pythia-1b,draw_1,low,7,24.477558135986328,2.017209768295288,24.20839500427246
pythia-1b,draw_1,low,8,23.209577560424805,1.6822900772094727,23.061222076416016
pythia-1b,draw_1,low,9,27.158536911010742,3.029376268386841,26.922454833984375
pythia-1b,draw_1,low,10,18.933502197265625,1.3861902952194214,18.678319931030273
pythia-1b,draw_1,low,11,25.53608512878418,1.3350063562393188,25.512544631958008
pythia-1b,draw_1,low,12,24.03042984008789,1.5226773023605347,23.916906356811523
pythia-1b,draw_1,low,13,24.096410751342773,1.7984422445297241,23.860689163208008
pythia-1b,draw_1,low,14,34.44847869873047,2.888469696044922,34.39297103881836
pythia-1b,draw_1,low,15,95.3944091796875,13.817529678344727,94.1637191772461
pythia-1b,draw_1,medium,0,23.63328742980957,1.492946743965149,23.486948013305664
pythia-1b,draw_1,medium,1,13.688366889953613,1.344929575920105,13.562992095947266
pythia-1b,draw_1,medium,2,10.328574180603027,1.007910966873169,10.303229331970215
pythia-1b,draw_1,medium,3,13.323827743530273,1.4820054769515991,13.127629280090332
pythia-1b,draw_1,medium,4,12.01083755493164,2.318331241607666,11.767047882080078
pythia-1b,draw_1,medium,5,17.249713897705078,6.844979286193848,16.77462387084961
pythia-1b,draw_1,medium,6,22.883975982666016,2.0890583992004395,22.80093002319336
pythia-1b,draw_1,medium,7,23.613012313842773,1.9971383810043335,23.46734619140625
pythia-1b,draw_1,medium,8,22.850481033325195,1.8484890460968018,22.75495147705078
pythia-1b,draw_1,medium,9,27.047677993774414,3.5601398944854736,26.811845779418945
pythia-1b,draw_1,medium,10,19.354236602783203,1.639530897140503,19.167882919311523
pythia-1b,draw_1,medium,11,26.18159294128418,1.4888041019439697,26.014188766479492
pythia-1b,draw_1,medium,12,24.007444381713867,1.5886900424957275,23.937498092651367
pythia-1b,draw_1,medium,13,24.068038940429688,1.8308672904968262,23.97576141357422
pythia-1b,draw_1,medium,14,34.657188415527344,2.934813976287842,34.485233306884766
pythia-1b,draw_1,medium,15,99.19344329833984,15.619670867919922,98.0330810546875
pythia-1b,draw_1,high,0,22.323177337646484,1.2041325569152832,22.144107818603516
pythia-1b,draw_1,high,1,12.32380199432373,1.1825305223464966,12.199424743652344
pythia-1b,draw_1,high,2,10.21599292755127,0.9170387387275696,10.14790153503418
pythia-1b,draw_1,high,3,13.089031219482422,0.8497785329818726,13.04024887084961
pythia-1b,draw_1,high,4,11.960328102111816,0.8893023729324341,11.890961647033691
pythia-1b,draw_1,high,5,16.664358139038086,1.0909314155578613,16.657615661621094
pythia-1b,draw_1,high,6,22.517894744873047,2.045017957687378,22.50363540649414
pythia-1b,draw_1,high,7,23.074108123779297,1.9627403020858765,22.937318801879883
pythia-1b,draw_1,high,8,22.68467903137207,1.6120556592941284,22.829208374023438
pythia-1b,draw_1,high,9,27.374679565429688,3.6486480236053467,27.165058135986328
pythia-1b,draw_1,high,10,20.10563087463379,1.723832130432129,19.93474578857422
pythia-1b,draw_1,high,11,26.05071258544922,1.6399784088134766,25.98387336730957
pythia-1b,draw_1,high,12,24.182764053344727,1.708928108215332,24.11766815185547
pythia-1b,draw_1,high,13,23.95231819152832,1.7042433023452759,23.81068229675293
pythia-1b,draw_1,high,14,35.289241790771484,2.8385562896728516,35.4416389465332
pythia-1b,draw_1,high,15,99.75043487548828,16.154836654663086,97.16162109375
pythia-1b,draw_1,very_high,0,21.702556610107422,0.836128294467926,21.563159942626953
pythia-1b,draw_1,very_high,1,11.548537254333496,1.1947985887527466,11.519229888916016
pythia-1b,draw_1,very_high,2,10.064698219299316,1.0700366497039795,9.947358131408691
pythia-1b,draw_1,very_high,3,12.724980354309082,0.8838576078414917,12.602509498596191
pythia-1b,draw_1,very_high,4,11.995755195617676,0.950867235660553,11.913030624389648
pythia-1b,draw_1,very_high,5,16.47898292541504,1.1755539178848267,16.46107292175293
pythia-1b,draw_1,very_high,6,22.6037540435791,2.573549509048462,22.513429641723633
pythia-1b,draw_1,very_high,7,22.70775604248047,2.2341253757476807,22.550683975219727
pythia-1b,draw_1,very_high,8,22.784069061279297,1.7689470052719116,22.68511390686035
pythia-1b,draw_1,very_high,9,27.785266876220703,4.0443115234375,27.282442092895508
pythia-1b,draw_1,very_high,10,20.191314697265625,1.7397428750991821,19.976242065429688
pythia-1b,draw_1,very_high,11,25.8575496673584,1.3678510189056396,25.880268096923828
pythia-1b,draw_1,very_high,12,23.797212600708008,1.569697380065918,23.582181930541992
pythia-1b,draw_1,very_high,13,23.665185928344727,1.551579236984253,23.683561325073242
pythia-1b,draw_1,very_high,14,35.39104461669922,2.838650703430176,35.172874450683594
pythia-1b,draw_1,very_high,15,97.9879150390625,15.035632133483887,97.03678131103516
pythia-1b,draw_1,control,0,21.888986587524414,1.117756962776184,21.70612907409668
pythia-1b,draw_1,control,1,11.731903076171875,1.1842224597930908,11.677765846252441
pythia-1b,draw_1,control,2,10.046365737915039,0.9135860204696655,10.046247482299805
pythia-1b,draw_1,control,3,12.878103256225586,0.7922155261039734,12.817654609680176
pythia-1b,draw_1,control,4,11.939704895019531,0.8575225472450256,11.82612419128418
pythia-1b,draw_1,control,5,16.47829818725586,1.151140570640564,16.368019104003906
pythia-1b,draw_1,control,6,22.56513023376465,2.270935535430908,22.510601043701172
pythia-1b,draw_1,control,7,22.731098175048828,2.050251007080078,22.720096588134766
pythia-1b,draw_1,control,8,22.893299102783203,1.7366989850997925,22.847436904907227
pythia-1b,draw_1,control,9,27.928720474243164,4.005702018737793,27.666959762573242
pythia-1b,draw_1,control,10,20.26837158203125,1.863243818283081,19.883636474609375
pythia-1b,draw_1,control,11,25.93202781677246,1.4378678798675537,25.883615493774414
pythia-1b,draw_1,control,12,23.844581604003906,1.721429705619812,23.7587833404541
pythia-1b,draw_1,control,13,23.828136444091797,1.5433346033096313,23.70952796936035
pythia-1b,draw_1,control,14,35.40397262573242,3.0004982948303223,35.40656280517578
pythia-1b,draw_1,control,15,98.81977081298828,15.958147048950195,99.66121673583984
pythia-1b,draw_2,low,0,25.298233032226562,1.9288074970245361,25.158611297607422
pythia-1b,draw_2,low,1,14.618456840515137,1.563602328300476,14.451493263244629
pythia-1b,draw_2,low,2,10.139012336730957,0.8612895607948303,10.072509765625
pythia-1b,draw_2,low,3,13.371236801147461,0.6992335915565491,13.335624694824219
pythia-1b,draw_2,low,4,11.799444198608398,0.7639870047569275,11.726436614990234
pythia-1b,draw_2,low,5,16.75382423400879,1.1606535911560059,16.586198806762695
pythia-1b,draw_2,low,6,23.29500389099121,2.260572671890259,23.2563419342041
pythia-1b,draw_2,low,7,24.37625503540039,1.9396861791610718,24.32240104675293
pythia-1b,draw_2,low,8,23.35626983642578,1.6670893430709839,23.391115188598633
pythia-1b,draw_2,low,9,27.61832618713379,3.740804433822632,27.092832565307617
pythia-1b,draw_2,low,10,19.412351608276367,1.6298922300338745,19.099163055419922
pythia-1b,draw_2,low,11,25.886245727539062,1.313679575920105,25.802261352539062
pythia-1b,draw_2,low,12,24.371562957763672,1.6114157438278198,24.312145233154297
pythia-1b,draw_2,low,13,24.311359405517578,1.8803035020828247,24.094261169433594
pythia-1b,draw_2,low,14,35.05911636352539,3.1158523559570312,34.77490234375
pythia-1b,draw_2,low,15,96.5981674194336,14.729721069335938,95.10171508789062
pythia-1b,draw_2,medium,0,23.560651779174805,1.5469884872436523,23.36157989501953
pythia-1b,draw_2,medium,1,13.69243335723877,1.370883584022522,13.536892890930176
pythia-1b,draw_2,medium,2,10.32873249053955,0.9767763018608093,10.31671142578125
pythia-1b,draw_2,medium,3,13.368063926696777,0.7114991545677185,13.34788990020752
pythia-1b,draw_2,medium,4,11.963691711425781,0.9032872915267944,11.83784008026123
pythia-1b,draw_2,medium,5,16.86330795288086,1.1503665447235107,16.817298889160156
pythia-1b,draw_2,medium,6,23.29438018798828,2.1782567501068115,23.256813049316406
pythia-1b,draw_2,medium,7,24.04397201538086,2.004491090774536,23.976043701171875
pythia-1b,draw_2,medium,8,23.258581161499023,1.7297258377075195,23.246015548706055
pythia-1b,draw_2,medium,9,27.503040313720703,3.6235287189483643,27.088512420654297
pythia-1b,draw_2,medium,10,19.736234664916992,1.6138514280319214,19.491615295410156
pythia-1b,draw_2,medium,11,26.312923431396484,1.4898144006729126,26.266708374023438
pythia-1b,draw_2,medium,12,24.250444412231445,1.6413840055465698,24.166990280151367
pythia-1b,draw_2,medium,13,23.93315887451172,1.5911023616790771,23.7703857421875
pythia-1b,draw_2,medium,14,34.62260055541992,3.0789859294891357,34.34123229980469
pythia-1b,draw_2,medium,15,99.15057373046875,15.246989250183105,98.22734832763672
pythia-1b,draw_2,high,0,22.20001220703125,1.0775067806243896,22.00910186767578
pythia-1b,draw_2,high,1,12.498150825500488,1.1926121711730957,12.524121284484863
pythia-1b,draw_2,high,2,10.229910850524902,0.925811231136322,10.11905288696289
pythia-1b,draw_2,high,3,13.0676851272583,0.746605634689331,13.005621910095215
pythia-1b,draw_2,high,4,11.958288192749023,0.8684939742088318,11.871161460876465
pythia-1b,draw_2,high,5,16.706222534179688,1.2311017513275146,16.517919540405273
pythia-1b,draw_2,high,6,22.90239143371582,2.2593750953674316,22.756790161132812
pythia-1b,draw_2,high,7,23.234119415283203,1.8556565046310425,23.072153091430664
pythia-1b,draw_2,high,8,22.969451904296875,1.5884685516357422,22.92166519165039
pythia-1b,draw_2,high,9,27.438323974609375,3.728163957595825,26.882688522338867
pythia-1b,draw_2,high,10,19.95295524597168,1.7809855937957764,19.80790901184082
pythia-1b,draw_2,high,11,26.068544387817383,1.5464725494384766,25.95853042602539
pythia-1b,draw_2,high,12,24.18576431274414,1.6537318229675293,24.03522491455078
pythia-1b,draw_2,high,13,23.740209579467773,1.4989230632781982,23.675689697265625
pythia-1b,draw_2,high,14,34.74929428100586,2.760012626647949,34.67897415161133
pythia-1b,draw_2,high,15,99.0152587890625,14.261686325073242,98.35951232910156
pythia-1b,draw_2,very_high,0,21.505802154541016,0.8216243386268616,21.378982543945312
pythia-1b,draw_2,very_high,1,11.492408752441406,1.0640501976013184,11.452404022216797
pythia-1b,draw_2,very_high,2,10.165785789489746,0.9223753809928894,10.088347434997559
pythia-1b,draw_2,very_high,3,12.83072280883789,0.8283806443214417,12.763294219970703
pythia-1b,draw_2,very_high,4,11.912508964538574,0.915504515171051,11.796707153320312
pythia-1b,draw_2,very_high,5,16.411006927490234,1.0728695392608643,16.3549747467041
pythia-1b,draw_2,very_high,6,22.373178482055664,2.3176591396331787,22.37396812438965
pythia-1b,draw_2,very_high,7,22.430618286132812,2.2142088413238525,22.24589729309082
pythia-1b,draw_2,very_high,8,22.598770141601562,1.7359554767608643,22.41252326965332
pythia-1b,draw_2,very_high,9,27.4363956451416,4.058244228363037,27.141231536865234
pythia-1b,draw_2,very_high,10,20.127317428588867,1.9825007915496826,20.004682540893555
pythia-1b,draw_2,very_high,11,25.865598678588867,1.4925283193588257,25.849782943725586
pythia-1b,draw_2,very_high,12,23.899036407470703,1.578798532485962,23.888309478759766
pythia-1b,draw_2,very_high,13,23.748714447021484,1.394254207611084,23.601390838623047
pythia-1b,draw_2,very_high,14,35.116146087646484,3.1235945224761963,34.861328125
pythia-1b,draw_2,very_high,15,97.38006591796875,15.977120399475098,96.25914764404297
pythia-1b,draw_2,control,0,22.005022048950195,1.3121657371520996,21.7137451171875
pythia-1b,draw_2,control,1,11.654622077941895,1.257786512374878,11.548704147338867
pythia-1b,draw_2,control,2,10.11130428314209,1.1502362489700317,9.913846015930176
pythia-1b,draw_2,control,3,12.836742401123047,0.8515563011169434,12.697343826293945
pythia-1b,draw_2,control,4,11.948684692382812,0.8625317811965942,11.845405578613281
pythia-1b,draw_2,control,5,16.51258659362793,1.1823183298110962,16.43015480041504
pythia-1b,draw_2,control,6,22.957990646362305,2.354121685028076,22.724336624145508
pythia-1b,draw_2,control,7,22.809534072875977,2.161119222640991,22.56968879699707
pythia-1b,draw_2,control,8,22.800230026245117,1.6984591484069824,22.841129302978516
pythia-1b,draw_2,control,9,27.47581672668457,3.749514579772949,27.101877212524414
pythia-1b,draw_2,control,10,20.28685760498047,1.8117948770523071,20.16453742980957
pythia-1b,draw_2,control,11,25.82280731201172,1.3651412725448608,25.789106369018555
pythia-1b,draw_2,control,12,24.08293914794922,1.5668319463729858,24.043872833251953
pythia-1b,draw_2,control,13,23.969755172729492,1.5457795858383179,23.942472457885742
pythia-1b,draw_2,control,14,35.34138870239258,2.8325130939483643,34.94506072998047
pythia-1b,draw_2,control,15,97.13861083984375,14.902502059936523,95.7427749633789
pythia-1b,draw_3,low,0,25.131044387817383,1.9048857688903809,24.94843101501465
pythia-1b,draw_3,low,1,14.73769760131836,1.745176911354065,14.507108688354492
pythia-1b,draw_3,low,2,10.186996459960938,0.8821659684181213,10.081707954406738
pythia-1b,draw_3,low,3,13.428786277770996,0.8740299344062805,13.396039962768555
pythia-1b,draw_3,low,4,11.735051155090332,0.8184464573860168,11.675042152404785
pythia-1b,draw_3,low,5,16.7556095123291,1.1878166198730469,16.76352882385254
pythia-1b,draw_3,low,6,23.35251235961914,2.1002914905548096,23.393247604370117
pythia-1b,draw_3,low,7,24.4018611907959,1.9390753507614136,24.36931610107422
pythia-1b,draw_3,low,8,23.283611297607422,1.6915472745895386,23.303085327148438
pythia-1b,draw_3,low,9,26.93655014038086,3.4282925128936768,26.875673294067383
pythia-1b,draw_3,low,10,19.11176300048828,1.5922127962112427,18.87720489501953
pythia-1b,draw_3,low,11,25.935001373291016,1.365843415260315,25.948734283447266
pythia-1b,draw_3,low,12,24.12364959716797,1.6641323566436768,23.922861099243164
pythia-1b,draw_3,low,13,24.225927352905273,1.9164775609970093,24.016605377197266
pythia-1b,draw_3,low,14,34.91305923461914,2.8552844524383545,34.73025131225586
pythia-1b,draw_3,low,15,97.93309020996094,15.159919738769531,97.11498260498047
pythia-1b,draw_3,medium,0,23.56617546081543,1.466963291168213,23.341957092285156
pythia-1b,draw_3,medium,1,13.584659576416016,1.3753409385681152,13.521904945373535
pythia-1b,draw_3,medium,2,10.410600662231445,1.0463789701461792,10.270591735839844
pythia-1b,draw_3,medium,3,13.396011352539062,0.8050434589385986,13.366229057312012
pythia-1b,draw_3,medium,4,12.020060539245605,0.9041507244110107,11.897710800170898
pythia-1b,draw_3,medium,5,16.96661376953125,1.246561050415039,16.732513427734375
pythia-1b,draw_3,medium,6,23.158750534057617,2.065927505493164,23.172725677490234
pythia-1b,draw_3,medium,7,23.79147720336914,2.0141143798828125,23.660451889038086
pythia-1b,draw_3,medium,8,23.10849380493164,1.7285689115524292,23.061763763427734
pythia-1b,draw_3,medium,9,27.314725875854492,3.5648155212402344,26.45459747314453
pythia-1b,draw_3,medium,10,19.612018585205078,1.5515975952148438,19.39503288269043
pythia-1b,draw_3,medium,11,26.203580856323242,1.535634160041809,26.194259643554688
pythia-1b,draw_3,medium,12,24.18621063232422,1.7494984865188599,24.157962799072266
pythia-1b,draw_3,medium,13,24.266115188598633,1.8784364461898804,24.07633399963379
pythia-1b,draw_3,medium,14,34.74167251586914,3.1213176250457764,34.623207092285156
pythia-1b,draw_3,medium,15,100.31128692626953,15.726316452026367,99.5392837524414
pythia-1b,draw_3,high,0,22.307188034057617,1.2654238939285278,22.03863525390625
pythia-1b,draw_3,high,1,12.526238441467285,1.2609251737594604,12.529745101928711
pythia-1b,draw_3,high,2,10.209939002990723,0.9093925952911377,10.083457946777344
pythia-1b,draw_3,high,3,13.117793083190918,0.8514015674591064,13.088142395019531
pythia-1b,draw_3,high,4,11.95906925201416,0.9136016368865967,11.789331436157227
pythia-1b,draw_3,high,5,16.784603118896484,1.2036696672439575,16.639278411865234
pythia-1b,draw_3,high,6,22.938915252685547,2.277397871017456,23.01992416381836
pythia-1b,draw_3,high,7,23.331859588623047,1.936926245689392,23.151525497436523
pythia-1b,draw_3,high,8,22.8671817779541,1.6087661981582642,22.79071617126465
pythia-1b,draw_3,high,9,27.282773971557617,3.785278797149658,26.757600784301758
pythia-1b,draw_3,high,10,19.811094284057617,1.9038786888122559,19.750280380249023
pythia-1b,draw_3,high,11,26.080650329589844,1.387737512588501,26.05850601196289
pythia-1b,draw_3,high,12,24.18568229675293,1.5895274877548218,24.17094612121582
pythia-1b,draw_3,high,13,23.9105167388916,1.5677188634872437,23.730571746826172
pythia-1b,draw_3,high,14,34.77333068847656,3.029670476913452,34.373714447021484
pythia-1b,draw_3,high,15,97.91508483886719,15.16126823425293,96.22545623779297
pythia-1b,draw_3,very_high,0,21.619237899780273,0.8633430600166321,21.496540069580078
pythia-1b,draw_3,very_high,1,11.625486373901367,1.2730388641357422,11.523837089538574
pythia-1b,draw_3,very_high,2,10.035562515258789,0.9600427150726318,9.969574928283691
pythia-1b,draw_3,very_high,3,12.784441947937012,0.7968204617500305,12.784645080566406
pythia-1b,draw_3,very_high,4,11.927367210388184,0.9018101692199707,11.805323600769043
pythia-1b,draw_3,very_high,5,16.331010818481445,1.1996217966079712,16.239355087280273
pythia-1b,draw_3,very_high,6,22.45172691345215,2.311338186264038,22.37281036376953
pythia-1b,draw_3,very_high,7,22.538137435913086,2.0342557430267334,22.50419807434082
pythia-1b,draw_3,very_high,8,22.729557037353516,1.8406234979629517,22.746591567993164
pythia-1b,draw_3,very_high,9,27.878950119018555,4.164255142211914,27.59505844116211
pythia-1b,draw_3,very_high,10,20.466690063476562,1.9927105903625488,20.315216064453125
pythia-1b,draw_3,very_high,11,25.796398162841797,1.5070602893829346,25.71953010559082
pythia-1b,draw_3,very_high,12,23.980525970458984,1.733043909072876,23.880064010620117
pythia-1b,draw_3,very_high,13,23.93560791015625,1.5059632062911987,24.052282333374023
pythia-1b,draw_3,very_high,14,35.63909912109375,3.0538578033447266,35.52497863769531
pythia-1b,draw_3,very_high,15,97.64324951171875,15.64342975616455,96.35222625732422
pythia-1b,draw_3,control,0,21.915512084960938,1.2641046047210693,21.73267936706543
