model,draw,band,layer,mean_logit_contrib,std_logit_contrib,median_logit_contrib,method
pythia-160m,draw_1,medium,9,2.593672752380371,2.4713294506073,2.427710771560669,direct
pythia-160m,draw_1,medium,10,9.162979125976562,2.2209575176239014,9.163895606994629,direct
pythia-160m,draw_1,medium,11,272.94195556640625,32.680755615234375,273.45758056640625,direct
pythia-160m,draw_1,high,0,-0.19127164781093597,0.943209171295166,-0.1832687258720398,direct
pythia-160m,draw_1,high,1,-0.3679932951927185,0.4798547923564911,-0.3961138427257538,direct
pythia-160m,draw_1,high,2,-0.0662040188908577,0.6841384172439575,-0.010739743709564209,direct
pythia-160m,draw_1,high,3,-0.53912752866745,0.6102110147476196,-0.5451648235321045,direct
pythia-160m,draw_1,high,4,0.07373884320259094,0.6489238739013672,0.07533767819404602,direct
pythia-160m,draw_1,high,5,0.33226898312568665,0.8995502591133118,0.30350518226623535,direct
pythia-160m,draw_1,high,6,1.3848369121551514,0.9435761570930481,1.4024039506912231,direct
pythia-160m,draw_1,high,7,-0.11946967244148254,0.9830946922302246,-0.11621300876140594,direct
pythia-160m,draw_1,high,8,3.7642416954040527,2.142653465270996,3.8831355571746826,direct
pythia-160m,draw_1,high,9,2.451200008392334,2.8561527729034424,2.115386486053467,direct
pythia-160m,draw_1,high,10,9.543882369995117,2.4727783203125,9.73062515258789,direct
pythia-160m,draw_1,high,11,278.5767822265625,33.11378860473633,277.72271728515625,direct
pythia-160m,draw_1,very_high,0,-0.16758866608142853,0.853987991809845,-0.22100484371185303,direct
pythia-160m,draw_1,very_high,1,-0.34240663051605225,0.5071772933006287,-0.37306344509124756,direct
pythia-160m,draw_1,very_high,2,0.044956035912036896,0.703210711479187,0.019435599446296692,direct
pythia-160m,draw_1,very_high,3,-0.49693357944488525,0.5755904912948608,-0.46656614542007446,direct
pythia-160m,draw_1,very_high,4,-0.10767243057489395,0.7160170674324036,-0.12486918270587921,direct
pythia-160m,draw_1,very_high,5,0.3181368112564087,1.049145221710205,0.31414729356765747,direct
pythia-160m,draw_1,very_high,6,1.3088351488113403,1.0676108598709106,1.3446680307388306,direct
pythia-160m,draw_1,very_high,7,-0.23528140783309937,0.9957858324050903,-0.21539080142974854,direct
pythia-160m,draw_1,very_high,8,3.447646379470825,2.1446378231048584,3.354489803314209,direct
pythia-160m,draw_1,very_high,9,1.878248691558838,2.7512826919555664,1.765202522277832,direct
pythia-160m,draw_1,very_high,10,10.661291122436523,2.5906291007995605,10.807111740112305,direct
pythia-160m,draw_1,very_high,11,284.3013000488281,33.152565002441406,282.65631103515625,direct
pythia-160m,draw_1,control,0,-0.2033587545156479,0.8663398027420044,-0.20858855545520782,direct
pythia-160m,draw_1,control,1,-0.34467270970344543,0.46389490365982056,-0.3680952191352844,direct
pythia-160m,draw_1,control,2,-0.0705503523349762,0.7030534148216248,0.01494954526424408,direct
pythia-160m,draw_1,control,3,-0.49219757318496704,0.5738490223884583,-0.49865269660949707,direct
pythia-160m,draw_1,control,4,-0.16013942658901215,0.7494198083877563,-0.1240885853767395,direct
pythia-160m,draw_1,control,5,0.3364200294017792,0.9072985053062439,0.31617483496665955,direct
pythia-160m,draw_1,control,6,1.331526279449463,0.994820237159729,1.2409861087799072,direct
pythia-160m,draw_1,control,7,-0.29584574699401855,1.0743709802627563,-0.1946038007736206,direct
pythia-160m,draw_1,control,8,3.6147775650024414,2.33084774017334,3.3911027908325195,direct
pythia-160m,draw_1,control,9,2.3270132541656494,2.961716413497925,2.2197699546813965,direct
pythia-160m,draw_1,control,10,9.998007774353027,2.996415853500366,10.121673583984375,direct
pythia-160m,draw_1,control,11,280.4723815917969,33.34683609008789,279.76312255859375,direct
pythia-160m,draw_2,low,0,0.03537282347679138,0.9887351393699646,0.08133023977279663,direct
pythia-160m,draw_2,low,1,-0.5030900239944458,0.3982338011264801,-0.518851101398468,direct
pythia-160m,draw_2,low,2,-0.09115215390920639,0.639277994632721,-0.09574806690216064,direct
pythia-160m,draw_2,low,3,-0.5956794023513794,0.6956154704093933,-0.6145023107528687,direct
pythia-160m,draw_2,low,4,0.15688025951385498,0.6151224374771118,0.15596604347229004,direct
pythia-160m,draw_2,low,5,0.10368391126394272,0.835870087146759,0.11190816760063171,direct
pythia-160m,draw_2,low,6,1.329969048500061,0.8317278623580933,1.319823980331421,direct
pythia-160m,draw_2,low,7,-0.6095119118690491,0.9281234741210938,-0.5343126058578491,direct
pythia-160m,draw_2,low,8,3.5301194190979004,2.1074841022491455,3.478806734085083,direct
pythia-160m,draw_2,low,9,2.473116397857666,2.4184367656707764,2.5357887744903564,direct
pythia-160m,draw_2,low,10,9.423834800720215,2.146878719329834,9.478221893310547,direct
pythia-160m,draw_2,low,11,261.0254821777344,34.19541931152344,260.32440185546875,direct
pythia-160m,draw_2,medium,0,0.14578275382518768,0.9397345781326294,0.15846019983291626,direct
pythia-160m,draw_2,medium,1,-0.5469204783439636,0.45530250668525696,-0.5771439671516418,direct
pythia-160m,draw_2,medium,2,-0.0953228622674942,0.6481308341026306,-0.11138829588890076,direct
pythia-160m,draw_2,medium,3,-0.7206475734710693,0.5933204293251038,-0.7490264773368835,direct
pythia-160m,draw_2,medium,4,0.16934724152088165,0.6751872897148132,0.22688913345336914,direct
pythia-160m,draw_2,medium,5,0.29252272844314575,0.8311158418655396,0.2467205822467804,direct
pythia-160m,draw_2,medium,6,1.411507487297058,0.9014683365821838,1.3165724277496338,direct
pythia-160m,draw_2,medium,7,-0.28938278555870056,1.0375351905822754,-0.24001169204711914,direct
pythia-160m,draw_2,medium,8,3.4964382648468018,2.1324141025543213,3.3470120429992676,direct
pythia-160m,draw_2,medium,9,2.718144416809082,2.5858397483825684,2.5386624336242676,direct
pythia-160m,draw_2,medium,10,9.497089385986328,2.292264938354492,9.588726997375488,direct
pythia-160m,draw_2,medium,11,275.116455078125,33.68464279174805,272.66741943359375,direct
pythia-160m,draw_2,high,0,-0.1079978421330452,0.8615636229515076,-0.09209728240966797,direct
pythia-160m,draw_2,high,1,-0.43397921323776245,0.48733124136924744,-0.4453119933605194,direct
pythia-160m,draw_2,high,2,-0.09696773439645767,0.7059053182601929,-0.05295473337173462,direct
pythia-160m,draw_2,high,3,-0.5721333622932434,0.5970337390899658,-0.6011456251144409,direct
pythia-160m,draw_2,high,4,0.1236940324306488,0.7377175688743591,0.050141215324401855,direct
pythia-160m,draw_2,high,5,0.35816848278045654,0.8739169836044312,0.4094027280807495,direct
pythia-160m,draw_2,high,6,1.4899883270263672,0.9428775310516357,1.4820470809936523,direct
pythia-160m,draw_2,high,7,-0.14845801889896393,0.9977516531944275,-0.10055983066558838,direct
pythia-160m,draw_2,high,8,3.352360486984253,2.2230024337768555,3.3531856536865234,direct
pythia-160m,draw_2,high,9,2.569556713104248,2.689964771270752,2.327324390411377,direct
pythia-160m,draw_2,high,10,9.594038963317871,2.5086417198181152,10.030620574951172,direct
pythia-160m,draw_2,high,11,279.3293762207031,31.244550704956055,277.13519287109375,direct
pythia-160m,draw_2,very_high,0,-0.2544120252132416,0.8319516777992249,-0.28105616569519043,direct
pythia-160m,draw_2,very_high,1,-0.3554391860961914,0.4929283559322357,-0.35214337706565857,direct
pythia-160m,draw_2,very_high,2,0.05355111137032509,0.6442731022834778,0.10406461358070374,direct
pythia-160m,draw_2,very_high,3,-0.5181083083152771,0.5323896408081055,-0.5180270075798035,direct
pythia-160m,draw_2,very_high,4,-0.12622451782226562,0.7252508401870728,-0.18666720390319824,direct
pythia-160m,draw_2,very_high,5,0.35242146253585815,0.8547382950782776,0.3440956771373749,direct
pythia-160m,draw_2,very_high,6,1.4906495809555054,0.9839637279510498,1.5093401670455933,direct
pythia-160m,draw_2,very_high,7,-0.2995392978191376,1.0961812734603882,-0.25376108288764954,direct
pythia-160m,draw_2,very_high,8,3.642420768737793,2.1225268840789795,3.570127487182617,direct
pythia-160m,draw_2,very_high,9,1.7964648008346558,2.784944772720337,1.7156673669815063,direct
pythia-160m,draw_2,very_high,10,10.201074600219727,2.6381094455718994,10.371288299560547,direct
pythia-160m,draw_2,very_high,11,285.6277770996094,33.42885208129883,287.88543701171875,direct
pythia-160m,draw_2,control,0,-0.2327227145433426,0.8636947870254517,-0.21153956651687622,direct
pythia-160m,draw_2,control,1,-0.3355889916419983,0.5024089813232422,-0.2818538248538971,direct
pythia-160m,draw_2,control,2,-0.07112384587526321,0.6592154502868652,-0.0862341821193695,direct
pythia-160m,draw_2,control,3,-0.5251368284225464,0.6051257252693176,-0.47134026885032654,direct
pythia-160m,draw_2,control,4,-0.11291524767875671,0.760877251625061,-0.05494989454746246,direct
pythia-160m,draw_2,control,5,0.20934702455997467,0.9638818502426147,0.3182382881641388,direct
pythia-160m,draw_2,control,6,1.219312310218811,1.0236287117004395,1.2328687906265259,direct
pythia-160m,draw_2,control,7,-0.33600544929504395,0.9849693775177002,-0.2938419580459595,direct
pythia-160m,draw_2,control,8,3.6829898357391357,2.1455962657928467,3.41483736038208,direct
pythia-160m,draw_2,control,9,1.9213159084320068,3.006283760070801,1.6800872087478638,direct
pythia-160m,draw_2,control,10,10.032859802246094,2.7403342723846436,10.089485168457031,direct
pythia-160m,draw_2,control,11,283.3685302734375,34.941776275634766,284.069580078125,direct
pythia-160m,draw_3,low,0,0.12481958419084549,1.0207157135009766,0.0925324559211731,direct
pythia-160m,draw_3,low,1,-0.5663562417030334,0.38593658804893494,-0.5477541089057922,direct
pythia-160m,draw_3,low,2,-0.10110031068325043,0.6568482518196106,-0.0800289511680603,direct
pythia-160m,draw_3,low,3,-0.6227189302444458,0.5845186710357666,-0.6111438274383545,direct
pythia-160m,draw_3,low,4,0.19869805872440338,0.6623312830924988,0.24303632974624634,direct
pythia-160m,draw_3,low,5,0.1018126830458641,0.7679061889648438,0.19078007340431213,direct
pythia-160m,draw_3,low,6,1.311415195465088,0.8805761933326721,1.337033987045288,direct
pythia-160m,draw_3,low,7,-0.5281491279602051,0.9614703059196472,-0.4915323257446289,direct
pythia-160m,draw_3,low,8,3.7327046394348145,2.17592716217041,3.7036428451538086,direct
pythia-160m,draw_3,low,9,2.464094877243042,2.4974706172943115,2.5007388591766357,direct
pythia-160m,draw_3,low,10,9.26136589050293,2.200582504272461,9.23355484008789,direct
pythia-160m,draw_3,low,11,267.64630126953125,34.72799301147461,264.6173095703125,direct
pythia-160m,draw_3,medium,0,0.05712443217635155,0.9402261972427368,0.044519245624542236,direct
pythia-160m,draw_3,medium,1,-0.502227246761322,0.3861594796180725,-0.5178202390670776,direct
pythia-160m,draw_3,medium,2,-0.17095506191253662,0.6709593534469604,-0.15100836753845215,direct
pythia-160m,draw_3,medium,3,-0.582031786441803,0.6031723022460938,-0.5229421257972717,direct
pythia-160m,draw_3,medium,4,0.17687740921974182,0.6316162347793579,0.22453665733337402,direct
pythia-160m,draw_3,medium,5,0.2975965142250061,0.907898485660553,0.37126803398132324,direct
pythia-160m,draw_3,medium,6,1.3842254877090454,0.8032441139221191,1.4218136072158813,direct
pythia-160m,draw_3,medium,7,-0.3892827033996582,1.0098241567611694,-0.36739349365234375,direct
pythia-160m,draw_3,medium,8,3.490631580352783,2.1612038612365723,3.455753803253174,direct
pythia-160m,draw_3,medium,9,2.9830713272094727,2.487842559814453,2.9714267253875732,direct
pythia-160m,draw_3,medium,10,9.07950496673584,2.188242197036743,9.014120101928711,direct
pythia-160m,draw_3,medium,11,274.00579833984375,33.26584243774414,273.03717041015625,direct
pythia-160m,draw_3,high,0,-0.12037088721990585,0.924517810344696,-0.11778223514556885,direct
pythia-160m,draw_3,high,1,-0.39166340231895447,0.5025227069854736,-0.4176862835884094,direct
pythia-160m,draw_3,high,2,-0.11146409809589386,0.692936360836029,-0.06122520565986633,direct
pythia-160m,draw_3,high,3,-0.6366552114486694,0.6346296668052673,-0.6266485452651978,direct
pythia-160m,draw_3,high,4,0.04407135024666786,0.6645673513412476,0.047804564237594604,direct
pythia-160m,draw_3,high,5,0.41222867369651794,0.9201667308807373,0.41781488060951233,direct
pythia-160m,draw_3,high,6,1.5537781715393066,0.9411335587501526,1.4681177139282227,direct
pythia-160m,draw_3,high,7,-0.22803997993469238,0.9783447980880737,-0.17989498376846313,direct
pythia-160m,draw_3,high,8,3.2924859523773193,2.0920705795288086,3.1934008598327637,direct
pythia-160m,draw_3,high,9,2.8160924911499023,2.8370938301086426,2.678903102874756,direct
pythia-160m,draw_3,high,10,9.516074180603027,2.568685293197632,9.855401992797852,direct
pythia-160m,draw_3,high,11,278.32513427734375,33.06480407714844,275.5328369140625,direct
pythia-160m,draw_3,very_high,0,-0.15870359539985657,0.7660704255104065,-0.21206140518188477,direct
pythia-160m,draw_3,very_high,1,-0.30425935983657837,0.5510534048080444,-0.3461347222328186,direct
pythia-160m,draw_3,very_high,2,0.0019223525887355208,0.698222815990448,0.0343327522277832,direct
pythia-160m,draw_3,very_high,3,-0.5467175245285034,0.6091499924659729,-0.5142802000045776,direct
pythia-160m,draw_3,very_high,4,-0.12135820090770721,0.6967920064926147,-0.10002577304840088,direct
pythia-160m,draw_3,very_high,5,0.18388710916042328,0.886417806148529,0.20800550282001495,direct
pythia-160m,draw_3,very_high,6,1.2970257997512817,1.0619755983352661,1.3254292011260986,direct
pythia-160m,draw_3,very_high,7,-0.26256921887397766,1.1010959148406982,-0.23404595255851746,direct
pythia-160m,draw_3,very_high,8,3.7822988033294678,2.2556252479553223,3.5244998931884766,direct
pythia-160m,draw_3,very_high,9,1.5921430587768555,3.0203843116760254,1.249008059501648,direct
pythia-160m,draw_3,very_high,10,10.018939018249512,2.855067491531372,10.443988800048828,direct
pythia-160m,draw_3,very_high,11,282.9158020019531,35.4040641784668,282.4903869628906,direct
pythia-160m,draw_3,control,0,-0.08974698930978775,0.8637991547584534,-0.19207561016082764,direct
pythia-160m,draw_3,control,1,-0.3432450294494629,0.5312483310699463,-0.32373467087745667,direct
pythia-160m,draw_3,control,2,-0.1536777913570404,0.6835509538650513,-0.2111264020204544,direct
pythia-160m,draw_3,control,3,-0.5389298796653748,0.6408883333206177,-0.5472328662872314,direct
pythia-160m,draw_3,control,4,-0.07838243246078491,0.7191816568374634,-0.06674462556838989,direct
pythia-160m,draw_3,control,5,0.21086283028125763,0.9249507784843445,0.23559275269508362,direct
pythia-160m,draw_3,control,6,1.3228024244308472,1.023802638053894,1.3417131900787354,direct
pythia-160m,draw_3,control,7,-0.27289822697639465,0.9755452871322632,-0.20524945855140686,direct
pythia-160m,draw_3,control,8,3.369992733001709,2.131047248840332,3.346967935562134,direct
pythia-160m,draw_3,control,9,2.1768085956573486,2.8421783447265625,2.168105363845825,direct
pythia-160m,draw_3,control,10,10.274924278259277,2.5854671001434326,10.262250900268555,direct
pythia-160m,draw_3,control,11,286.7751159667969,32.14944839477539,287.23919677734375,direct
pythia-410m,draw_1,low,0,-0.02370586059987545,0.3086097836494446,-0.03041524440050125,direct
pythia-410m,draw_1,low,1,-0.026978857815265656,0.1373804807662964,-0.02973496913909912,direct
pythia-410m,draw_1,low,2,-0.017044968903064728,0.1322384625673294,-0.01387409120798111,direct
pythia-410m,draw_1,low,3,-0.000966909050475806,0.14325162768363953,0.009649589657783508,direct
pythia-410m,draw_1,low,4,-0.03246602416038513,0.14254111051559448,-0.034352533519268036,direct
pythia-410m,draw_1,low,5,-0.02754230424761772,0.2092917114496231,-0.05173622816801071,direct
pythia-410m,draw_1,low,6,0.06285024434328079,0.16389766335487366,0.05867937207221985,direct
pythia-410m,draw_1,low,7,0.016340192407369614,0.1948433220386505,0.022962704300880432,direct
pythia-410m,draw_1,low,8,-0.013450533151626587,0.22338183224201202,-0.03274199366569519,direct
pythia-410m,draw_1,low,9,-0.04770376533269882,0.25533998012542725,-0.03907468914985657,direct
pythia-410m,draw_1,low,10,0.05173848569393158,0.2273942530155182,0.04487335681915283,direct
pythia-410m,draw_1,low,11,-0.1263025850057602,0.23182174563407898,-0.12720078229904175,direct
pythia-410m,draw_1,low,12,-0.1105581670999527,0.19891050457954407,-0.11207667738199234,direct
pythia-410m,draw_1,low,13,-0.05886394903063774,0.2926902174949646,-0.10443763434886932,direct
pythia-410m,draw_1,low,14,-0.03755331411957741,0.19088223576545715,-0.029219239950180054,direct
pythia-410m,draw_1,low,15,-0.11071266978979111,0.1953776776790619,-0.10226943343877792,direct
pythia-410m,draw_1,low,16,-0.242441326379776,0.2579978406429291,-0.2725510001182556,direct
pythia-410m,draw_1,low,17,0.15821689367294312,0.3555219769477844,0.13221491873264313,direct
pythia-410m,draw_1,low,18,-0.07173698395490646,0.4369311034679413,-0.09209716320037842,direct
pythia-410m,draw_1,low,19,0.11924921721220016,0.38289934396743774,0.10057389736175537,direct
pythia-410m,draw_1,low,20,0.028116250410676003,0.3864210546016693,0.021490968763828278,direct
pythia-410m,draw_1,low,21,-0.1833828240633011,0.41305607557296753,-0.1557309329509735,direct
pythia-410m,draw_1,low,22,0.6522051095962524,0.40984582901000977,0.7013691663742065,direct
pythia-410m,draw_1,low,23,2.681931972503662,0.6694989204406738,2.7222702503204346,direct
pythia-410m,draw_1,medium,0,0.015402630902826786,0.2601054906845093,0.010547220706939697,direct
pythia-410m,draw_1,medium,1,-0.02903222106397152,0.13464070856571198,-0.027888735756278038,direct
pythia-410m,draw_1,medium,2,-0.012010537087917328,0.16387663781642914,-0.017007440328598022,direct
pythia-410m,draw_1,medium,3,0.006471334025263786,0.14382138848304749,-0.00463533028960228,direct
pythia-410m,draw_1,medium,4,-0.011863072402775288,0.1481645554304123,-0.01697089895606041,direct
pythia-410m,draw_1,medium,5,-0.00614527054131031,0.20052717626094818,0.004047498106956482,direct
pythia-410m,draw_1,medium,6,0.03433045372366905,0.16180895268917084,0.04639618098735809,direct
pythia-410m,draw_1,medium,7,0.0008468887535855174,0.17683543264865875,0.0015950724482536316,direct
pythia-410m,draw_1,medium,8,-0.020200463011860847,0.22003480792045593,-0.018406301736831665,direct
pythia-410m,draw_1,medium,9,-0.06854978203773499,0.2646195590496063,-0.058171674609184265,direct
pythia-410m,draw_1,medium,10,-0.00010169135202886537,0.24048873782157898,0.003400620073080063,direct
pythia-410m,draw_1,medium,11,-0.1315138190984726,0.25534650683403015,-0.12274443358182907,direct
pythia-410m,draw_1,medium,12,-0.09958766400814056,0.1882603019475937,-0.11217743158340454,direct
pythia-410m,draw_1,medium,13,-0.07744573056697845,0.24994495511054993,-0.101589135825634,direct
pythia-410m,draw_1,medium,14,-0.017448680475354195,0.2019735723733902,-0.022616781294345856,direct
pythia-410m,draw_1,medium,15,-0.019332140684127808,0.20762787759304047,-0.016408570110797882,direct
pythia-410m,draw_1,medium,16,-0.15425240993499756,0.2538684010505676,-0.17437434196472168,direct
pythia-410m,draw_1,medium,17,0.13891667127609253,0.3491692543029785,0.09124992042779922,direct
pythia-410m,draw_1,medium,18,-0.05978139117360115,0.3429238498210907,-0.05331757664680481,direct
pythia-410m,draw_1,medium,19,0.12283705174922943,0.33254507184028625,0.13025830686092377,direct
pythia-410m,draw_1,medium,20,0.10339850187301636,0.30205991864204407,0.09786713123321533,direct
pythia-410m,draw_1,medium,21,-0.04011368751525879,0.3652017414569855,-0.019315548241138458,direct
pythia-410m,draw_1,medium,22,0.5436787605285645,0.37071290612220764,0.5457302331924438,direct
pythia-410m,draw_1,medium,23,2.8123273849487305,0.6129864454269409,2.7815353870391846,direct
pythia-410m,draw_1,high,0,-0.03541983664035797,0.22789199650287628,-0.06840929388999939,direct
pythia-410m,draw_1,high,1,-0.01941870152950287,0.1357935518026352,-0.020008321851491928,direct
pythia-410m,draw_1,high,2,-0.03470268473029137,0.14474184811115265,-0.03431321680545807,direct
pythia-410m,draw_1,high,3,-0.0041498662903904915,0.1611454337835312,-0.0076940469443798065,direct
pythia-410m,draw_1,high,4,0.014022057875990868,0.16783033311367035,-0.004086220636963844,direct
pythia-410m,draw_1,high,5,0.004044692497700453,0.20277708768844604,0.017409903928637505,direct
pythia-410m,draw_1,high,6,0.020047254860401154,0.15296517312526703,0.015595193952322006,direct
pythia-410m,draw_1,high,7,-0.016957446932792664,0.17867110669612885,0.0008726716041564941,direct
pythia-410m,draw_1,high,8,-0.018360836431384087,0.23606468737125397,-0.02609819918870926,direct
pythia-410m,draw_1,high,9,-0.009320872835814953,0.25363975763320923,-0.025684762746095657,direct
pythia-410m,draw_1,high,10,-0.0501534678041935,0.203514963388443,-0.037250809371471405,direct
pythia-410m,draw_1,high,11,-0.12184172123670578,0.21466656029224396,-0.12560220062732697,direct
pythia-410m,draw_1,high,12,-0.11771193891763687,0.18161585927009583,-0.12178085744380951,direct
pythia-410m,draw_1,high,13,-0.07935509830713272,0.25356268882751465,-0.06311214715242386,direct
pythia-410m,draw_1,high,14,0.03205777332186699,0.20941337943077087,0.0321308970451355,direct
pythia-410m,draw_1,high,15,0.06238410621881485,0.21283772587776184,0.05053837597370148,direct
pythia-410m,draw_1,high,16,-0.06660313904285431,0.2585022449493408,-0.0778866708278656,direct
pythia-410m,draw_1,high,17,0.12689554691314697,0.2478363811969757,0.13330809772014618,direct
pythia-410m,draw_1,high,18,0.021247420459985733,0.30402207374572754,0.005949333310127258,direct
pythia-410m,draw_1,high,19,0.0969918966293335,0.33126893639564514,0.09778551757335663,direct
pythia-410m,draw_1,high,20,0.14210282266139984,0.25563228130340576,0.13599584996700287,direct
pythia-410m,draw_1,high,21,0.07554062455892563,0.3479863107204437,0.08142532408237457,direct
pythia-410m,draw_1,high,22,0.5580497980117798,0.33359166979789734,0.5672469735145569,direct
pythia-410m,draw_1,high,23,2.871347665786743,0.6631530523300171,2.9013142585754395,direct
pythia-410m,draw_1,very_high,0,-0.0010927899274975061,0.2507932782173157,-0.013605669140815735,direct
pythia-410m,draw_1,very_high,1,-0.016225138679146767,0.1324605941772461,-0.021042868494987488,direct
pythia-410m,draw_1,very_high,2,-0.027610931545495987,0.14600281417369843,-0.02475760504603386,direct
pythia-410m,draw_1,very_high,3,0.0005279514589346945,0.1474575400352478,0.006373360753059387,direct
pythia-410m,draw_1,very_high,4,0.015969451516866684,0.1546383500099182,0.020026449114084244,direct
pythia-410m,draw_1,very_high,5,0.06701274961233139,0.20748402178287506,0.08155295997858047,direct
pythia-410m,draw_1,very_high,6,-0.009783422574400902,0.17151880264282227,-0.0013267360627651215,direct
pythia-410m,draw_1,very_high,7,-0.03227631002664566,0.1810174286365509,-0.03197722136974335,direct
pythia-410m,draw_1,very_high,8,-0.018027039244771004,0.25151753425598145,-0.01553799957036972,direct
pythia-410m,draw_1,very_high,9,-0.015069187618792057,0.27551335096359253,-0.03662233054637909,direct
pythia-410m,draw_1,very_high,10,-0.08976486325263977,0.23263823986053467,-0.10219012945890427,direct
pythia-410m,draw_1,very_high,11,-0.1246904507279396,0.21841412782669067,-0.13129176199436188,direct
pythia-410m,draw_1,very_high,12,-0.1334977000951767,0.19679607450962067,-0.14075851440429688,direct
pythia-410m,draw_1,very_high,13,-0.01997980661690235,0.26655715703964233,-0.006246224045753479,direct
pythia-410m,draw_1,very_high,14,0.019138887524604797,0.2182476669549942,0.015024125576019287,direct
pythia-410m,draw_1,very_high,15,0.16572020947933197,0.20167137682437897,0.1707172691822052,direct
pythia-410m,draw_1,very_high,16,0.028758956119418144,0.2619979977607727,0.025238551199436188,direct
pythia-410m,draw_1,very_high,17,0.14938917756080627,0.2661959230899811,0.14512309432029724,direct
pythia-410m,draw_1,very_high,18,0.14280371367931366,0.2905326783657074,0.15350154042243958,direct
pythia-410m,draw_1,very_high,19,0.18186961114406586,0.3130655288696289,0.1928616762161255,direct
pythia-410m,draw_1,very_high,20,0.20190830528736115,0.2511709928512573,0.20033146440982819,direct
pythia-410m,draw_1,very_high,21,0.16962479054927826,0.3347642421722412,0.2177194207906723,direct
pythia-410m,draw_1,very_high,22,0.5637031197547913,0.4531741142272949,0.5662580728530884,direct
