model,draw,band,layer,mean_gini,std_gini,population_gini,mean_frac_active,mean_abs_activation
pythia-410m,draw_2,high,17,0.3798951677869246,0.0057483098692906855,0.2487951153295196,0.9607790798611111,0.6882383823394775
pythia-410m,draw_2,high,18,0.3477837859344949,0.008289377000308604,0.2233344558153394,0.9636176215277777,0.8299863934516907
pythia-410m,draw_2,high,19,0.35953365129168613,0.012036374739028235,0.22319550849006808,0.8900618489583333,0.7757912874221802
pythia-410m,draw_2,high,20,0.35520446543707174,0.013257062082214319,0.2153748818718919,0.8981770833333333,0.6485635042190552
pythia-410m,draw_2,high,21,0.3764365171850734,0.013207988337983239,0.24133908358530842,0.827734375,0.65986567735672
pythia-410m,draw_2,high,22,0.39618431088909867,0.011141291123169701,0.261226164986881,0.9072135416666667,0.7353091239929199
pythia-410m,draw_2,high,23,0.42326398442166846,0.007835588628929907,0.3088040016553262,0.8364507378472222,0.796970784664154
pythia-410m,draw_2,very_high,0,0.3321480684313836,0.026287787585126274,0.0829414722188695,0.9811295572916666,0.43294110894203186
pythia-410m,draw_2,very_high,1,0.32877180650646604,0.01329009546871918,0.19603982045163715,0.986884765625,1.3616379499435425
pythia-410m,draw_2,very_high,2,0.34359050464715235,0.010484943628597514,0.14267560149427672,0.9843912760416667,1.045942783355713
pythia-410m,draw_2,very_high,3,0.39104144368934834,0.00656875257415924,0.1903543965903165,0.9408213975694445,0.8345008492469788
pythia-410m,draw_2,very_high,4,0.3870614567697445,0.00878103054784201,0.18875493558141399,0.8674348958333333,0.8530529141426086
pythia-410m,draw_2,very_high,5,0.447165725984598,0.008510896266191005,0.24729579645684585,0.8013248697916666,0.6429345607757568
pythia-410m,draw_2,very_high,6,0.41089331342058144,0.009968645387403623,0.2660297825498079,0.8557790798611111,0.9710982441902161
pythia-410m,draw_2,very_high,7,0.4188934454634059,0.007069164386268948,0.2784178317053472,0.8867816840277778,0.8219073414802551
pythia-410m,draw_2,very_high,8,0.42394688409753795,0.005878178709361285,0.29810441365536455,0.9606195746527778,0.7816876769065857
pythia-410m,draw_2,very_high,9,0.4246813621415168,0.005480571639455725,0.29949149931270513,0.9644357638888889,0.7114793658256531
pythia-410m,draw_2,very_high,10,0.4177408319907594,0.005906679740340701,0.2725828602968621,0.9621473524305556,0.6514047384262085
pythia-410m,draw_2,very_high,11,0.4196032814770375,0.007208364593966074,0.25488411374371833,0.9616916232638889,0.6065586805343628
pythia-410m,draw_2,very_high,12,0.40969779768294656,0.006946353181111005,0.25341283877259446,0.9668055555555556,0.6026424169540405
pythia-410m,draw_2,very_high,13,0.4087981588309199,0.005453926118668684,0.2752759875708557,0.9494618055555556,0.6545348167419434
pythia-410m,draw_2,very_high,14,0.40003080341379965,0.00711547723476701,0.27877870767738044,0.9045171440972222,0.6376782655715942
pythia-410m,draw_2,very_high,15,0.3927487711062284,0.005257544956311839,0.27034747588223973,0.9733203125,0.7023200988769531
pythia-410m,draw_2,very_high,16,0.395275433015316,0.005211152975344053,0.2757803834619652,0.9584342447916666,0.7177448868751526
pythia-410m,draw_2,very_high,17,0.3816768725087842,0.0061550234651834715,0.24804168214262634,0.9587554253472222,0.6755766272544861
pythia-410m,draw_2,very_high,18,0.3488160016788811,0.008514365118471806,0.22534307127282815,0.9658051215277778,0.8160338401794434
pythia-410m,draw_2,very_high,19,0.35793179480646975,0.012556257896046797,0.22514739672963935,0.8999945746527778,0.7685653567314148
pythia-410m,draw_2,very_high,20,0.3524302582324775,0.013181648679161431,0.21964486630565583,0.912822265625,0.6639601588249207
pythia-410m,draw_2,very_high,21,0.37216490929680174,0.013464849006403596,0.24725582820291891,0.8350716145833333,0.696286678314209
pythia-410m,draw_2,very_high,22,0.39268131216167124,0.011566937340805489,0.26995198443416246,0.9056640625,0.7577987909317017
pythia-410m,draw_2,very_high,23,0.4204617158142087,0.007514963342042475,0.31561111034548683,0.8396755642361111,0.8188546299934387
pythia-410m,draw_2,control,0,0.34554973704222963,0.03755963989418956,0.07944631147417924,0.9782888454861111,0.4098778963088989
pythia-410m,draw_2,control,1,0.32592326093544227,0.013302979521077925,0.1909976574334733,0.9876388888888888,1.3814895153045654
pythia-410m,draw_2,control,2,0.3398972078733063,0.010778544484745167,0.1373497578593279,0.9850509982638889,1.0585139989852905
pythia-410m,draw_2,control,3,0.3880839878747999,0.007802422456893851,0.18411705348872864,0.9415353732638889,0.8430582880973816
pythia-410m,draw_2,control,4,0.3851509456526726,0.008836383154157497,0.1830514663460756,0.8690842013888889,0.8526548743247986
pythia-410m,draw_2,control,5,0.44672550310725184,0.010247369939303601,0.2417091655945116,0.7995041232638889,0.6426931023597717
pythia-410m,draw_2,control,6,0.4087234695943859,0.011173649504028783,0.26080433473112663,0.8600336371527778,0.9795259833335876
pythia-410m,draw_2,control,7,0.41720565025752837,0.00762334902274922,0.27508515375034115,0.8916048177083333,0.8310936093330383
pythia-410m,draw_2,control,8,0.42408318057942107,0.0058066531370514545,0.2964371627797697,0.9608138020833333,0.7838724851608276
pythia-410m,draw_2,control,9,0.425338215550369,0.005564537595334944,0.2972793565936789,0.9639659288194444,0.7104803919792175
pythia-410m,draw_2,control,10,0.4181451949111595,0.005960858739148272,0.2708275483862841,0.9627137586805555,0.6551203727722168
pythia-410m,draw_2,control,11,0.41879149822346523,0.007716940451334848,0.2538775952598471,0.9626551649305556,0.6149401664733887
pythia-410m,draw_2,control,12,0.40983080438851704,0.0074839670447535665,0.25228321982054713,0.9664322916666667,0.6067293882369995
pythia-410m,draw_2,control,13,0.4094228596860469,0.005635590042888446,0.2746202679014349,0.9504947916666666,0.6558499336242676
pythia-410m,draw_2,control,14,0.400179142525576,0.007389845325380543,0.27783399946274634,0.9076833767361111,0.6433885097503662
pythia-410m,draw_2,control,15,0.3930383612164562,0.0056209427948318265,0.269353434071234,0.9735188802083333,0.7034829258918762
pythia-410m,draw_2,control,16,0.395946867221543,0.005470069005285251,0.27505086028594183,0.9589735243055556,0.7215523719787598
pythia-410m,draw_2,control,17,0.3816656946076022,0.006571188767499509,0.24825560352138276,0.9584743923611111,0.6872611045837402
pythia-410m,draw_2,control,18,0.3486108129079213,0.00842791795072844,0.22325113559850895,0.9648025173611111,0.8161629438400269
pythia-410m,draw_2,control,19,0.3572700397819917,0.012614142948302142,0.22200871466975625,0.8989898003472222,0.773499608039856
pythia-410m,draw_2,control,20,0.35261528959337446,0.013078533543337403,0.21484583137140412,0.916025390625,0.6643023490905762
pythia-410m,draw_2,control,21,0.3729224431006148,0.014255165977498888,0.2424397383674859,0.8329568142361111,0.6900889873504639
pythia-410m,draw_2,control,22,0.3928251774921408,0.011719910075408378,0.26333278790746095,0.9104014756944444,0.7654255628585815
pythia-410m,draw_2,control,23,0.42102029808651287,0.007897509176612813,0.31012911369341367,0.8354047309027778,0.8175516128540039
pythia-410m,draw_3,low,0,0.4146209481924214,0.010641878401801412,0.052761317340272784,0.9610243055555555,0.2810862362384796
pythia-410m,draw_3,low,1,0.31548166077073553,0.013158543633419194,0.16782418538779242,0.9886371527777778,1.4192560911178589
pythia-410m,draw_3,low,2,0.32883680442626156,0.009742683530808927,0.13934192103998666,0.986484375,1.0914303064346313
pythia-410m,draw_3,low,3,0.375894705825258,0.009600999893143483,0.18570687124249963,0.9405544704861111,0.8714552521705627
pythia-410m,draw_3,low,4,0.38133939465646766,0.008816970854955471,0.20087642663897864,0.8627018229166666,0.8324844241142273
pythia-410m,draw_3,low,5,0.4459909784080484,0.009527727861539246,0.25724791241146283,0.8020388454861112,0.6161589026451111
pythia-410m,draw_3,low,6,0.4002000750889399,0.010894829773014614,0.2827065014797425,0.8779166666666667,0.9968022108078003
pythia-410m,draw_3,low,7,0.41366054032530297,0.007968850915077826,0.2998833563417156,0.8978982204861111,0.8635581731796265
pythia-410m,draw_3,low,8,0.4192497710691062,0.0065817157973624306,0.3116418442113795,0.9625618489583333,0.8193626999855042
pythia-410m,draw_3,low,9,0.42066882559391544,0.006233512944587828,0.3148662433204772,0.9656163194444445,0.7399514317512512
pythia-410m,draw_3,low,10,0.41530865850493937,0.005645771968171054,0.29112231280910494,0.9623274739583333,0.6747653484344482
pythia-410m,draw_3,low,11,0.417380575033233,0.007082257366976834,0.2799512107364295,0.9633289930555555,0.6336653232574463
pythia-410m,draw_3,low,12,0.4091351569299372,0.007417568421087009,0.276084872275038,0.9672786458333333,0.6144922971725464
pythia-410m,draw_3,low,13,0.4084328544554171,0.005560674595494249,0.29508502151148264,0.9472384982638888,0.6567415595054626
pythia-410m,draw_3,low,14,0.39734107818777875,0.00654385517211213,0.2929690555108535,0.9097591145833334,0.6428838968276978
pythia-410m,draw_3,low,15,0.38992510675193587,0.005520176423136126,0.2817777729393456,0.9738259548611111,0.7101304531097412
pythia-410m,draw_3,low,16,0.39469591872010723,0.005407115188161406,0.28816229571971164,0.9641286892361111,0.7395498752593994
pythia-410m,draw_3,low,17,0.3787657586917927,0.007109694903718284,0.25905639859972296,0.9610677083333333,0.7127302885055542
pythia-410m,draw_3,low,18,0.3508280838177218,0.009273735945044916,0.23306247353889975,0.954375,0.8315315842628479
pythia-410m,draw_3,low,19,0.3639930115973223,0.011736440329825511,0.23047893665937935,0.8707834201388889,0.7527236342430115
pythia-410m,draw_3,low,20,0.3598787087816251,0.013988567223801845,0.21960644428007337,0.8932432725694445,0.6243624091148376
pythia-410m,draw_3,low,21,0.38051592724450356,0.013999650445606884,0.23891730371429487,0.8218977864583333,0.6097476482391357
pythia-410m,draw_3,low,22,0.39534887687174597,0.011316563163756949,0.2553757950528679,0.9190668402777777,0.7220924496650696
pythia-410m,draw_3,low,23,0.42253600424149973,0.008613094800541454,0.2986955282022754,0.833642578125,0.7806697487831116
pythia-410m,draw_3,medium,0,0.4084989659574616,0.011877547961439028,0.05394518844495555,0.9648198784722222,0.2855609059333801
pythia-410m,draw_3,medium,1,0.3257774863703702,0.01440989475165537,0.17479848732151182,0.9873980034722222,1.3755433559417725
pythia-410m,draw_3,medium,2,0.3354340841705806,0.011165361176929,0.13964536002215966,0.9858062065972222,1.058376431465149
pythia-410m,draw_3,medium,3,0.38149243494599455,0.00837413069478999,0.1859176670616327,0.9385221354166666,0.8430238366127014
pythia-410m,draw_3,medium,4,0.383279847873277,0.008633043805071468,0.19633641683414726,0.8620160590277778,0.8229524493217468
pythia-410m,draw_3,medium,5,0.4467326700553839,0.009144850702513845,0.2544051813932686,0.7984733072916667,0.6137055158615112
pythia-410m,draw_3,medium,6,0.40277141097098285,0.010373398208949098,0.2800461482200307,0.8721994357638889,0.985018253326416
pythia-410m,draw_3,medium,7,0.4143290287811068,0.00799152771357201,0.2958045077226139,0.8951410590277777,0.8516610264778137
pythia-410m,draw_3,medium,8,0.42022342692801884,0.006427511515947699,0.31076177219183254,0.961484375,0.806703507900238
pythia-410m,draw_3,medium,9,0.4222751409738554,0.005590321095575911,0.3151537774310027,0.9653092447916667,0.7364621758460999
pythia-410m,draw_3,medium,10,0.41633930376063466,0.005731619190358406,0.2910777257263404,0.9629231770833333,0.6732217669487
pythia-410m,draw_3,medium,11,0.41733982047693624,0.00814639350990681,0.2756222073555106,0.9631770833333333,0.6302644610404968
pythia-410m,draw_3,medium,12,0.4087679399286649,0.008268856553203882,0.26980872165703307,0.9674229600694444,0.6153313517570496
pythia-410m,draw_3,medium,13,0.40818198672831374,0.006205943659648422,0.29008945082602566,0.9480403645833333,0.6604746580123901
pythia-410m,draw_3,medium,14,0.3974200686637938,0.007180075229689198,0.2884773040849715,0.9091981336805556,0.6451435089111328
pythia-410m,draw_3,medium,15,0.39053301199578905,0.005392285208991662,0.2777259714107776,0.9744520399305555,0.7113291621208191
pythia-410m,draw_3,medium,16,0.3941679166693316,0.005373340068648411,0.28243624936833456,0.9631032986111111,0.7340428233146667
pythia-410m,draw_3,medium,17,0.3781955533994873,0.006954487115948276,0.2524481778740266,0.9595909288194444,0.7074525356292725
pythia-410m,draw_3,medium,18,0.34794612966809785,0.009467339481823326,0.2257571302776895,0.9578895399305556,0.8363327383995056
pythia-410m,draw_3,medium,19,0.36244754397750045,0.012135254112075883,0.226121015449396,0.8778038194444444,0.7660128474235535
pythia-410m,draw_3,medium,20,0.3583861236737913,0.013183078252831666,0.21522716467286118,0.8907931857638889,0.6339643001556396
pythia-410m,draw_3,medium,21,0.38115904653080546,0.014176650033629435,0.23770617636060565,0.8237738715277778,0.6195500493049622
pythia-410m,draw_3,medium,22,0.39762853654723734,0.01183921467795963,0.2546425361328821,0.9095920138888889,0.7164468169212341
pythia-410m,draw_3,medium,23,0.4244791639514682,0.008770843478631715,0.3014925232243746,0.8350434027777778,0.7786470055580139
pythia-410m,draw_3,high,0,0.38077288579449625,0.022466593164913666,0.0640658828803704,0.9702821180555555,0.33826130628585815
pythia-410m,draw_3,high,1,0.32893345687888753,0.013576536404648086,0.1860100585579092,0.9871451822916667,1.3647271394729614
pythia-410m,draw_3,high,2,0.3376296304021419,0.010225243602249138,0.13927908989251447,0.9852907986111111,1.0504497289657593
pythia-410m,draw_3,high,3,0.3872136228758975,0.006938520622258815,0.1856216981636054,0.9378548177083333,0.8254802823066711
pythia-410m,draw_3,high,4,0.38529830102180207,0.008686247549516118,0.18920002249405043,0.8645670572916667,0.8317359685897827
pythia-410m,draw_3,high,5,0.446227567981749,0.010456651653161007,0.24729465892287217,0.8040462239583334,0.6257821321487427
pythia-410m,draw_3,high,6,0.40677043156333664,0.010359651396260652,0.26992968257173766,0.8623133680555556,0.9808496236801147
pythia-410m,draw_3,high,7,0.41601192272436255,0.007948640387222322,0.2848915439892372,0.8941102430555555,0.8385472297668457
pythia-410m,draw_3,high,8,0.4228019800219934,0.006144307705598674,0.3048777212804552,0.9607454427083333,0.7915042042732239
pythia-410m,draw_3,high,9,0.4239675444633172,0.005340282187557059,0.30729211149776225,0.9645160590277778,0.7212634086608887
pythia-410m,draw_3,high,10,0.4174852024331667,0.005441784356569432,0.28185892409517144,0.9628949652777777,0.6635080575942993
pythia-410m,draw_3,high,11,0.4185968998233001,0.006921903986164099,0.2651964230306758,0.9634168836805556,0.6194272041320801
pythia-410m,draw_3,high,12,0.40873646645200945,0.007493277238485534,0.26106211652719646,0.9674641927083333,0.6107161045074463
pythia-410m,draw_3,high,13,0.4085654833929785,0.006063649339914603,0.2819262746755351,0.9488509114583333,0.6587687730789185
pythia-410m,draw_3,high,14,0.3991433124055482,0.0067985471560384255,0.2829886456972459,0.9060264756944445,0.6391509175300598
pythia-410m,draw_3,high,15,0.39140352334328493,0.005699557129342501,0.2718799824096365,0.9735112847222223,0.7043220400810242
pythia-410m,draw_3,high,16,0.3946182207751129,0.005280999962052589,0.27799782674483375,0.9604307725694444,0.7269626259803772
pythia-410m,draw_3,high,17,0.37894090176705475,0.0063552819070107685,0.24881314508246088,0.9604752604166666,0.6896070837974548
pythia-410m,draw_3,high,18,0.3474903445824016,0.009037899939955504,0.22239215355805841,0.9620073784722222,0.827995240688324
pythia-410m,draw_3,high,19,0.35908925128836455,0.013212333652517193,0.22175157406297008,0.8885828993055556,0.7735028266906738
pythia-410m,draw_3,high,20,0.3544162001556749,0.014407467463216089,0.21278473275737286,0.8993934461805555,0.6504800915718079
pythia-410m,draw_3,high,21,0.3762753351941645,0.01486601092865695,0.23928091895698356,0.8269997829861111,0.6554932594299316
pythia-410m,draw_3,high,22,0.39556249286381595,0.01155965163551776,0.25885324679105093,0.9072298177083333,0.7331376671791077
pythia-410m,draw_3,high,23,0.4227651498758261,0.008067558434303877,0.306831155103904,0.8353667534722222,0.8027832508087158
pythia-410m,draw_3,very_high,0,0.33185991004735255,0.026042800965686556,0.0840271328787503,0.9812684461805555,0.433779239654541
pythia-410m,draw_3,very_high,1,0.3276684724829401,0.014150930752282017,0.1969243004097354,0.9868630642361111,1.36870276927948
pythia-410m,draw_3,very_high,2,0.3423456370174773,0.010841894323929655,0.14204430742088636,0.984345703125,1.0487010478973389
pythia-410m,draw_3,very_high,3,0.3900696645623343,0.00663470466634448,0.19031212621661675,0.9409592013888889,0.8396168947219849
pythia-410m,draw_3,very_high,4,0.38590960623795756,0.008969616732544882,0.185717426667092,0.8695735677083334,0.8572459816932678
pythia-410m,draw_3,very_high,5,0.44739424485191337,0.01014142036486334,0.24501752156662437,0.8004568142361111,0.6435896158218384
pythia-410m,draw_3,very_high,6,0.41021130999936517,0.009908939692199366,0.26169361604239794,0.8574088541666667,0.9732846617698669
pythia-410m,draw_3,very_high,7,0.41800961372841816,0.008220319919434149,0.2740683100274479,0.8895138888888889,0.8245974779129028
pythia-410m,draw_3,very_high,8,0.4244015710755918,0.006373462387939862,0.2940466107502151,0.9606597222222222,0.7782297134399414
pythia-410m,draw_3,very_high,9,0.4254060329363567,0.00560121437325914,0.296182331462733,0.9635926649305555,0.706699550151825
pythia-410m,draw_3,very_high,10,0.41741537069467366,0.005489095807523313,0.26968972347967557,0.9625640190972222,0.6535574793815613
pythia-410m,draw_3,very_high,11,0.41879211252495835,0.007351370720567107,0.2534069757682491,0.962470703125,0.6122186779975891
pythia-410m,draw_3,very_high,12,0.40990264588359776,0.007241352595459312,0.25099493093095737,0.9667957899305556,0.6003313064575195
pythia-410m,draw_3,very_high,13,0.4089449221351478,0.005604785201398757,0.27227702653609964,0.9509244791666667,0.6521198749542236
pythia-410m,draw_3,very_high,14,0.40067251298926004,0.007058584251244467,0.2769538169522483,0.9058908420138889,0.6370344161987305
pythia-410m,draw_3,very_high,15,0.3933069726147851,0.005650248145091222,0.26788662182089507,0.9733213975694445,0.7004806995391846
pythia-410m,draw_3,very_high,16,0.39622716901538685,0.005642183436368432,0.27354656076525297,0.9583181423611111,0.7188031077384949
pythia-410m,draw_3,very_high,17,0.38308837463975887,0.0059464466686876575,0.2474354375266934,0.9579839409722222,0.6775482296943665
pythia-410m,draw_3,very_high,18,0.3499390077014631,0.00784713066235899,0.22418960540529098,0.9640928819444444,0.816187858581543
pythia-410m,draw_3,very_high,19,0.36015882626408496,0.01235134375924557,0.22491425615292826,0.8940310329861111,0.7719672322273254
pythia-410m,draw_3,very_high,20,0.3547848253025615,0.012370658732390929,0.21934878705454208,0.9092317708333333,0.6583419442176819
pythia-410m,draw_3,very_high,21,0.37424440046011026,0.014055254873362117,0.24705418766549814,0.8317513020833334,0.6875200867652893
pythia-410m,draw_3,very_high,22,0.39441580264994724,0.012169586721665446,0.2688470791479185,0.9040028211805555,0.7559266686439514
pythia-410m,draw_3,very_high,23,0.4216133211729579,0.008071249484999399,0.31511240034334387,0.8387065972222222,0.8194246292114258
pythia-410m,draw_3,control,0,0.3454455234082628,0.03886794230715188,0.07910430732602758,0.9784255642361112,0.40920212864875793
pythia-410m,draw_3,control,1,0.32676735290254216,0.012991572512758603,0.192612240136238,0.98720703125,1.3743536472320557
pythia-410m,draw_3,control,2,0.3397827351825696,0.010971448980650216,0.1412779566769169,0.9849652777777778,1.0477641820907593
pythia-410m,draw_3,control,3,0.3881395114452831,0.007291517454532388,0.18874169104852112,0.9400813802083333,0.8343890309333801
pythia-410m,draw_3,control,4,0.38494381053875504,0.008271767886398584,0.1852421122667629,0.8655512152777778,0.8403645753860474
pythia-410m,draw_3,control,5,0.4471089758185765,0.009883531918450072,0.2445287180853315,0.7970041232638889,0.6344354152679443
pythia-410m,draw_3,control,6,0.4079835778314215,0.010353922930120846,0.26329751043024197,0.8607421875,0.9717926979064941
pythia-410m,draw_3,control,7,0.41678054610787363,0.007409548315271564,0.27826678557395623,0.8888975694444444,0.8260144591331482
pythia-410m,draw_3,control,8,0.42379755078794346,0.0061132448635472965,0.30055969738678767,0.9605230034722222,0.7791000008583069
pythia-410m,draw_3,control,9,0.4245450515174182,0.005880921025973938,0.30203999702078077,0.9641286892361111,0.7084388732910156
pythia-410m,draw_3,control,10,0.4172139105355108,0.005660315529012832,0.2755241972472444,0.962880859375,0.6542481780052185
pythia-410m,draw_3,control,11,0.4183052235589534,0.007101998155638412,0.2576627101983531,0.962822265625,0.6138555407524109
pythia-410m,draw_3,control,12,0.4089291071586145,0.006944625137596675,0.2543234826120042,0.9671918402777778,0.6024112701416016
pythia-410m,draw_3,control,13,0.4084499803628248,0.005804904351977157,0.2750225918914,0.9501378038194445,0.6538817286491394
pythia-410m,draw_3,control,14,0.4002255689556803,0.007257378062864735,0.2797122381352808,0.9044259982638889,0.6356078386306763
pythia-410m,draw_3,control,15,0.39228853966642735,0.0053950654831535294,0.26944529823550845,0.9733528645833334,0.7020124197006226
pythia-410m,draw_3,control,16,0.39535570785972973,0.005393120652570241,0.2753088607680161,0.9587662760416666,0.7231938242912292
pythia-410m,draw_3,control,17,0.3816969565512036,0.006451974422524978,0.2481649485532016,0.9580707465277778,0.6819167137145996
pythia-410m,draw_3,control,18,0.34862157782348574,0.008999678381004376,0.22417502246743837,0.9615679253472222,0.8165249228477478
pythia-410m,draw_3,control,19,0.35924212454619686,0.013918053903741148,0.22427965194093002,0.8894856770833334,0.7647481560707092
pythia-410m,draw_3,control,20,0.35309037985832037,0.01530713672385447,0.21801924611026502,0.9061360677083333,0.6501096487045288
pythia-410m,draw_3,control,21,0.3745094799775081,0.015472070338160502,0.2450895494683134,0.82802734375,0.671026885509491
pythia-410m,draw_3,control,22,0.3936890415115545,0.012859747735424133,0.26629484590401375,0.906669921875,0.7542107701301575
pythia-410m,draw_3,control,23,0.4219820413128102,0.008744208542536352,0.3132536746242456,0.839833984375,0.8107414245605469
pythia-1b,draw_1,low,0,0.4050738927483717,0.013999209267259007,0.07619460958763069,0.9649848090277777,0.32919296622276306
pythia-1b,draw_1,low,1,0.30705967342282076,0.009070994261198301,0.17164203727929483,0.9851784939236111,1.6282495260238647
pythia-1b,draw_1,low,2,0.3335578149304424,0.01127368797707202,0.16847438689984173,0.9373757595486111,1.2383826971054077
pythia-1b,draw_1,low,3,0.4262222425411767,0.013395327333044849,0.25538613326529647,0.8595735677083334,0.9414523243904114
pythia-1b,draw_1,low,4,0.34665205077951794,0.00848036673510822,0.2277081700706649,0.9346468098958334,1.2723884582519531
pythia-1b,draw_1,low,5,0.3916727043080308,0.005886310210248031,0.26093174396950625,0.9342236328125,0.956648588180542
pythia-1b,draw_1,low,6,0.4152969970683541,0.005646131293323719,0.2896655029922177,0.9582156032986111,0.828123152256012
pythia-1b,draw_1,low,7,0.41194452451840613,0.004472310566831862,0.3013766236124442,0.9669102647569444,0.9101606607437134
pythia-1b,draw_1,low,8,0.4126059721054988,0.004704512969114649,0.3054912866971551,0.9660975477430556,0.8265572786331177
pythia-1b,draw_1,low,9,0.40123677109114775,0.0033362690559913225,0.29707920193914084,0.9681092664930555,0.8505365252494812
pythia-1b,draw_1,low,10,0.34823134196366745,0.006180723843655462,0.25123998394293423,0.9801904296875,1.1022499799728394
pythia-1b,draw_1,low,11,0.36369549176546645,0.005721242994639842,0.25520282976968156,0.9775054253472222,1.0075023174285889
pythia-1b,draw_1,low,12,0.32700019992899,0.010299002214950347,0.20206046450383153,0.9796023220486111,1.0710852146148682
pythia-1b,draw_1,low,13,0.353308951810667,0.009665148993933309,0.21351346687383876,0.974375,0.916936993598938
pythia-1b,draw_1,low,14,0.3794028581548911,0.007982688844963842,0.22604810143855292,0.9468777126736111,0.8789377212524414
pythia-1b,draw_1,low,15,0.41607578669410233,0.008097680936918738,0.2701154544182309,0.8345491536458334,0.9170031547546387
pythia-1b,draw_1,medium,0,0.3844897359884583,0.022386524876366585,0.08461062842525435,0.9696202256944444,0.3727445602416992
pythia-1b,draw_1,medium,1,0.3110638162233249,0.009948041636166723,0.172188432850785,0.9837787543402777,1.5886527299880981
pythia-1b,draw_1,medium,2,0.3389343056326027,0.011127468986644115,0.16478949546519917,0.9254351128472222,1.2129465341567993
pythia-1b,draw_1,medium,3,0.42386439694788425,0.012550376378686378,0.247309980936401,0.8691623263888889,0.9312875866889954
pythia-1b,draw_1,medium,4,0.3492516382497825,0.008586845307340168,0.2248772775347585,0.9324104817708333,1.2617933750152588
pythia-1b,draw_1,medium,5,0.3926186905537708,0.0066736334503082915,0.2578082619662334,0.9272764756944445,0.9562682509422302
pythia-1b,draw_1,medium,6,0.4150498304608347,0.008560626442512913,0.2877530949775684,0.9576068793402778,0.8291945457458496
pythia-1b,draw_1,medium,7,0.41171960840846167,0.007930892153158689,0.29697428180072505,0.9669520399305556,0.9024083614349365
pythia-1b,draw_1,medium,8,0.4123514740839189,0.007125001928433084,0.3008307558689509,0.9656700303819444,0.8272629976272583
pythia-1b,draw_1,medium,9,0.4009847768429114,0.004589944729116308,0.29179137955404055,0.9670746527777778,0.8551179766654968
pythia-1b,draw_1,medium,10,0.34909153808558896,0.007248577537636427,0.24731382101581212,0.9802902560763889,1.100992202758789
pythia-1b,draw_1,medium,11,0.36525916347151666,0.00599022463517904,0.24969763179751148,0.9773019748263889,0.9920613765716553
pythia-1b,draw_1,medium,12,0.32708226441693633,0.010425033146523316,0.19511610739161722,0.9798171657986111,1.0580931901931763
pythia-1b,draw_1,medium,13,0.35341130694323053,0.010129545154040425,0.20832244528280253,0.9729817708333334,0.903214156627655
pythia-1b,draw_1,medium,14,0.3782105886610705,0.008651484088940403,0.22240407912625626,0.9455213758680555,0.8783115148544312
pythia-1b,draw_1,medium,15,0.4158681714780303,0.008688422135971133,0.2724375820727676,0.8322048611111111,0.9263537526130676
pythia-1b,draw_1,high,0,0.3342796203848503,0.029379337508882743,0.1009998031596433,0.9800721571180555,0.493110716342926
pythia-1b,draw_1,high,1,0.31254457875415254,0.008954593276097319,0.18275659661015986,0.9826681857638889,1.5649949312210083
pythia-1b,draw_1,high,2,0.3411888436826521,0.010575845390502577,0.16410310867468225,0.9201030815972222,1.1898900270462036
pythia-1b,draw_1,high,3,0.42488633248913366,0.010757275320444248,0.2450065126342882,0.8734879557291667,0.9297917485237122
pythia-1b,draw_1,high,4,0.35355385953757984,0.009260066301503703,0.21808861185638628,0.9283414713541667,1.2382508516311646
pythia-1b,draw_1,high,5,0.39340095385906604,0.005524321462353263,0.25112592766866526,0.9204340277777778,0.9601028561592102
pythia-1b,draw_1,high,6,0.4150860592100081,0.005879631062896856,0.28128342754930236,0.9585666232638889,0.8299353718757629
pythia-1b,draw_1,high,7,0.4116074343950235,0.005019026479356999,0.2895965269053873,0.9669325086805556,0.8960787653923035
pythia-1b,draw_1,high,8,0.41223680288840114,0.00484376269310874,0.29427922614969715,0.9649929470486112,0.8297087550163269
pythia-1b,draw_1,high,9,0.40124094644162756,0.0033093543510659337,0.28806131290738635,0.9662999131944444,0.8647344708442688
pythia-1b,draw_1,high,10,0.3511549617979082,0.006253939337164529,0.24566899719017532,0.9797970920138889,1.1025813817977905
pythia-1b,draw_1,high,11,0.36817437150065724,0.0060193162854795075,0.24725853048308277,0.9766069878472222,0.9809651970863342
pythia-1b,draw_1,high,12,0.3311099021705572,0.010267304866202677,0.19536569352208666,0.9802853732638889,1.0481457710266113
pythia-1b,draw_1,high,13,0.35567946973801556,0.009162670555710616,0.20958060122155198,0.9705278862847222,0.9005864262580872
pythia-1b,draw_1,high,14,0.378247194261947,0.006967625537003745,0.22793589903647327,0.9409201388888889,0.8813965916633606
pythia-1b,draw_1,high,15,0.41503441937041946,0.007525834405526678,0.2805605264996587,0.82466796875,0.9262714982032776
pythia-1b,draw_1,very_high,0,0.28923397369835585,0.01960792251606643,0.12276503494279156,0.9890256076388889,0.6319766640663147
pythia-1b,draw_1,very_high,1,0.3123889431334025,0.01118068788288651,0.19270675154295502,0.9819873046875,1.5653698444366455
pythia-1b,draw_1,very_high,2,0.34140153823445857,0.011459171833999169,0.16314968039160704,0.9211865234375,1.1976828575134277
pythia-1b,draw_1,very_high,3,0.425491409353249,0.010934083251424375,0.24854366653182636,0.8755056423611111,0.9469191431999207
