model,layer,head,role,bos_fraction,self_fraction,prev_fraction,source_fraction,target_fraction,repeat_fraction,induction_score,distractor_fraction,entropy
pythia-410m,20,8,bos_sink,0.9999537467956543,2.4689486566309427e-10,3.243034028713003e-14,4.582513793138787e-05,6.048627483323799e-07,8.082345903659416e-10,1.2628073697840136e-08,1.2043237518355454e-07,0.0007487612892873585
pythia-410m,20,9,bos_sink,0.9998031854629517,8.99487915262398e-08,2.158494050163995e-09,0.00019505119416862726,1.8376198340774863e-06,1.0289574703392645e-07,3.4214519928355003e-07,6.647113082181022e-07,0.0028110810089856386
pythia-410m,20,10,bos_sink,0.9997426271438599,4.229240744280105e-07,2.5050086449596165e-08,0.0001701290748314932,5.753945515607484e-05,1.5313839867303614e-06,9.027548003359698e-06,3.114118953817524e-05,0.0041712187230587006
pythia-410m,20,11,bos_sink,0.8179908990859985,0.0006491488311439753,0.0005224912893027067,0.0072764186188578606,0.006554580759257078,0.010328317992389202,0.0037287177983671427,0.15784963965415955,1.3665790557861328
pythia-410m,20,12,bos_sink,0.9978739023208618,5.0467449909774587e-05,9.567456436343491e-05,0.0010519123170524836,9.61797995842062e-05,0.0003432312805671245,7.550093141617253e-05,0.0006353390053845942,0.030311372131109238
pythia-410m,20,13,bos_sink,0.439801424741745,0.023447850719094276,0.012955010868608952,0.11070568114519119,0.0743962824344635,0.0804223045706749,0.028986098244786263,0.2946745753288269,3.3582568168640137
pythia-410m,20,14,bos_sink,0.9498746991157532,0.01968180574476719,0.007768676616251469,0.005179545376449823,0.0011331166606396437,0.03235340118408203,0.0011065005091950297,0.011459299363195896,0.45344698429107666
pythia-410m,20,15,bos_sink,0.5381285548210144,0.018328256905078888,0.010844230651855469,0.12316884100437164,0.026170840486884117,0.08028966188430786,0.029080301523208618,0.23224176466464996,2.9954066276550293
pythia-410m,21,0,bos_sink,0.9772597551345825,0.003891540924087167,0.0024299179203808308,0.001320444978773594,0.0005322280339896679,0.00990599300712347,0.00041354508721269667,0.010981686413288116,0.2481802999973297
pythia-410m,21,1,diffuse,0.20274057984352112,0.008730662055313587,0.00537929916754365,0.1762257218360901,0.1162462830543518,0.06023051217198372,0.0469856932759285,0.4445568919181824,4.013054370880127
pythia-410m,21,2,previous_token,0.38017165660858154,0.10722409188747406,0.25516533851623535,0.09573189914226532,0.00036306664696894586,0.4345654845237732,0.00016924772353377193,0.08916781842708588,2.664013385772705
pythia-410m,21,3,bos_sink,0.9928454756736755,2.7216603484703228e-05,1.3134206710674334e-05,0.004201074130833149,0.0008360874489881098,0.0001370550162391737,0.00048768799751996994,0.0019796648994088173,0.0868927538394928
pythia-410m,21,4,diffuse,0.2685774266719818,0.01061009056866169,0.006731969770044088,0.2023763656616211,0.1362091302871704,0.05339434742927551,0.04727733135223389,0.33944302797317505,3.8054966926574707
pythia-410m,21,5,bos_sink,0.7801540493965149,0.007141439709812403,0.004331690259277821,0.040173325687646866,0.031373705714941025,0.025862080976366997,0.01350183505564928,0.12243696302175522,1.6776700019836426
pythia-410m,21,6,bos_sink,0.3226880729198456,0.005250739865005016,0.002999424934387207,0.1406155377626419,0.06024407967925072,0.03741447255015373,0.040736984461545944,0.4390377700328827,3.7060394287109375
pythia-410m,21,7,diffuse,0.1268232762813568,0.14795564115047455,0.08731891959905624,0.16078460216522217,0.030205214396119118,0.38153332471847534,0.03121880441904068,0.30065345764160156,4.190122127532959
pythia-410m,21,8,bos_sink,0.45304539799690247,0.000748658727388829,0.0006652399897575378,0.18029780685901642,0.12695714831352234,0.015036561526358128,0.032537590712308884,0.22466282546520233,3.0736536979675293
pythia-410m,21,9,diffuse,0.18812276422977448,0.4133622944355011,0.14398545026779175,0.004166231956332922,0.019969619810581207,0.7359286546707153,0.0018343798583373427,0.05181256681680679,2.6295113563537598
pythia-410m,21,10,diffuse,0.17057476937770844,0.01030659768730402,0.009854004718363285,0.09039853513240814,0.030752580612897873,0.08492553234100342,0.03389885276556015,0.6233486533164978,4.0026960372924805
pythia-410m,21,11,bos_sink,0.6551260948181152,0.10804669559001923,0.05420435592532158,0.010109597817063332,0.0030645160004496574,0.2346232682466507,0.0020350334234535694,0.09707673639059067,2.1117067337036133
pythia-410m,21,12,bos_sink,0.6742997169494629,0.2096712440252304,0.022739805281162262,0.029973672702908516,0.0038009791169315577,0.24205484986305237,0.005767315626144409,0.04987053945660591,1.6847846508026123
pythia-410m,21,13,bos_sink,0.7968823909759521,0.019330402836203575,0.010448861867189407,0.038621336221694946,0.021085338667035103,0.08784214407205582,0.008837771601974964,0.05556875467300415,1.5468158721923828
pythia-410m,21,14,bos_sink,0.40422266721725464,0.007480371277779341,0.004932434763759375,0.17394296824932098,0.1220858171582222,0.0393793061375618,0.040345776826143265,0.2603692412376404,3.351330041885376
pythia-410m,21,15,bos_sink,0.9960892200469971,3.0268647606135346e-06,5.1670741640919e-07,0.00139976991340518,0.00029940364765934646,3.4064913052134216e-05,0.00026436964981257915,0.0021778352092951536,0.052332330495119095
pythia-410m,22,0,bos_sink,0.4786936342716217,0.006567516829818487,0.003760149236768484,0.1805797815322876,0.09738782793283463,0.040239833295345306,0.03480535000562668,0.2030983716249466,3.081454038619995
pythia-410m,22,1,diffuse,0.010864673182368279,0.03568654879927635,0.05202309414744377,0.14575600624084473,0.05121225491166115,0.26351121068000793,0.04528234153985977,0.528655469417572,4.362310886383057
pythia-410m,22,2,diffuse,0.108607716858387,0.7070153951644897,0.055981531739234924,0.02910029888153076,0.0032619102858006954,0.8244064450263977,0.0011779697379097342,0.03462334722280502,1.7568707466125488
pythia-410m,22,3,diffuse,0.11283326894044876,0.11780243366956711,0.08045841008424759,0.12974272668361664,0.022033829241991043,0.3617444336414337,0.022839613258838654,0.3736456632614136,4.234186172485352
pythia-410m,22,4,bos_sink,0.999477207660675,7.492998520319816e-06,3.808949600170308e-07,0.00018250755965709686,4.2293879232602194e-05,6.010987999616191e-05,4.332218668423593e-05,0.00024051262880675495,0.008592494763433933
pythia-410m,22,5,bos_sink,0.8427301645278931,0.001616699155420065,0.002725058700889349,0.02443220466375351,0.011767401359975338,0.03538038581609726,0.008887172676622868,0.08569028973579407,1.2787890434265137
pythia-410m,22,6,diffuse,0.0002498346148058772,0.9357646703720093,0.0205716323107481,0.0071210963651537895,0.0001679125998634845,0.9699769616127014,0.0012926344061270356,0.02248506434261799,0.5497996211051941
pythia-410m,22,7,bos_sink,0.32422396540641785,0.003439215710386634,0.006181313190609217,0.11508020758628845,0.04985925927758217,0.0763540044426918,0.043576523661613464,0.4344823956489563,3.6920366287231445
pythia-410m,22,8,diffuse,0.20625245571136475,0.057429905980825424,0.07249517738819122,0.06248267740011215,0.02254575863480568,0.4816163182258606,0.02932615764439106,0.2271023690700531,3.727776050567627
pythia-410m,22,9,bos_sink,0.7527311444282532,0.003875488182529807,0.0019108959240838885,0.1039031445980072,0.04440411552786827,0.018445778638124466,0.017800766974687576,0.08051558583974838,1.7810750007629395
pythia-410m,22,10,bos_sink,0.44960543513298035,0.029453925788402557,0.01809076964855194,0.08715169876813889,0.03627233952283859,0.1930641531944275,0.021217266097664833,0.23390594124794006,3.2219860553741455
pythia-410m,22,11,diffuse,0.1365566998720169,0.18804720044136047,0.05637930706143379,0.09059491753578186,0.017635991796851158,0.3623232841491699,0.01959816738963127,0.392889142036438,4.0363616943359375
pythia-410m,22,12,bos_sink,0.9370417594909668,0.00016102289373520762,0.0007679773261770606,0.017026284709572792,0.005212455056607723,0.005313760135322809,0.00349878310225904,0.03540605679154396,0.6046973466873169
pythia-410m,22,13,diffuse,0.0314137265086174,0.0016249341424554586,0.0014550280757248402,0.267572283744812,0.1311793029308319,0.03869348391890526,0.06716044992208481,0.5311403274536133,4.09783411026001
pythia-410m,22,14,bos_sink,0.7012848854064941,0.0026450331788510084,0.00017266623035538942,0.05460505932569504,0.029599975794553757,0.021043825894594193,0.01910654827952385,0.1934659779071808,2.0874428749084473
pythia-410m,22,15,diffuse,0.020322468131780624,0.0006394892698153853,0.00012867840996477753,0.3042864203453064,0.12290195375680923,0.039229076355695724,0.07744111865758896,0.51325923204422,4.075071334838867
pythia-410m,23,0,bos_sink,0.4144027531147003,0.014547077007591724,0.009550487622618675,0.2233579009771347,0.01860922947525978,0.03351234272122383,0.015045182779431343,0.3101179301738739,3.2545876502990723
pythia-410m,23,1,bos_sink,0.4145207107067108,0.14967893064022064,0.0736972838640213,0.0198479276150465,0.009932102635502815,0.4603080153465271,0.0063915071077644825,0.09539113193750381,2.9399046897888184
pythia-410m,23,2,bos_sink,0.99796062707901,0.00021623146312776953,3.1820858566788957e-05,0.001127953757531941,7.50106992200017e-05,0.00027930826763622463,4.428246393217705e-05,0.0005581665900535882,0.02851959317922592
pythia-410m,23,3,bos_sink,0.7583895325660706,0.12655766308307648,0.029162360355257988,0.016186919063329697,0.004046425223350525,0.18484628200531006,0.0020473503973335028,0.03653152659535408,1.4765918254852295
pythia-410m,23,4,bos_sink,0.9853594899177551,0.007899859920144081,0.00012338811939116567,0.003986974712461233,0.00014450843445956707,0.008158526383340359,0.00013794093683827668,0.0023507745936512947,0.1487244963645935
pythia-410m,23,5,bos_sink,0.571016788482666,0.0014781109057366848,0.001323837786912918,0.09937727451324463,0.034900203347206116,0.051675476133823395,0.0294350478798151,0.24302978813648224,2.7372701168060303
pythia-410m,23,6,bos_sink,0.7223419547080994,0.0014092198107391596,0.005361300427466631,0.02312280423939228,0.011751742102205753,0.06805960088968277,0.00630170525982976,0.1747247874736786,1.933051347732544
pythia-410m,23,7,diffuse,0.0015247538685798645,0.0019380806479603052,0.0022196033969521523,0.14529266953468323,0.09728521853685379,0.04253992438316345,0.07636141031980515,0.7133570909500122,3.930011034011841
pythia-410m,23,8,diffuse,0.09100020676851273,0.032635398209095,0.054189350455999374,0.02794322930276394,0.0336759015917778,0.3507574200630188,0.02163950726389885,0.49662265181541443,3.9778242111206055
pythia-410m,23,9,bos_sink,0.9993776082992554,1.1543487744347658e-05,3.40186852554325e-06,0.00018388724129181355,0.00013719241542275995,4.351217648945749e-05,1.2277483619982377e-05,0.0002593077952042222,0.00996220763772726
pythia-410m,23,10,diffuse,0.11669158190488815,0.023160213604569435,0.07428465783596039,0.04836222529411316,0.010617426596581936,0.5531593561172485,0.01950390636920929,0.2711690366268158,3.5914385318756104
pythia-410m,23,11,diffuse,0.29402145743370056,0.040974996984004974,0.07399619370698929,0.048428975045681,0.009288620203733444,0.3543851375579834,0.013388209044933319,0.2938755750656128,3.683407783508301
pythia-410m,23,12,diffuse,0.05080578103661537,0.5647121667861938,0.09418249875307083,0.02322940155863762,0.004467763472348452,0.7655414342880249,0.006716961972415447,0.1559554934501648,2.59830641746521
pythia-410m,23,13,diffuse,0.18377843499183655,0.02233421802520752,0.027255235239863396,0.025331659242510796,0.003166675567626953,0.29675784707069397,0.006971003022044897,0.49096524715423584,3.6699752807617188
pythia-410m,23,14,previous_token,0.07243464142084122,0.1522763967514038,0.2224806398153305,0.0073461574502289295,0.0023463717661798,0.8303138017654419,0.0043135276064276695,0.08755898475646973,2.9966022968292236
pythia-410m,23,15,bos_sink,0.4063612222671509,0.1452353298664093,0.15274205803871155,0.0026158257387578487,0.0003468152426648885,0.49019306898117065,0.0004936381592415273,0.10048333555459976,2.704420566558838
pythia-1b,0,0,diffuse,0.17614693939685822,0.08732414990663528,0.11447109282016754,0.029931077733635902,0.009912243112921715,0.45998162031173706,0.005896007642149925,0.324028342962265,3.8473315238952637
pythia-1b,0,1,diffuse,0.045175373554229736,0.1516752988100052,0.06477288156747818,0.18524354696273804,0.028193654492497444,0.38698816299438477,0.09678134322166443,0.3543992340564728,4.232860565185547
pythia-1b,0,2,bos_sink,0.99947589635849,1.4670679775008466e-05,1.604599856364075e-05,0.00015733009786345065,2.8747015676344745e-05,8.187123603420332e-05,2.9423419618979096e-05,0.00025621685199439526,0.00874857697635889
pythia-1b,0,3,diffuse,0.030408373102545738,0.09697279334068298,0.12779271602630615,0.05481905862689018,0.019650738686323166,0.5130830407142639,0.011881778948009014,0.38203877210617065,4.0561676025390625
pythia-1b,0,4,diffuse,0.08380519598722458,0.0505589134991169,0.07822337746620178,0.11940749734640121,0.03172944858670235,0.33559364080429077,0.02066231518983841,0.4294643700122833,4.343200206756592
pythia-1b,0,5,diffuse,0.049640245735645294,0.06741448491811752,0.09960795193910599,0.10457666218280792,0.02755923755466938,0.4068514406681061,0.0165599025785923,0.4113723337650299,4.28214693069458
pythia-1b,0,6,bos_sink,0.6523774266242981,0.023934632539749146,0.020776331424713135,0.07022883743047714,0.014497804455459118,0.1010451540350914,0.014901562593877316,0.16185109317302704,2.453125238418579
pythia-1b,0,7,bos_sink,0.3766426742076874,0.06431815773248672,0.04320671781897545,0.10608606040477753,0.02391953580081463,0.21868041157722473,0.033628519624471664,0.27467137575149536,3.6427061557769775
pythia-1b,1,0,previous_token,0.015839017927646637,0.1908840537071228,0.3350311815738678,0.011058692820370197,0.0008397825295105577,0.8720157742500305,0.0002580877626314759,0.1002466082572937,2.7612192630767822
pythia-1b,1,1,bos_sink,0.3129428029060364,0.03537020459771156,0.039125941693782806,0.1139601543545723,0.027420368045568466,0.1829240322113037,0.022832050919532776,0.3627527058124542,3.8944451808929443
pythia-1b,1,2,bos_sink,0.7701565623283386,0.02623538300395012,0.01628093048930168,0.1055326983332634,0.008186045102775097,0.06867992877960205,0.017738357186317444,0.04744511842727661,1.6773806810379028
pythia-1b,1,3,previous_token,0.0010392155963927507,0.09246043115854263,0.5032162666320801,0.0003279545344412327,2.589103860373143e-05,0.9745680689811707,2.9132154395483667e-06,0.024038687348365784,1.9932224750518799
pythia-1b,1,4,bos_sink,0.8744763731956482,0.025450360029935837,0.0619380846619606,0.0002833897597156465,2.232459701190237e-05,0.12001711130142212,3.820500751317013e-06,0.005201105028390884,0.8105459213256836
pythia-1b,1,5,diffuse,0.039779532700777054,0.02814817614853382,0.05412401631474495,0.3297293782234192,0.04443040117621422,0.2141900509595871,0.022527119144797325,0.37187087535858154,4.347954750061035
pythia-1b,1,6,diffuse,0.153656005859375,0.1617332100868225,0.15299439430236816,0.03322705626487732,0.007884593680500984,0.5799675583839417,0.006017687730491161,0.22526492178440094,3.650219202041626
pythia-1b,1,7,induction,0.12253716588020325,0.020039208233356476,0.0002540168643463403,0.8269258737564087,0.0036027717869728804,0.023592449724674225,0.8173379898071289,0.023341618478298187,1.0724077224731445
pythia-1b,2,0,diffuse,0.24033336341381073,0.10168331861495972,0.17573367059230804,0.04988593980669975,0.014081496745347977,0.48139482736587524,0.007139459252357483,0.21430429816246033,3.6325860023498535
pythia-1b,2,1,previous_token,0.07003533095121384,0.3761759400367737,0.34184104204177856,0.008503392338752747,0.0014373104786500335,0.8566368818283081,0.0006541667389683425,0.06338740140199661,2.4284820556640625
pythia-1b,2,2,diffuse,0.16159863770008087,0.11297079175710678,0.1515035629272461,0.088104747235775,0.018629157915711403,0.45703747868537903,0.011760713532567024,0.2746298015117645,3.942819833755493
pythia-1b,2,3,previous_token,0.3599354326725006,0.09054405242204666,0.33196398615837097,0.004267365206032991,0.0005054090288467705,0.588262677192688,7.297257980098948e-05,0.047029681503772736,2.3781447410583496
pythia-1b,2,4,diffuse,0.108119435608387,0.028760502114892006,0.030758948996663094,0.22699382901191711,0.04915928840637207,0.13603626191616058,0.04587211832404137,0.4796912670135498,4.369265556335449
pythia-1b,2,5,diffuse,0.01716049201786518,0.13780228793621063,0.17782524228096008,0.021622946485877037,0.005206695292145014,0.6580202579498291,0.0035118632949888706,0.29798978567123413,3.6151890754699707
pythia-1b,2,6,previous_token,0.03642730042338371,0.18905708193778992,0.20180384814739227,0.05109521001577377,0.009110442362725735,0.7102971076965332,0.00973533559590578,0.19307027757167816,3.576451063156128
pythia-1b,2,7,bos_sink,0.47924190759658813,0.047767311334609985,0.03204985707998276,0.11596311628818512,0.015449652448296547,0.1829182207584381,0.04337828978896141,0.20642687380313873,3.2377376556396484
pythia-1b,3,0,bos_sink,0.41531145572662354,0.05624682456254959,0.04071967303752899,0.13512252271175385,0.02109101600944996,0.18978509306907654,0.027884552255272865,0.23869013786315918,3.516324281692505
pythia-1b,3,1,diffuse,0.08865544199943542,0.028578976169228554,0.03550395742058754,0.23874086141586304,0.053334835916757584,0.1695411652326584,0.04588523134589195,0.4497275948524475,4.41820764541626
pythia-1b,3,2,previous_token,0.03160100802779198,0.08797253668308258,0.2327309250831604,0.003966889809817076,0.0023985758889466524,0.729675829410553,0.0007021324126981199,0.23235759139060974,3.29598331451416
pythia-1b,3,3,bos_sink,0.46485841274261475,0.11980518698692322,0.11477204412221909,0.027073998004198074,0.007353154476732016,0.36328747868537903,0.006352771073579788,0.13742661476135254,2.899385690689087
pythia-1b,3,4,bos_sink,0.3388500511646271,0.0768837258219719,0.09721675515174866,0.040285926312208176,0.011752231977880001,0.34080567955970764,0.008805784396827221,0.2683066129684448,3.5571210384368896
pythia-1b,3,5,previous_token,1.905561154061833e-16,0.00953917670994997,0.9724401235580444,6.921566786179958e-17,2.7640768240562474e-16,0.9999945759773254,3.4158481298020157e-18,5.428828444564715e-06,0.20944631099700928
pythia-1b,3,6,previous_token,0.08252959698438644,0.17557446658611298,0.37284326553344727,0.0021171190310269594,0.0008991467184387147,0.8459411263465881,0.00027875485830008984,0.06851302832365036,2.676393508911133
pythia-1b,3,7,bos_sink,0.5090853571891785,0.13094547390937805,0.1894022673368454,0.005230039358139038,0.0011776797473430634,0.43743228912353516,0.000672423979267478,0.04707473888993263,2.2635910511016846
pythia-1b,4,0,diffuse,0.30917438864707947,0.048791829496622086,0.028885995969176292,0.27002888917922974,0.03162119910120964,0.15187405049800873,0.16620171070098877,0.2373015582561493,3.682556629180908
pythia-1b,4,1,bos_sink,0.4629090130329132,0.05664866790175438,0.04667777195572853,0.015414225868880749,0.2543202042579651,0.18637453019618988,0.0036157260183244944,0.08098265528678894,2.5601139068603516
pythia-1b,4,2,bos_sink,0.33962225914001465,0.17080257833003998,0.05554167181253433,0.15548017621040344,0.0144904600456357,0.34316664934158325,0.10906167328357697,0.14724057912826538,3.3617944717407227
pythia-1b,4,3,induction,0.12384026497602463,0.08914051204919815,0.021799134090542793,0.7100891470909119,0.009120486676692963,0.12906968593597412,0.6776683926582336,0.027880068868398666,1.8108305931091309
pythia-1b,4,4,diffuse,0.04725845158100128,0.000503953720908612,8.18372645881027e-05,0.012810692191123962,0.9282860159873962,0.0010064523667097092,0.009462191723287106,0.01063799113035202,0.5122259259223938
pythia-1b,4,5,diffuse,0.2990168333053589,0.03237367048859596,0.03514730930328369,0.020878136157989502,0.29137468338012695,0.178282231092453,0.010101945139467716,0.21044787764549255,3.207301378250122
pythia-1b,4,6,diffuse,0.2409190833568573,0.01855352148413658,0.06207893788814545,0.09353247284889221,0.027872994542121887,0.24764229357242584,0.006586984731256962,0.390033096075058,4.031158447265625
pythia-1b,4,7,bos_sink,0.3241910934448242,0.05153690278530121,0.11849970370531082,0.025900356471538544,0.006603654474020004,0.40166395902633667,0.0025368910282850266,0.2416408360004425,3.4422075748443604
pythia-1b,5,0,bos_sink,0.37549281120300293,0.03610755503177643,0.0646306574344635,0.09194446355104446,0.022517384961247444,0.25175344944000244,0.01488510426133871,0.2582920491695404,3.6069772243499756
pythia-1b,5,1,induction,0.0717446431517601,0.020551033318042755,3.122996349702589e-05,0.9050533175468445,0.0004585912392940372,0.020794695243239403,0.9023867845535278,0.0019488013349473476,0.5812058448791504
pythia-1b,5,2,diffuse,0.10138493776321411,0.0658552348613739,0.06042584404349327,0.0943242684006691,0.028224078938364983,0.3202824592590332,0.029369419440627098,0.45578446984291077,4.291799545288086
pythia-1b,5,3,previous_token,0.3487238883972168,0.13614362478256226,0.2542388141155243,0.005388887599110603,0.0012304696720093489,0.601873517036438,0.0005485670990310609,0.0427832305431366,2.579730749130249
pythia-1b,5,4,diffuse,0.19811604917049408,0.022304780781269073,0.04630584642291069,0.13957078754901886,0.05086895823478699,0.2013815939426422,0.015203972347080708,0.41006290912628174,4.206272125244141
pythia-1b,5,5,bos_sink,0.34063130617141724,0.10444606840610504,0.21724018454551697,0.002605798188596964,0.000924617750570178,0.5748384594917297,0.00037539139157161117,0.08099974691867828,2.7809553146362305
pythia-1b,5,6,diffuse,0.2880196273326874,0.04636145010590553,0.030820157378911972,0.0455748587846756,0.20176944136619568,0.17525839805603027,0.02450980432331562,0.28937771916389465,3.5888051986694336
pythia-1b,5,7,bos_sink,0.4627974033355713,0.009241055697202682,0.002410322893410921,0.03578786551952362,0.42839494347572327,0.018908297643065453,0.0201465655118227,0.05411088839173317,1.814319372177124
pythia-1b,6,0,bos_sink,0.5145794153213501,0.03506551682949066,0.1406971663236618,0.004988599102944136,0.0009544753120280802,0.36812639236450195,0.0002970724308397621,0.11135103553533554,2.4929873943328857
pythia-1b,6,1,diffuse,0.055533647537231445,0.08878941833972931,0.07128989696502686,0.07235795259475708,0.07076110690832138,0.31208378076553345,0.032957080751657486,0.4892633855342865,4.2830634117126465
pythia-1b,6,2,bos_sink,0.42126601934432983,0.010007323697209358,0.03363078832626343,0.06739537417888641,0.01538808736950159,0.14608275890350342,0.004236133303493261,0.34986746311187744,3.4087512493133545
pythia-1b,6,3,previous_token,0.0011284707579761744,0.041600603610277176,0.9030948281288147,9.034579306899104e-08,2.090001505195005e-09,0.9986612200737,3.1657204635493486e-10,0.00021077855490148067,0.5832101106643677
pythia-1b,6,4,bos_sink,0.7074729204177856,0.013292600400745869,0.016622569411993027,0.053735729306936264,0.011932422406971455,0.0815187618136406,0.023671794682741165,0.1453399956226349,2.125598669052124
pythia-1b,6,5,diffuse,0.18529018759727478,0.06957999616861343,0.13775287568569183,0.014661068096756935,0.0029089185409247875,0.6339203119277954,0.0021568364463746548,0.16321925818920135,3.3560328483581543
pythia-1b,6,6,bos_sink,0.38200879096984863,0.02159036695957184,0.01621267758309841,0.08994308114051819,0.0907738208770752,0.08338353782892227,0.04268115758895874,0.35389071702957153,3.5049233436584473
pythia-1b,6,7,bos_sink,0.6895026564598083,0.056170981377363205,0.01160551980137825,0.061996109783649445,0.05739761143922806,0.08963529020547867,0.04874865710735321,0.10146816074848175,2.057123899459839
pythia-1b,7,0,diffuse,0.06383497267961502,0.014533564448356628,0.004424786660820246,0.03581419587135315,0.7888804078102112,0.03371652960777283,0.020418182015419006,0.07775352895259857,1.5304791927337646
pythia-1b,7,1,diffuse,0.023915894329547882,0.0004045872192364186,5.671523103956133e-05,0.06370173394680023,0.8916651606559753,0.0006600242340937257,0.022546108812093735,0.020057596266269684,0.7735174894332886
pythia-1b,7,2,diffuse,0.07993736863136292,0.0246846042573452,0.014350027777254581,0.06044705584645271,0.6052616834640503,0.07499325275421143,0.032412152737379074,0.17936043441295624,2.549531936645508
pythia-1b,7,3,diffuse,0.27980804443359375,0.1391705423593521,0.20475079119205475,0.004975184332579374,0.0026940752286463976,0.5913405418395996,0.0007338676368817687,0.12118230760097504,3.0169904232025146
pythia-1b,7,4,diffuse,0.18072892725467682,0.028231292963027954,0.03898737207055092,0.10448852926492691,0.023534223437309265,0.3011757731437683,0.016315974295139313,0.39007261395454407,4.080073833465576
pythia-1b,7,5,bos_sink,0.7111632227897644,0.004651875700801611,0.012694107368588448,0.007860462181270123,0.001503778388723731,0.07649680227041245,0.0005333384033292532,0.2029755860567093,1.83710777759552
pythia-1b,7,6,bos_sink,0.4537804126739502,0.014913679100573063,0.04522985965013504,0.023649116978049278,0.0014524288708344102,0.4154427945613861,0.001312923151999712,0.10567551851272583,2.6187498569488525
pythia-1b,7,7,diffuse,0.16215507686138153,0.005163794849067926,0.03404606133699417,0.06871987879276276,0.037622351199388504,0.16708102822303772,0.005408508703112602,0.5644215941429138,4.14181661605835
pythia-1b,8,0,bos_sink,0.7452757954597473,0.01891801692545414,0.012902507558465004,0.027913643047213554,0.0260328259319067,0.05403246730566025,0.010493023321032524,0.14674513041973114,1.8389713764190674
pythia-1b,8,1,bos_sink,0.3826580345630646,0.0851631909608841,0.05170639231801033,0.065179742872715,0.0335213877260685,0.23300044238567352,0.017923185601830482,0.2856404185295105,3.563601493835449
pythia-1b,8,2,diffuse,0.2521774470806122,0.11309819668531418,0.1499326378107071,0.027283307164907455,0.01085196528583765,0.549712061882019,0.006475922651588917,0.15997500717639923,3.4409728050231934
pythia-1b,8,3,bos_sink,0.6859601736068726,0.019942140206694603,0.021047227084636688,0.058457329869270325,0.026502158492803574,0.0818173959851265,0.013807793147861958,0.1472623348236084,2.2607574462890625
pythia-1b,8,4,bos_sink,0.7197749018669128,0.0069365487433969975,0.009419199079275131,0.09445587545633316,0.02200082316994667,0.04187002032995224,0.012827254831790924,0.12189747393131256,2.0528550148010254
pythia-1b,8,5,diffuse,0.09462298452854156,0.0089696841314435,0.007838218472898006,0.07645347714424133,0.22712044417858124,0.03426520898938179,0.03605523705482483,0.5675379633903503,3.171985626220703
pythia-1b,8,6,bos_sink,0.5616234540939331,0.06251316517591476,0.016316568478941917,0.1289086937904358,0.028559163212776184,0.13668018579483032,0.11046745628118515,0.1442277878522873,2.648113965988159
pythia-1b,8,7,bos_sink,0.5151729583740234,0.10975753515958786,0.08568473905324936,0.02696894481778145,0.06360720843076706,0.29510679841041565,0.007388493977487087,0.0991443544626236,2.7441396713256836
pythia-1b,9,0,bos_sink,0.3953327238559723,0.079877570271492,0.0701994001865387,0.050127867609262466,0.012798537500202656,0.31305938959121704,0.009753954596817493,0.22868122160434723,3.415741205215454
pythia-1b,9,1,bos_sink,0.6637561917304993,0.07464612275362015,0.04837045818567276,0.04175928980112076,0.04085353761911392,0.18399739265441895,0.009580949321389198,0.06963343918323517,2.1813156604766846
pythia-1b,9,2,previous_token,0.21996484696865082,0.09099450707435608,0.27953219413757324,0.018023699522018433,0.004754929803311825,0.6113839149475098,0.0030952582601457834,0.14587271213531494,3.201469659805298
pythia-1b,9,3,bos_sink,0.7195441126823425,0.007408956531435251,0.009932108223438263,0.06692001968622208,0.022079061716794968,0.049767475575208664,0.014583765529096127,0.14168933033943176,2.0791146755218506
pythia-1b,9,4,diffuse,0.24448584020137787,0.024889590218663216,0.017190638929605484,0.027372289448976517,0.24819305539131165,0.10200265794992447,0.009033639915287495,0.37794598937034607,3.5304033756256104
pythia-1b,9,5,bos_sink,0.5049431324005127,0.03188149258494377,0.023655999451875687,0.12041588127613068,0.036711741238832474,0.13098177313804626,0.01726200059056282,0.20694750547409058,3.1532673835754395
pythia-1b,9,6,bos_sink,0.3731270730495453,0.10836345702409744,0.18401698768138885,0.01811213418841362,0.005343884229660034,0.518774151802063,0.0032168531324714422,0.08464261889457703,2.9070866107940674
pythia-1b,9,7,bos_sink,0.5571399331092834,0.012356567196547985,0.010430163703858852,0.10373282432556152,0.05035051330924034,0.06717011332511902,0.033951517194509506,0.22160661220550537,2.8868484497070312
pythia-1b,10,0,bos_sink,0.37422192096710205,0.007427765056490898,0.005259334575384855,0.10621548444032669,0.14556936919689178,0.0335782989859581,0.025035610422492027,0.340414822101593,3.415102243423462
pythia-1b,10,1,diffuse,0.27979087829589844,0.14752137660980225,0.20055656135082245,0.0060350364074110985,0.0010739880381152034,0.5653473734855652,0.0005193032557144761,0.14775292575359344,3.026301622390747
pythia-1b,10,2,bos_sink,0.34061872959136963,0.3298074007034302,0.022483007982373238,0.08617667853832245,0.023097865283489227,0.3924078345298767,0.05319397151470184,0.1576991230249405,2.943000078201294
pythia-1b,10,3,bos_sink,0.7657637000083923,0.045400649309158325,0.024005945771932602,0.041207071393728256,0.027094069868326187,0.1009097695350647,0.012097363360226154,0.06502547860145569,1.724387764930725
pythia-1b,10,4,bos_sink,0.8345304131507874,0.003965750336647034,0.0026253052055835724,0.020380569621920586,0.06676189601421356,0.014350621029734612,0.0035975296050310135,0.06397631764411926,1.2234888076782227
