model,draw,band,layer,head,entropy_mean,entropy_std,entropy_median
pythia-160m,draw_2,medium,1,6,2.0703840255737305,0.32762500643730164,2.02799654006958
pythia-160m,draw_2,medium,1,7,2.9823014736175537,0.5169476270675659,3.0189919471740723
pythia-160m,draw_2,medium,1,8,2.5470285415649414,0.5012544989585876,2.522040367126465
pythia-160m,draw_2,medium,1,9,3.3039052486419678,0.3428269028663635,3.3420116901397705
pythia-160m,draw_2,medium,1,10,0.9551435708999634,0.2749617397785187,0.9916414022445679
pythia-160m,draw_2,medium,1,11,3.3247358798980713,0.3964913785457611,3.380030393600464
pythia-160m,draw_2,medium,2,0,2.876120090484619,0.41622763872146606,2.88834810256958
pythia-160m,draw_2,medium,2,1,2.5189208984375,0.37888216972351074,2.49741268157959
pythia-160m,draw_2,medium,2,2,2.1634209156036377,0.5732775926589966,2.1194324493408203
pythia-160m,draw_2,medium,2,3,3.116786003112793,0.5819488763809204,3.2131457328796387
pythia-160m,draw_2,medium,2,4,3.78027081489563,0.2958777844905853,3.8305227756500244
pythia-160m,draw_2,medium,2,5,1.5154917240142822,0.48846176266670227,1.4859076738357544
pythia-160m,draw_2,medium,2,6,2.3196702003479004,0.3385292589664459,2.2643845081329346
pythia-160m,draw_2,medium,2,7,3.9996321201324463,0.2087176889181137,4.036280155181885
pythia-160m,draw_2,medium,2,8,1.8936455249786377,0.29742828011512756,1.8648229837417603
pythia-160m,draw_2,medium,2,9,1.632638931274414,0.39092448353767395,1.6293987035751343
pythia-160m,draw_2,medium,2,10,2.9840714931488037,0.6591768860816956,3.096747875213623
pythia-160m,draw_2,medium,2,11,1.8260691165924072,0.47085684537887573,1.8699074983596802
pythia-160m,draw_2,medium,3,0,0.8814377188682556,0.32114776968955994,0.8575291633605957
pythia-160m,draw_2,medium,3,1,1.3986856937408447,0.4814215898513794,1.386899709701538
pythia-160m,draw_2,medium,3,2,0.2033669501543045,0.08759835362434387,0.18348392844200134
pythia-160m,draw_2,medium,3,3,1.220072865486145,0.2795163094997406,1.141019582748413
pythia-160m,draw_2,medium,3,4,2.0289270877838135,0.21697798371315002,2.026029348373413
pythia-160m,draw_2,medium,3,5,2.3654625415802,0.5079552531242371,2.328305959701538
pythia-160m,draw_2,medium,3,6,3.4041075706481934,0.29253527522087097,3.448087692260742
pythia-160m,draw_2,medium,3,7,3.502800464630127,0.2833503186702728,3.546142101287842
pythia-160m,draw_2,medium,3,8,3.195019483566284,0.19045749306678772,3.1975786685943604
pythia-160m,draw_2,medium,3,9,2.0769100189208984,0.2716445326805115,2.0776782035827637
pythia-160m,draw_2,medium,3,10,3.0255539417266846,0.43523696064949036,3.084648370742798
pythia-160m,draw_2,medium,3,11,2.9957308769226074,0.4378209710121155,3.050950050354004
pythia-160m,draw_2,medium,4,0,1.6155956983566284,0.5527896285057068,1.6570360660552979
pythia-160m,draw_2,medium,4,1,3.2427821159362793,0.4400102496147156,3.3291664123535156
pythia-160m,draw_2,medium,4,2,1.896607756614685,0.4645911455154419,1.9272435903549194
pythia-160m,draw_2,medium,4,3,3.53275203704834,0.30946534872055054,3.597898006439209
pythia-160m,draw_2,medium,4,4,2.2352237701416016,0.5100173950195312,2.2635772228240967
pythia-160m,draw_2,medium,4,5,1.910865068435669,0.5760779976844788,1.9666597843170166
pythia-160m,draw_2,medium,4,6,0.06563648581504822,0.1404784768819809,0.01404246874153614
pythia-160m,draw_2,medium,4,7,2.8885018825531006,0.32848960161209106,2.9438095092773438
pythia-160m,draw_2,medium,4,8,0.9909058213233948,0.5678285360336304,0.862433671951294
pythia-160m,draw_2,medium,4,9,3.4117634296417236,0.4087185859680176,3.489438056945801
pythia-160m,draw_2,medium,4,10,0.2476755678653717,0.31099236011505127,0.10422016680240631
pythia-160m,draw_2,medium,4,11,0.8491849899291992,0.38933464884757996,0.8066983222961426
pythia-160m,draw_2,medium,5,0,1.0266215801239014,0.30772891640663147,1.072770118713379
pythia-160m,draw_2,medium,5,1,2.498549699783325,0.39390283823013306,2.4767909049987793
pythia-160m,draw_2,medium,5,2,3.1111764907836914,0.47921639680862427,3.189643621444702
pythia-160m,draw_2,medium,5,3,2.4680516719818115,0.6582896113395691,2.496406078338623
pythia-160m,draw_2,medium,5,4,3.3533294200897217,0.5280413627624512,3.4712278842926025
pythia-160m,draw_2,medium,5,5,2.533007860183716,0.5589827299118042,2.595578193664551
pythia-160m,draw_2,medium,5,6,0.9544625282287598,0.570697546005249,0.9231693744659424
pythia-160m,draw_2,medium,5,7,1.4760042428970337,0.537276566028595,1.4335042238235474
pythia-160m,draw_2,medium,5,8,2.0726280212402344,0.510109543800354,2.077803611755371
pythia-160m,draw_2,medium,5,9,0.34429606795310974,0.2401835322380066,0.2796664237976074
pythia-160m,draw_2,medium,5,10,2.5127110481262207,0.6323985457420349,2.537055730819702
pythia-160m,draw_2,medium,5,11,3.4314193725585938,0.3450845181941986,3.455644130706787
pythia-160m,draw_2,medium,6,0,2.92024827003479,0.666566789150238,2.984013319015503
pythia-160m,draw_2,medium,6,1,3.439488410949707,0.493894100189209,3.5678844451904297
pythia-160m,draw_2,medium,6,2,1.2085614204406738,0.6034639477729797,1.2202341556549072
pythia-160m,draw_2,medium,6,3,2.81408953666687,0.5471330881118774,2.84967303276062
pythia-160m,draw_2,medium,6,4,2.2102222442626953,0.8454493880271912,2.3071658611297607
pythia-160m,draw_2,medium,6,5,3.1021900177001953,0.3491519093513489,3.114159345626831
pythia-160m,draw_2,medium,6,6,3.699636936187744,0.3285215198993683,3.7756507396698
pythia-160m,draw_2,medium,6,7,3.9865493774414062,0.15008337795734406,4.01894998550415
pythia-160m,draw_2,medium,6,8,3.2914719581604004,0.3087197244167328,3.3233237266540527
pythia-160m,draw_2,medium,6,9,0.5727769732475281,0.7324240207672119,0.25692346692085266
pythia-160m,draw_2,medium,6,10,3.4229485988616943,0.3725597560405731,3.4897348880767822
pythia-160m,draw_2,medium,6,11,3.3523528575897217,0.48667895793914795,3.4780983924865723
pythia-160m,draw_2,medium,7,0,3.603193521499634,0.3126450777053833,3.6675548553466797
pythia-160m,draw_2,medium,7,1,1.2828720808029175,0.8415846228599548,1.1649500131607056
pythia-160m,draw_2,medium,7,2,1.3925203084945679,0.5989074110984802,1.3845585584640503
pythia-160m,draw_2,medium,7,3,2.221362590789795,0.7575679421424866,2.303391933441162
pythia-160m,draw_2,medium,7,4,1.5434253215789795,0.5721285343170166,1.549580454826355
pythia-160m,draw_2,medium,7,5,2.207610607147217,0.8193334341049194,2.309603452682495
pythia-160m,draw_2,medium,7,6,0.2964908182621002,0.48822295665740967,0.04921223968267441
pythia-160m,draw_2,medium,7,7,0.6134669184684753,0.36982160806655884,0.5486187934875488
pythia-160m,draw_2,medium,7,8,3.8785321712493896,0.2476739138364792,3.9210336208343506
pythia-160m,draw_2,medium,7,9,1.0026047229766846,0.8455445766448975,0.8992785811424255
pythia-160m,draw_2,medium,7,10,8.74942287509839e-08,2.6173424316766614e-07,6.976049604645596e-08
pythia-160m,draw_2,medium,7,11,3.0395240783691406,0.4593927264213562,3.082423210144043
pythia-160m,draw_2,medium,8,0,0.7241925597190857,0.6670336723327637,0.5095112919807434
pythia-160m,draw_2,medium,8,1,0.5943807363510132,0.6168415546417236,0.37460190057754517
pythia-160m,draw_2,medium,8,2,0.1508672684431076,0.31810465455055237,0.012386038899421692
pythia-160m,draw_2,medium,8,3,0.16234390437602997,0.3487609624862671,0.004734555259346962
pythia-160m,draw_2,medium,8,4,0.24141009151935577,0.4612014889717102,0.0013654556823894382
pythia-160m,draw_2,medium,8,5,0.044440221041440964,0.18241094052791595,0.0017627427587285638
pythia-160m,draw_2,medium,8,6,0.0008980208076536655,0.0037664277479052544,4.091421942575835e-05
pythia-160m,draw_2,medium,8,7,1.3620431423187256,0.7943098545074463,1.3407974243164062
pythia-160m,draw_2,medium,8,8,0.3226936459541321,0.454900860786438,0.04182475432753563
pythia-160m,draw_2,medium,8,9,0.08125649392604828,0.18064557015895844,0.01501702331006527
pythia-160m,draw_2,medium,8,10,1.4418160915374756,0.8851161003112793,1.3871568441390991
pythia-160m,draw_2,medium,8,11,0.6042981147766113,0.6230841875076294,0.3888142704963684
pythia-160m,draw_2,medium,9,0,0.6198418736457825,0.48786771297454834,0.5308125019073486
pythia-160m,draw_2,medium,9,1,0.10358761996030807,0.24469198286533356,0.0012532451655715704
pythia-160m,draw_2,medium,9,2,0.33543646335601807,0.4695456922054291,0.05312807857990265
pythia-160m,draw_2,medium,9,3,1.6359477043151855,0.8945835828781128,1.7611885070800781
pythia-160m,draw_2,medium,9,4,0.4271373748779297,0.5106132626533508,0.16082000732421875
pythia-160m,draw_2,medium,9,5,0.4597054421901703,0.49631384015083313,0.2935261130332947
pythia-160m,draw_2,medium,9,6,0.40766459703445435,0.5501273274421692,0.10009710490703583
pythia-160m,draw_2,medium,9,7,0.7242259383201599,0.6674643754959106,0.5049151182174683
pythia-160m,draw_2,medium,9,8,0.3594999313354492,0.4968278408050537,0.06263726204633713
pythia-160m,draw_2,medium,9,9,0.43305766582489014,0.5495096445083618,0.12541531026363373
pythia-160m,draw_2,medium,9,10,0.032229676842689514,0.05621926486492157,0.011522902175784111
pythia-160m,draw_2,medium,9,11,0.004442273639142513,0.019986120983958244,0.00042338919593021274
pythia-160m,draw_2,medium,10,0,0.1246001273393631,0.319426953792572,4.0494905988452956e-05
pythia-160m,draw_2,medium,10,1,0.26511865854263306,0.4415664076805115,0.004820043221116066
pythia-160m,draw_2,medium,10,2,0.09385959804058075,0.26626652479171753,4.9940259486902505e-05
pythia-160m,draw_2,medium,10,3,0.004892199300229549,0.050834301859140396,5.870248287465074e-07
pythia-160m,draw_2,medium,10,4,0.11122741550207138,0.2888231575489044,1.2757029253407381e-05
pythia-160m,draw_2,medium,10,5,1.4590684175491333,0.6740055680274963,1.5595738887786865
pythia-160m,draw_2,medium,10,6,0.3568398654460907,0.487810879945755,0.06657616794109344
pythia-160m,draw_2,medium,10,7,0.2616913318634033,0.40393343567848206,0.03496516868472099
pythia-160m,draw_2,medium,10,8,0.38404446840286255,0.49119850993156433,0.12409169226884842
pythia-160m,draw_2,medium,10,9,1.221233606338501,0.8852704763412476,1.1264286041259766
pythia-160m,draw_2,medium,10,10,0.41931191086769104,0.5311307311058044,0.14801272749900818
pythia-160m,draw_2,medium,10,11,0.3539871573448181,0.4708768427371979,0.08776869624853134
pythia-160m,draw_2,medium,11,0,0.3420710563659668,0.4282872974872589,0.13615408539772034
pythia-160m,draw_2,medium,11,1,0.21931853890419006,0.37468910217285156,0.019163357093930244
pythia-160m,draw_2,medium,11,2,0.2256333976984024,0.38032570481300354,0.006450464949011803
pythia-160m,draw_2,medium,11,3,0.01136757805943489,0.06354731321334839,1.3676422838670987e-07
pythia-160m,draw_2,medium,11,4,0.36300113797187805,0.5267547369003296,0.02393980138003826
pythia-160m,draw_2,medium,11,5,0.1991359144449234,0.34163281321525574,0.0037500709295272827
pythia-160m,draw_2,medium,11,6,0.2856896221637726,0.40914350748062134,0.05152462050318718
pythia-160m,draw_2,medium,11,7,0.2600874602794647,0.3723318576812744,0.05067019909620285
pythia-160m,draw_2,medium,11,8,0.18334722518920898,0.34596171975135803,0.0047504715621471405
pythia-160m,draw_2,medium,11,9,0.24640510976314545,0.3720513582229614,0.04001456871628761
pythia-160m,draw_2,medium,11,10,0.1280902773141861,0.2790599465370178,0.00031600872171111405
pythia-160m,draw_2,medium,11,11,0.24039700627326965,0.3993515372276306,0.010717697441577911
pythia-160m,draw_2,high,0,0,2.0815048217773438,0.48770469427108765,2.164128065109253
pythia-160m,draw_2,high,0,1,2.9381120204925537,0.7409637570381165,3.0678958892822266
pythia-160m,draw_2,high,0,2,2.7529094219207764,0.585629403591156,2.799787998199463
pythia-160m,draw_2,high,0,3,3.5664403438568115,0.3937453627586365,3.597935199737549
pythia-160m,draw_2,high,0,4,3.408456325531006,0.19191230833530426,3.417874813079834
pythia-160m,draw_2,high,0,5,2.493652105331421,0.41678935289382935,2.531179189682007
pythia-160m,draw_2,high,0,6,3.010817527770996,0.4128798842430115,3.0673766136169434
pythia-160m,draw_2,high,0,7,0.7270398139953613,0.20817188918590546,0.6721351146697998
pythia-160m,draw_2,high,0,8,2.4038422107696533,0.5768217444419861,2.488187789916992
pythia-160m,draw_2,high,0,9,3.505281686782837,0.36782604455947876,3.588425874710083
pythia-160m,draw_2,high,0,10,3.7018656730651855,0.33597391843795776,3.7993030548095703
pythia-160m,draw_2,high,0,11,0.13851384818553925,0.11713659763336182,0.10433193296194077
pythia-160m,draw_2,high,1,0,2.886897563934326,0.40792033076286316,2.928828001022339
pythia-160m,draw_2,high,1,1,1.3536781072616577,0.3402891755104065,1.3372000455856323
pythia-160m,draw_2,high,1,2,1.6039113998413086,0.347150981426239,1.5824891328811646
pythia-160m,draw_2,high,1,3,3.852450132369995,0.2691798508167267,3.911257266998291
pythia-160m,draw_2,high,1,4,2.021134376525879,0.5170230269432068,2.029754161834717
pythia-160m,draw_2,high,1,5,3.8628604412078857,0.25164613127708435,3.9095699787139893
pythia-160m,draw_2,high,1,6,2.006685733795166,0.2942994236946106,2.002912759780884
pythia-160m,draw_2,high,1,7,2.9017302989959717,0.5417215824127197,2.9394679069519043
pythia-160m,draw_2,high,1,8,2.692953586578369,0.5091089010238647,2.7701797485351562
pythia-160m,draw_2,high,1,9,3.226895570755005,0.36169353127479553,3.2857346534729004
pythia-160m,draw_2,high,1,10,0.9250423312187195,0.26566243171691895,0.9759230017662048
pythia-160m,draw_2,high,1,11,3.238870143890381,0.37230414152145386,3.3023762702941895
pythia-160m,draw_2,high,2,0,2.7164602279663086,0.4438391923904419,2.7451610565185547
pythia-160m,draw_2,high,2,1,2.5806798934936523,0.36516591906547546,2.5914716720581055
pythia-160m,draw_2,high,2,2,2.1751112937927246,0.5042492151260376,2.1685056686401367
pythia-160m,draw_2,high,2,3,3.233797788619995,0.47869494557380676,3.3091020584106445
pythia-160m,draw_2,high,2,4,3.6463606357574463,0.2974718511104584,3.6735939979553223
pythia-160m,draw_2,high,2,5,1.451292634010315,0.48245319724082947,1.4250022172927856
pythia-160m,draw_2,high,2,6,2.378162384033203,0.3992888033390045,2.392765998840332
pythia-160m,draw_2,high,2,7,4.003777503967285,0.18619386851787567,4.026928901672363
pythia-160m,draw_2,high,2,8,2.034170389175415,0.37931573390960693,1.98099684715271
pythia-160m,draw_2,high,2,9,1.7179486751556396,0.4041224718093872,1.69739830493927
pythia-160m,draw_2,high,2,10,3.0407402515411377,0.5674657821655273,3.1312124729156494
pythia-160m,draw_2,high,2,11,1.7541266679763794,0.43261492252349854,1.7898223400115967
pythia-160m,draw_2,high,3,0,0.9328894019126892,0.3289875090122223,0.892892599105835
pythia-160m,draw_2,high,3,1,1.472400188446045,0.5394615530967712,1.4258110523223877
pythia-160m,draw_2,high,3,2,0.2383520007133484,0.10012396425008774,0.22201508283615112
pythia-160m,draw_2,high,3,3,1.1798826456069946,0.2691669762134552,1.1272027492523193
pythia-160m,draw_2,high,3,4,2.130796194076538,0.22207406163215637,2.1168739795684814
pythia-160m,draw_2,high,3,5,2.3724594116210938,0.4742524325847626,2.376006841659546
pythia-160m,draw_2,high,3,6,3.3648693561553955,0.3056126534938812,3.4100341796875
pythia-160m,draw_2,high,3,7,3.3668980598449707,0.3193596601486206,3.4076058864593506
pythia-160m,draw_2,high,3,8,3.2283642292022705,0.18065284192562103,3.2509424686431885
pythia-160m,draw_2,high,3,9,2.1229450702667236,0.3665088713169098,2.1611857414245605
pythia-160m,draw_2,high,3,10,3.15602707862854,0.39496296644210815,3.1887757778167725
pythia-160m,draw_2,high,3,11,3.1159651279449463,0.41917282342910767,3.148214340209961
pythia-160m,draw_2,high,4,0,1.7438411712646484,0.5434470176696777,1.7880260944366455
pythia-160m,draw_2,high,4,1,3.0280098915100098,0.43362265825271606,3.106515645980835
pythia-160m,draw_2,high,4,2,2.0135693550109863,0.4838300943374634,2.0269265174865723
pythia-160m,draw_2,high,4,3,3.5098514556884766,0.37530574202537537,3.572835922241211
pythia-160m,draw_2,high,4,4,2.461259603500366,0.47482064366340637,2.518156051635742
pythia-160m,draw_2,high,4,5,1.9811302423477173,0.5605370402336121,2.080172538757324
pythia-160m,draw_2,high,4,6,0.07003439217805862,0.15910159051418304,0.013774281367659569
pythia-160m,draw_2,high,4,7,2.872448682785034,0.4047274589538574,2.9726433753967285
pythia-160m,draw_2,high,4,8,0.8852612376213074,0.5259711742401123,0.7805187106132507
pythia-160m,draw_2,high,4,9,3.4356911182403564,0.37342017889022827,3.5046701431274414
pythia-160m,draw_2,high,4,10,0.24566589295864105,0.2899058759212494,0.1093616783618927
pythia-160m,draw_2,high,4,11,0.8886779546737671,0.3762790262699127,0.9220455288887024
pythia-160m,draw_2,high,5,0,1.0692726373672485,0.31360095739364624,1.1086708307266235
pythia-160m,draw_2,high,5,1,2.490255355834961,0.41660624742507935,2.5003018379211426
pythia-160m,draw_2,high,5,2,2.981379747390747,0.5758352875709534,3.0618317127227783
pythia-160m,draw_2,high,5,3,2.6292569637298584,0.6061671376228333,2.6436405181884766
pythia-160m,draw_2,high,5,4,3.3179948329925537,0.5030873417854309,3.4140448570251465
pythia-160m,draw_2,high,5,5,2.463202476501465,0.5472937226295471,2.490034818649292
pythia-160m,draw_2,high,5,6,0.9135529398918152,0.523026168346405,0.8727729320526123
pythia-160m,draw_2,high,5,7,1.5707682371139526,0.5454145073890686,1.5606616735458374
pythia-160m,draw_2,high,5,8,2.06974196434021,0.5347936153411865,2.1001696586608887
pythia-160m,draw_2,high,5,9,0.4888532757759094,0.2928989827632904,0.4474034011363983
pythia-160m,draw_2,high,5,10,2.4513518810272217,0.6311905384063721,2.4886202812194824
pythia-160m,draw_2,high,5,11,3.425152540206909,0.37410423159599304,3.5056967735290527
pythia-160m,draw_2,high,6,0,2.8451497554779053,0.7245555520057678,2.9258389472961426
pythia-160m,draw_2,high,6,1,3.271505355834961,0.6010769009590149,3.3838894367218018
pythia-160m,draw_2,high,6,2,1.280216932296753,0.6228070259094238,1.3030141592025757
pythia-160m,draw_2,high,6,3,2.8100879192352295,0.5805233120918274,2.863023042678833
pythia-160m,draw_2,high,6,4,2.1036951541900635,0.8472502827644348,2.0701518058776855
pythia-160m,draw_2,high,6,5,3.0880930423736572,0.32022184133529663,3.108323335647583
pythia-160m,draw_2,high,6,6,3.688950777053833,0.33815741539001465,3.7730510234832764
pythia-160m,draw_2,high,6,7,3.9569714069366455,0.1561773419380188,3.977613925933838
pythia-160m,draw_2,high,6,8,3.2702841758728027,0.30214571952819824,3.2966935634613037
pythia-160m,draw_2,high,6,9,0.5842155814170837,0.8586993217468262,0.16906797885894775
pythia-160m,draw_2,high,6,10,3.421752452850342,0.35360464453697205,3.4982049465179443
pythia-160m,draw_2,high,6,11,3.3962016105651855,0.48425331711769104,3.4912970066070557
pythia-160m,draw_2,high,7,0,3.524704694747925,0.3516077399253845,3.5886290073394775
pythia-160m,draw_2,high,7,1,0.9480326175689697,0.7604719996452332,0.702057957649231
pythia-160m,draw_2,high,7,2,1.3747650384902954,0.5906393527984619,1.3708083629608154
pythia-160m,draw_2,high,7,3,2.3046679496765137,0.7110887169837952,2.317699909210205
pythia-160m,draw_2,high,7,4,1.4660453796386719,0.6627804040908813,1.5383243560791016
pythia-160m,draw_2,high,7,5,2.2948508262634277,0.7231358885765076,2.3415863513946533
pythia-160m,draw_2,high,7,6,0.26354852318763733,0.47491946816444397,0.03203701972961426
pythia-160m,draw_2,high,7,7,0.6680729389190674,0.38839489221572876,0.6170474886894226
pythia-160m,draw_2,high,7,8,3.893831491470337,0.21932555735111237,3.9306302070617676
pythia-160m,draw_2,high,7,9,0.9507717490196228,0.851250410079956,0.7528082132339478
pythia-160m,draw_2,high,7,10,0.0012752448674291372,0.018572980538010597,6.976049604645596e-08
pythia-160m,draw_2,high,7,11,3.13843035697937,0.44448739290237427,3.1643712520599365
pythia-160m,draw_2,high,8,0,0.8055213093757629,0.7278656959533691,0.5682423114776611
pythia-160m,draw_2,high,8,1,0.5322863459587097,0.5626887679100037,0.24196870625019073
pythia-160m,draw_2,high,8,2,0.1751212626695633,0.33071696758270264,0.009709128178656101
pythia-160m,draw_2,high,8,3,0.18929775059223175,0.3497677445411682,0.004885984119027853
pythia-160m,draw_2,high,8,4,0.2683098614215851,0.4899831712245941,0.0016742468578740954
pythia-160m,draw_2,high,8,5,0.043471239507198334,0.1492963433265686,0.0011622324818745255
pythia-160m,draw_2,high,8,6,0.000791856087744236,0.005200262181460857,1.3353699614526704e-05
pythia-160m,draw_2,high,8,7,0.9837033152580261,0.7968031764030457,0.9444241523742676
pythia-160m,draw_2,high,8,8,0.40953096747398376,0.5011627674102783,0.15741264820098877
pythia-160m,draw_2,high,8,9,0.05691520869731903,0.1480741798877716,0.009546489454805851
pythia-160m,draw_2,high,8,10,1.1190202236175537,0.9786818623542786,0.8103585243225098
pythia-160m,draw_2,high,8,11,0.6481871604919434,0.6516397595405579,0.4162099361419678
pythia-160m,draw_2,high,9,0,0.37357112765312195,0.42663589119911194,0.1830867975950241
pythia-160m,draw_2,high,9,1,0.10413310676813126,0.25558432936668396,0.001388210104778409
pythia-160m,draw_2,high,9,2,0.3721335530281067,0.51398766040802,0.0797308161854744
pythia-160m,draw_2,high,9,3,1.6180325746536255,0.9235942363739014,1.7261805534362793
pythia-160m,draw_2,high,9,4,0.4152544438838959,0.5110726356506348,0.1742800772190094
pythia-160m,draw_2,high,9,5,0.45231908559799194,0.4864431619644165,0.20771783590316772
pythia-160m,draw_2,high,9,6,0.4053921699523926,0.5210593938827515,0.1069963350892067
pythia-160m,draw_2,high,9,7,0.6891423463821411,0.6163073182106018,0.6060552000999451
pythia-160m,draw_2,high,9,8,0.4254921078681946,0.5046276450157166,0.20419181883335114
pythia-160m,draw_2,high,9,9,0.4182320535182953,0.5488266944885254,0.12301547080278397
pythia-160m,draw_2,high,9,10,0.05094011873006821,0.1127316877245903,0.012516256421804428
pythia-160m,draw_2,high,9,11,0.010876820422708988,0.07455497980117798,0.0004450951237231493
pythia-160m,draw_2,high,10,0,0.15939785540103912,0.3127242922782898,0.0007242934079840779
pythia-160m,draw_2,high,10,1,0.19988089799880981,0.38631659746170044,0.0019578123465180397
pythia-160m,draw_2,high,10,2,0.13152839243412018,0.2790956199169159,0.0014706588117405772
pythia-160m,draw_2,high,10,3,0.006422781851142645,0.044067397713661194,1.7959942510969995e-07
pythia-160m,draw_2,high,10,4,0.08249355107545853,0.24007020890712738,6.035432420503639e-07
pythia-160m,draw_2,high,10,5,1.4717867374420166,0.7142662405967712,1.5972321033477783
pythia-160m,draw_2,high,10,6,0.3242047429084778,0.43226271867752075,0.06632053852081299
pythia-160m,draw_2,high,10,7,0.15143470466136932,0.32159876823425293,0.00058192596770823
pythia-160m,draw_2,high,10,8,0.27447980642318726,0.4077323079109192,0.019241690635681152
pythia-160m,draw_2,high,10,9,1.255756139755249,0.8659312129020691,1.2267345190048218
pythia-160m,draw_2,high,10,10,0.3694773316383362,0.4618220031261444,0.12220880389213562
pythia-160m,draw_2,high,10,11,0.31988444924354553,0.4255566895008087,0.0735759511590004
pythia-160m,draw_2,high,11,0,0.3509843051433563,0.4380994141101837,0.14614912867546082
pythia-160m,draw_2,high,11,1,0.2193165123462677,0.37544694542884827,0.007102664094418287
pythia-160m,draw_2,high,11,2,0.1771475374698639,0.3310163617134094,0.0019742376171052456
pythia-160m,draw_2,high,11,3,0.011954684741795063,0.07754985243082047,9.307781567713391e-08
pythia-160m,draw_2,high,11,4,0.25928279757499695,0.45271071791648865,0.01061978843063116
pythia-160m,draw_2,high,11,5,0.19561387598514557,0.35670992732048035,0.003167379181832075
pythia-160m,draw_2,high,11,6,0.25507134199142456,0.37807366251945496,0.02828403003513813
pythia-160m,draw_2,high,11,7,0.312141090631485,0.41553860902786255,0.07647216320037842
pythia-160m,draw_2,high,11,8,0.16622592508792877,0.31370314955711365,0.0051544904708862305
pythia-160m,draw_2,high,11,9,0.24858106672763824,0.3916134834289551,0.019343122839927673
pythia-160m,draw_2,high,11,10,0.14304524660110474,0.3045841157436371,7.666833698749542e-05
pythia-160m,draw_2,high,11,11,0.20273244380950928,0.37345457077026367,0.0026272600516676903
pythia-160m,draw_2,very_high,0,0,2.0115506649017334,0.5018870830535889,2.055083751678467
pythia-160m,draw_2,very_high,0,1,2.9122769832611084,0.7171394228935242,3.0724680423736572
pythia-160m,draw_2,very_high,0,2,2.549954414367676,0.6621347665786743,2.6852505207061768
pythia-160m,draw_2,very_high,0,3,3.5341591835021973,0.41333064436912537,3.618201494216919
pythia-160m,draw_2,very_high,0,4,3.4065558910369873,0.17258545756340027,3.426650047302246
pythia-160m,draw_2,very_high,0,5,2.564784049987793,0.34126055240631104,2.5470688343048096
pythia-160m,draw_2,very_high,0,6,3.0864055156707764,0.4339934289455414,3.158907413482666
pythia-160m,draw_2,very_high,0,7,0.8997223377227783,0.23525336384773254,0.8810700178146362
pythia-160m,draw_2,very_high,0,8,2.2236335277557373,0.620530366897583,2.3579835891723633
pythia-160m,draw_2,very_high,0,9,3.4677059650421143,0.4475814402103424,3.5518200397491455
pythia-160m,draw_2,very_high,0,10,3.635972023010254,0.3745186924934387,3.7207984924316406
pythia-160m,draw_2,very_high,0,11,0.10820421576499939,0.10243592411279678,0.08335131406784058
pythia-160m,draw_2,very_high,1,0,2.826519727706909,0.48043587803840637,2.8824284076690674
pythia-160m,draw_2,very_high,1,1,1.408849835395813,0.36649203300476074,1.407510757446289
pythia-160m,draw_2,very_high,1,2,1.6424716711044312,0.39462506771087646,1.6328452825546265
pythia-160m,draw_2,very_high,1,3,3.8823509216308594,0.22014714777469635,3.931304931640625
pythia-160m,draw_2,very_high,1,4,2.4891412258148193,0.4566743075847626,2.5047452449798584
pythia-160m,draw_2,very_high,1,5,3.9007954597473145,0.21917064487934113,3.94972825050354
pythia-160m,draw_2,very_high,1,6,2.0677664279937744,0.3146447539329529,2.082763433456421
pythia-160m,draw_2,very_high,1,7,2.780942916870117,0.5316600203514099,2.8275578022003174
pythia-160m,draw_2,very_high,1,8,2.9787933826446533,0.4434419274330139,3.002011775970459
pythia-160m,draw_2,very_high,1,9,3.186310291290283,0.4014397859573364,3.2266266345977783
pythia-160m,draw_2,very_high,1,10,0.9121274352073669,0.3100413680076599,0.9812320470809937
pythia-160m,draw_2,very_high,1,11,3.168884038925171,0.3758120834827423,3.221454620361328
pythia-160m,draw_2,very_high,2,0,2.69980525970459,0.47733864188194275,2.738198757171631
pythia-160m,draw_2,very_high,2,1,2.5763585567474365,0.3841005265712738,2.5714497566223145
pythia-160m,draw_2,very_high,2,2,2.3512699604034424,0.5603721737861633,2.3933682441711426
pythia-160m,draw_2,very_high,2,3,3.3308334350585938,0.45361411571502686,3.3562653064727783
pythia-160m,draw_2,very_high,2,4,3.5290470123291016,0.3434983491897583,3.5897679328918457
pythia-160m,draw_2,very_high,2,5,1.3747835159301758,0.503493070602417,1.361472725868225
pythia-160m,draw_2,very_high,2,6,2.4589784145355225,0.42487335205078125,2.41798996925354
pythia-160m,draw_2,very_high,2,7,4.023387432098389,0.17887696623802185,4.0640692710876465
pythia-160m,draw_2,very_high,2,8,2.115377426147461,0.3789931535720825,2.073772668838501
pythia-160m,draw_2,very_high,2,9,1.9146432876586914,0.4353926479816437,1.9179465770721436
pythia-160m,draw_2,very_high,2,10,3.035365581512451,0.6162741184234619,3.158522605895996
pythia-160m,draw_2,very_high,2,11,1.9470844268798828,0.465874582529068,1.9495580196380615
pythia-160m,draw_2,very_high,3,0,1.0138270854949951,0.33485037088394165,0.980176568031311
pythia-160m,draw_2,very_high,3,1,1.4845917224884033,0.5217500329017639,1.4992469549179077
