layer,head,role,bos_fraction,self_fraction,prev_fraction,source_fraction,target_fraction,repeat_fraction,induction_score,distractor_fraction,entropy,model,head_idx,mean_universality,mean_n_bands,copy_score,is_universal,universality_class
20,15,bos_sink,0.5283263325691223,0.0186771061271429,0.0110612101852893,0.122041143476963,0.0274921488016843,0.0818730965256691,0.0289024729281663,0.2402671575546264,3.0407729148864746,pythia-410m,15,0.5333333333333333,2.6666666666666665,0.000684512371663,False,non-universal
21,0,bos_sink,0.9779492020606996,0.0046880659647285,0.0027600808534771,0.0012219835771247,0.0004257221007719,0.0110455863177776,0.0003984775685239,0.0093580922111868,0.2387657761573791,pythia-410m,0,0.3333333333333333,1.6666666666666667,0.0003766122099477,False,non-universal
21,1,diffuse,0.1983452886343002,0.0088919410482048,0.0055090589448809,0.1733360886573791,0.1193567141890525,0.0619675330817699,0.0457945764064788,0.4469942450523376,4.021114349365234,pythia-410m,1,1.0,5.0,0.0014242311008274,True,universal
21,2,bos_sink,0.3920875787734985,0.1057458594441413,0.2565193772315979,0.0931112468242645,0.0003198139602318,0.4281537234783172,0.000126700659166,0.086327776312828,2.6104040145874023,pythia-410m,2,0.9333333333333332,4.666666666666667,-0.0002185190969612,True,universal
21,3,bos_sink,0.9929522275924684,2.599668914626818e-05,1.2106540452805348e-05,0.0037918651942163,0.0008863332914188,0.0001371245889458,0.0004516425542533,0.0022336649708449,0.0861485674977302,pythia-410m,3,0.0,0.0,9.11750175873749e-05,False,non-universal
21,4,diffuse,0.2621192634105682,0.0106966765597462,0.0066135828383266,0.1964437216520309,0.1404066979885101,0.0532938353717327,0.046147670596838,0.3477364778518677,3.818618297576904,pythia-410m,4,0.9333333333333332,4.666666666666667,-0.0010967523558065,True,universal
21,5,bos_sink,0.786167323589325,0.007003600243479,0.0041792183183133,0.0374327562749385,0.0303943995386362,0.025531692430377,0.012485884130001,0.1204734146595001,1.6422953605651855,pythia-410m,5,0.0,0.0,-0.0007392743136733,False,non-universal
21,6,bos_sink,0.3202165365219116,0.0053150868043303,0.003111750120297,0.1310469955205917,0.0593009181320667,0.0398029275238513,0.0375020988285541,0.4496329426765442,3.7123379707336426,pythia-410m,6,0.4666666666666666,2.3333333333333335,0.0011724786600098,False,non-universal
21,7,diffuse,0.1187686622142791,0.1518003791570663,0.0885000601410865,0.1547327488660812,0.0305091831833124,0.3881915211677551,0.0309355296194553,0.3077979981899261,4.194409370422363,pythia-410m,7,1.0,5.0,-0.0004758197756018,True,universal
21,8,bos_sink,0.4491060376167297,0.0007056036265566,0.0006176825845614,0.170817956328392,0.1271385252475738,0.0173876080662012,0.0329446941614151,0.2355494499206543,3.101904392242432,pythia-410m,8,0.13333333333333333,0.6666666666666666,0.0003330530016683,False,non-universal
21,9,diffuse,0.2094364464282989,0.4083806276321411,0.1417415291070938,0.0042405193671584,0.0181030724197626,0.7219545245170593,0.0016647444572299,0.0462653264403343,2.582224607467652,pythia-410m,9,0.20000000000000004,1.0,0.0008560441783629,False,non-universal
21,10,diffuse,0.1578228026628494,0.0110830878838896,0.0109324026852846,0.0899424105882644,0.0298723652958869,0.0961997285485267,0.0329172238707542,0.6261628866195679,4.041070938110352,pythia-410m,10,0.0,0.0,0.0004142963152844,False,non-universal
21,11,bos_sink,0.6394414305686951,0.1196046695113182,0.0625920966267585,0.0098340101540088,0.0028546841349452,0.2618248164653778,0.0016574193723499,0.0860456228256225,2.13362979888916,pythia-410m,11,0.0,0.0,-0.000308720220346,False,non-universal
21,12,bos_sink,0.6882789134979248,0.2013247609138488,0.022405132651329,0.0283753797411918,0.0033436599187552,0.2331388294696808,0.0053907530382275,0.0468631424009799,1.6318165063858032,pythia-410m,12,1.0,5.0,-0.0042608529329299,True,universal
21,13,bos_sink,0.7993548512458801,0.0194431580603122,0.0099937915802001,0.0321803726255893,0.0213222783058881,0.0914141237735748,0.0069564967416226,0.055729042738676,1.523837924003601,pythia-410m,13,0.26666666666666666,1.3333333333333333,-1.2414716366038192e-06,False,non-universal
21,14,bos_sink,0.3993159532546997,0.0079048341140151,0.0050344672054052,0.1702029407024383,0.1241525337100029,0.0409012660384178,0.0400372967123985,0.2654271125793457,3.3713414669036865,pythia-410m,14,0.7333333333333334,3.6666666666666665,0.0016125340480357,False,non-universal
21,15,bos_sink,0.9965492486953736,5.424499704531627e-06,5.394982736106613e-07,0.0010807657381519,0.0002532225335016,4.19166790379677e-05,0.0002371673326706,0.0020754188299179,0.0469009913504123,pythia-410m,15,0.0,0.0,-5.60666412638966e-05,False,non-universal
22,0,bos_sink,0.4695729613304138,0.0073925172910094,0.0041102143004536,0.1733035743236541,0.0979971438646316,0.0439410842955112,0.032433595508337,0.21518474817276,3.130927801132202,pythia-410m,0,0.0,0.0,-0.0001646866294322,False,non-universal
22,1,diffuse,0.0091179329901933,0.0371473245322704,0.0551126711070537,0.137936532497406,0.0488337613642215,0.2919627726078033,0.0390791818499565,0.5121483206748962,4.355509281158447,pythia-410m,1,0.0,0.0,-4.732222805614583e-05,False,non-universal
22,2,diffuse,0.0918513461947441,0.7354205250740051,0.059092678129673,0.0222724173218011,0.0024832489434629,0.848593533039093,0.0016512696165591,0.0347994454205036,1.63215970993042,pythia-410m,2,0.9333333333333332,4.666666666666667,-0.0005850088200531,True,universal
22,3,diffuse,0.1147728934884071,0.1235661208629608,0.0845021083950996,0.1186636239290237,0.0206550396978855,0.3796606063842773,0.0210832748562097,0.3662478327751159,4.201333045959473,pythia-410m,3,0.8000000000000002,4.0,-0.0008689195965416,True,universal
22,4,bos_sink,0.999177634716034,1.6309561033267528e-05,5.379288836593332e-07,0.0003632063162513,5.423813126981258e-05,7.211703632492572e-05,2.9620710847666487e-05,0.0003345872100908,0.0124536929652094,pythia-410m,4,0.0,0.0,0.0003851251094602,False,non-universal
22,5,bos_sink,0.8311119675636292,0.0016568227438256,0.0036651296541094,0.0250442866235971,0.0119699751958251,0.0397277809679508,0.0084285866469144,0.0921455174684524,1.356789231300354,pythia-410m,5,0.0,0.0,-0.0001735576515784,False,non-universal
22,6,diffuse,0.0006697197677567,0.9439136385917664,0.0220426451414823,0.0059939813800156,0.0002046342997346,0.9758922457695008,0.0014319963520392,0.0172401443123817,0.4868372678756714,pythia-410m,6,1.0,5.0,0.0018161695916205,True,universal
22,7,bos_sink,0.3227616846561432,0.0046700318343937,0.0072434088215231,0.0977281183004379,0.0461146645247936,0.0918164402246475,0.0377374142408371,0.4415788054466247,3.7013840675354,pythia-410m,7,0.0,0.0,0.0004605631111189,False,non-universal
22,8,diffuse,0.1997090131044387,0.0529527775943279,0.0694151446223259,0.0622665882110595,0.0225396566092968,0.473556637763977,0.029924439266324,0.2419274151325225,3.767753124237061,pythia-410m,8,0.20000000000000004,1.0,-6.697243225062266e-05,False,non-universal
22,9,bos_sink,0.7398325204849243,0.0043996800668537,0.0024359028320759,0.1016520783305168,0.0489700101315975,0.0200226344168186,0.0189378932118415,0.0895219966769218,1.8538326025009155,pythia-410m,9,0.0,0.0,0.0002519068366382,False,non-universal
22,10,bos_sink,0.4286548793315887,0.0307961702346801,0.0170986037701368,0.0827537328004837,0.0393370240926742,0.1959449797868728,0.0219748001545667,0.2533091008663177,3.3071298599243164,pythia-410m,10,0.06666666666666667,0.3333333333333333,-0.000877549755387,False,non-universal
22,11,diffuse,0.1364980489015579,0.1948172152042389,0.0584778375923633,0.0847051590681076,0.016711413860321,0.3767108917236328,0.0183638632297515,0.3853744268417358,4.011446475982666,pythia-410m,11,1.0,5.0,-0.0006390688358806,True,universal
22,12,bos_sink,0.9455718398094176,0.0001255649112863,0.0005843638209626,0.0144956894218921,0.0050257542170584,0.0040304525755345,0.0027903879527002,0.0308763738721609,0.5330997705459595,pythia-410m,12,0.06666666666666667,0.3333333333333333,-0.0002271921839565,False,non-universal
22,13,diffuse,0.0305134281516075,0.0019663553684949,0.0015118626179173,0.2493123710155487,0.1308381557464599,0.0441195368766784,0.063978187739849,0.545215904712677,4.106759548187256,pythia-410m,13,0.13333333333333333,0.6666666666666666,-3.751058102352545e-05,False,non-universal
22,14,bos_sink,0.6884493231773376,0.0031705773435533,0.0003338704118505,0.049821101129055,0.0272302646189928,0.0275478307157754,0.0178035218268632,0.2069518715143203,2.159114122390747,pythia-410m,14,0.0,0.0,-0.0003489886585157,False,non-universal
22,15,diffuse,0.0199093073606491,0.0006956360884942,0.0002385427214903,0.2853485345840454,0.1261673271656036,0.0421634577214717,0.0739651173353195,0.5264105796813965,4.071185111999512,pythia-410m,15,0.3333333333333333,1.6666666666666667,9.60516554187052e-05,False,non-universal
23,0,bos_sink,0.4065333306789398,0.0168929751962423,0.0093990238383412,0.2333117872476577,0.0194026976823806,0.0360984429717063,0.0154620120301842,0.3046537637710571,3.280283212661743,pythia-410m,0,0.0,0.0,-0.0003550528781488,False,non-universal
23,1,bos_sink,0.4038596153259277,0.1427037715911865,0.0825702920556068,0.019001105800271,0.0087953051552176,0.4752446711063385,0.006206689402461,0.093098908662796,2.9576897621154785,pythia-410m,1,0.4666666666666666,2.3333333333333335,0.0004853059945162,False,non-universal
23,2,bos_sink,0.9980171322822572,0.0004158092488069,3.348374229972251e-05,0.0009684314136393,3.3741933293640614e-05,0.0004788351361639,4.450777851161547e-05,0.0005018857773393,0.0275252442806959,pythia-410m,2,0.0,0.0,0.0001366709911962,False,non-universal
23,3,bos_sink,0.7710003852844238,0.1173275113105773,0.0269922539591789,0.0157027821987867,0.0041280570439994,0.1724836528301239,0.001935810316354,0.0366855226457119,1.435743808746338,pythia-410m,3,0.0,0.0,2.198836773459334e-05,False,non-universal
23,4,bos_sink,0.9853307008743286,0.006553990766406,0.0001477938494645,0.0045217787846922,0.0001630592742003,0.0068590124137699,0.0001468842674512,0.0031259518582373,0.1543845981359481,pythia-410m,4,0.0,0.0,0.0009836618555709,False,non-universal
23,5,bos_sink,0.5452817678451538,0.002163436030969,0.0023773284628987,0.0981683358550071,0.0342832468450069,0.0623474679887294,0.0272549241781234,0.2599187195301056,2.871105909347534,pythia-410m,5,0.0,0.0,-0.0004013652505818,False,non-universal
23,6,bos_sink,0.7228124141693115,0.001787741552107,0.006614567246288,0.0239499155431985,0.0148576069623231,0.0701169446110725,0.0072360094636678,0.1682628691196441,1.9534814357757568,pythia-410m,6,0.0,0.0,0.0002111815265379,False,non-universal
23,7,diffuse,0.0015611927956342,0.0027427989989519,0.0026138881221413,0.1185620203614234,0.0869023129343986,0.0514565035700798,0.0621111169457435,0.7415176630020142,3.944916486740112,pythia-410m,7,0.0,0.0,2.6938412247545784e-06,False,non-universal
23,8,diffuse,0.0786246880888938,0.0350691601634025,0.0575825609266757,0.0278540607541799,0.0350065864622592,0.3629322946071625,0.0225930195301771,0.4955818951129913,3.9930267333984375,pythia-410m,8,0.0,0.0,-0.0005274206050671,False,non-universal
23,9,bos_sink,0.9994981288909912,1.0962941814796068e-05,2.91784431283304e-06,0.0001645438169362,3.470697265584022e-05,4.351847746875137e-05,1.2335292012721766e-05,0.00026052352041,0.0083016566932201,pythia-410m,9,0.0,0.0,-0.0007337406277656,False,non-universal
23,10,diffuse,0.1163265481591224,0.0243120808154344,0.0781133994460105,0.0481117069721221,0.0109394192695617,0.5465914607048035,0.0214019455015659,0.2780302762985229,3.636463880538941,pythia-410m,10,0.0,0.0,-0.0001164565765066,False,non-universal
23,11,diffuse,0.2825980484485626,0.0431293733417987,0.0788848623633384,0.0497902520000934,0.0102383466437459,0.368613064289093,0.0131732858717441,0.2887603044509887,3.715934038162232,pythia-410m,11,0.06666666666666667,0.3333333333333333,-0.0004305534239392,False,non-universal
23,12,diffuse,0.0481551177799701,0.5794107913970947,0.0970993414521217,0.0210971795022487,0.0039843232370913,0.7847042083740234,0.0064763370901346,0.1420590728521347,2.511993646621704,pythia-410m,12,0.8000000000000002,4.0,-0.0004765914345625,True,universal
23,13,diffuse,0.1703806668519973,0.0233421586453914,0.0348486602306366,0.0235289763659238,0.0034454574342817,0.3173837661743164,0.0074075572192668,0.4852609932422638,3.6981680393218994,pythia-410m,13,0.26666666666666666,1.3333333333333333,-0.0003245914704166,False,non-universal
23,14,previous_token,0.074514016509056,0.1567211002111435,0.2305567562580108,0.0071104802191257,0.0020770137198269,0.8285461664199829,0.0038285243790596,0.087752491235733,2.9860429763793945,pythia-410m,14,0.06666666666666667,0.3333333333333333,-0.0002313347795279,False,non-universal
23,15,bos_sink,0.3846116662025451,0.1447935104370117,0.1671738624572754,0.0019493618747219,0.0003163053770549,0.5178334712982178,0.0003114215505775,0.0952894240617752,2.717430353164673,pythia-410m,15,0.06666666666666667,0.3333333333333333,-2.0181905711069703e-05,False,non-universal
0,0,diffuse,0.1761469393968582,0.0873241499066352,0.1144710928201675,0.0299310777336359,0.0099122431129217,0.459981620311737,0.0058960076421499,0.324028342962265,3.847331523895264,pythia-1b,0,0.9333333333333332,4.666666666666667,0.0001031984284054,True,universal
0,1,diffuse,0.0451753735542297,0.1516752988100052,0.0647728815674781,0.185243546962738,0.0281936544924974,0.3869881629943847,0.0967813432216644,0.3543992340564728,4.232860565185547,pythia-1b,1,0.8000000000000002,4.0,0.0001983876136364,True,universal
0,2,bos_sink,0.99947589635849,1.4670679775008466e-05,1.604599856364075e-05,0.0001573300978634,2.8747015676344745e-05,8.187123603420332e-05,2.9423419618979096e-05,0.0002562168519943,0.0087485769763588,pythia-1b,2,0.0,0.0,-0.0011159040732309,False,non-universal
0,3,diffuse,0.0304083731025457,0.0969727933406829,0.1277927160263061,0.0548190586268901,0.0196507386863231,0.5130830407142639,0.011881778948009,0.3820387721061706,4.056167602539063,pythia-1b,3,1.0,5.0,-4.904184243059717e-05,True,universal
0,4,diffuse,0.0838051959872245,0.0505589134991169,0.0782233774662017,0.1194074973464012,0.0317294485867023,0.3355936408042907,0.0206623151898384,0.4294643700122833,4.343200206756592,pythia-1b,4,0.5333333333333333,2.6666666666666665,-6.642100925091654e-05,False,non-universal
0,5,diffuse,0.0496402457356452,0.0674144849181175,0.0996079519391059,0.1045766621828079,0.0275592375546693,0.4068514406681061,0.0165599025785923,0.4113723337650299,4.28214693069458,pythia-1b,5,0.26666666666666666,1.3333333333333333,-0.0009115596185438,False,non-universal
0,6,bos_sink,0.6523774266242981,0.0239346325397491,0.0207763314247131,0.0702288374304771,0.0144978044554591,0.1010451540350914,0.0149015625938773,0.161851093173027,2.453125238418579,pythia-1b,6,0.06666666666666667,0.3333333333333333,0.0002159634896088,False,non-universal
0,7,bos_sink,0.3766426742076874,0.0643181577324867,0.0432067178189754,0.1060860604047775,0.0239195358008146,0.2186804115772247,0.0336285196244716,0.2746713757514953,3.6427061557769775,pythia-1b,7,0.26666666666666666,1.3333333333333333,-0.0001547890424262,False,non-universal
1,0,previous_token,0.016376756131649,0.1889316737651825,0.3321954607963562,0.0118569554761052,0.0008708641398698,0.8682187795639038,0.0002852712932508,0.1026765033602714,2.7818756103515625,pythia-1b,0,1.0,5.0,-0.0010243795113638,True,universal
1,1,bos_sink,0.310787558555603,0.0351238623261451,0.0389392785727977,0.1146693304181099,0.0276395734399557,0.1824879348278045,0.022953500971198,0.36441570520401,3.901772975921631,pythia-1b,1,0.0,0.0,0.001426012488082,False,non-universal
1,2,bos_sink,0.7592214345932007,0.029566578567028,0.0172493141144514,0.1053535193204879,0.0086546139791607,0.0751582607626915,0.0190719254314899,0.0516122989356517,1.7467494010925293,pythia-1b,2,0.0,0.0,-2.1712705347454172e-05,False,non-universal
1,3,previous_token,0.0009938345756381,0.0923301130533218,0.5009125471115112,0.0003296862996648,2.5878334781737067e-05,0.9745445251464844,2.8982099138374906e-06,0.0241066049784421,1.998442888259888,pythia-1b,3,1.0,5.0,-0.001116658328101,True,universal
1,4,bos_sink,0.8743138909339905,0.0255416631698608,0.0619957968592643,0.0002915424120146,2.2775564502808265e-05,0.1201325803995132,3.9299147829297e-06,0.0052387975156307,0.8115084171295166,pythia-1b,4,0.0,0.0,-0.0003716094070114,False,non-universal
1,5,diffuse,0.0399172902107238,0.0285097863525152,0.0533802583813667,0.3222182989120483,0.0449340753257274,0.2148386389017105,0.0220098681747913,0.3780916035175323,4.353500843048096,pythia-1b,5,0.3333333333333333,1.6666666666666667,-0.0004162671975791,False,non-universal
1,6,diffuse,0.1514575630426406,0.1621649116277694,0.1532783955335617,0.033492486923933,0.0079579735174775,0.5810903310775757,0.0060924319550395,0.226001888513565,3.654352188110352,pythia-1b,6,0.6,3.0,0.0007669880869798,False,non-universal
1,7,induction,0.1174357905983924,0.0204032100737094,0.0002546492032706,0.831341028213501,0.0036739967763423,0.0239843428134918,0.8217409253120422,0.0235647410154342,1.0629827976226809,pythia-1b,7,1.0,5.0,-0.0005908344173803,True,universal
2,0,diffuse,0.2421142607927322,0.1001712754368782,0.1728893220424652,0.0521781705319881,0.0146563975140452,0.4760784804821014,0.0075977137312293,0.2149725556373596,3.6443333625793457,pythia-1b,0,0.5333333333333333,2.6666666666666665,-0.0004605294379871,False,non-universal
2,1,previous_token,0.0722192227840423,0.3714008629322052,0.3425955772399902,0.0096404617652297,0.001586046651937,0.8517417907714844,0.000745890836697,0.0648123472929,2.449692726135254,pythia-1b,1,1.0,5.0,0.0003329361788928,True,universal
2,2,diffuse,0.1730700433254242,0.110264703631401,0.1530861854553222,0.085813321173191,0.0187457855790853,0.4525552988052368,0.0116355186328291,0.2698156833648681,3.917470216751098,pythia-1b,2,0.6666666666666666,3.3333333333333335,0.0008875044295564,False,non-universal
2,3,previous_token,0.3563737273216247,0.0898892134428024,0.3311684429645538,0.0048171072266995,0.0005513959331437,0.5893622040748596,8.119008271023631e-05,0.0488957203924655,2.3998498916625977,pythia-1b,3,0.6,3.0,6.8755449319724e-05,False,non-universal
2,4,diffuse,0.1151490211486816,0.0295886360108852,0.0306043904274702,0.2157040387392044,0.0496974512934684,0.1348314136266708,0.0452996380627155,0.4846178591251373,4.3570051193237305,pythia-1b,4,0.06666666666666667,0.3333333333333333,-0.0013200491666793,False,non-universal
2,5,diffuse,0.0178320314735174,0.1364897638559341,0.1783716976642608,0.0218991227447986,0.0052545522339642,0.658987283706665,0.0035557369701564,0.2960268557071686,3.616964817047119,pythia-1b,5,1.0,5.0,0.0004440571938175,True,universal
2,6,diffuse,0.0393463782966136,0.1884217113256454,0.1998073309659958,0.0530814491212368,0.0092961126938462,0.7065710425376892,0.0101712821051478,0.1917051970958709,3.5877387523651123,pythia-1b,6,0.7999999999999999,4.0,-0.0002861741231754,False,non-universal
2,7,bos_sink,0.4707176685333252,0.0513516440987587,0.0330888144671916,0.1237884014844894,0.0157923232764005,0.1884075701236724,0.0483584254980087,0.2012938559055328,3.2655396461486816,pythia-1b,7,0.0,0.0,0.0009811229538172,False,non-universal
3,0,bos_sink,0.4325148165225982,0.0556695908308029,0.0389606058597564,0.1316178888082504,0.020675616338849,0.1832466870546341,0.0281180869787931,0.2319449633359909,3.4492011070251465,pythia-1b,0,0.20000000000000004,1.0,-0.0007813317934051,False,non-universal
3,1,diffuse,0.0999442338943481,0.0302389487624168,0.0354015603661537,0.2272528558969497,0.0541533678770065,0.1701771318912506,0.0469361096620559,0.4484724402427673,4.407079696655273,pythia-1b,1,0.20000000000000004,1.0,0.0007895819144323,False,non-universal
3,2,previous_token,0.032875046133995,0.0861724540591239,0.2316761016845703,0.0040520248003304,0.0024581965990364,0.7285608649253845,0.0007094066240824,0.2320541143417358,3.2996528148651123,pythia-1b,2,1.0,5.0,5.6021806813078e-05,True,universal
3,3,bos_sink,0.4630556106567383,0.1215885803103447,0.1166896000504493,0.0243774857372045,0.0071664131246507,0.368172287940979,0.0060220253653824,0.1372280418872833,2.889615535736084,pythia-1b,3,0.5333333333333333,2.6666666666666665,-0.0008099833503365,False,non-universal
3,4,bos_sink,0.3440640568733215,0.0780899003148078,0.0970782414078712,0.0383868813514709,0.0114553980529308,0.3413531184196472,0.0086017632856965,0.2647405862808227,3.532656669616699,pythia-1b,4,0.06666666666666667,0.3333333333333333,0.0001837723975768,False,non-universal
3,5,previous_token,4.098743462671296e-16,0.008423957042396,0.9732931852340698,2.253749002456188e-16,9.572747088559212e-16,0.9999932050704956,9.440503143226848e-18,7.125395768525777e-06,0.2035961002111435,pythia-1b,5,1.0,5.0,-0.0003106299554929,True,universal
3,6,previous_token,0.0843621119856834,0.1743517369031906,0.3705579936504364,0.0021611880511045,0.0009483547182753,0.8420832753181458,0.0002919456164818,0.0704447925090789,2.6900439262390137,pythia-1b,6,1.0,5.0,-0.0002967408217955,True,universal
3,7,bos_sink,0.5133777260780334,0.1275450885295868,0.1884692311286926,0.0050585526041686,0.0011676759459078,0.4330244362354278,0.000647927285172,0.0473715364933013,2.255528211593628,pythia-1b,7,0.4666666666666666,2.3333333333333335,-0.00053906039102,False,non-universal
4,0,diffuse,0.3369556367397308,0.0501032546162605,0.0282606277614831,0.2648463845252991,0.0323234461247921,0.1457216590642929,0.1711900681257248,0.2201529890298843,3.561246156692505,pythia-1b,0,0.6666666666666666,3.3333333333333335,0.0013699510600417,False,non-universal
4,1,bos_sink,0.4621337354183197,0.0570387244224548,0.0450250804424285,0.0159481409937143,0.2570027410984039,0.1836993098258972,0.0039832713082432,0.0812158435583114,2.558289766311645,pythia-1b,1,1.0,5.0,-0.0015856253448873,True,universal
4,2,bos_sink,0.3490694463253021,0.1727877855300903,0.0529766157269477,0.1613800972700119,0.0147302225232124,0.3342180252075195,0.1150392815470695,0.140602096915245,3.3111727237701416,pythia-1b,2,0.8666666666666667,4.333333333333333,-0.0011457107029855,True,universal
4,3,induction,0.1431252360343933,0.0971814543008804,0.0233505181968212,0.679570198059082,0.0092561962082982,0.1393148303031921,0.6477544903755188,0.0287340525537729,1.8944079875946045,pythia-1b,3,1.0,5.0,-0.0004708196793217,True,universal
4,4,diffuse,0.0574646741151809,0.0006340399850159,8.86495690792799e-05,0.0139973303303122,0.9167410135269164,0.0011571336071938,0.0105952806770801,0.0106396051123738,0.5638638138771057,pythia-1b,4,1.0,5.0,0.0009584470535628,True,universal
4,5,bos_sink,0.3308157622814178,0.0309934560209512,0.0322869531810283,0.0209358371794223,0.2846118807792663,0.166516974568367,0.0102596916258335,0.1971196234226226,3.117484331130981,pythia-1b,5,0.6666666666666666,3.3333333333333335,0.0003681284433696,False,non-universal
4,6,diffuse,0.261490911245346,0.0180532131344079,0.0604248940944671,0.0930510759353637,0.0268274005502462,0.2414619177579879,0.0063227782957255,0.3771689534187317,3.97685170173645,pythia-1b,6,0.26666666666666666,1.3333333333333333,0.0017355196177959,False,non-universal
4,7,bos_sink,0.3241208791732788,0.0510825291275978,0.1199254170060157,0.0261101368814706,0.0065398230217397,0.4060975611209869,0.00249749654904,0.2371316701173782,3.43312406539917,pythia-1b,7,0.20000000000000004,1.0,-0.0010580382077023,False,non-universal
5,0,bos_sink,0.3797006011009216,0.0383746661245822,0.0669870749115943,0.0876209586858749,0.0220974143594503,0.2564642131328583,0.0150749273598194,0.2541167736053467,3.5846197605133057,pythia-1b,0,0.4000000000000001,2.0,-0.000970842607785,False,non-universal
5,1,induction,0.0744719132781028,0.0191522575914859,2.9994427677593197e-05,0.9037566781044006,0.0005086499731987,0.0193646270781755,0.9009926915168762,0.0018984156195074,0.583893358707428,pythia-1b,1,1.0,5.0,-0.0016829528613016,True,universal
5,2,diffuse,0.1399605125188827,0.0606246255338192,0.0549317486584186,0.1012386977672576,0.0288634300231933,0.2900797128677368,0.0309679806232452,0.4398576319217682,4.263103485107422,pythia-1b,2,0.4666666666666666,2.3333333333333335,0.0006211711443029,False,non-universal
5,3,previous_token,0.3602380752563476,0.1330606341361999,0.2487958669662475,0.0055979769676923,0.0013599587837234,0.5871917009353638,0.0005867010331712,0.0456126146018505,2.5785653591156006,pythia-1b,3,1.0,5.0,-0.0007497479091398,True,universal
5,4,diffuse,0.2315679192543029,0.0218237172812223,0.0428208149969577,0.1331035643815994,0.0498952269554138,0.186818853020668,0.0156862270087003,0.3986144065856933,4.124856472015381,pythia-1b,4,1.0,5.0,0.0024356320500373,True,universal
5,5,bos_sink,0.341944009065628,0.107448935508728,0.217461884021759,0.0025800657458603,0.0009680418297648,0.5747498869895935,0.0003992636920884,0.0797581747174263,2.772925615310669,pythia-1b,5,1.0,5.0,-0.0006730769528076,True,universal
5,6,bos_sink,0.3226233720779419,0.0425016842782497,0.0271937903016805,0.0443629547953605,0.199647307395935,0.1593533307313919,0.0241993945091962,0.2740132808685303,3.478265285491944,pythia-1b,6,0.7333333333333334,3.6666666666666665,-0.0018177428282797,False,non-universal
5,7,bos_sink,0.4732698500156402,0.0081764385104179,0.0020966820884495,0.0361809954047203,0.4200502038002014,0.0170387029647827,0.021238662302494,0.0534603707492351,1.795669436454773,pythia-1b,7,0.7333333333333334,3.6666666666666665,5.448849697131664e-05,False,non-universal
6,0,bos_sink,0.4746516942977905,0.0376677848398685,0.1547937244176864,0.0051001985557377,0.0010447020176798,0.4030512273311615,0.000318309321301,0.1161527186632156,2.6041507720947266,pythia-1b,0,1.0,5.0,-0.0011844061082229,True,universal
6,1,diffuse,0.0656995177268982,0.0917926207184791,0.0700949281454086,0.0734871700406074,0.0757295712828636,0.3126551806926727,0.0340467095375061,0.4724286198616028,4.275135040283203,pythia-1b,1,0.8000000000000002,4.0,0.000526602147147,True,universal
6,2,bos_sink,0.4381153881549835,0.0092844488099217,0.032362837344408,0.0651532635092735,0.0149497920647263,0.1430534273386001,0.0041506430134177,0.3387283682823181,3.343883752822876,pythia-1b,2,0.39999999999999997,2.0,-4.2626261347322725e-06,False,non-universal
6,3,previous_token,0.0020063212141394,0.0429041758179664,0.8981540203094482,1.5097397181307317e-06,9.018560120921393e-08,0.9976929426193236,1.368913586929921e-07,0.0002992428198922,0.6126541495323181,pythia-1b,3,1.0,5.0,-0.0004927093978039,True,universal
6,4,bos_sink,0.7086043357849121,0.0146591560915112,0.0179948713630437,0.0550973936915397,0.0122731355950236,0.0854029059410095,0.0242886133491992,0.1386219561100006,2.121689796447754,pythia-1b,4,0.0,0.0,0.0004831092664971,False,non-universal
6,5,diffuse,0.2027712911367416,0.0704449787735939,0.1374869048595428,0.0152904000133275,0.0031337344553321,0.6188954710960388,0.0022894367575645,0.159909188747406,3.348832845687866,pythia-1b,5,1.0,5.0,0.0005942823481746,True,universal
6,6,bos_sink,0.3951537311077118,0.0225812010467052,0.0166890677064657,0.0899128764867782,0.0895088464021682,0.0874653905630111,0.0435601733624935,0.3379596471786499,3.463192939758301,pythia-1b,6,0.4666666666666666,2.3333333333333335,0.0007644160068593,False,non-universal
6,7,bos_sink,0.6847462058067322,0.0539714805781841,0.0105104865506291,0.0655731335282325,0.066255547106266,0.0845425501465797,0.0522203929722309,0.0988821312785148,2.058051586151123,pythia-1b,7,0.20000000000000004,1.0,-0.0002318701881449,False,non-universal
7,0,diffuse,0.0708927288651466,0.0157206840813159,0.0048167272470891,0.0378578007221221,0.7778105735778809,0.0359154418110847,0.0209143124520778,0.0775233134627342,1.5833661556243896,pythia-1b,0,1.0,5.0,0.001065733958967,True,universal
7,1,diffuse,0.0274337269365787,0.000569489900954,7.09743908373639e-05,0.062529057264328,0.8868479132652283,0.0008667591027915,0.0223065800964832,0.0223224498331546,0.8019814491271973,pythia-1b,1,1.0,5.0,-0.0007710242061875,True,universal
7,2,diffuse,0.092258833348751,0.0261974576860666,0.0147472685202956,0.0593590848147869,0.6012718081474304,0.0765964612364769,0.030637752264738,0.1705138236284256,2.546661138534546,pythia-1b,2,1.0,5.0,0.0019034530268982,True,universal
7,3,diffuse,0.2910218238830566,0.1391847878694534,0.1988666355609893,0.0051250518299639,0.0030338258948177,0.583046019077301,0.0007943228119984,0.1177729368209838,3.0027222633361816,pythia-1b,3,0.6,3.0,-0.0019505030941218,False,non-universal
