model,draw,band,layer,mean_prob_correct,std_prob_correct,median_prob_correct
pythia-410m,draw_3,very_high,18,0.7361189723014832,0.31721416115760803,0.8923179507255554
pythia-410m,draw_3,very_high,19,0.8277484774589539,0.271271675825119,0.9601715803146362
pythia-410m,draw_3,very_high,20,0.8814890384674072,0.22832639515399933,0.9826232194900513
pythia-410m,draw_3,very_high,21,0.9233933091163635,0.17194049060344696,0.9870251417160034
pythia-410m,draw_3,very_high,22,0.9605042934417725,0.12264291942119598,0.9964014291763306
pythia-410m,draw_3,very_high,23,0.9792097806930542,0.0619991235435009,0.9980875849723816
pythia-410m,draw_3,control,0,3.212003502994776e-05,3.729785748873837e-05,1.8047512639896013e-05
pythia-410m,draw_3,control,1,3.306138751213439e-05,5.97022553847637e-05,1.3618117009173147e-05
pythia-410m,draw_3,control,2,3.492326504783705e-05,9.78361422312446e-05,1.0276688044541515e-05
pythia-410m,draw_3,control,3,4.8081783461384475e-05,0.00017852797464001924,8.726271516934503e-06
pythia-410m,draw_3,control,4,6.838653644081205e-05,0.00038125866558402777,1.0336083505535498e-05
pythia-410m,draw_3,control,5,7.346540951402858e-05,0.0002758202899713069,1.4037942491995636e-05
pythia-410m,draw_3,control,6,8.254355634562671e-05,0.00026765585062094033,1.806588079489302e-05
pythia-410m,draw_3,control,7,0.00016408682859037071,0.001404722803272307,1.6735033568693325e-05
pythia-410m,draw_3,control,8,8.725402585696429e-05,0.00043504525092430413,1.279494335904019e-05
pythia-410m,draw_3,control,9,0.00010978960926877335,0.0005347967962734401,2.0956282241968438e-05
pythia-410m,draw_3,control,10,0.0009464385802857578,0.0023529387544840574,0.0001512498129159212
pythia-410m,draw_3,control,11,0.012772875837981701,0.04379550740122795,0.0019955849274992943
pythia-410m,draw_3,control,12,0.007176071871072054,0.028026428073644638,0.0007816684083081782
pythia-410m,draw_3,control,13,0.006996957119554281,0.020916765555739403,0.0007018563337624073
pythia-410m,draw_3,control,14,0.005734073929488659,0.018490009009838104,0.0011102749267593026
pythia-410m,draw_3,control,15,0.026516858488321304,0.07070618122816086,0.003469914197921753
pythia-410m,draw_3,control,16,0.3903668224811554,0.32600024342536926,0.2710392475128174
pythia-410m,draw_3,control,17,0.5490825772285461,0.34306445717811584,0.5908952951431274
pythia-410m,draw_3,control,18,0.7050023674964905,0.31985989212989807,0.8549880385398865
pythia-410m,draw_3,control,19,0.8108012080192566,0.280208021402359,0.9484332799911499
pythia-410m,draw_3,control,20,0.8565696477890015,0.24857909977436066,0.9760446548461914
pythia-410m,draw_3,control,21,0.9019907712936401,0.20758716762065887,0.9875184893608093
pythia-410m,draw_3,control,22,0.9443309307098389,0.15843640267848969,0.9965537786483765
pythia-410m,draw_3,control,23,0.9672713279724121,0.1145523190498352,0.9982438087463379
pythia-1b,draw_1,low,0,1.2665285794355441e-05,2.6305404389859177e-05,5.578338459599763e-06
pythia-1b,draw_1,low,1,1.0346720955567434e-05,2.1231568098301068e-05,3.785230092034908e-06
pythia-1b,draw_1,low,2,1.1909293789358344e-05,3.2746800570748746e-05,4.388265551824588e-06
pythia-1b,draw_1,low,3,1.3273356671561487e-05,6.295470666373149e-05,2.8740876132360427e-06
pythia-1b,draw_1,low,4,2.7628891984932125e-05,7.346303027588874e-05,4.649846232496202e-06
pythia-1b,draw_1,low,5,2.0307183149270713e-05,6.744297570548952e-05,2.9647487735928735e-06
pythia-1b,draw_1,low,6,2.4205826775869355e-05,0.00010585216659819707,1.927148105096421e-06
pythia-1b,draw_1,low,7,0.005880141630768776,0.04691634327173233,8.968664769781753e-05
pythia-1b,draw_1,low,8,0.005139517597854137,0.034702517092227936,0.0001504465617472306
pythia-1b,draw_1,low,9,0.003592698834836483,0.02477884106338024,8.415537740802392e-05
pythia-1b,draw_1,low,10,0.22953584790229797,0.33282679319381714,0.022875968366861343
pythia-1b,draw_1,low,11,0.7971211671829224,0.33242735266685486,0.9871149063110352
pythia-1b,draw_1,low,12,0.8411291241645813,0.2944372296333313,0.9897706508636475
pythia-1b,draw_1,low,13,0.8037493228912354,0.3289661705493927,0.9857255220413208
pythia-1b,draw_1,low,14,0.9370880722999573,0.212525874376297,0.999982476234436
pythia-1b,draw_1,low,15,0.9819716811180115,0.11829045414924622,1.0
pythia-1b,draw_1,medium,0,2.036910518654622e-05,3.19579521601554e-05,1.0305273463018239e-05
pythia-1b,draw_1,medium,1,2.0770004994119518e-05,3.3477041142759845e-05,7.956151421240065e-06
pythia-1b,draw_1,medium,2,2.067654531856533e-05,3.992922938778065e-05,6.9848688326601405e-06
pythia-1b,draw_1,medium,3,1.9624261767603457e-05,4.3120046029798687e-05,4.739241830975516e-06
pythia-1b,draw_1,medium,4,6.106662476668134e-05,0.0002071081689791754,7.988849574758206e-06
pythia-1b,draw_1,medium,5,2.6072515538544394e-05,6.0252925322856754e-05,4.184395947959274e-06
pythia-1b,draw_1,medium,6,6.748225132469088e-05,0.00041842367500066757,3.1016525099403225e-06
pythia-1b,draw_1,medium,7,0.008172398433089256,0.03757402300834656,0.0003285566344857216
pythia-1b,draw_1,medium,8,0.007242586929351091,0.033507201820611954,0.00024231644056271762
pythia-1b,draw_1,medium,9,0.011067603714764118,0.07279254496097565,0.00018916645785793662
pythia-1b,draw_1,medium,10,0.361605703830719,0.37851566076278687,0.1759614199399948
pythia-1b,draw_1,medium,11,0.8742494583129883,0.255814790725708,0.9945828318595886
pythia-1b,draw_1,medium,12,0.9178557395935059,0.2048845887184143,0.9985308647155762
pythia-1b,draw_1,medium,13,0.9130473732948303,0.2202814221382141,0.999213695526123
pythia-1b,draw_1,medium,14,0.9870971441268921,0.07765647768974304,0.9999979734420776
pythia-1b,draw_1,medium,15,0.9997305870056152,0.0037097518797963858,1.0
pythia-1b,draw_1,high,0,4.222976713208482e-05,8.516386151313782e-05,2.0861900338786654e-05
pythia-1b,draw_1,high,1,3.915526394848712e-05,6.0107307945145294e-05,1.771817733242642e-05
pythia-1b,draw_1,high,2,4.104777326574549e-05,9.456904808757827e-05,1.815969153540209e-05
pythia-1b,draw_1,high,3,3.405662937439047e-05,7.536118209827691e-05,1.0869590369111393e-05
pythia-1b,draw_1,high,4,0.00011425982665969059,0.00036619367892853916,2.1128338630660437e-05
pythia-1b,draw_1,high,5,0.0001546224084449932,0.0014824126847088337,1.063884610630339e-05
pythia-1b,draw_1,high,6,0.00010420300532132387,0.0003932276158593595,9.479377695242874e-06
pythia-1b,draw_1,high,7,0.036546241492033005,0.11412115395069122,0.0017623987514525652
pythia-1b,draw_1,high,8,0.020658107474446297,0.0762864202260971,0.0007924200035631657
pythia-1b,draw_1,high,9,0.02576856128871441,0.09868181496858597,0.0005316950264386833
pythia-1b,draw_1,high,10,0.3780882656574249,0.3748622536659241,0.2554949223995209
pythia-1b,draw_1,high,11,0.8509408235549927,0.2654551863670349,0.9880556464195251
pythia-1b,draw_1,high,12,0.9417967200279236,0.18097200989723206,0.9990641474723816
pythia-1b,draw_1,high,13,0.939154326915741,0.20922353863716125,0.999866247177124
pythia-1b,draw_1,high,14,0.9858783483505249,0.0975802019238472,0.999998927116394
pythia-1b,draw_1,high,15,0.993573784828186,0.07101526856422424,1.0
pythia-1b,draw_1,very_high,0,4.8631954996380955e-05,6.700224912492558e-05,2.7988857254968025e-05
pythia-1b,draw_1,very_high,1,4.9533453420735896e-05,5.6794284319039434e-05,3.01685395243112e-05
pythia-1b,draw_1,very_high,2,5.1154285756638274e-05,7.11760512785986e-05,2.3402073566103354e-05
pythia-1b,draw_1,very_high,3,5.064515062258579e-05,7.922594522824511e-05,2.0203144231345505e-05
pythia-1b,draw_1,very_high,4,9.447160846320912e-05,0.00016143202083185315,3.951616963604465e-05
pythia-1b,draw_1,very_high,5,7.260916027007625e-05,0.00024819112149998546,1.306310878135264e-05
pythia-1b,draw_1,very_high,6,0.0001249729102710262,0.0005318208131939173,1.2218561096233316e-05
pythia-1b,draw_1,very_high,7,0.08491472154855728,0.18108583986759186,0.011157751083374023
pythia-1b,draw_1,very_high,8,0.050970982760190964,0.13478407263755798,0.0037714699283242226
pythia-1b,draw_1,very_high,9,0.04908183962106705,0.14856088161468506,0.002090213354676962
pythia-1b,draw_1,very_high,10,0.41447877883911133,0.3636021316051483,0.3257739543914795
pythia-1b,draw_1,very_high,11,0.8586316108703613,0.2426619976758957,0.9748902320861816
pythia-1b,draw_1,very_high,12,0.9520835876464844,0.1414674073457718,0.9993461966514587
pythia-1b,draw_1,very_high,13,0.9589967131614685,0.16047435998916626,0.9999449253082275
pythia-1b,draw_1,very_high,14,0.9889649152755737,0.08998928219079971,0.9999997615814209
pythia-1b,draw_1,very_high,15,0.9966563582420349,0.03888636827468872,1.0
pythia-1b,draw_1,control,0,5.973783481749706e-05,0.00011521497799549252,2.6449732104083523e-05
pythia-1b,draw_1,control,1,6.853968079667538e-05,0.00014601493603549898,2.6179555788985454e-05
pythia-1b,draw_1,control,2,7.158001972129568e-05,0.00013915325689595193,2.2373540559783578e-05
pythia-1b,draw_1,control,3,7.398283196380362e-05,0.0002208375371992588,2.0653273168136366e-05
pythia-1b,draw_1,control,4,0.0002441637043375522,0.001213755807839334,3.110738180112094e-05
pythia-1b,draw_1,control,5,0.00011064919817727059,0.0004930316936224699,1.360914575343486e-05
pythia-1b,draw_1,control,6,0.00013087668048683554,0.0007582208490930498,1.0928492883977015e-05
pythia-1b,draw_1,control,7,0.05989980325102806,0.13604113459587097,0.006223563104867935
pythia-1b,draw_1,control,8,0.042864974588155746,0.11907560378313065,0.0025978623889386654
pythia-1b,draw_1,control,9,0.03485037386417389,0.09920113533735275,0.002067554509267211
pythia-1b,draw_1,control,10,0.41410505771636963,0.35366180539131165,0.32330214977264404
pythia-1b,draw_1,control,11,0.8442033529281616,0.2597322463989258,0.9790576696395874
pythia-1b,draw_1,control,12,0.9676627516746521,0.11468900740146637,0.9988473653793335
pythia-1b,draw_1,control,13,0.9537615180015564,0.17084448039531708,0.9999332427978516
pythia-1b,draw_1,control,14,0.9925270080566406,0.06529128551483154,0.9999996423721313
pythia-1b,draw_1,control,15,0.9995480179786682,0.004020801745355129,1.0
pythia-1b,draw_2,low,0,1.430740758223692e-05,2.9022136004641652e-05,5.463286925078137e-06
pythia-1b,draw_2,low,1,1.2454196621547453e-05,2.7454563678475097e-05,4.357260422693798e-06
pythia-1b,draw_2,low,2,1.47132750498713e-05,4.543588147498667e-05,4.164196070632897e-06
pythia-1b,draw_2,low,3,1.2164341569587123e-05,3.178096085321158e-05,2.8811127776862122e-06
pythia-1b,draw_2,low,4,2.654603849805426e-05,6.569610559381545e-05,4.815232841792749e-06
pythia-1b,draw_2,low,5,2.209429112554062e-05,6.051103991921991e-05,4.889135652774712e-06
pythia-1b,draw_2,low,6,1.6972018784144893e-05,7.040977652650326e-05,1.9212361621612217e-06
pythia-1b,draw_2,low,7,0.0012141948100179434,0.006396258715540171,5.2763669373234734e-05
pythia-1b,draw_2,low,8,0.002632305957376957,0.011257989332079887,0.00012459905701689422
pythia-1b,draw_2,low,9,0.003231870708987117,0.01907636597752571,7.909909618319944e-05
pythia-1b,draw_2,low,10,0.259893536567688,0.32951638102531433,0.07969781756401062
pythia-1b,draw_2,low,11,0.8424422144889832,0.29282915592193604,0.99094557762146
pythia-1b,draw_2,low,12,0.8635218739509583,0.2711382210254669,0.994827926158905
pythia-1b,draw_2,low,13,0.8444563746452332,0.30485913157463074,0.9951717257499695
pythia-1b,draw_2,low,14,0.9724096655845642,0.13975682854652405,0.9999865293502808
pythia-1b,draw_2,low,15,0.982010006904602,0.11774538457393646,1.0
pythia-1b,draw_2,medium,0,1.8423083020024933e-05,2.527917422412429e-05,9.821118510444649e-06
pythia-1b,draw_2,medium,1,1.7225822375621647e-05,2.688808490347583e-05,7.560414815088734e-06
pythia-1b,draw_2,medium,2,1.6343252355000004e-05,2.5715517040225677e-05,7.255495347635588e-06
pythia-1b,draw_2,medium,3,1.464446268073516e-05,3.2165058655664325e-05,5.1468118726916146e-06
pythia-1b,draw_2,medium,4,3.257388743804768e-05,7.93222279753536e-05,6.934167231520405e-06
pythia-1b,draw_2,medium,5,2.6381409043096937e-05,7.382655167020857e-05,4.646080469683511e-06
pythia-1b,draw_2,medium,6,7.442158675985411e-05,0.0009075852576643229,2.7642788609227864e-06
pythia-1b,draw_2,medium,7,0.007804074790328741,0.047107845544815063,0.0001748167269397527
pythia-1b,draw_2,medium,8,0.007361019495874643,0.04098447412252426,0.00023512160987593234
pythia-1b,draw_2,medium,9,0.007399904541671276,0.042496759444475174,0.00014881466631777585
pythia-1b,draw_2,medium,10,0.3022920787334442,0.3405250906944275,0.11179221421480179
pythia-1b,draw_2,medium,11,0.8817946910858154,0.2353377491235733,0.9892498254776001
pythia-1b,draw_2,medium,12,0.908074140548706,0.2282078117132187,0.9977680444717407
pythia-1b,draw_2,medium,13,0.9014573097229004,0.23534083366394043,0.9987140893936157
pythia-1b,draw_2,medium,14,0.9711796045303345,0.1496793031692505,0.9999969005584717
pythia-1b,draw_2,medium,15,0.9892855882644653,0.09293967485427856,1.0
pythia-1b,draw_2,high,0,4.058500053361058e-05,5.635288107441738e-05,2.3592763682245277e-05
pythia-1b,draw_2,high,1,4.313089084462263e-05,6.488623330369592e-05,1.850814078352414e-05
pythia-1b,draw_2,high,2,4.817957596969791e-05,9.08064903342165e-05,1.7584405213710852e-05
pythia-1b,draw_2,high,3,3.9463538996642455e-05,7.320156873902306e-05,1.2382308341329917e-05
pythia-1b,draw_2,high,4,7.618931704200804e-05,0.00015170787810347974,2.213379048043862e-05
pythia-1b,draw_2,high,5,6.951043906155974e-05,0.000177139911102131,1.1571702088986058e-05
pythia-1b,draw_2,high,6,9.454174141865224e-05,0.0005819423822686076,7.905990059953183e-06
pythia-1b,draw_2,high,7,0.03011223115026951,0.10482041537761688,0.0010699216509237885
pythia-1b,draw_2,high,8,0.021417029201984406,0.08181694149971008,0.0008939083199948072
pythia-1b,draw_2,high,9,0.016296766698360443,0.07321537286043167,0.0007847807719372213
pythia-1b,draw_2,high,10,0.36189526319503784,0.3523295819759369,0.23239561915397644
pythia-1b,draw_2,high,11,0.8521668910980225,0.260654479265213,0.9781855344772339
pythia-1b,draw_2,high,12,0.9568416476249695,0.13195094466209412,0.9989657402038574
pythia-1b,draw_2,high,13,0.9547238349914551,0.1525331437587738,0.9998950958251953
pythia-1b,draw_2,high,14,0.9844876527786255,0.10535917431116104,0.9999994039535522
pythia-1b,draw_2,high,15,0.993198037147522,0.07298385351896286,1.0
pythia-1b,draw_2,very_high,0,5.881608376512304e-05,6.178438343340531e-05,3.683570321300067e-05
pythia-1b,draw_2,very_high,1,6.732794281560928e-05,7.966248813318089e-05,3.4371747460681945e-05
pythia-1b,draw_2,very_high,2,6.920178566360846e-05,9.083009354071692e-05,3.369248588569462e-05
pythia-1b,draw_2,very_high,3,6.254214531509206e-05,0.00010497552284505218,2.3957112716743723e-05
pythia-1b,draw_2,very_high,4,0.00015352653281297535,0.0002751293941400945,5.5097560107242316e-05
pythia-1b,draw_2,very_high,5,0.00010993223986588418,0.0002573597594164312,2.4909793864935637e-05
pythia-1b,draw_2,very_high,6,0.00013328179193194956,0.0005724105285480618,2.1216397726675496e-05
pythia-1b,draw_2,very_high,7,0.054015953093767166,0.1370285600423813,0.006740277633070946
pythia-1b,draw_2,very_high,8,0.03424462303519249,0.09512767195701599,0.0032853882294148207
pythia-1b,draw_2,very_high,9,0.039051447063684464,0.12404371052980423,0.003383761504665017
pythia-1b,draw_2,very_high,10,0.42368564009666443,0.3456360101699829,0.3723059594631195
pythia-1b,draw_2,very_high,11,0.8265777826309204,0.27303382754325867,0.9638606905937195
pythia-1b,draw_2,very_high,12,0.9537940621376038,0.1440906971693039,0.998956561088562
pythia-1b,draw_2,very_high,13,0.9661456346511841,0.14484351873397827,0.999935507774353
pythia-1b,draw_2,very_high,14,0.9836263060569763,0.09494759887456894,0.9999997615814209
pythia-1b,draw_2,very_high,15,0.9947929382324219,0.043705012649297714,1.0
pythia-1b,draw_2,control,0,5.106179742142558e-05,6.487969949375838e-05,2.8639764423132874e-05
pythia-1b,draw_2,control,1,6.775472138542682e-05,0.00013579621736425906,2.8898726668558083e-05
pythia-1b,draw_2,control,2,7.731393270660192e-05,0.00016686070011928678,2.3232352759805508e-05
pythia-1b,draw_2,control,3,7.254422234836966e-05,0.00021538682631216943,1.5551964679616503e-05
pythia-1b,draw_2,control,4,0.00011943876597797498,0.0002766592369880527,3.910128361894749e-05
pythia-1b,draw_2,control,5,7.300043944269419e-05,0.00014650021330453455,1.9657800294226035e-05
pythia-1b,draw_2,control,6,6.796851812396199e-05,0.00018214998999610543,1.1817034646810498e-05
pythia-1b,draw_2,control,7,0.04276573285460472,0.10838606208562851,0.005106429569423199
pythia-1b,draw_2,control,8,0.022624611854553223,0.062010448426008224,0.002313048578798771
pythia-1b,draw_2,control,9,0.04152025282382965,0.12554262578487396,0.002680274425074458
pythia-1b,draw_2,control,10,0.4233928620815277,0.3694531321525574,0.3578203618526459
pythia-1b,draw_2,control,11,0.8322293162345886,0.2725832760334015,0.9818072319030762
pythia-1b,draw_2,control,12,0.9504453539848328,0.15210358798503876,0.9990140199661255
pythia-1b,draw_2,control,13,0.9441814422607422,0.18229612708091736,0.9998972415924072
pythia-1b,draw_2,control,14,0.9859640598297119,0.08563195168972015,0.9999996423721313
pythia-1b,draw_2,control,15,0.997161328792572,0.04011647030711174,1.0
pythia-1b,draw_3,low,0,1.3315891010279302e-05,2.3179227355285548e-05,5.6888238759711385e-06
pythia-1b,draw_3,low,1,1.2316417269175872e-05,2.585518086561933e-05,3.987984200648498e-06
pythia-1b,draw_3,low,2,1.2008092198811937e-05,2.5593213649699464e-05,3.9270726119866595e-06
pythia-1b,draw_3,low,3,9.592368769517634e-06,2.1568257579929195e-05,2.576260158093646e-06
pythia-1b,draw_3,low,4,1.989532756851986e-05,4.7386609367094934e-05,4.4312901081866585e-06
pythia-1b,draw_3,low,5,6.175769522087649e-05,0.0004024475929327309,3.990898221672978e-06
pythia-1b,draw_3,low,6,2.5319031919934787e-05,0.00012366342707537115,1.7596101997696678e-06
pythia-1b,draw_3,low,7,0.009127248078584671,0.06510475277900696,0.00011543038272066042
pythia-1b,draw_3,low,8,0.006859717424958944,0.05270788446068764,0.00012221351789776236
pythia-1b,draw_3,low,9,0.006564913783222437,0.05019542947411537,9.017141564982012e-05
pythia-1b,draw_3,low,10,0.28462743759155273,0.3486664891242981,0.07927201688289642
pythia-1b,draw_3,low,11,0.8585305213928223,0.26052114367485046,0.9897055625915527
pythia-1b,draw_3,low,12,0.8600699305534363,0.27379074692726135,0.9936379790306091
pythia-1b,draw_3,low,13,0.8211071491241455,0.3143515884876251,0.9895249605178833
pythia-1b,draw_3,low,14,0.9709774851799011,0.13093282282352448,0.9999754428863525
pythia-1b,draw_3,low,15,0.9910609126091003,0.06908436119556427,1.0
pythia-1b,draw_3,medium,0,1.8442295186105184e-05,3.3340205845888704e-05,9.040187251230236e-06
pythia-1b,draw_3,medium,1,1.8259624994243495e-05,3.859627395286225e-05,7.6831556725665e-06
pythia-1b,draw_3,medium,2,2.0842664525844157e-05,7.099539652699605e-05,6.697439403069438e-06
pythia-1b,draw_3,medium,3,1.4183059647621121e-05,2.7453283109935e-05,4.407095730130095e-06
pythia-1b,draw_3,medium,4,3.2610878406558186e-05,9.745779243530706e-05,7.484009529434843e-06
pythia-1b,draw_3,medium,5,4.836262087337673e-05,0.00016079595661722124,5.93882532484713e-06
pythia-1b,draw_3,medium,6,3.725454371306114e-05,0.00016426692309323698,2.702739266169374e-06
pythia-1b,draw_3,medium,7,0.006096756551414728,0.0468863919377327,0.0001747410133248195
pythia-1b,draw_3,medium,8,0.004056847188621759,0.02301882766187191,0.00014779754565097392
pythia-1b,draw_3,medium,9,0.007120464462786913,0.05367474630475044,0.000154841152834706
pythia-1b,draw_3,medium,10,0.36733001470565796,0.36836138367652893,0.23861530423164368
pythia-1b,draw_3,medium,11,0.863198459148407,0.2540125846862793,0.9873965382575989
pythia-1b,draw_3,medium,12,0.8888351917266846,0.23851360380649567,0.9939125776290894
pythia-1b,draw_3,medium,13,0.8829947710037231,0.25457829236984253,0.996667206287384
pythia-1b,draw_3,medium,14,0.9760538339614868,0.12543806433677673,0.9999948740005493
pythia-1b,draw_3,medium,15,0.9901144504547119,0.09412695467472076,1.0
pythia-1b,draw_3,high,0,3.464537803665735e-05,4.0071354305837303e-05,2.1008385374443606e-05
pythia-1b,draw_3,high,1,3.256861964473501e-05,4.053639713674784e-05,2.061192390101496e-05
pythia-1b,draw_3,high,2,3.623378506745212e-05,5.6162141845561564e-05,1.9708708350663073e-05
pythia-1b,draw_3,high,3,3.686843774630688e-05,8.199127478292212e-05,1.270389839191921e-05
pythia-1b,draw_3,high,4,8.50431970320642e-05,0.0002032382762990892,2.426656283205375e-05
pythia-1b,draw_3,high,5,0.000134947695187293,0.000415642251027748,1.8837692550732754e-05
pythia-1b,draw_3,high,6,7.535524491686374e-05,0.000327743764501065,8.20240984467091e-06
pythia-1b,draw_3,high,7,0.0369492806494236,0.12168721109628677,0.002480872441083193
pythia-1b,draw_3,high,8,0.014502542093396187,0.06113345921039581,0.0008570491336286068
pythia-1b,draw_3,high,9,0.01462697982788086,0.054501764476299286,0.0008590520592406392
pythia-1b,draw_3,high,10,0.43759793043136597,0.36136114597320557,0.3824295699596405
pythia-1b,draw_3,high,11,0.8768783807754517,0.22725088894367218,0.9816284775733948
pythia-1b,draw_3,high,12,0.9392600059509277,0.16953137516975403,0.9979820251464844
pythia-1b,draw_3,high,13,0.9401054382324219,0.18399375677108765,0.9997711777687073
pythia-1b,draw_3,high,14,0.9883436560630798,0.08211463689804077,0.9999986886978149
pythia-1b,draw_3,high,15,0.9923727512359619,0.07840742915868759,1.0
pythia-1b,draw_3,very_high,0,5.290485205478035e-05,6.477021088358015e-05,3.219059726689011e-05
pythia-1b,draw_3,very_high,1,5.969215999357402e-05,9.12925970624201e-05,3.394708619453013e-05
pythia-1b,draw_3,very_high,2,6.82926329318434e-05,0.00010648521856637672,3.360072150826454e-05
pythia-1b,draw_3,very_high,3,8.014082413865253e-05,0.0002872358018066734,2.5001434551086277e-05
pythia-1b,draw_3,very_high,4,0.00022907198581378907,0.0007947591948322952,4.841393092647195e-05
pythia-1b,draw_3,very_high,5,0.0003834555100183934,0.0014173376839607954,4.337422797107138e-05
pythia-1b,draw_3,very_high,6,0.0002023521956289187,0.0006293297628872097,2.4629987819935195e-05
pythia-1b,draw_3,very_high,7,0.07911267876625061,0.17817279696464539,0.008943001739680767
pythia-1b,draw_3,very_high,8,0.0329262837767601,0.10387679189443588,0.0018846221501007676
pythia-1b,draw_3,very_high,9,0.038403697311878204,0.12865668535232544,0.0020733713172376156
pythia-1b,draw_3,very_high,10,0.4320918023586273,0.3491050601005554,0.3875279128551483
pythia-1b,draw_3,very_high,11,0.8496695756912231,0.2131160944700241,0.9409248232841492
pythia-1b,draw_3,very_high,12,0.9640032052993774,0.10347214341163635,0.9975283741950989
pythia-1b,draw_3,very_high,13,0.9642820954322815,0.13468661904335022,0.9998764991760254
pythia-1b,draw_3,very_high,14,0.9931097030639648,0.0648830384016037,0.9999992847442627
pythia-1b,draw_3,very_high,15,0.9979827404022217,0.021464936435222626,1.0
pythia-1b,draw_3,control,0,4.825928044738248e-05,5.8077919675270095e-05,2.5400673621334136e-05
pythia-1b,draw_3,control,1,5.804807005915791e-05,9.446976764593273e-05,2.4053495508269407e-05
pythia-1b,draw_3,control,2,5.80718697165139e-05,9.302489343099296e-05,2.2049371182220057e-05
pythia-1b,draw_3,control,3,6.179916090331972e-05,0.00013838481390848756,2.0059876987943426e-05
pythia-1b,draw_3,control,4,0.0001776005228748545,0.0007427751552313566,3.344787182868458e-05
pythia-1b,draw_3,control,5,0.00017647021741140634,0.0005809460999444127,3.3445841836510226e-05
pythia-1b,draw_3,control,6,0.00018084311159327626,0.0008291888516396284,2.0834722818108276e-05
pythia-1b,draw_3,control,7,0.06710654497146606,0.15907743573188782,0.00694002490490675
pythia-1b,draw_3,control,8,0.034264858812093735,0.11541269719600677,0.0019803959876298904
pythia-1b,draw_3,control,9,0.039912838488817215,0.11849439889192581,0.00183301349170506
pythia-1b,draw_3,control,10,0.3889739513397217,0.33709242939949036,0.2877212464809418
pythia-1b,draw_3,control,11,0.8544186949729919,0.23232413828372955,0.9600658416748047
pythia-1b,draw_3,control,12,0.9421861171722412,0.16472244262695312,0.9976522326469421
pythia-1b,draw_3,control,13,0.948174238204956,0.18092761933803558,0.9998270869255066
pythia-1b,draw_3,control,14,0.9829756617546082,0.11772062629461288,0.9999994039535522
pythia-1b,draw_3,control,15,0.9932366013526917,0.07044727355241776,1.0
pythia-1.4b,draw_1,low,0,1.3054806004220154e-05,2.376397605985403e-05,5.721360139432363e-06
pythia-1.4b,draw_1,low,1,1.0421592378406785e-05,2.2973783416091464e-05,3.3869180242618313e-06
pythia-1.4b,draw_1,low,2,1.1159522728121374e-05,3.692516474984586e-05,2.6905263439402916e-06
pythia-1.4b,draw_1,low,3,1.0736045624071267e-05,3.1692394259152934e-05,2.5401268430869095e-06
pythia-1.4b,draw_1,low,4,1.3278749975143e-05,5.3557403589366004e-05,2.187107384088449e-06
pythia-1.4b,draw_1,low,5,1.462766249460401e-05,3.436035694903694e-05,3.295722081020358e-06
pythia-1.4b,draw_1,low,6,1.94234489754308e-05,5.105964373797178e-05,4.121345227758866e-06
pythia-1.4b,draw_1,low,7,2.3267162760021165e-05,6.76882773404941e-05,3.6466126402956434e-06
pythia-1.4b,draw_1,low,8,1.855226219049655e-05,6.467519415309653e-05,1.9215360680391314e-06
pythia-1.4b,draw_1,low,9,1.1405810255382676e-05,3.861295772367157e-05,1.1654283298412338e-06
pythia-1.4b,draw_1,low,10,0.01098080724477768,0.04323499649763107,0.00041946262354031205
pythia-1.4b,draw_1,low,11,0.005233157891780138,0.01918978989124298,0.0004246262542437762
pythia-1.4b,draw_1,low,12,0.009332139045000076,0.04644970968365669,0.00030684086959809065
pythia-1.4b,draw_1,low,13,0.10845915228128433,0.23700042068958282,0.004376331809908152
pythia-1.4b,draw_1,low,14,0.20473793148994446,0.32031089067459106,0.01714453659951687
pythia-1.4b,draw_1,low,15,0.4634552001953125,0.4223092794418335,0.36680272221565247
pythia-1.4b,draw_1,low,16,0.5810990929603577,0.4200018346309662,0.7941493391990662
pythia-1.4b,draw_1,low,17,0.5368421673774719,0.4226614832878113,0.5693082809448242
pythia-1.4b,draw_1,low,18,0.4765772819519043,0.4214191436767578,0.3917844295501709
pythia-1.4b,draw_1,low,19,0.33502140641212463,0.40435460209846497,0.05814030021429062
pythia-1.4b,draw_1,low,20,0.1803121715784073,0.3261587619781494,0.003115945728495717
pythia-1.4b,draw_1,low,21,0.2730187773704529,0.3775692284107208,0.043315641582012177
pythia-1.4b,draw_1,low,22,0.7588382959365845,0.37416619062423706,0.9884830117225647
pythia-1.4b,draw_1,low,23,0.9729824066162109,0.12904061377048492,0.9999970197677612
pythia-1.4b,draw_1,medium,0,1.6355272236978635e-05,2.108913213305641e-05,1.0056228347821161e-05
pythia-1.4b,draw_1,medium,1,1.4180572179611772e-05,2.6330277250963263e-05,5.595141828962369e-06
pythia-1.4b,draw_1,medium,2,1.4488289707514923e-05,3.800951526500285e-05,4.238330802763812e-06
pythia-1.4b,draw_1,medium,3,1.3351838788366877e-05,3.687969365273602e-05,3.501559376672958e-06
pythia-1.4b,draw_1,medium,4,2.0299412426538765e-05,7.616503717144951e-05,2.7905753086088225e-06
pythia-1.4b,draw_1,medium,5,3.653848762041889e-05,0.00015320925740525126,5.247506123851053e-06
pythia-1.4b,draw_1,medium,6,2.7097716156276874e-05,6.588847463717684e-05,5.01785416417988e-06
