model,draw,band,layer,mean_kl,median_kl,std_kl
pythia-410m,draw_1,control,19,0.8327721357345581,0.7243862748146057,0.4940541088581085
pythia-410m,draw_1,control,20,0.7529146075248718,0.5859038233757019,0.5308099985122681
pythia-410m,draw_1,control,21,0.6937753558158875,0.5458922982215881,0.4916394054889679
pythia-410m,draw_1,control,22,0.6410351991653442,0.5967139005661011,0.4279322624206543
pythia-410m,draw_1,control,23,0.0,0.0,0.0
pythia-410m,draw_2,low,0,11.507219314575195,11.327643394470215,2.73970365524292
pythia-410m,draw_2,low,1,11.111154556274414,11.279516220092773,2.611829996109009
pythia-410m,draw_2,low,2,10.922219276428223,10.939229965209961,2.55173659324646
pythia-410m,draw_2,low,3,10.842912673950195,10.886042594909668,2.586059093475342
pythia-410m,draw_2,low,4,10.827764511108398,10.824518203735352,2.6106183528900146
pythia-410m,draw_2,low,5,11.256559371948242,11.348730087280273,2.724672794342041
pythia-410m,draw_2,low,6,11.030376434326172,11.10888385772705,2.7563469409942627
pythia-410m,draw_2,low,7,10.608959197998047,10.687387466430664,2.7220118045806885
pythia-410m,draw_2,low,8,10.400751113891602,10.294890403747559,2.6721091270446777
pythia-410m,draw_2,low,9,10.02236557006836,9.928367614746094,2.518345832824707
pythia-410m,draw_2,low,10,8.280067443847656,8.095643043518066,2.185176134109497
pythia-410m,draw_2,low,11,6.119287014007568,5.935117244720459,1.7469033002853394
pythia-410m,draw_2,low,12,5.881743907928467,5.765052318572998,1.652033805847168
pythia-410m,draw_2,low,13,5.685662746429443,5.52515172958374,1.5378460884094238
pythia-410m,draw_2,low,14,5.302229404449463,5.199780464172363,1.5395853519439697
pythia-410m,draw_2,low,15,4.838642597198486,4.681694030761719,1.6111394166946411
pythia-410m,draw_2,low,16,2.69999623298645,2.515585422515869,1.494390845298767
pythia-410m,draw_2,low,17,1.8415722846984863,1.6080822944641113,1.295283317565918
pythia-410m,draw_2,low,18,1.3114787340164185,1.120141863822937,0.9777771830558777
pythia-410m,draw_2,low,19,1.82746422290802,1.6663440465927124,0.9983358979225159
pythia-410m,draw_2,low,20,1.9473785161972046,1.6663568019866943,1.0010727643966675
pythia-410m,draw_2,low,21,0.9188551902770996,0.733572244644165,0.6683657169342041
pythia-410m,draw_2,low,22,0.33525845408439636,0.2622438073158264,0.27557045221328735
pythia-410m,draw_2,low,23,0.0,0.0,0.0
pythia-410m,draw_2,medium,0,10.45063304901123,10.028939247131348,2.9101922512054443
pythia-410m,draw_2,medium,1,10.111091613769531,9.922208786010742,2.8086483478546143
pythia-410m,draw_2,medium,2,9.93321418762207,9.737264633178711,2.8123180866241455
pythia-410m,draw_2,medium,3,9.83609390258789,9.768424987792969,2.8077025413513184
pythia-410m,draw_2,medium,4,9.88235092163086,9.770241737365723,2.8698911666870117
pythia-410m,draw_2,medium,5,10.13404369354248,9.805262565612793,2.9347891807556152
pythia-410m,draw_2,medium,6,9.673812866210938,9.34997844696045,2.867396831512451
pythia-410m,draw_2,medium,7,9.341156959533691,9.068696975708008,2.686466693878174
pythia-410m,draw_2,medium,8,9.119062423706055,8.933863639831543,2.3549108505249023
pythia-410m,draw_2,medium,9,8.747440338134766,8.731812477111816,2.3084001541137695
pythia-410m,draw_2,medium,10,7.256683349609375,7.183643341064453,1.9782023429870605
pythia-410m,draw_2,medium,11,5.479825973510742,5.217700004577637,1.5972366333007812
pythia-410m,draw_2,medium,12,5.497553825378418,5.266676902770996,1.5819262266159058
pythia-410m,draw_2,medium,13,5.28921365737915,5.128239631652832,1.5441961288452148
pythia-410m,draw_2,medium,14,4.978830337524414,4.877508640289307,1.5398114919662476
pythia-410m,draw_2,medium,15,4.347840309143066,4.162127494812012,1.5874959230422974
pythia-410m,draw_2,medium,16,2.448939085006714,2.2327499389648438,1.44314706325531
pythia-410m,draw_2,medium,17,1.857296109199524,1.641663670539856,1.0620007514953613
pythia-410m,draw_2,medium,18,1.2377890348434448,1.1253530979156494,0.7274232506752014
pythia-410m,draw_2,medium,19,1.3597475290298462,1.2349250316619873,0.7687284350395203
pythia-410m,draw_2,medium,20,1.3852813243865967,1.1875554323196411,0.7896557450294495
pythia-410m,draw_2,medium,21,0.6761822700500488,0.5716739892959595,0.4310421943664551
pythia-410m,draw_2,medium,22,0.34196048974990845,0.2917603850364685,0.2563929259777069
pythia-410m,draw_2,medium,23,0.0,0.0,0.0
pythia-410m,draw_2,high,0,10.026891708374023,9.885785102844238,2.6316936016082764
pythia-410m,draw_2,high,1,9.738041877746582,9.757225036621094,2.488413095474243
pythia-410m,draw_2,high,2,9.605175018310547,9.616058349609375,2.4206085205078125
pythia-410m,draw_2,high,3,9.384272575378418,9.423490524291992,2.369135618209839
pythia-410m,draw_2,high,4,9.407108306884766,9.306995391845703,2.4015846252441406
pythia-410m,draw_2,high,5,9.334857940673828,9.21231460571289,2.5050575733184814
pythia-410m,draw_2,high,6,8.905641555786133,8.800579071044922,2.4353582859039307
pythia-410m,draw_2,high,7,8.841437339782715,8.741049766540527,2.4478676319122314
pythia-410m,draw_2,high,8,8.869244575500488,8.691438674926758,2.4658572673797607
pythia-410m,draw_2,high,9,8.402179718017578,8.165788650512695,2.358016014099121
pythia-410m,draw_2,high,10,6.881784915924072,6.706502437591553,2.0412986278533936
pythia-410m,draw_2,high,11,5.323341369628906,5.0639801025390625,1.7978074550628662
pythia-410m,draw_2,high,12,5.635364055633545,5.399980545043945,1.7532191276550293
pythia-410m,draw_2,high,13,5.354111671447754,5.197775840759277,1.6654942035675049
pythia-410m,draw_2,high,14,5.052135944366455,4.867678642272949,1.7301254272460938
pythia-410m,draw_2,high,15,4.0266618728637695,3.789853811264038,1.6400583982467651
pythia-410m,draw_2,high,16,1.9193083047866821,1.674627423286438,1.1757245063781738
pythia-410m,draw_2,high,17,1.6426173448562622,1.3710047006607056,1.1088875532150269
pythia-410m,draw_2,high,18,1.2418161630630493,1.0718759298324585,0.9035601615905762
pythia-410m,draw_2,high,19,0.9463648796081543,0.7948064804077148,0.5873299837112427
pythia-410m,draw_2,high,20,0.8445854783058167,0.7006330490112305,0.5209243893623352
pythia-410m,draw_2,high,21,0.5259783864021301,0.43218591809272766,0.37120625376701355
pythia-410m,draw_2,high,22,0.46437880396842957,0.36232703924179077,0.3706987202167511
pythia-410m,draw_2,high,23,0.0,0.0,0.0
pythia-410m,draw_2,very_high,0,9.879801750183105,9.538704872131348,2.591416120529175
pythia-410m,draw_2,very_high,1,9.582619667053223,9.223241806030273,2.4169254302978516
pythia-410m,draw_2,very_high,2,9.509689331054688,9.263111114501953,2.417339324951172
pythia-410m,draw_2,very_high,3,9.152050018310547,8.797210693359375,2.4534523487091064
pythia-410m,draw_2,very_high,4,9.039313316345215,8.720502853393555,2.3994390964508057
pythia-410m,draw_2,very_high,5,8.760169982910156,8.329438209533691,2.5519418716430664
pythia-410m,draw_2,very_high,6,8.240056991577148,8.068095207214355,2.441498041152954
pythia-410m,draw_2,very_high,7,8.253076553344727,8.149240493774414,2.4258439540863037
pythia-410m,draw_2,very_high,8,8.322598457336426,8.201205253601074,2.4125006198883057
pythia-410m,draw_2,very_high,9,7.793829917907715,7.695986270904541,2.2229955196380615
pythia-410m,draw_2,very_high,10,6.213059425354004,6.14548921585083,1.9544293880462646
pythia-410m,draw_2,very_high,11,4.646565914154053,4.6058549880981445,1.563096523284912
pythia-410m,draw_2,very_high,12,5.172679901123047,5.0399346351623535,1.6362334489822388
pythia-410m,draw_2,very_high,13,5.019642353057861,4.904998779296875,1.5266011953353882
pythia-410m,draw_2,very_high,14,4.894906044006348,4.809289932250977,1.5522608757019043
pythia-410m,draw_2,very_high,15,3.5556108951568604,3.3853650093078613,1.4958354234695435
pythia-410m,draw_2,very_high,16,1.7717232704162598,1.6097888946533203,1.0353525876998901
pythia-410m,draw_2,very_high,17,1.7557159662246704,1.5955067873001099,1.060263752937317
pythia-410m,draw_2,very_high,18,1.410650610923767,1.237813949584961,0.8291189074516296
pythia-410m,draw_2,very_high,19,0.8394872546195984,0.699498176574707,0.5677524209022522
pythia-410m,draw_2,very_high,20,0.7144449949264526,0.6050437688827515,0.49582141637802124
pythia-410m,draw_2,very_high,21,0.7094730734825134,0.5410263538360596,0.5465609431266785
pythia-410m,draw_2,very_high,22,0.6813274621963501,0.5568805932998657,0.48635435104370117
pythia-410m,draw_2,very_high,23,0.0,0.0,0.0
pythia-410m,draw_2,control,0,10.035038948059082,9.792179107666016,2.567774772644043
pythia-410m,draw_2,control,1,9.667983055114746,9.227705955505371,2.4761011600494385
pythia-410m,draw_2,control,2,9.51082992553711,9.180692672729492,2.4640634059906006
pythia-410m,draw_2,control,3,9.283037185668945,9.063230514526367,2.431166887283325
pythia-410m,draw_2,control,4,9.144166946411133,8.839777946472168,2.492344856262207
pythia-410m,draw_2,control,5,9.000761985778809,8.830652236938477,2.627610206604004
pythia-410m,draw_2,control,6,8.462002754211426,8.209701538085938,2.532851219177246
pythia-410m,draw_2,control,7,8.45335578918457,8.05784797668457,2.5150346755981445
pythia-410m,draw_2,control,8,8.578032493591309,8.400602340698242,2.4864227771759033
pythia-410m,draw_2,control,9,8.142305374145508,7.895247459411621,2.251222610473633
pythia-410m,draw_2,control,10,6.490852355957031,6.338856220245361,2.127448558807373
pythia-410m,draw_2,control,11,4.802692413330078,4.8862457275390625,1.666961908340454
pythia-410m,draw_2,control,12,5.2491230964660645,5.29157829284668,1.8755372762680054
pythia-410m,draw_2,control,13,4.992488384246826,4.834320545196533,1.5985677242279053
pythia-410m,draw_2,control,14,4.826363563537598,4.805135726928711,1.5877207517623901
pythia-410m,draw_2,control,15,3.7230224609375,3.6148808002471924,1.299535870552063
pythia-410m,draw_2,control,16,1.784834623336792,1.5142885446548462,1.038922667503357
pythia-410m,draw_2,control,17,1.721274733543396,1.4367420673370361,1.1389071941375732
pythia-410m,draw_2,control,18,1.45452880859375,1.229999303817749,0.9554901719093323
pythia-410m,draw_2,control,19,0.8580287098884583,0.7064822912216187,0.5333227515220642
pythia-410m,draw_2,control,20,0.7468419075012207,0.6083962917327881,0.49813324213027954
pythia-410m,draw_2,control,21,0.7285513877868652,0.5589781999588013,0.5181012749671936
pythia-410m,draw_2,control,22,0.6362535357475281,0.5323678255081177,0.4220365583896637
pythia-410m,draw_2,control,23,0.0,0.0,0.0
pythia-410m,draw_3,low,0,11.286381721496582,10.877424240112305,2.865617036819458
pythia-410m,draw_3,low,1,10.909646987915039,10.638923645019531,2.7037177085876465
pythia-410m,draw_3,low,2,10.798229217529297,10.649637222290039,2.709049701690674
pythia-410m,draw_3,low,3,10.803610801696777,10.737211227416992,2.789687156677246
pythia-410m,draw_3,low,4,10.839778900146484,10.588587760925293,2.848979949951172
pythia-410m,draw_3,low,5,11.342153549194336,11.133920669555664,3.0591514110565186
pythia-410m,draw_3,low,6,11.001119613647461,11.093265533447266,2.9560375213623047
pythia-410m,draw_3,low,7,10.539080619812012,10.545063972473145,2.847310781478882
pythia-410m,draw_3,low,8,10.241868019104004,10.185230255126953,2.682330369949341
pythia-410m,draw_3,low,9,9.890922546386719,9.760189056396484,2.6270711421966553
pythia-410m,draw_3,low,10,8.156986236572266,8.16145133972168,2.095830202102661
pythia-410m,draw_3,low,11,6.1526384353637695,5.9944868087768555,1.7389819622039795
pythia-410m,draw_3,low,12,5.9638895988464355,5.938111305236816,1.6448075771331787
pythia-410m,draw_3,low,13,5.639719009399414,5.495991230010986,1.6953768730163574
pythia-410m,draw_3,low,14,5.235125541687012,5.143524646759033,1.7102082967758179
pythia-410m,draw_3,low,15,4.917956352233887,4.695429801940918,1.830558180809021
pythia-410m,draw_3,low,16,2.9123384952545166,2.5227606296539307,1.6309956312179565
pythia-410m,draw_3,low,17,2.012784719467163,1.771775722503662,1.1880497932434082
pythia-410m,draw_3,low,18,1.4194101095199585,1.2858353853225708,0.8931344747543335
pythia-410m,draw_3,low,19,1.939670443534851,1.7206733226776123,1.0390232801437378
pythia-410m,draw_3,low,20,2.0523605346679688,1.8681257963180542,1.0778225660324097
pythia-410m,draw_3,low,21,1.0072457790374756,0.8901951313018799,0.6606429815292358
pythia-410m,draw_3,low,22,0.35111182928085327,0.278324156999588,0.29353639483451843
pythia-410m,draw_3,low,23,0.0,0.0,0.0
pythia-410m,draw_3,medium,0,10.4181547164917,10.074531555175781,2.765795946121216
pythia-410m,draw_3,medium,1,10.0910062789917,9.894877433776855,2.611341953277588
pythia-410m,draw_3,medium,2,9.877811431884766,9.99509334564209,2.4987025260925293
pythia-410m,draw_3,medium,3,9.870880126953125,9.808887481689453,2.5337328910827637
pythia-410m,draw_3,medium,4,9.866889953613281,9.985440254211426,2.491567611694336
pythia-410m,draw_3,medium,5,10.192368507385254,10.371536254882812,2.626769781112671
pythia-410m,draw_3,medium,6,9.821060180664062,9.715967178344727,2.6311655044555664
pythia-410m,draw_3,medium,7,9.560240745544434,9.598395347595215,2.7635035514831543
pythia-410m,draw_3,medium,8,9.418193817138672,9.447476387023926,2.6351544857025146
pythia-410m,draw_3,medium,9,9.073415756225586,9.09939956665039,2.6001880168914795
pythia-410m,draw_3,medium,10,7.6173415184021,7.2514801025390625,2.3207619190216064
pythia-410m,draw_3,medium,11,5.748300075531006,5.435872554779053,1.8358008861541748
pythia-410m,draw_3,medium,12,5.850517272949219,5.698515892028809,1.897852897644043
pythia-410m,draw_3,medium,13,5.623895168304443,5.436197280883789,1.868580937385559
pythia-410m,draw_3,medium,14,5.310919761657715,5.193319797515869,1.8083345890045166
pythia-410m,draw_3,medium,15,4.680797100067139,4.5225043296813965,1.7366214990615845
pythia-410m,draw_3,medium,16,2.583275556564331,2.2204415798187256,1.4862515926361084
pythia-410m,draw_3,medium,17,1.9745174646377563,1.6832634210586548,1.2513270378112793
pythia-410m,draw_3,medium,18,1.3335505723953247,1.1561495065689087,0.8860985636711121
pythia-410m,draw_3,medium,19,1.498968482017517,1.3941205739974976,0.8425173759460449
pythia-410m,draw_3,medium,20,1.539954423904419,1.3656694889068604,0.8294954895973206
pythia-410m,draw_3,medium,21,0.7408798336982727,0.660539984703064,0.426284521818161
pythia-410m,draw_3,medium,22,0.333149790763855,0.26313433051109314,0.2611268162727356
pythia-410m,draw_3,medium,23,0.0,0.0,0.0
pythia-410m,draw_3,high,0,10.100234031677246,9.821953773498535,2.769120454788208
pythia-410m,draw_3,high,1,9.884663581848145,9.648178100585938,2.6861791610717773
pythia-410m,draw_3,high,2,9.749892234802246,9.645072937011719,2.622466564178467
pythia-410m,draw_3,high,3,9.570733070373535,9.384357452392578,2.620198965072632
pythia-410m,draw_3,high,4,9.558882713317871,9.496564865112305,2.6946518421173096
pythia-410m,draw_3,high,5,9.502842903137207,9.327462196350098,2.757467269897461
pythia-410m,draw_3,high,6,9.036598205566406,8.789116859436035,2.512390613555908
pythia-410m,draw_3,high,7,8.655111312866211,8.563519477844238,2.383409261703491
pythia-410m,draw_3,high,8,8.694290161132812,8.408775329589844,2.418128728866577
pythia-410m,draw_3,high,9,8.121199607849121,7.8382954597473145,2.3092215061187744
pythia-410m,draw_3,high,10,6.7025885581970215,6.448699951171875,1.9947495460510254
pythia-410m,draw_3,high,11,5.128016948699951,5.00053071975708,1.5834869146347046
pythia-410m,draw_3,high,12,5.378830432891846,5.28185510635376,1.5532983541488647
pythia-410m,draw_3,high,13,5.128262996673584,4.876235008239746,1.469419240951538
pythia-410m,draw_3,high,14,4.845738410949707,4.697879314422607,1.472088098526001
pythia-410m,draw_3,high,15,3.904399871826172,3.8756446838378906,1.3593156337738037
pythia-410m,draw_3,high,16,1.812345027923584,1.6201825141906738,1.076209545135498
pythia-410m,draw_3,high,17,1.5917761325836182,1.37727952003479,1.0466127395629883
pythia-410m,draw_3,high,18,1.2850009202957153,1.1185657978057861,0.8705344200134277
pythia-410m,draw_3,high,19,0.9334981441497803,0.7899165153503418,0.607650101184845
pythia-410m,draw_3,high,20,0.854122519493103,0.706734299659729,0.5641754865646362
pythia-410m,draw_3,high,21,0.5678263902664185,0.47587519884109497,0.3850085139274597
pythia-410m,draw_3,high,22,0.4943190813064575,0.35843953490257263,0.39774811267852783
pythia-410m,draw_3,high,23,0.0,0.0,0.0
pythia-410m,draw_3,very_high,0,9.84105396270752,9.411591529846191,2.6031978130340576
pythia-410m,draw_3,very_high,1,9.546247482299805,9.214770317077637,2.4826278686523438
pythia-410m,draw_3,very_high,2,9.417372703552246,9.130340576171875,2.38395094871521
pythia-410m,draw_3,very_high,3,9.099525451660156,8.645282745361328,2.405428886413574
pythia-410m,draw_3,very_high,4,9.073265075683594,8.559488296508789,2.4948620796203613
pythia-410m,draw_3,very_high,5,8.803548812866211,8.508708953857422,2.503063917160034
pythia-410m,draw_3,very_high,6,8.211451530456543,7.734733581542969,2.4496114253997803
pythia-410m,draw_3,very_high,7,8.226015090942383,7.7448039054870605,2.4114022254943848
pythia-410m,draw_3,very_high,8,8.41617202758789,8.202146530151367,2.4626362323760986
pythia-410m,draw_3,very_high,9,8.003543853759766,7.761603832244873,2.4065229892730713
pythia-410m,draw_3,very_high,10,6.287221908569336,6.1290812492370605,2.201751947402954
pythia-410m,draw_3,very_high,11,4.8246636390686035,4.818512439727783,1.6852737665176392
pythia-410m,draw_3,very_high,12,5.359710216522217,5.369687557220459,1.703036904335022
pythia-410m,draw_3,very_high,13,5.142330169677734,4.9495673179626465,1.591318130493164
pythia-410m,draw_3,very_high,14,4.985298156738281,4.821538925170898,1.5831220149993896
pythia-410m,draw_3,very_high,15,3.689370632171631,3.627689838409424,1.4893593788146973
pythia-410m,draw_3,very_high,16,1.7207581996917725,1.5540246963500977,1.0476666688919067
pythia-410m,draw_3,very_high,17,1.7069255113601685,1.3715159893035889,1.277850866317749
pythia-410m,draw_3,very_high,18,1.397316575050354,1.205013632774353,0.9357903003692627
pythia-410m,draw_3,very_high,19,0.784690797328949,0.6905317902565002,0.48107805848121643
pythia-410m,draw_3,very_high,20,0.6523301005363464,0.5229229927062988,0.45447152853012085
pythia-410m,draw_3,very_high,21,0.6534428000450134,0.5040557384490967,0.5462238788604736
pythia-410m,draw_3,very_high,22,0.6185617446899414,0.5465119481086731,0.4465687572956085
pythia-410m,draw_3,very_high,23,0.0,0.0,0.0
pythia-410m,draw_3,control,0,9.927579879760742,9.478646278381348,2.6165218353271484
pythia-410m,draw_3,control,1,9.698273658752441,9.203370094299316,2.5267765522003174
pythia-410m,draw_3,control,2,9.596444129943848,9.163479804992676,2.5084924697875977
pythia-410m,draw_3,control,3,9.333602905273438,9.019488334655762,2.556209087371826
pythia-410m,draw_3,control,4,9.201650619506836,8.835907936096191,2.5697479248046875
pythia-410m,draw_3,control,5,9.115599632263184,8.882675170898438,2.719135046005249
pythia-410m,draw_3,control,6,8.589431762695312,8.226258277893066,2.629699945449829
pythia-410m,draw_3,control,7,8.511442184448242,8.29824447631836,2.4766416549682617
pythia-410m,draw_3,control,8,8.828940391540527,8.759708404541016,2.533775806427002
pythia-410m,draw_3,control,9,8.242412567138672,7.94340181350708,2.2957396507263184
pythia-410m,draw_3,control,10,6.59223747253418,6.333007335662842,2.213818073272705
pythia-410m,draw_3,control,11,4.8818135261535645,4.683629989624023,1.798126459121704
pythia-410m,draw_3,control,12,5.197324752807617,5.046176910400391,1.774645209312439
pythia-410m,draw_3,control,13,5.031161785125732,4.951685905456543,1.5858964920043945
pythia-410m,draw_3,control,14,4.865360736846924,4.796498775482178,1.4991180896759033
pythia-410m,draw_3,control,15,3.6260986328125,3.5565361976623535,1.3827658891677856
pythia-410m,draw_3,control,16,1.7035653591156006,1.5211246013641357,0.9450506567955017
pythia-410m,draw_3,control,17,1.6814419031143188,1.4785321950912476,1.0316100120544434
pythia-410m,draw_3,control,18,1.3504326343536377,1.229741096496582,0.835634708404541
pythia-410m,draw_3,control,19,0.8207219839096069,0.6835224628448486,0.5720850825309753
pythia-410m,draw_3,control,20,0.7766394019126892,0.5941189527511597,0.6271772980690002
pythia-410m,draw_3,control,21,0.6937209963798523,0.5389102101325989,0.5652921795845032
pythia-410m,draw_3,control,22,0.6234835982322693,0.5477810502052307,0.4467257559299469
pythia-410m,draw_3,control,23,0.0,0.0,0.0
pythia-1b,draw_1,low,0,10.135083198547363,10.178192138671875,3.1710095405578613
pythia-1b,draw_1,low,1,9.324029922485352,9.658690452575684,2.8224050998687744
pythia-1b,draw_1,low,2,9.122194290161133,9.375328063964844,2.762528419494629
pythia-1b,draw_1,low,3,9.458117485046387,9.808218955993652,2.8317534923553467
pythia-1b,draw_1,low,4,8.538874626159668,8.682543754577637,2.545382499694824
pythia-1b,draw_1,low,5,8.37435531616211,8.17607593536377,2.487926483154297
pythia-1b,draw_1,low,6,8.762771606445312,8.621005058288574,2.590383291244507
pythia-1b,draw_1,low,7,6.357273578643799,6.331939220428467,1.9423154592514038
pythia-1b,draw_1,low,8,6.170443058013916,6.160821437835693,1.8968989849090576
pythia-1b,draw_1,low,9,6.285026550292969,6.265711784362793,2.03013277053833
pythia-1b,draw_1,low,10,3.1820504665374756,3.080500841140747,1.641140341758728
pythia-1b,draw_1,low,11,1.1329700946807861,0.9915841221809387,0.8835236430168152
pythia-1b,draw_1,low,12,0.9250045418739319,0.822087287902832,0.7631031274795532
pythia-1b,draw_1,low,13,0.9177747368812561,0.7197292447090149,0.710189938545227
pythia-1b,draw_1,low,14,0.4489273428916931,0.35113921761512756,0.41610512137413025
pythia-1b,draw_1,low,15,0.0,0.0,0.0
pythia-1b,draw_1,medium,0,10.131034851074219,10.227875709533691,3.038910388946533
pythia-1b,draw_1,medium,1,9.327905654907227,9.383695602416992,2.671910047531128
pythia-1b,draw_1,medium,2,9.279969215393066,9.398862838745117,2.7585978507995605
pythia-1b,draw_1,medium,3,9.618932723999023,9.703566551208496,2.9115853309631348
pythia-1b,draw_1,medium,4,8.600449562072754,8.65996265411377,2.566128730773926
pythia-1b,draw_1,medium,5,8.509859085083008,8.623814582824707,2.4821250438690186
pythia-1b,draw_1,medium,6,8.945473670959473,9.125191688537598,2.6930766105651855
pythia-1b,draw_1,medium,7,6.019065856933594,5.704834938049316,1.9688706398010254
pythia-1b,draw_1,medium,8,6.190808296203613,6.069854259490967,1.9536728858947754
pythia-1b,draw_1,medium,9,6.053431987762451,5.82831335067749,2.069411516189575
pythia-1b,draw_1,medium,10,2.561232089996338,2.300798177719116,1.6642106771469116
pythia-1b,draw_1,medium,11,1.1353044509887695,0.818817138671875,1.0705326795578003
pythia-1b,draw_1,medium,12,0.7754766345024109,0.5684483647346497,0.7572583556175232
pythia-1b,draw_1,medium,13,0.6154534816741943,0.4396332800388336,0.5840306878089905
pythia-1b,draw_1,medium,14,0.44771677255630493,0.32344844937324524,0.4348454773426056
pythia-1b,draw_1,medium,15,0.0,0.0,0.0
pythia-1b,draw_1,high,0,8.519655227661133,8.165628433227539,2.7564926147460938
pythia-1b,draw_1,high,1,8.002243995666504,8.03353500366211,2.449052572250366
pythia-1b,draw_1,high,2,8.009965896606445,7.977156162261963,2.4629340171813965
pythia-1b,draw_1,high,3,8.481805801391602,8.422794342041016,2.6838572025299072
pythia-1b,draw_1,high,4,7.604907989501953,7.4877729415893555,2.4435133934020996
pythia-1b,draw_1,high,5,7.448166847229004,7.3086934089660645,2.3668084144592285
pythia-1b,draw_1,high,6,7.617818355560303,7.4152631759643555,2.3752901554107666
pythia-1b,draw_1,high,7,4.740277290344238,4.4054274559021,1.7614946365356445
pythia-1b,draw_1,high,8,5.26416540145874,4.93308162689209,1.9119060039520264
pythia-1b,draw_1,high,9,5.240988731384277,4.981752395629883,2.0943963527679443
pythia-1b,draw_1,high,10,2.558610200881958,2.214754104614258,1.6456546783447266
pythia-1b,draw_1,high,11,1.8850858211517334,1.4519569873809814,1.5872262716293335
pythia-1b,draw_1,high,12,1.1366140842437744,0.770138680934906,1.1727176904678345
pythia-1b,draw_1,high,13,0.7006174921989441,0.4540269374847412,0.8009079098701477
pythia-1b,draw_1,high,14,0.610360860824585,0.4252847731113434,0.6680648326873779
pythia-1b,draw_1,high,15,0.0,0.0,0.0
pythia-1b,draw_1,very_high,0,8.117424011230469,8.162272453308105,2.7340846061706543
pythia-1b,draw_1,very_high,1,7.481142044067383,7.622025489807129,2.46398663520813
pythia-1b,draw_1,very_high,2,7.464568138122559,7.66328239440918,2.4659242630004883
pythia-1b,draw_1,very_high,3,7.815739154815674,7.854948043823242,2.7667901515960693
pythia-1b,draw_1,very_high,4,7.017902374267578,7.168920040130615,2.364494562149048
pythia-1b,draw_1,very_high,5,7.019302845001221,6.945097923278809,2.253478527069092
pythia-1b,draw_1,very_high,6,7.095853805541992,7.0211992263793945,2.3737406730651855
pythia-1b,draw_1,very_high,7,4.144436359405518,4.021996021270752,1.7219667434692383
pythia-1b,draw_1,very_high,8,4.716322898864746,4.5723090171813965,1.8147649765014648
pythia-1b,draw_1,very_high,9,4.475517272949219,4.243986129760742,1.9682319164276123
pythia-1b,draw_1,very_high,10,2.6161952018737793,2.468446731567383,1.5792441368103027
pythia-1b,draw_1,very_high,11,2.235614776611328,1.8301854133605957,1.5765678882598877
pythia-1b,draw_1,very_high,12,1.6124212741851807,1.2323243618011475,1.278915524482727
pythia-1b,draw_1,very_high,13,1.0577706098556519,0.7894328832626343,0.9562751054763794
pythia-1b,draw_1,very_high,14,0.9595524072647095,0.726116955280304,0.8121838569641113
pythia-1b,draw_1,very_high,15,0.0,0.0,0.0
pythia-1b,draw_1,control,0,8.227733612060547,8.37910270690918,2.6391096115112305
pythia-1b,draw_1,control,1,7.587697505950928,7.677168369293213,2.39426326751709
pythia-1b,draw_1,control,2,7.522774696350098,7.7627058029174805,2.3758702278137207
pythia-1b,draw_1,control,3,7.942263603210449,7.775784015655518,2.4989261627197266
pythia-1b,draw_1,control,4,7.019021034240723,7.121966361999512,2.1767868995666504
pythia-1b,draw_1,control,5,7.040053367614746,7.211277961730957,2.1110663414001465
pythia-1b,draw_1,control,6,7.179526329040527,7.357052326202393,2.1923389434814453
pythia-1b,draw_1,control,7,4.2943644523620605,4.102348327636719,1.580189824104309
pythia-1b,draw_1,control,8,4.856692790985107,4.629718780517578,1.708592414855957
pythia-1b,draw_1,control,9,4.747145652770996,4.557313919067383,1.82668936252594
pythia-1b,draw_1,control,10,2.5417957305908203,2.3332109451293945,1.465506672859192
pythia-1b,draw_1,control,11,2.0439600944519043,1.4940550327301025,1.6606345176696777
pythia-1b,draw_1,control,12,1.4131726026535034,0.9987031817436218,1.3947787284851074
pythia-1b,draw_1,control,13,0.9245344996452332,0.5887178182601929,1.0070335865020752
pythia-1b,draw_1,control,14,0.7885908484458923,0.5619428157806396,0.7653192281723022
pythia-1b,draw_1,control,15,0.0,0.0,0.0
pythia-1b,draw_2,low,0,10.550970077514648,10.817051887512207,3.087463855743408
pythia-1b,draw_2,low,1,9.798599243164062,10.243329048156738,2.796354055404663
pythia-1b,draw_2,low,2,9.640682220458984,9.938283920288086,2.8322713375091553
pythia-1b,draw_2,low,3,9.993860244750977,10.314831733703613,2.916388511657715
pythia-1b,draw_2,low,4,9.02323055267334,9.270108222961426,2.588812828063965
pythia-1b,draw_2,low,5,8.795098304748535,8.985249519348145,2.5082409381866455
pythia-1b,draw_2,low,6,9.210577011108398,9.47486686706543,2.6103572845458984
pythia-1b,draw_2,low,7,6.73134183883667,6.762976169586182,2.0614142417907715
pythia-1b,draw_2,low,8,6.564511775970459,6.527202606201172,1.994826078414917
pythia-1b,draw_2,low,9,6.558506488800049,6.416402816772461,2.201107978820801
pythia-1b,draw_2,low,10,3.098533868789673,2.7909677028656006,1.7337875366210938
pythia-1b,draw_2,low,11,1.0025677680969238,0.7725766897201538,0.9386058449745178
pythia-1b,draw_2,low,12,0.825993001461029,0.6271032691001892,0.8207620978355408
pythia-1b,draw_2,low,13,0.7773038148880005,0.66350257396698,0.6241999268531799
