model,draw,band,layer,mean_rank,median_rank,frac_top1,frac_top5
pythia-1b,draw_1,medium,6,14237.16888888889,10884.0,0.0,0.0
pythia-1b,draw_1,medium,7,1732.08,268.0,0.017777777777777778,0.09777777777777778
pythia-1b,draw_1,medium,8,1991.0311111111112,407.0,0.017777777777777778,0.09333333333333334
pythia-1b,draw_1,medium,9,1638.8177777777778,355.0,0.02666666666666667,0.08888888888888889
pythia-1b,draw_1,medium,10,105.16888888888889,0.0,0.52,0.7644444444444445
pythia-1b,draw_1,medium,11,13.542222222222222,0.0,0.88,0.9911111111111112
pythia-1b,draw_1,medium,12,19.497777777777777,0.0,0.9022222222222223,0.9955555555555555
pythia-1b,draw_1,medium,13,11.11111111111111,0.0,0.8844444444444445,0.9955555555555555
pythia-1b,draw_1,medium,14,8.982222222222223,0.0,0.9688888888888889,0.9955555555555555
pythia-1b,draw_1,medium,15,10.697777777777778,0.0,0.9955555555555555,0.9955555555555555
pythia-1b,draw_1,high,0,15566.355555555556,12845.0,0.0,0.0044444444444444444
pythia-1b,draw_1,high,1,15727.857777777777,13117.0,0.0,0.0
pythia-1b,draw_1,high,2,15139.302222222223,12004.0,0.0,0.0
pythia-1b,draw_1,high,3,16580.88888888889,13624.0,0.0,0.0
pythia-1b,draw_1,high,4,10575.32888888889,6861.0,0.0,0.0044444444444444444
pythia-1b,draw_1,high,5,9777.244444444445,5279.0,0.0,0.008888888888888889
pythia-1b,draw_1,high,6,9431.466666666667,5093.0,0.0,0.0
pythia-1b,draw_1,high,7,680.5066666666667,37.0,0.10666666666666667,0.24
pythia-1b,draw_1,high,8,1206.6977777777777,76.0,0.07555555555555556,0.16444444444444445
pythia-1b,draw_1,high,9,1008.8888888888889,83.0,0.08444444444444445,0.1688888888888889
pythia-1b,draw_1,high,10,16.12,0.0,0.5288888888888889,0.8088888888888889
pythia-1b,draw_1,high,11,0.30666666666666664,0.0,0.8888888888888888,0.9822222222222222
pythia-1b,draw_1,high,12,0.15555555555555556,0.0,0.9333333333333333,0.9911111111111112
pythia-1b,draw_1,high,13,0.11555555555555555,0.0,0.9155555555555556,0.9955555555555555
pythia-1b,draw_1,high,14,0.044444444444444446,0.0,0.9688888888888889,1.0
pythia-1b,draw_1,high,15,0.02666666666666667,0.0,0.9822222222222222,1.0
pythia-1b,draw_1,very_high,0,15325.84,12041.0,0.0,0.0
pythia-1b,draw_1,very_high,1,13590.773333333333,9819.0,0.0,0.0
pythia-1b,draw_1,very_high,2,13152.631111111112,10418.0,0.0,0.0
pythia-1b,draw_1,very_high,3,12902.897777777778,8773.0,0.0,0.0
pythia-1b,draw_1,very_high,4,7403.04,3336.0,0.0,0.0
pythia-1b,draw_1,very_high,5,8546.764444444445,3816.0,0.0,0.008888888888888889
pythia-1b,draw_1,very_high,6,7280.551111111111,4473.0,0.0,0.013333333333333334
pythia-1b,draw_1,very_high,7,325.9866666666667,11.0,0.17333333333333334,0.40444444444444444
pythia-1b,draw_1,very_high,8,664.7022222222222,38.0,0.12444444444444444,0.26666666666666666
pythia-1b,draw_1,very_high,9,489.0311111111111,22.0,0.13333333333333333,0.29777777777777775
pythia-1b,draw_1,very_high,10,6.177777777777778,0.0,0.5733333333333334,0.8577777777777778
pythia-1b,draw_1,very_high,11,0.09777777777777778,0.0,0.9244444444444444,1.0
pythia-1b,draw_1,very_high,12,0.057777777777777775,0.0,0.9555555555555556,1.0
pythia-1b,draw_1,very_high,13,0.05333333333333334,0.0,0.9511111111111111,1.0
pythia-1b,draw_1,very_high,14,0.03111111111111111,0.0,0.9688888888888889,1.0
pythia-1b,draw_1,very_high,15,0.022222222222222223,0.0,0.9866666666666667,1.0
pythia-1b,draw_1,control,0,15420.506666666666,11175.0,0.0,0.0
pythia-1b,draw_1,control,1,14093.324444444444,9593.0,0.0,0.0
pythia-1b,draw_1,control,2,13136.053333333333,8864.0,0.0,0.0
pythia-1b,draw_1,control,3,13169.164444444445,9138.0,0.0,0.0
pythia-1b,draw_1,control,4,7792.888888888889,4413.0,0.008888888888888889,0.017777777777777778
pythia-1b,draw_1,control,5,7571.96,4375.0,0.0044444444444444444,0.013333333333333334
pythia-1b,draw_1,control,6,7787.044444444445,3538.0,0.0044444444444444444,0.013333333333333334
pythia-1b,draw_1,control,7,313.0444444444444,17.0,0.16,0.3466666666666667
pythia-1b,draw_1,control,8,492.9244444444444,40.0,0.08888888888888889,0.25333333333333335
pythia-1b,draw_1,control,9,464.9555555555556,38.0,0.09777777777777778,0.24888888888888888
pythia-1b,draw_1,control,10,14.137777777777778,0.0,0.5644444444444444,0.8888888888888888
pythia-1b,draw_1,control,11,0.4533333333333333,0.0,0.9111111111111111,0.9955555555555555
pythia-1b,draw_1,control,12,0.035555555555555556,0.0,0.9688888888888889,1.0
pythia-1b,draw_1,control,13,0.08,0.0,0.9333333333333333,1.0
pythia-1b,draw_1,control,14,0.0044444444444444444,0.0,0.9955555555555555,1.0
pythia-1b,draw_1,control,15,0.013333333333333334,0.0,0.9866666666666667,1.0
pythia-1b,draw_2,low,0,26548.164444444443,27567.0,0.0,0.0
pythia-1b,draw_2,low,1,27417.49777777778,26854.0,0.0,0.0
pythia-1b,draw_2,low,2,25797.65777777778,25078.0,0.0,0.0
pythia-1b,draw_2,low,3,25893.897777777776,25417.0,0.0,0.0
pythia-1b,draw_2,low,4,19313.826666666668,17226.0,0.0,0.0
pythia-1b,draw_2,low,5,16655.382222222222,12830.0,0.0,0.0
pythia-1b,draw_2,low,6,17548.217777777776,15250.0,0.0,0.0
pythia-1b,draw_2,low,7,3610.168888888889,1056.0,0.0,0.02666666666666667
pythia-1b,draw_2,low,8,3052.5333333333333,787.0,0.013333333333333334,0.044444444444444446
pythia-1b,draw_2,low,9,3412.6044444444447,825.0,0.013333333333333334,0.057777777777777775
pythia-1b,draw_2,low,10,133.47555555555556,2.0,0.39111111111111113,0.6311111111111111
pythia-1b,draw_2,low,11,1.5244444444444445,0.0,0.8711111111111111,0.9822222222222222
pythia-1b,draw_2,low,12,0.52,0.0,0.8711111111111111,0.9777777777777777
pythia-1b,draw_2,low,13,1.1555555555555554,0.0,0.7511111111111111,0.9822222222222222
pythia-1b,draw_2,low,14,0.27111111111111114,0.0,0.9644444444444444,0.9911111111111112
pythia-1b,draw_2,low,15,0.16444444444444445,0.0,0.9777777777777777,0.9911111111111112
pythia-1b,draw_2,medium,0,21391.35111111111,21163.0,0.0,0.0
pythia-1b,draw_2,medium,1,21791.231111111112,21850.0,0.0,0.0
pythia-1b,draw_2,medium,2,20162.235555555555,19039.0,0.0,0.0
pythia-1b,draw_2,medium,3,20526.16,19470.0,0.0,0.0
pythia-1b,draw_2,medium,4,14410.386666666667,12333.0,0.0,0.0
pythia-1b,draw_2,medium,5,12706.791111111112,10439.0,0.0,0.0
pythia-1b,draw_2,medium,6,13285.004444444445,9508.0,0.0044444444444444444,0.0044444444444444444
pythia-1b,draw_2,medium,7,1694.0177777777778,266.0,0.022222222222222223,0.05333333333333334
pythia-1b,draw_2,medium,8,1762.7422222222222,344.0,0.017777777777777778,0.06666666666666667
pythia-1b,draw_2,medium,9,1678.32,338.0,0.022222222222222223,0.06666666666666667
pythia-1b,draw_2,medium,10,25.45777777777778,1.0,0.4888888888888889,0.7644444444444445
pythia-1b,draw_2,medium,11,0.29333333333333333,0.0,0.8533333333333334,0.9822222222222222
pythia-1b,draw_2,medium,12,0.1511111111111111,0.0,0.9066666666666666,0.9955555555555555
pythia-1b,draw_2,medium,13,0.28444444444444444,0.0,0.8488888888888889,0.9866666666666667
pythia-1b,draw_2,medium,14,0.09333333333333334,0.0,0.9511111111111111,0.9955555555555555
pythia-1b,draw_2,medium,15,0.03111111111111111,0.0,0.9777777777777777,1.0
pythia-1b,draw_2,high,0,17204.395555555555,14174.0,0.0,0.0
pythia-1b,draw_2,high,1,16155.942222222222,11684.0,0.0,0.0
pythia-1b,draw_2,high,2,15242.75111111111,10931.0,0.0,0.0
pythia-1b,draw_2,high,3,16112.36,12841.0,0.0,0.0
pythia-1b,draw_2,high,4,10744.817777777778,6098.0,0.0,0.0
pythia-1b,draw_2,high,5,11202.36,7073.0,0.0,0.0
pythia-1b,draw_2,high,6,11005.808888888889,6439.0,0.0,0.0
pythia-1b,draw_2,high,7,770.8844444444444,47.0,0.10222222222222223,0.22666666666666666
pythia-1b,draw_2,high,8,1081.4355555555555,128.0,0.06222222222222222,0.19111111111111112
pythia-1b,draw_2,high,9,947.1066666666667,102.0,0.07555555555555556,0.1688888888888889
pythia-1b,draw_2,high,10,11.795555555555556,0.0,0.5822222222222222,0.8177777777777778
pythia-1b,draw_2,high,11,0.17333333333333334,0.0,0.9022222222222223,0.9955555555555555
pythia-1b,draw_2,high,12,0.035555555555555556,0.0,0.9644444444444444,1.0
pythia-1b,draw_2,high,13,0.04888888888888889,0.0,0.96,1.0
pythia-1b,draw_2,high,14,0.0044444444444444444,0.0,0.9955555555555555,1.0
pythia-1b,draw_2,high,15,0.0,0.0,1.0,1.0
pythia-1b,draw_2,very_high,0,12802.431111111111,8678.0,0.0,0.0
pythia-1b,draw_2,very_high,1,11054.4,7690.0,0.0,0.0
pythia-1b,draw_2,very_high,2,10900.386666666667,6861.0,0.0,0.0
pythia-1b,draw_2,very_high,3,10509.715555555556,7146.0,0.0,0.0
pythia-1b,draw_2,very_high,4,6294.111111111111,2556.0,0.0,0.0
pythia-1b,draw_2,very_high,5,7274.555555555556,3154.0,0.0,0.0
pythia-1b,draw_2,very_high,6,7097.324444444444,3134.0,0.0044444444444444444,0.0044444444444444444
pythia-1b,draw_2,very_high,7,342.8222222222222,7.0,0.2088888888888889,0.39111111111111113
pythia-1b,draw_2,very_high,8,641.9955555555556,22.0,0.09777777777777778,0.26222222222222225
pythia-1b,draw_2,very_high,9,496.8222222222222,20.0,0.1111111111111111,0.26666666666666666
pythia-1b,draw_2,very_high,10,3.7111111111111112,0.0,0.6266666666666667,0.8711111111111111
pythia-1b,draw_2,very_high,11,0.08888888888888889,0.0,0.9288888888888889,1.0
pythia-1b,draw_2,very_high,12,0.022222222222222223,0.0,0.9777777777777777,1.0
pythia-1b,draw_2,very_high,13,0.02666666666666667,0.0,0.9733333333333334,1.0
pythia-1b,draw_2,very_high,14,0.017777777777777778,0.0,0.9911111111111112,1.0
pythia-1b,draw_2,very_high,15,0.017777777777777778,0.0,0.9911111111111112,1.0
pythia-1b,draw_2,control,0,14566.346666666666,11952.0,0.0,0.0
pythia-1b,draw_2,control,1,13874.373333333333,9723.0,0.0,0.0
pythia-1b,draw_2,control,2,14350.377777777778,10764.0,0.0,0.0
pythia-1b,draw_2,control,3,13939.915555555555,9851.0,0.0,0.0
pythia-1b,draw_2,control,4,8480.026666666667,3934.0,0.0,0.0044444444444444444
pythia-1b,draw_2,control,5,8408.577777777778,3994.0,0.0,0.008888888888888889
pythia-1b,draw_2,control,6,7942.0488888888885,4412.0,0.0,0.0044444444444444444
pythia-1b,draw_2,control,7,384.4577777777778,15.0,0.1288888888888889,0.3377777777777778
pythia-1b,draw_2,control,8,654.6888888888889,36.0,0.07555555555555556,0.24444444444444444
pythia-1b,draw_2,control,9,622.0933333333334,35.0,0.10222222222222223,0.28444444444444444
pythia-1b,draw_2,control,10,4.271111111111111,0.0,0.5555555555555556,0.8844444444444445
pythia-1b,draw_2,control,11,0.16444444444444445,0.0,0.8888888888888888,0.9955555555555555
pythia-1b,draw_2,control,12,0.035555555555555556,0.0,0.9733333333333334,1.0
pythia-1b,draw_2,control,13,0.08888888888888889,0.0,0.9377777777777778,0.9955555555555555
pythia-1b,draw_2,control,14,0.022222222222222223,0.0,0.9822222222222222,1.0
pythia-1b,draw_2,control,15,0.0044444444444444444,0.0,0.9955555555555555,1.0
pythia-1b,draw_3,low,0,25996.524444444443,27388.0,0.0,0.0
pythia-1b,draw_3,low,1,26924.63111111111,28535.0,0.0,0.0
pythia-1b,draw_3,low,2,25667.506666666668,27157.0,0.0,0.0
pythia-1b,draw_3,low,3,25537.893333333333,25516.0,0.0,0.0
pythia-1b,draw_3,low,4,18939.28,18913.0,0.0,0.0
pythia-1b,draw_3,low,5,16833.786666666667,15140.0,0.0,0.0
pythia-1b,draw_3,low,6,17140.071111111112,14438.0,0.0,0.0
pythia-1b,draw_3,low,7,2869.2355555555555,547.0,0.022222222222222223,0.057777777777777775
pythia-1b,draw_3,low,8,2340.391111111111,567.0,0.022222222222222223,0.044444444444444446
pythia-1b,draw_3,low,9,2860.4222222222224,905.0,0.022222222222222223,0.057777777777777775
pythia-1b,draw_3,low,10,96.00444444444445,2.0,0.36,0.6133333333333333
pythia-1b,draw_3,low,11,0.40444444444444444,0.0,0.8444444444444444,0.9822222222222222
pythia-1b,draw_3,low,12,1.0222222222222221,0.0,0.8088888888888889,0.9777777777777777
pythia-1b,draw_3,low,13,2.3066666666666666,0.0,0.7333333333333333,0.9644444444444444
pythia-1b,draw_3,low,14,0.28888888888888886,0.0,0.9422222222222222,0.9911111111111112
pythia-1b,draw_3,low,15,0.06666666666666667,0.0,0.9777777777777777,0.9911111111111112
pythia-1b,draw_3,medium,0,23576.164444444443,22815.0,0.0,0.0
pythia-1b,draw_3,medium,1,22339.573333333334,21640.0,0.0,0.0
pythia-1b,draw_3,medium,2,21730.862222222222,19854.0,0.0,0.0
pythia-1b,draw_3,medium,3,21757.608888888888,20074.0,0.0,0.0
pythia-1b,draw_3,medium,4,15272.92888888889,11977.0,0.0,0.0
pythia-1b,draw_3,medium,5,14368.648888888889,11398.0,0.0,0.0
pythia-1b,draw_3,medium,6,14920.435555555556,11854.0,0.0,0.0
pythia-1b,draw_3,medium,7,1651.6666666666667,319.0,0.008888888888888889,0.044444444444444446
pythia-1b,draw_3,medium,8,1905.0088888888888,401.0,0.017777777777777778,0.04
pythia-1b,draw_3,medium,9,2057.6,442.0,0.017777777777777778,0.07555555555555556
pythia-1b,draw_3,medium,10,24.253333333333334,1.0,0.48,0.7333333333333333
pythia-1b,draw_3,medium,11,1.12,0.0,0.8933333333333333,0.9955555555555555
pythia-1b,draw_3,medium,12,0.6666666666666666,0.0,0.9066666666666666,0.9955555555555555
pythia-1b,draw_3,medium,13,0.3244444444444444,0.0,0.8444444444444444,0.9866666666666667
pythia-1b,draw_3,medium,14,0.022222222222222223,0.0,0.9822222222222222,1.0
pythia-1b,draw_3,medium,15,0.0044444444444444444,0.0,0.9955555555555555,1.0
pythia-1b,draw_3,high,0,17002.04,13336.0,0.0,0.0
pythia-1b,draw_3,high,1,16286.724444444444,13946.0,0.0,0.0
pythia-1b,draw_3,high,2,14732.804444444444,10883.0,0.0,0.0
pythia-1b,draw_3,high,3,15541.155555555555,11108.0,0.0,0.0
pythia-1b,draw_3,high,4,9707.413333333334,4760.0,0.0,0.0
pythia-1b,draw_3,high,5,9417.506666666666,5258.0,0.0,0.0
pythia-1b,draw_3,high,6,10173.368888888888,5717.0,0.0,0.0
pythia-1b,draw_3,high,7,548.9422222222222,46.0,0.08888888888888889,0.2311111111111111
pythia-1b,draw_3,high,8,848.2622222222222,99.0,0.07111111111111111,0.18666666666666668
pythia-1b,draw_3,high,9,1055.8977777777777,87.0,0.07111111111111111,0.18222222222222223
pythia-1b,draw_3,high,10,13.52,0.0,0.5511111111111111,0.8355555555555556
pythia-1b,draw_3,high,11,0.2,0.0,0.9377777777777778,0.9955555555555555
pythia-1b,draw_3,high,12,0.07555555555555556,0.0,0.9244444444444444,1.0
pythia-1b,draw_3,high,13,0.09333333333333334,0.0,0.9155555555555556,1.0
pythia-1b,draw_3,high,14,0.03111111111111111,0.0,0.9866666666666667,1.0
pythia-1b,draw_3,high,15,0.03111111111111111,0.0,0.9866666666666667,0.9955555555555555
pythia-1b,draw_3,very_high,0,14078.297777777778,9526.0,0.0,0.0
pythia-1b,draw_3,very_high,1,11623.546666666667,7766.0,0.0,0.0
pythia-1b,draw_3,very_high,2,11402.333333333334,7738.0,0.0,0.0
pythia-1b,draw_3,very_high,3,10825.853333333333,6908.0,0.0,0.0044444444444444444
pythia-1b,draw_3,very_high,4,6106.56,2115.0,0.0,0.0044444444444444444
pythia-1b,draw_3,very_high,5,7036.346666666666,2387.0,0.0,0.0
pythia-1b,draw_3,very_high,6,6879.431111111111,2457.0,0.0,0.0
pythia-1b,draw_3,very_high,7,336.47555555555556,15.0,0.19111111111111112,0.35555555555555557
pythia-1b,draw_3,very_high,8,618.0177777777777,41.0,0.12,0.27555555555555555
pythia-1b,draw_3,very_high,9,659.4266666666666,34.0,0.13777777777777778,0.3111111111111111
pythia-1b,draw_3,very_high,10,5.848888888888889,0.0,0.6222222222222222,0.9066666666666666
pythia-1b,draw_3,very_high,11,0.07555555555555556,0.0,0.9333333333333333,1.0
pythia-1b,draw_3,very_high,12,0.03111111111111111,0.0,0.9688888888888889,1.0
pythia-1b,draw_3,very_high,13,0.07555555555555556,0.0,0.9511111111111111,0.9955555555555555
pythia-1b,draw_3,very_high,14,0.017777777777777778,0.0,0.9866666666666667,1.0
pythia-1b,draw_3,very_high,15,0.008888888888888889,0.0,0.9955555555555555,1.0
pythia-1b,draw_3,control,0,15228.653333333334,11349.0,0.0,0.0
pythia-1b,draw_3,control,1,14155.2,10472.0,0.0,0.0
pythia-1b,draw_3,control,2,13993.813333333334,8763.0,0.0,0.0
pythia-1b,draw_3,control,3,12800.986666666666,8928.0,0.0,0.0
pythia-1b,draw_3,control,4,8260.537777777778,3810.0,0.0,0.008888888888888889
pythia-1b,draw_3,control,5,8395.6,3858.0,0.0044444444444444444,0.0044444444444444444
pythia-1b,draw_3,control,6,6931.528888888889,3393.0,0.0044444444444444444,0.0044444444444444444
pythia-1b,draw_3,control,7,415.0755555555556,16.0,0.15555555555555556,0.3288888888888889
pythia-1b,draw_3,control,8,713.8488888888888,37.0,0.13333333333333333,0.27111111111111114
pythia-1b,draw_3,control,9,688.56,30.0,0.12444444444444444,0.27555555555555555
pythia-1b,draw_3,control,10,8.382222222222222,0.0,0.5466666666666666,0.88
pythia-1b,draw_3,control,11,0.14222222222222222,0.0,0.9155555555555556,0.9955555555555555
pythia-1b,draw_3,control,12,0.08,0.0,0.9466666666666667,0.9955555555555555
pythia-1b,draw_3,control,13,0.10666666666666667,0.0,0.9377777777777778,0.9955555555555555
pythia-1b,draw_3,control,14,0.09333333333333334,0.0,0.9777777777777777,0.9955555555555555
pythia-1b,draw_3,control,15,0.02666666666666667,0.0,0.9866666666666667,1.0
pythia-1.4b,draw_1,low,0,25902.81333333333,27528.0,0.0,0.0
pythia-1.4b,draw_1,low,1,26720.195555555554,28570.0,0.0,0.0
pythia-1.4b,draw_1,low,2,25886.115555555556,26164.0,0.0,0.0
pythia-1.4b,draw_1,low,3,24563.986666666668,24192.0,0.0,0.0
pythia-1.4b,draw_1,low,4,21656.746666666666,20582.0,0.0,0.0
pythia-1.4b,draw_1,low,5,16808.97333333333,13224.0,0.0,0.0
pythia-1.4b,draw_1,low,6,16956.33777777778,13704.0,0.0,0.0
pythia-1.4b,draw_1,low,7,15320.608888888888,12744.0,0.0,0.0
pythia-1.4b,draw_1,low,8,16481.56,14033.0,0.0,0.0
pythia-1.4b,draw_1,low,9,17178.88,15129.0,0.0,0.0
pythia-1.4b,draw_1,low,10,888.8088888888889,187.0,0.035555555555555556,0.09777777777777778
pythia-1.4b,draw_1,low,11,855.5155555555556,200.0,0.02666666666666667,0.10222222222222223
pythia-1.4b,draw_1,low,12,1095.9822222222222,215.0,0.013333333333333334,0.05333333333333334
pythia-1.4b,draw_1,low,13,193.97333333333333,18.0,0.1111111111111111,0.3288888888888889
pythia-1.4b,draw_1,low,14,107.32444444444444,6.0,0.12,0.43555555555555553
pythia-1.4b,draw_1,low,15,30.61777777777778,1.0,0.49777777777777776,0.7822222222222223
pythia-1.4b,draw_1,low,16,5.56,0.0,0.52,0.8533333333333334
pythia-1.4b,draw_1,low,17,7.511111111111111,1.0,0.4666666666666667,0.8266666666666667
pythia-1.4b,draw_1,low,18,11.053333333333333,1.0,0.3466666666666667,0.7422222222222222
pythia-1.4b,draw_1,low,19,21.56888888888889,4.0,0.14666666666666667,0.5244444444444445
pythia-1.4b,draw_1,low,20,32.897777777777776,10.0,0.035555555555555556,0.3111111111111111
pythia-1.4b,draw_1,low,21,21.20888888888889,6.0,0.07555555555555556,0.44
pythia-1.4b,draw_1,low,22,2.506666666666667,0.0,0.5822222222222222,0.9377777777777778
pythia-1.4b,draw_1,low,23,0.07111111111111111,0.0,0.9466666666666667,1.0
pythia-1.4b,draw_1,medium,0,23206.79111111111,22384.0,0.0,0.0
pythia-1.4b,draw_1,medium,1,24260.85777777778,24312.0,0.0,0.0
pythia-1.4b,draw_1,medium,2,22818.746666666666,21742.0,0.0,0.0
pythia-1.4b,draw_1,medium,3,21942.84888888889,20641.0,0.0,0.0
pythia-1.4b,draw_1,medium,4,19624.04888888889,18462.0,0.0,0.0
pythia-1.4b,draw_1,medium,5,14246.502222222221,12401.0,0.0,0.0
pythia-1.4b,draw_1,medium,6,15980.573333333334,14026.0,0.0,0.0
pythia-1.4b,draw_1,medium,7,12212.697777777777,8487.0,0.0,0.0
pythia-1.4b,draw_1,medium,8,13285.684444444445,10334.0,0.0,0.0
pythia-1.4b,draw_1,medium,9,14098.822222222223,10213.0,0.0,0.0
pythia-1.4b,draw_1,medium,10,542.7777777777778,53.0,0.04888888888888889,0.1511111111111111
pythia-1.4b,draw_1,medium,11,461.3644444444444,63.0,0.02666666666666667,0.10222222222222223
pythia-1.4b,draw_1,medium,12,506.0888888888889,72.0,0.03111111111111111,0.12444444444444444
pythia-1.4b,draw_1,medium,13,77.54666666666667,10.0,0.16,0.36444444444444446
pythia-1.4b,draw_1,medium,14,33.44444444444444,4.0,0.18666666666666668,0.5244444444444445
pythia-1.4b,draw_1,medium,15,3.848888888888889,0.0,0.6755555555555556,0.88
pythia-1.4b,draw_1,medium,16,1.2266666666666666,0.0,0.7511111111111111,0.9511111111111111
pythia-1.4b,draw_1,medium,17,1.0888888888888888,0.0,0.7511111111111111,0.96
pythia-1.4b,draw_1,medium,18,2.506666666666667,0.0,0.6711111111111111,0.9422222222222222
pythia-1.4b,draw_1,medium,19,3.5155555555555558,1.0,0.4311111111111111,0.8355555555555556
pythia-1.4b,draw_1,medium,20,5.773333333333333,2.0,0.23555555555555555,0.68
pythia-1.4b,draw_1,medium,21,4.377777777777778,1.0,0.3422222222222222,0.8133333333333334
pythia-1.4b,draw_1,medium,22,0.3688888888888889,0.0,0.8711111111111111,0.9866666666666667
pythia-1.4b,draw_1,medium,23,0.17777777777777778,0.0,0.9688888888888889,0.9911111111111112
pythia-1.4b,draw_1,high,0,20038.382222222222,18156.0,0.0,0.0
pythia-1.4b,draw_1,high,1,19440.413333333334,17159.0,0.0,0.0
pythia-1.4b,draw_1,high,2,19243.98222222222,17356.0,0.0,0.0
pythia-1.4b,draw_1,high,3,17949.782222222224,15764.0,0.0,0.0
pythia-1.4b,draw_1,high,4,14492.626666666667,11210.0,0.0,0.0
pythia-1.4b,draw_1,high,5,9946.284444444444,5780.0,0.0,0.0
pythia-1.4b,draw_1,high,6,11367.502222222221,7604.0,0.0,0.0
pythia-1.4b,draw_1,high,7,7604.413333333333,3692.0,0.0,0.0
pythia-1.4b,draw_1,high,8,7960.96,4267.0,0.0,0.0
pythia-1.4b,draw_1,high,9,6987.955555555555,3662.0,0.0,0.0
pythia-1.4b,draw_1,high,10,179.42222222222222,6.0,0.18666666666666668,0.4577777777777778
pythia-1.4b,draw_1,high,11,111.73777777777778,8.0,0.1688888888888889,0.40444444444444444
pythia-1.4b,draw_1,high,12,88.36444444444444,9.0,0.21333333333333335,0.37777777777777777
pythia-1.4b,draw_1,high,13,23.2,3.0,0.26222222222222225,0.5777777777777777
pythia-1.4b,draw_1,high,14,15.448888888888888,1.0,0.21333333333333335,0.7111111111111111
pythia-1.4b,draw_1,high,15,2.7333333333333334,0.0,0.7333333333333333,0.9422222222222222
pythia-1.4b,draw_1,high,16,0.39111111111111113,0.0,0.8666666666666667,0.9911111111111112
pythia-1.4b,draw_1,high,17,0.5111111111111111,0.0,0.8977777777777778,0.9911111111111112
pythia-1.4b,draw_1,high,18,1.04,0.0,0.8177777777777778,0.9866666666666667
pythia-1.4b,draw_1,high,19,0.9244444444444444,0.0,0.7155555555555555,0.9644444444444444
pythia-1.4b,draw_1,high,20,1.6444444444444444,0.0,0.5911111111111111,0.9288888888888889
pythia-1.4b,draw_1,high,21,1.3377777777777777,0.0,0.68,0.9466666666666667
pythia-1.4b,draw_1,high,22,0.04,0.0,0.9688888888888889,1.0
pythia-1.4b,draw_1,high,23,0.022222222222222223,0.0,0.9777777777777777,1.0
pythia-1.4b,draw_1,very_high,0,16633.955555555556,13755.0,0.0,0.0044444444444444444
pythia-1.4b,draw_1,very_high,1,15065.382222222222,10867.0,0.0,0.0
pythia-1.4b,draw_1,very_high,2,15588.586666666666,12568.0,0.0,0.0
pythia-1.4b,draw_1,very_high,3,14384.164444444445,11027.0,0.0,0.0
pythia-1.4b,draw_1,very_high,4,11637.76888888889,6944.0,0.0,0.0
pythia-1.4b,draw_1,very_high,5,7771.151111111111,3325.0,0.0,0.0
pythia-1.4b,draw_1,very_high,6,10265.368888888888,5287.0,0.0,0.0
pythia-1.4b,draw_1,very_high,7,6469.217777777778,2375.0,0.0,0.013333333333333334
pythia-1.4b,draw_1,very_high,8,7735.12,3013.0,0.008888888888888889,0.017777777777777778
pythia-1.4b,draw_1,very_high,9,5854.96,2475.0,0.008888888888888889,0.017777777777777778
pythia-1.4b,draw_1,very_high,10,49.306666666666665,1.0,0.4088888888888889,0.6888888888888889
pythia-1.4b,draw_1,very_high,11,33.79555555555555,1.0,0.4177777777777778,0.6933333333333334
pythia-1.4b,draw_1,very_high,12,18.92888888888889,2.0,0.35555555555555557,0.6666666666666666
pythia-1.4b,draw_1,very_high,13,7.222222222222222,1.0,0.4888888888888889,0.7688888888888888
pythia-1.4b,draw_1,very_high,14,6.453333333333333,1.0,0.43555555555555553,0.8133333333333334
pythia-1.4b,draw_1,very_high,15,1.1777777777777778,0.0,0.8488888888888889,0.96
pythia-1.4b,draw_1,very_high,16,0.5733333333333334,0.0,0.9333333333333333,0.9911111111111112
pythia-1.4b,draw_1,very_high,17,0.6444444444444445,0.0,0.9244444444444444,0.9866666666666667
pythia-1.4b,draw_1,very_high,18,0.8577777777777778,0.0,0.9288888888888889,0.9822222222222222
pythia-1.4b,draw_1,very_high,19,0.9822222222222222,0.0,0.8666666666666667,0.9688888888888889
pythia-1.4b,draw_1,very_high,20,1.2222222222222223,0.0,0.8,0.9688888888888889
pythia-1.4b,draw_1,very_high,21,1.1777777777777778,0.0,0.8755555555555555,0.9688888888888889
pythia-1.4b,draw_1,very_high,22,0.19555555555555557,0.0,0.9822222222222222,0.9911111111111112
pythia-1.4b,draw_1,very_high,23,0.1688888888888889,0.0,0.9866666666666667,0.9911111111111112
pythia-1.4b,draw_1,control,0,14314.24888888889,9867.0,0.0,0.0
pythia-1.4b,draw_1,control,1,13618.062222222223,9447.0,0.0,0.0
pythia-1.4b,draw_1,control,2,13785.684444444445,9875.0,0.0,0.0
pythia-1.4b,draw_1,control,3,12442.413333333334,7631.0,0.0,0.0
pythia-1.4b,draw_1,control,4,10010.546666666667,5885.0,0.0,0.0
pythia-1.4b,draw_1,control,5,6796.902222222222,2664.0,0.0,0.0044444444444444444
pythia-1.4b,draw_1,control,6,8862.915555555555,4320.0,0.0,0.0
pythia-1.4b,draw_1,control,7,5843.488888888889,1934.0,0.008888888888888889,0.017777777777777778
pythia-1.4b,draw_1,control,8,6330.44,2262.0,0.0044444444444444444,0.017777777777777778
pythia-1.4b,draw_1,control,9,5702.737777777777,2088.0,0.008888888888888889,0.022222222222222223
