model,kind,run_a,run_b,cos_positional_global,cos_actual_aggregated,cos_marginal_mass,cos_pos_17,cos_pos_18,cos_pos_19,cos_pos_20,cos_pos_21,n_shared_acdc_edges,shared_profile_cos_unweighted,shared_profile_cos_weighted,shared_profile_tv_unweighted,shared_profile_tv_weighted
pythia-160m,other,low/draw_3,high/draw_1,0.9759849905967712,0.981196939945221,0.98145991563797,0.941238284111023,0.9800451993942261,0.9797856211662292,0.9827237725257874,0.9762079119682312,1016,0.9457992315292358,0.9874852895736694,0.12805120646953583,0.051523029804229736
pythia-160m,other,low/draw_3,high/draw_2,0.9797145128250122,0.9836910963058472,0.9840246438980103,0.954497218132019,0.9776126146316528,0.9790958762168884,0.9834296703338623,0.9799401760101318,1037,0.9431168437004089,0.9863966703414917,0.1342165470123291,0.051559679210186005
pythia-160m,between,low/draw_3,high/draw_3,0.9760022163391113,0.9816471338272095,0.981963574886322,0.9520151615142822,0.9822092652320862,0.979626476764679,0.9812734127044678,0.9761144518852234,1062,0.9401624202728271,0.9862692356109619,0.13838258385658264,0.05422252416610718
pythia-160m,other,low/draw_3,very_high/draw_1,0.9612167477607727,0.9712456464767456,0.9717079401016235,0.9227643609046936,0.9689576029777527,0.9678593277931213,0.9713724851608276,0.9607729911804199,971,0.9413657784461975,0.9820407629013062,0.13588909804821014,0.06068304553627968
pythia-160m,other,low/draw_3,very_high/draw_2,0.9649065732955933,0.9722373485565186,0.972736656665802,0.9195576310157776,0.9755412936210632,0.9670805931091309,0.970869779586792,0.9650288224220276,951,0.9405715465545654,0.9838899374008179,0.13662126660346985,0.05813679099082947
pythia-160m,between,low/draw_3,very_high/draw_3,0.9616141319274902,0.9703325629234314,0.9708158373832703,0.9338876008987427,0.9720184206962585,0.9666286110877991,0.9695887565612793,0.9616183042526245,964,0.9351639151573181,0.9830353260040283,0.1429443359375,0.05918901413679123
pythia-160m,other,low/draw_3,control/draw_1,0.9747090935707092,0.9798989295959473,0.9801754951477051,0.9427967667579651,0.9753865599632263,0.9741379022598267,0.9700337052345276,0.9754189252853394,993,0.9362331032752991,0.982879638671875,0.14048729836940765,0.05657427757978439
pythia-160m,other,low/draw_3,control/draw_2,0.9753257632255554,0.9811528325080872,0.9813034534454346,0.9418928623199463,0.9752588868141174,0.9710906744003296,0.9686452150344849,0.9758712649345398,991,0.9393854737281799,0.9831192493438721,0.13785304129123688,0.05719960480928421
pythia-160m,between,low/draw_3,control/draw_3,0.9728050231933594,0.9794291853904724,0.9796367883682251,0.9311362504959106,0.977232038974762,0.9726301431655884,0.973383903503418,0.9730762243270874,984,0.9352014064788818,0.9836732149124146,0.1416977494955063,0.057102154940366745
pythia-160m,within,medium/draw_1,medium/draw_2,0.9952277541160583,0.9973973631858826,0.997478723526001,0.9826910495758057,0.9933615326881409,0.9941225051879883,0.9960368275642395,0.9953518509864807,1100,0.9456372261047363,0.9912742972373962,0.12221112102270126,0.04067812114953995
pythia-160m,within,medium/draw_1,medium/draw_3,0.9952293038368225,0.9967842102050781,0.9967842102050781,0.975156307220459,0.9914505481719971,0.9921521544456482,0.9957728385925293,0.9953662753105164,1089,0.9495195150375366,0.9911326766014099,0.12053322792053223,0.03881198167800903
pythia-160m,between,medium/draw_1,high/draw_1,0.991154670715332,0.9936603307723999,0.9934885501861572,0.9813323616981506,0.9888589978218079,0.9878830313682556,0.9937015175819397,0.9914146065711975,1015,0.9448856711387634,0.9904439449310303,0.1246677115559578,0.04284042865037918
pythia-160m,other,medium/draw_1,high/draw_2,0.9914916753768921,0.9937811493873596,0.9936882853507996,0.9770497679710388,0.98786860704422,0.9874724745750427,0.9928109049797058,0.9917055368423462,1033,0.9432356357574463,0.9891124367713928,0.12681785225868225,0.043329961597919464
pythia-160m,other,medium/draw_1,high/draw_3,0.9905542135238647,0.9935061931610107,0.9934275150299072,0.9794088006019592,0.9898960590362549,0.9877537488937378,0.9921427369117737,0.9907479286193848,1029,0.9466537237167358,0.9902291297912598,0.12531012296676636,0.0436914786696434
pythia-160m,between,medium/draw_1,very_high/draw_1,0.9756061434745789,0.9828187823295593,0.9829167723655701,0.964839518070221,0.9816632270812988,0.9772055149078369,0.986903190612793,0.9749957919120789,993,0.9333740472793579,0.9860929250717163,0.14192892611026764,0.049615420401096344
pythia-160m,other,medium/draw_1,very_high/draw_2,0.9778487086296082,0.9836977124214172,0.9838711619377136,0.958740234375,0.9840337634086609,0.9770995378494263,0.9846601486206055,0.9776802659034729,958,0.9430146813392639,0.9874020218849182,0.1309564858675003,0.04982445389032364
pythia-160m,other,medium/draw_1,very_high/draw_3,0.9772801995277405,0.9833245873451233,0.9834384918212891,0.9655465483665466,0.9821959733963013,0.9773788452148438,0.9841039776802063,0.9771637916564941,974,0.9342907071113586,0.9875453114509583,0.1426793336868286,0.04973075911402702
pythia-160m,between,medium/draw_1,control/draw_1,0.984289288520813,0.9886777400970459,0.988716185092926,0.9696263074874878,0.9861485362052917,0.9832454323768616,0.9863247275352478,0.984375536441803,1017,0.9328332543373108,0.9866243600845337,0.13959649205207825,0.050224870443344116
pythia-160m,other,medium/draw_1,control/draw_2,0.9865832328796387,0.9901558756828308,0.9899922609329224,0.9686660766601562,0.9856526255607605,0.9792826175689697,0.9843246340751648,0.9869053363800049,1008,0.9390355348587036,0.9867428541183472,0.13492931425571442,0.04856032878160477
pythia-160m,other,medium/draw_1,control/draw_3,0.984856903553009,0.9893605709075928,0.989237904548645,0.9656163454055786,0.985395610332489,0.9835403561592102,0.9883537888526917,0.9848102331161499,990,0.9327061176300049,0.9875904321670532,0.13952022790908813,0.04653220623731613
pythia-160m,within,medium/draw_2,medium/draw_3,0.9955092072486877,0.9975369572639465,0.9975461363792419,0.9772869348526001,0.9936708211898804,0.9915375113487244,0.9954385757446289,0.9957594275474548,1088,0.9490220546722412,0.9898905754089355,0.12093053013086319,0.042666852474212646
pythia-160m,other,medium/draw_2,high/draw_1,0.9859017133712769,0.9907519817352295,0.9906173348426819,0.9705697894096375,0.9887205958366394,0.9881073236465454,0.9924607276916504,0.9856132864952087,1030,0.9397789239883423,0.989259660243988,0.13032114505767822,0.04590539634227753
pythia-160m,between,medium/draw_2,high/draw_2,0.988723874092102,0.9922983050346375,0.9922606348991394,0.9776217937469482,0.9887248277664185,0.9894492030143738,0.9912615418434143,0.9886054396629333,1050,0.938213050365448,0.9880014061927795,0.13231946527957916,0.04633506387472153
pythia-160m,other,medium/draw_2,high/draw_3,0.9861453771591187,0.9908568263053894,0.9909695386886597,0.9787862300872803,0.9911099672317505,0.98934406042099,0.9907708168029785,0.9858455657958984,1062,0.9394369125366211,0.989084780216217,0.13437190651893616,0.04700803384184837
pythia-160m,other,medium/draw_2,very_high/draw_1,0.9719319343566895,0.9813174605369568,0.9814410209655762,0.9570738673210144,0.9787607789039612,0.9785264134407043,0.9845646023750305,0.9711804986000061,997,0.9313216805458069,0.9841561317443848,0.14423014223575592,0.05504164844751358
pythia-160m,between,medium/draw_2,very_high/draw_2,0.9747596383094788,0.9821208119392395,0.9823086261749268,0.9570168256759644,0.983427107334137,0.9773734211921692,0.9827719926834106,0.9743079543113708,972,0.9401123523712158,0.9859355688095093,0.13509830832481384,0.05310472100973129
pythia-160m,other,medium/draw_2,very_high/draw_3,0.9728992581367493,0.9811986684799194,0.9812414050102234,0.9629659056663513,0.982157289981842,0.9768660664558411,0.9818481802940369,0.9723015427589417,971,0.9296613335609436,0.9852961301803589,0.14586830139160156,0.05482208728790283
pythia-160m,other,medium/draw_2,control/draw_1,0.9846311807632446,0.9889037013053894,0.9891140460968018,0.966839075088501,0.9853789210319519,0.9824733138084412,0.9854953289031982,0.9847452640533447,1059,0.9368906617164612,0.9859360456466675,0.13887590169906616,0.05175530165433884
pythia-160m,between,medium/draw_2,control/draw_2,0.9848453402519226,0.9900438189506531,0.9900088310241699,0.972135603427887,0.9845215082168579,0.9799016118049622,0.9821867942810059,0.9852768182754517,1053,0.9396429061889648,0.9861915111541748,0.13673225045204163,0.05294591933488846
pythia-160m,other,medium/draw_2,control/draw_3,0.9835705161094666,0.9889281392097473,0.9888697862625122,0.9628254175186157,0.985253095626831,0.9826443195343018,0.9863957762718201,0.9835754036903381,1006,0.9310962557792664,0.9866899251937866,0.14355067908763885,0.04955769330263138
pythia-160m,other,medium/draw_3,high/draw_1,0.9862009286880493,0.9897468090057373,0.9897492527961731,0.9703174829483032,0.9901401400566101,0.9874280691146851,0.9915996193885803,0.9861778020858765,1005,0.9458112120628357,0.9894848465919495,0.12336169183254242,0.04437609761953354
pythia-160m,other,medium/draw_3,high/draw_2,0.9888325333595276,0.9914812445640564,0.9916110038757324,0.9704143404960632,0.9885886907577515,0.987101674079895,0.9902859330177307,0.9889724850654602,1039,0.9490107893943787,0.9892605543136597,0.12449703365564346,0.04429451748728752
pythia-160m,between,medium/draw_3,high/draw_3,0.9853439331054688,0.9894295930862427,0.9895263314247131,0.9706641435623169,0.9893670678138733,0.9851082563400269,0.9902822971343994,0.9852515459060669,1092,0.9449750185012817,0.9892212748527527,0.1289801299571991,0.04623403400182724
pythia-160m,other,medium/draw_3,very_high/draw_1,0.9716170430183411,0.9800389409065247,0.9801303744316101,0.9547224044799805,0.9802695512771606,0.9797322750091553,0.9836583137512207,0.9708146452903748,987,0.9414369463920593,0.9860987663269043,0.13512910902500153,0.05159594863653183
pythia-160m,other,medium/draw_3,very_high/draw_2,0.9723983407020569,0.9796835780143738,0.9799544215202332,0.9510749578475952,0.9831455945968628,0.9781440496444702,0.9816148281097412,0.9718769788742065,940,0.9453123807907104,0.9868570566177368,0.12963400781154633,0.05094648897647858
pythia-160m,between,medium/draw_3,very_high/draw_3,0.9716407060623169,0.9793441891670227,0.9793877601623535,0.9585170149803162,0.9821120500564575,0.9790763854980469,0.980387270450592,0.9712157845497131,980,0.9451658725738525,0.9879300594329834,0.13282489776611328,0.050768062472343445
pythia-160m,other,medium/draw_3,control/draw_1,0.9834976196289062,0.9878200888633728,0.9879820942878723,0.966894268989563,0.9868289232254028,0.9843931198120117,0.9842246174812317,0.9835692644119263,1002,0.9450415372848511,0.9877697825431824,0.1314505636692047,0.04982711002230644
pythia-160m,other,medium/draw_3,control/draw_2,0.9842311143875122,0.9888536334037781,0.9888986945152283,0.9604828357696533,0.9838447570800781,0.9828261733055115,0.9826423525810242,0.9844364523887634,1004,0.9486196041107178,0.9871962666511536,0.12750832736492157,0.0513068288564682
pythia-160m,between,medium/draw_3,control/draw_3,0.9823260307312012,0.9874983429908752,0.9875060319900513,0.9587041735649109,0.9865926504135132,0.9840702414512634,0.986190676689148,0.9821707606315613,999,0.9417154788970947,0.9883410334587097,0.13288073241710663,0.0466732494533062
pythia-160m,within,high/draw_1,high/draw_2,0.9944503903388977,0.9964993000030518,0.9965692162513733,0.9778579473495483,0.9899470806121826,0.9945572018623352,0.9950915575027466,0.9946095943450928,1042,0.9489690065383911,0.9902082085609436,0.12082049995660782,0.04102043807506561
pythia-160m,within,high/draw_1,high/draw_3,0.9959973692893982,0.9977307319641113,0.9976853728294373,0.9822818040847778,0.9881492853164673,0.993586003780365,0.9951289892196655,0.9962833523750305,998,0.9481083750724792,0.9906620979309082,0.12210176140069962,0.04096166044473648
pythia-160m,between,high/draw_1,very_high/draw_1,0.9863683581352234,0.9910249710083008,0.9912605285644531,0.9824938774108887,0.9873883128166199,0.988254725933075,0.9916225075721741,0.9862788915634155,968,0.9403770565986633,0.9873613119125366,0.12834061682224274,0.046411797404289246
pythia-160m,other,high/draw_1,very_high/draw_2,0.9885344505310059,0.9922617077827454,0.9924896359443665,0.9734655618667603,0.9866188168525696,0.9899749755859375,0.9912023544311523,0.9885437488555908,932,0.9472795128822327,0.9883673787117004,0.12338174134492874,0.045432403683662415
pythia-160m,other,high/draw_1,very_high/draw_3,0.9879827499389648,0.9920185804367065,0.9923048615455627,0.9763343930244446,0.9866665005683899,0.9910582304000854,0.9890498518943787,0.9879359602928162,951,0.9399595260620117,0.9877138733863831,0.12752877175807953,0.044937171041965485
pythia-160m,between,high/draw_1,control/draw_1,0.9869270324707031,0.9913621544837952,0.9915679097175598,0.9792342782020569,0.9875954389572144,0.9902564287185669,0.9915580153465271,0.9867501258850098,986,0.9376064538955688,0.9873072504997253,0.13032104074954987,0.04849880933761597
pythia-160m,other,high/draw_1,control/draw_2,0.9903088212013245,0.9929965138435364,0.9930949807167053,0.9755347371101379,0.9870749711990356,0.9886528849601746,0.987680196762085,0.9909142851829529,975,0.945126473903656,0.987934947013855,0.12471052259206772,0.04581437259912491
pythia-160m,other,high/draw_1,control/draw_3,0.9892301559448242,0.9927731156349182,0.9929664731025696,0.9805234670639038,0.9893167614936829,0.9890749454498291,0.9936512112617493,0.9891912341117859,965,0.9413124322891235,0.9885940551757812,0.12630890309810638,0.043610140681266785
pythia-160m,within,high/draw_2,high/draw_3,0.9947561621665955,0.9969000816345215,0.9969348311424255,0.9758785963058472,0.9919732809066772,0.9932010769844055,0.9957011342048645,0.9948842525482178,1040,0.9478830099105835,0.9899322986602783,0.12310556322336197,0.04186084866523743
pythia-160m,other,high/draw_2,very_high/draw_1,0.9881855845451355,0.9928510189056396,0.9928593635559082,0.9648547172546387,0.9849916100502014,0.9873087406158447,0.9923836588859558,0.9881846904754639,978,0.9444136023521423,0.9864924550056458,0.12449312210083008,0.04685186967253685
pythia-160m,between,high/draw_2,very_high/draw_2,0.9895452260971069,0.9934517741203308,0.9935061931610107,0.9642956256866455,0.9862109422683716,0.9867319464683533,0.9926368594169617,0.9896357655525208,989,0.9449966549873352,0.9872714877128601,0.12484075874090195,0.04662146791815758
pythia-160m,other,high/draw_2,very_high/draw_3,0.9892174005508423,0.9932836890220642,0.9932328462600708,0.9646276235580444,0.9892043471336365,0.9888056516647339,0.9912845492362976,0.9892263412475586,977,0.9409577250480652,0.9865252375602722,0.12966302037239075,0.04722847789525986
pythia-160m,other,high/draw_2,control/draw_1,0.991604208946228,0.9946854114532471,0.9947161674499512,0.9700044989585876,0.9895992279052734,0.9890536665916443,0.9914355874061584,0.9918391108512878,1024,0.944593071937561,0.9872598648071289,0.12679828703403473,0.04893705993890762
pythia-160m,between,high/draw_2,control/draw_2,0.9928109645843506,0.9951640367507935,0.9951611757278442,0.9744343757629395,0.9880543947219849,0.9867891669273376,0.9906050562858582,0.9933496117591858,997,0.9422414898872375,0.9878906607627869,0.12750670313835144,0.045519426465034485
pythia-160m,other,high/draw_2,control/draw_3,0.9919877648353577,0.99476158618927,0.9946585893630981,0.9731602072715759,0.987667441368103,0.9873569011688232,0.9918680787086487,0.9923152923583984,979,0.9404624104499817,0.988313615322113,0.12784665822982788,0.0450591966509819
pythia-160m,other,high/draw_3,very_high/draw_1,0.9876824617385864,0.9921756386756897,0.9922502040863037,0.9714959263801575,0.9842554926872253,0.9875088930130005,0.9924305081367493,0.9876232147216797,987,0.9417900443077087,0.9877127408981323,0.13092955946922302,0.04637761786580086
pythia-160m,other,high/draw_3,very_high/draw_2,0.9897648692131042,0.9934395551681519,0.9934738278388977,0.9731972813606262,0.9874545931816101,0.987804651260376,0.9931004643440247,0.9897089004516602,958,0.9422563314437866,0.9883140921592712,0.1298854798078537,0.04630303010344505
pythia-160m,between,high/draw_3,very_high/draw_3,0.9894187450408936,0.9931870698928833,0.9931488633155823,0.9750095009803772,0.9881041049957275,0.9875391125679016,0.9915027618408203,0.9894456267356873,963,0.94491046667099,0.9886487722396851,0.1272643804550171,0.045162491500377655
pythia-160m,other,high/draw_3,control/draw_1,0.9888548254966736,0.9924697875976562,0.992572009563446,0.9763860702514648,0.9878078103065491,0.98826664686203,0.9917577505111694,0.988772451877594,1004,0.9379580020904541,0.987847089767456,0.13372518122196198,0.047110818326473236
pythia-160m,other,high/draw_3,control/draw_2,0.9923015236854553,0.9941793084144592,0.9942692518234253,0.9799976944923401,0.987472414970398,0.9856916666030884,0.9898748397827148,0.9928861856460571,988,0.9474192261695862,0.9879544377326965,0.1261235922574997,0.046529196202754974
pythia-160m,between,high/draw_3,control/draw_3,0.9913803339004517,0.9938998818397522,0.9938884377479553,0.972411572933197,0.9871059656143188,0.9876048564910889,0.9921828508377075,0.9915921688079834,979,0.9419664740562439,0.9893909692764282,0.1300084888935089,0.04267589747905731
pythia-160m,within,very_high/draw_1,very_high/draw_2,0.9941414594650269,0.9966233968734741,0.9967262744903564,0.9768347144126892,0.9910561442375183,0.9889266490936279,0.9940342307090759,0.9944221377372742,999,0.9461858868598938,0.9894234538078308,0.12269285321235657,0.044226065278053284
pythia-160m,within,very_high/draw_1,very_high/draw_3,0.9942925572395325,0.9965813159942627,0.9966683387756348,0.9804474115371704,0.9890130162239075,0.991360604763031,0.9945793747901917,0.9946612119674683,973,0.9485810399055481,0.9901386499404907,0.11771837621927261,0.042364250868558884
pythia-160m,between,very_high/draw_1,control/draw_1,0.9865682721138,0.9914872646331787,0.9917002320289612,0.9710680246353149,0.9887736439704895,0.9885117411613464,0.9918349981307983,0.9863333106040955,991,0.9420096278190613,0.9893954396247864,0.12475870549678802,0.04539649188518524
pythia-160m,other,very_high/draw_1,control/draw_2,0.9869737029075623,0.991157591342926,0.9913643598556519,0.9704121947288513,0.9853694438934326,0.9883983135223389,0.9920583963394165,0.9867905378341675,995,0.9387908577919006,0.9868022203445435,0.13046641647815704,0.04606960341334343
pythia-160m,other,very_high/draw_1,control/draw_3,0.9888951182365417,0.9923239946365356,0.9926705956459045,0.9719349145889282,0.987334132194519,0.9863183498382568,0.9927771091461182,0.9888253211975098,974,0.9414951205253601,0.9879563450813293,0.1263977289199829,0.04369347542524338
pythia-160m,within,very_high/draw_2,very_high/draw_3,0.9954720735549927,0.9975113868713379,0.9975515007972717,0.983056902885437,0.988158643245697,0.9925072193145752,0.9943065643310547,0.9958295822143555,944,0.9485082030296326,0.9906061887741089,0.120253786444664,0.04260145500302315
pythia-160m,other,very_high/draw_2,control/draw_1,0.9889479279518127,0.9925159811973572,0.9928387403488159,0.9680496454238892,0.9870312213897705,0.9892169833183289,0.9919537305831909,0.9888558387756348,988,0.9384426474571228,0.988821804523468,0.12997257709503174,0.04632174223661423
pythia-160m,between,very_high/draw_2,control/draw_2,0.9906104207038879,0.9931424260139465,0.9934782981872559,0.9708415865898132,0.9872282147407532,0.9884299039840698,0.9894216060638428,0.9910500049591064,968,0.9430952668190002,0.9874206781387329,0.1253303438425064,0.0458686426281929
pythia-160m,other,very_high/draw_2,control/draw_3,0.9902524352073669,0.9928287863731384,0.9931650757789612,0.9633870124816895,0.9885127544403076,0.9875285029411316,0.9915485382080078,0.9904103875160217,967,0.9438847303390503,0.988402247428894,0.12585313618183136,0.04509254917502403
pythia-160m,other,very_high/draw_3,control/draw_1,0.9886016249656677,0.991953432559967,0.9922887682914734,0.9732949733734131,0.9867581725120544,0.9899259209632874,0.9910283088684082,0.988618016242981,983,0.9418545961380005,0.9888136386871338,0.12469751387834549,0.04440191388130188
pythia-160m,other,very_high/draw_3,control/draw_2,0.9890644550323486,0.9920517802238464,0.9924152493476868,0.971904993057251,0.9842664003372192,0.9893344640731812,0.9896429181098938,0.9894940257072449,978,0.93870609998703,0.9874472618103027,0.13207288086414337,0.04858086258172989
pythia-160m,between,very_high/draw_3,control/draw_3,0.9901701807975769,0.9924736618995667,0.9928072690963745,0.967372477054596,0.9859620928764343,0.9870625138282776,0.9911526441574097,0.9904952645301819,973,0.9445952773094177,0.9890093803405762,0.12359002977609634,0.043148286640644073
pythia-160m,within,control/draw_1,control/draw_2,0.9950156211853027,0.9977235794067383,0.9977591633796692,0.9794487953186035,0.9912534952163696,0.9919804334640503,0.9918546080589294,0.9955182075500488,1057,0.9443835616111755,0.987884521484375,0.1223704069852829,0.04694711044430733
pythia-160m,within,control/draw_1,control/draw_3,0.9958471059799194,0.9974644184112549,0.9975433945655823,0.9775455594062805,0.9909308552742004,0.9928238391876221,0.9946679472923279,0.9961293935775757,1007,0.9454278945922852,0.9894652366638184,0.11961454153060913,0.041464947164058685
pythia-160m,within,control/draw_2,control/draw_3,0.995558500289917,0.9973540902137756,0.997462272644043,0.9747498631477356,0.9901461601257324,0.9916159510612488,0.9910014867782593,0.9960448145866394,989,0.9452589154243469,0.9886115789413452,0.12210167199373245,0.04420941323041916
pythia-410m,within,low/draw_1,low/draw_2,0.9961845278739929,0.998375415802002,0.9983863830566406,0.9953619241714478,0.99663907289505,0.9965243339538574,0.9974311590194702,0.9960870146751404,2592,0.9639231562614441,0.993177056312561,0.08975783735513687,0.034859783947467804
pythia-410m,within,low/draw_1,low/draw_3,0.996160626411438,0.9984126091003418,0.9984788298606873,0.9946541786193848,0.9971300959587097,0.9972104430198669,0.9973639249801636,0.9959812760353088,2496,0.9627931118011475,0.9921098947525024,0.09145240485668182,0.03680284321308136
pythia-410m,between,low/draw_1,medium/draw_1,0.9925139546394348,0.9959323406219482,0.9960331320762634,0.9823423027992249,0.993240475654602,0.9940655827522278,0.9963430166244507,0.9921218156814575,2352,0.9609028100967407,0.991452157497406,0.09905217587947845,0.0410773903131485
pythia-410m,other,low/draw_1,medium/draw_2,0.9913431406021118,0.9954291582107544,0.9955937266349792,0.9876589775085449,0.9941550493240356,0.9940354824066162,0.9954292178153992,0.990821897983551,2392,0.9600328207015991,0.991091251373291,0.09852997213602066,0.04167978838086128
pythia-410m,other,low/draw_1,medium/draw_3,0.9915280938148499,0.9954349994659424,0.9956178069114685,0.9902467131614685,0.9939044117927551,0.9939321279525757,0.9959996342658997,0.9908328652381897,2444,0.9572882056236267,0.9910290241241455,0.1023901179432869,0.04183610528707504
pythia-410m,between,low/draw_1,high/draw_1,0.9761995077133179,0.9853689670562744,0.9859763383865356,0.9665261507034302,0.9817473888397217,0.9856125712394714,0.9881357550621033,0.9744038581848145,2225,0.9538792371749878,0.9876729249954224,0.11204662173986435,0.0513848215341568
pythia-410m,other,low/draw_1,high/draw_2,0.9749773144721985,0.9851837754249573,0.9858714938163757,0.9628974795341492,0.9814743399620056,0.9834712743759155,0.989335834980011,0.973105251789093,2214,0.954666018486023,0.987106204032898,0.11253702640533447,0.05367506295442581
pythia-410m,other,low/draw_1,high/draw_3,0.9752048850059509,0.9852171540260315,0.9859865307807922,0.9678747653961182,0.981439471244812,0.9856489300727844,0.9880564212799072,0.9733449816703796,2178,0.9562103748321533,0.986914873123169,0.11011441051959991,0.05186794698238373
pythia-410m,between,low/draw_1,very_high/draw_1,0.9393131732940674,0.9649468660354614,0.9660972356796265,0.9282218813896179,0.9671404957771301,0.9697160720825195,0.9782495498657227,0.9329703450202942,2069,0.9485764503479004,0.9820576906204224,0.1255928874015808,0.06857632100582123
pythia-410m,other,low/draw_1,very_high/draw_2,0.9406439065933228,0.9657068252563477,0.966821014881134,0.9255847930908203,0.9680536985397339,0.9703874588012695,0.9788172841072083,0.9346747398376465,2135,0.9475920796394348,0.9820592403411865,0.1256660670042038,0.0677826777100563
pythia-410m,other,low/draw_1,very_high/draw_3,0.9275999665260315,0.9603198766708374,0.9617475271224976,0.9242594838142395,0.9651829600334167,0.9715509414672852,0.9791392683982849,0.918955385684967,2081,0.9451590180397034,0.9813584685325623,0.12941567599773407,0.07141008973121643
pythia-410m,between,low/draw_1,control/draw_1,0.9552306532859802,0.9738205671310425,0.9748093485832214,0.9625407457351685,0.9725258350372314,0.975753903388977,0.9825266003608704,0.9505826830863953,2135,0.9484070539474487,0.9842749238014221,0.12138180434703827,0.06203632429242134
pythia-410m,other,low/draw_1,control/draw_2,0.9551957845687866,0.9737315773963928,0.9746413826942444,0.9569655060768127,0.9704868793487549,0.9724414944648743,0.9759393930435181,0.952796995639801,2129,0.9490318298339844,0.9827122688293457,0.12466143816709518,0.06590162217617035
pythia-410m,other,low/draw_1,control/draw_3,0.9508265852928162,0.9716875553131104,0.9728999137878418,0.9587867856025696,0.9752965569496155,0.9735264778137207,0.9799461960792542,0.9459683299064636,2179,0.9488655924797058,0.9847144484519958,0.12455279380083084,0.06109554320573807
pythia-410m,within,low/draw_2,low/draw_3,0.9956113696098328,0.9984093904495239,0.9983519911766052,0.9939990043640137,0.9968874454498291,0.9973741769790649,0.9971963763237,0.995512068271637,2470,0.964198112487793,0.9919847846031189,0.09106805920600891,0.03840707242488861
pythia-410m,other,low/draw_2,medium/draw_1,0.9922289252281189,0.9960420727729797,0.9961814880371094,0.9835458993911743,0.9925472140312195,0.993160605430603,0.9954591393470764,0.9921113848686218,2316,0.9596139192581177,0.9904541373252869,0.10067746043205261,0.04385048896074295
pythia-410m,between,low/draw_2,medium/draw_2,0.9917237758636475,0.9954977631568909,0.995707631111145,0.9883655309677124,0.9942875504493713,0.9941447973251343,0.9950517416000366,0.9912273287773132,2336,0.9595605731010437,0.9913603663444519,0.10083914548158646,0.040994636714458466
pythia-410m,other,low/draw_2,medium/draw_3,0.9915329217910767,0.9955242276191711,0.9957340359687805,0.9896247386932373,0.9922198057174683,0.9937650561332703,0.9957141876220703,0.9910094738006592,2395,0.9581888318061829,0.9908502101898193,0.10065268725156784,0.04170386493206024
pythia-410m,other,low/draw_2,high/draw_1,0.975019633769989,0.9851862788200378,0.9858395457267761,0.9684880375862122,0.9807161688804626,0.9845303297042847,0.9864973425865173,0.9734321236610413,2198,0.9520178437232971,0.9869663119316101,0.11430665850639343,0.05404839664697647
pythia-410m,between,low/draw_2,high/draw_2,0.9731128811836243,0.9844783544540405,0.9852526783943176,0.9647472500801086,0.980440080165863,0.9815483689308167,0.9878643155097961,0.971268355846405,2227,0.9510300159454346,0.9855961799621582,0.11694633215665817,0.05658034607768059
pythia-410m,other,low/draw_2,high/draw_3,0.9739788174629211,0.9847893118858337,0.9855937957763672,0.9698445200920105,0.9799015522003174,0.9850369691848755,0.9866140484809875,0.9722633361816406,2181,0.9560544490814209,0.9869276285171509,0.11052875965833664,0.05235674977302551
pythia-410m,other,low/draw_2,very_high/draw_1,0.938376247882843,0.9648100137710571,0.9660444259643555,0.9322799444198608,0.967400312423706,0.9670100808143616,0.977310299873352,0.9319196343421936,2025,0.9464014768600464,0.9827015995979309,0.12757499516010284,0.06731870025396347
pythia-410m,between,low/draw_2,very_high/draw_2,0.939032793045044,0.9652643203735352,0.9663931727409363,0.9291515946388245,0.9682300090789795,0.9689315557479858,0.9776191711425781,0.9326691031455994,2114,0.9436194896697998,0.9820577502250671,0.1315310150384903,0.06838589161634445
pythia-410m,other,low/draw_2,very_high/draw_3,0.9263604283332825,0.9601958394050598,0.9616782665252686,0.9278867840766907,0.9656268358230591,0.9690772891044617,0.9780068397521973,0.9174371957778931,2082,0.9434971213340759,0.9814088344573975,0.13181917369365692,0.07094009220600128
pythia-410m,other,low/draw_2,control/draw_1,0.9532442092895508,0.9731103181838989,0.9740542769432068,0.9639192223548889,0.9715963006019592,0.9742742776870728,0.9809449911117554,0.9483222961425781,2107,0.9489317536354065,0.9835801124572754,0.12415207177400589,0.06411463767290115
pythia-410m,between,low/draw_2,control/draw_2,0.9525055289268494,0.9725300669670105,0.9734412431716919,0.9580854177474976,0.9685797095298767,0.9708794355392456,0.9732767343521118,0.9502686858177185,2132,0.9472776651382446,0.9823586940765381,0.12647949159145355,0.06634554266929626
pythia-410m,other,low/draw_2,control/draw_3,0.9494637846946716,0.9710485935211182,0.9723700881004333,0.9599748253822327,0.9746801257133484,0.9723544716835022,0.9773358106613159,0.9448052644729614,2154,0.9454402923583984,0.9842766523361206,0.1286201775074005,0.06313088536262512
pythia-410m,other,low/draw_3,medium/draw_1,0.9917981028556824,0.9953789710998535,0.9955824017524719,0.9825639724731445,0.9920052886009216,0.9937251806259155,0.9955620765686035,0.9913978576660156,2397,0.9608181118965149,0.9905270338058472,0.09854823350906372,0.04142461344599724
