method,model,band,draw,size_multiplier,n_edges,n_edges_acdc_ref,total_edges,size_fraction,n_edges_method,n_edges_acdc,n_intersection,n_union,jaccard,recall_in_acdc,recall_in_method,dice
eap_ig,pythia-160m,high,draw_1,0.3,408,1360,11467,0.035580361036016396,408,1360,325,1443,0.22522522522522523,0.23897058823529413,0.7965686274509803,0.36764705882352944
eap_ig,pythia-160m,high,draw_1,0.5,680,1360,11467,0.05930060172669399,680,1360,473,1567,0.30185067007019784,0.3477941176470588,0.6955882352941176,0.46372549019607845
eap_ig,pythia-160m,high,draw_1,0.75,1020,1360,11467,0.08895090259004099,1020,1360,641,1739,0.36860264519838987,0.4713235294117647,0.6284313725490196,0.5386554621848739
eap_ig,pythia-160m,high,draw_1,1.0,1360,1360,11467,0.11860120345338798,1360,1360,775,1945,0.39845758354755784,0.5698529411764706,0.5698529411764706,0.5698529411764706
eap_ig,pythia-160m,high,draw_1,1.5,2040,1360,11467,0.17790180518008197,2040,1360,984,2416,0.40728476821192056,0.7235294117647059,0.4823529411764706,0.5788235294117647
eap_ig,pythia-160m,high,draw_1,2.0,2720,1360,11467,0.23720240690677596,2720,1360,1099,2981,0.36866823213686684,0.8080882352941177,0.40404411764705883,0.5387254901960784
eap_ig,pythia-160m,high,draw_1,3.0,4080,1360,11467,0.35580361036016395,4080,1360,1230,4210,0.2921615201900237,0.9044117647058824,0.3014705882352941,0.4522058823529412
eap_ig,pythia-160m,high,draw_1,5.0,6800,1360,11467,0.5930060172669399,6800,1360,1331,6829,0.19490408551764535,0.9786764705882353,0.19573529411764706,0.32622549019607844
eap_ig,pythia-160m,very_high,draw_1,0.1,136,1358,11467,0.011860120345338798,136,1358,127,1367,0.09290416971470374,0.093519882179676,0.9338235294117647,0.17001338688085676
eap_ig,pythia-160m,very_high,draw_1,0.2,272,1358,11467,0.023720240690677595,272,1358,238,1392,0.17097701149425287,0.17525773195876287,0.875,0.2920245398773006
eap_ig,pythia-160m,very_high,draw_1,0.3,407,1358,11467,0.035493154268771254,407,1358,327,1438,0.22739916550764952,0.24079528718703977,0.8034398034398035,0.3705382436260623
eap_ig,pythia-160m,very_high,draw_1,0.5,679,1358,11467,0.059213394959448856,679,1358,473,1564,0.3024296675191816,0.3483063328424153,0.6966126656848306,0.4644084437898871
eap_ig,pythia-160m,very_high,draw_1,0.75,1018,1358,11467,0.08877648905555072,1018,1358,643,1733,0.3710328909405655,0.4734904270986745,0.6316306483300589,0.5412457912457912
eap_ig,pythia-160m,very_high,draw_1,1.0,1358,1358,11467,0.11842678991889771,1358,1358,799,1917,0.41679707876890976,0.5883652430044183,0.5883652430044183,0.5883652430044183
eap_ig,pythia-160m,very_high,draw_1,1.5,2037,1358,11467,0.17764018487834657,2037,1358,988,2407,0.41046946406314916,0.727540500736377,0.485027000490918,0.5820324005891017
eap_ig,pythia-160m,very_high,draw_1,2.0,2716,1358,11467,0.23685357983779542,2716,1358,1111,2963,0.37495781302733716,0.8181148748159057,0.40905743740795286,0.5454099165439371
eap_ig,pythia-160m,very_high,draw_1,3.0,4074,1358,11467,0.35528036975669314,4074,1358,1243,4189,0.29672952972069705,0.9153166421207658,0.30510554737358864,0.4576583210603829
eap_ig,pythia-160m,very_high,draw_1,5.0,6790,1358,11467,0.5921339495944885,6790,1358,1327,6821,0.1945462542149245,0.9771723122238586,0.19543446244477172,0.32572410407461955
eap_ig,pythia-160m,control,draw_1,0.1,139,1392,11467,0.012121740647074213,139,1392,130,1401,0.092790863668808,0.09339080459770115,0.935251798561151,0.1698236446766819
eap_ig,pythia-160m,control,draw_1,0.2,278,1392,11467,0.024243481294148425,278,1392,248,1422,0.17440225035161744,0.1781609195402299,0.8920863309352518,0.2970059880239521
eap_ig,pythia-160m,control,draw_1,0.3,418,1392,11467,0.03645242870846778,418,1392,346,1464,0.23633879781420766,0.24856321839080459,0.8277511961722488,0.38232044198895027
eap_ig,pythia-160m,control,draw_1,0.5,696,1392,11467,0.060695910002616205,696,1392,512,1576,0.3248730964467005,0.367816091954023,0.735632183908046,0.4904214559386973
eap_ig,pythia-160m,control,draw_1,0.75,1044,1392,11467,0.0910438650039243,1044,1392,673,1763,0.3817356778218945,0.4834770114942529,0.6446360153256705,0.5525451559934319
eap_ig,pythia-160m,control,draw_1,1.0,1392,1392,11467,0.12139182000523241,1392,1392,827,1957,0.4225855901890649,0.5941091954022989,0.5941091954022989,0.5941091954022989
eap_ig,pythia-160m,control,draw_1,1.5,2088,1392,11467,0.1820877300078486,2088,1392,1024,2456,0.4169381107491857,0.735632183908046,0.4904214559386973,0.5885057471264368
eap_ig,pythia-160m,control,draw_1,2.0,2784,1392,11467,0.24278364001046482,2784,1392,1131,3045,0.37142857142857144,0.8125,0.40625,0.5416666666666666
eap_ig,pythia-160m,control,draw_1,3.0,4176,1392,11467,0.3641754600156972,4176,1392,1273,4295,0.29639115250291037,0.9145114942528736,0.30483716475095785,0.4572557471264368
eap_ig,pythia-160m,control,draw_1,5.0,6960,1392,11467,0.606959100026162,6960,1392,1361,6991,0.19467887283650406,0.9777298850574713,0.19554597701149426,0.32590996168582376
eap_ig,pythia-410m,low,draw_1,0.1,396,3957,80581,0.004914309824896688,396,3957,347,4006,0.08662006989515726,0.0876926964872378,0.8762626262626263,0.15943027796921663
eap_ig,pythia-410m,low,draw_1,0.2,791,3957,80581,0.009816209776498183,791,3957,636,4112,0.1546692607003891,0.1607278241091736,0.8040455120101138,0.2679022746419545
eap_ig,pythia-410m,low,draw_1,0.3,1187,3957,80581,0.01473051960139487,1187,3957,892,4252,0.20978363123236124,0.22542330048016174,0.7514743049705139,0.3468118195956454
eap_ig,pythia-410m,low,draw_1,0.5,1978,3957,80581,0.024546729377893053,1978,3957,1262,4673,0.27006205863471006,0.3189284811726055,0.6380182002022244,0.425273799494524
eap_ig,pythia-410m,low,draw_1,0.75,2968,3957,80581,0.03683250394013477,2968,3957,1670,5255,0.31779257849666986,0.42203689663886784,0.5626684636118598,0.48231046931407945
eap_ig,pythia-410m,low,draw_1,1.0,3957,3957,80581,0.0491058686290813,3957,3957,1970,5944,0.3314266487213997,0.49785190801111956,0.49785190801111956,0.49785190801111956
eap_ig,pythia-410m,low,draw_1,1.5,5936,3957,80581,0.07366500788026954,5936,3957,2477,7416,0.334007551240561,0.625979277230225,0.4172843665768194,0.5007581117962195
eap_ig,pythia-410m,low,draw_1,2.0,7914,3957,80581,0.0982117372581626,7914,3957,2821,9050,0.3117127071823204,0.7129138236037402,0.3564569118018701,0.47527588240249347
eap_ig,pythia-410m,low,draw_1,3.0,11871,3957,80581,0.14731760588724388,11871,3957,3268,12560,0.26019108280254777,0.8258781905483953,0.27529273018279843,0.41293909527419764
eap_ig,pythia-410m,low,draw_1,5.0,19785,3957,80581,0.24552934314540648,19785,3957,3624,20118,0.18013719057560393,0.9158453373768006,0.18316906747536013,0.30528177912560023
eap_ig,pythia-410m,medium,draw_1,0.1,381,3809,80581,0.004728161725468783,381,3809,310,3880,0.07989690721649484,0.08138619060120766,0.8136482939632546,0.14797136038186157
eap_ig,pythia-410m,medium,draw_1,0.2,762,3809,80581,0.009456323450937566,762,3809,582,3989,0.14590122837803962,0.15279600945129956,0.7637795275590551,0.25464887333187486
eap_ig,pythia-410m,medium,draw_1,0.3,1143,3809,80581,0.01418448517640635,1143,3809,794,4158,0.19095719095719096,0.20845366237857704,0.694663167104112,0.32067851373182554
eap_ig,pythia-410m,medium,draw_1,0.5,1904,3809,80581,0.02362839875404872,1904,3809,1160,4553,0.25477707006369427,0.30454187450774484,0.6092436974789915,0.40609137055837563
eap_ig,pythia-410m,medium,draw_1,0.75,2857,3809,80581,0.03545500800436827,2857,3809,1549,5117,0.30271643541137383,0.40666841690732475,0.5421771088554428,0.46474647464746477
eap_ig,pythia-410m,medium,draw_1,1.0,3809,3809,80581,0.04726920738139263,3809,3809,1872,5746,0.3257918552036199,0.49146757679180886,0.49146757679180886,0.49146757679180886
eap_ig,pythia-410m,medium,draw_1,1.5,5714,3809,80581,0.07091001600873655,5714,3809,2352,7171,0.3279877283502998,0.617484904174324,0.41162058102905147,0.49396198676887537
eap_ig,pythia-410m,medium,draw_1,2.0,7618,3809,80581,0.09453841476278527,7618,3809,2703,8724,0.3098349381017882,0.7096350748227881,0.35481753741139405,0.47309004988185877
eap_ig,pythia-410m,medium,draw_1,3.0,11427,3809,80581,0.14180762214417791,11427,3809,3104,12132,0.25585229146060007,0.8149120504069309,0.27163735013564366,0.40745602520346547
eap_ig,pythia-410m,medium,draw_1,5.0,19045,3809,80581,0.23634603690696318,19045,3809,3494,19360,0.18047520661157024,0.9173011289052244,0.1834602257810449,0.3057670429684082
eap_ig,pythia-410m,high,draw_1,0.1,348,3480,80581,0.004318635906727392,348,3480,302,3526,0.08564946114577425,0.0867816091954023,0.867816091954023,0.15778474399164055
eap_ig,pythia-410m,high,draw_1,0.2,696,3480,80581,0.008637271813454785,696,3480,540,3636,0.1485148514851485,0.15517241379310345,0.7758620689655172,0.25862068965517243
eap_ig,pythia-410m,high,draw_1,0.3,1044,3480,80581,0.012955907720182177,1044,3480,752,3772,0.19936373276776245,0.2160919540229885,0.7203065134099617,0.33244916003536695
eap_ig,pythia-410m,high,draw_1,0.5,1740,3480,80581,0.02159317953363696,1740,3480,1093,4127,0.2648412890719651,0.31408045977011495,0.6281609195402299,0.41877394636015325
eap_ig,pythia-410m,high,draw_1,0.75,2610,3480,80581,0.032389769300455444,2610,3480,1417,4673,0.303231328910764,0.40718390804597704,0.542911877394636,0.46535303776683085
eap_ig,pythia-410m,high,draw_1,1.0,3480,3480,80581,0.04318635906727392,3480,3480,1693,5267,0.3214353521928992,0.48649425287356324,0.48649425287356324,0.48649425287356324
eap_ig,pythia-410m,high,draw_1,1.5,5220,3480,80581,0.06477953860091089,5220,3480,2140,6560,0.32621951219512196,0.6149425287356322,0.4099616858237548,0.49195402298850577
eap_ig,pythia-410m,high,draw_1,2.0,6960,3480,80581,0.08637271813454785,6960,3480,2426,8014,0.30272023958073374,0.6971264367816092,0.3485632183908046,0.4647509578544061
eap_ig,pythia-410m,high,draw_1,3.0,10440,3480,80581,0.12955907720182178,10440,3480,2821,11099,0.2541670420758627,0.8106321839080459,0.27021072796934864,0.40531609195402296
eap_ig,pythia-410m,high,draw_1,5.0,17400,3480,80581,0.2159317953363696,17400,3480,3170,17710,0.1789949181253529,0.9109195402298851,0.182183908045977,0.303639846743295
eap_ig,pythia-410m,very_high,draw_1,0.1,313,3131,80581,0.0038842903413956143,313,3131,260,3184,0.08165829145728644,0.0830405621207282,0.8306709265175719,0.15098722415795587
eap_ig,pythia-410m,very_high,draw_1,0.2,626,3131,80581,0.007768580682791229,626,3131,465,3292,0.14125151883353584,0.1485148514851485,0.7428115015974441,0.24753792919882886
eap_ig,pythia-410m,very_high,draw_1,0.3,939,3131,80581,0.011652871024186844,939,3131,640,3430,0.18658892128279883,0.20440753752794635,0.6815761448349308,0.3144963144963145
eap_ig,pythia-410m,very_high,draw_1,0.5,1566,3131,80581,0.019433861580273267,1566,3131,942,3755,0.2508655126498003,0.30086234429894604,0.6015325670498084,0.4011070896316798
eap_ig,pythia-410m,very_high,draw_1,0.75,2348,3131,80581,0.029138382497114704,2348,3131,1248,4231,0.2949657291420468,0.3985946981794954,0.5315161839863713,0.4555575835006388
eap_ig,pythia-410m,very_high,draw_1,1.0,3131,3131,80581,0.038855313287251336,3131,3131,1494,4768,0.31333892617449666,0.47716384541679974,0.47716384541679974,0.47716384541679974
eap_ig,pythia-410m,very_high,draw_1,1.5,4696,3131,80581,0.05827676499422941,4696,3131,1852,5975,0.3099581589958159,0.5915043117214948,0.39437819420783643,0.47323367829308804
eap_ig,pythia-410m,very_high,draw_1,2.0,6262,3131,80581,0.07771062657450267,6262,3131,2102,7291,0.2883006446303662,0.6713510060683487,0.33567550303417437,0.4475673373788992
eap_ig,pythia-410m,very_high,draw_1,3.0,9393,3131,80581,0.11656593986175401,9393,3131,2445,10079,0.24258358964182955,0.7809006707122325,0.26030022357074417,0.39045033535611623
eap_ig,pythia-410m,very_high,draw_1,5.0,15655,3131,80581,0.19427656643625668,15655,3131,2822,15964,0.17677273866198948,0.9013094857872884,0.1802618971574577,0.3004364952624295
eap_ig,pythia-410m,control,draw_1,0.1,342,3425,80581,0.00424417666695623,342,3425,279,3488,0.07998853211009174,0.08145985401459854,0.8157894736842105,0.14812848420493763
eap_ig,pythia-410m,control,draw_1,0.2,685,3425,80581,0.008500763207207655,685,3425,503,3607,0.1394510673690047,0.14686131386861315,0.7343065693430657,0.24476885644768856
eap_ig,pythia-410m,control,draw_1,0.3,1028,3425,80581,0.012757349747459078,1028,3425,694,3759,0.18462357009843045,0.20262773722627736,0.6750972762645915,0.31169997754322926
eap_ig,pythia-410m,control,draw_1,0.5,1712,3425,80581,0.02124570308137154,1712,3425,1030,4107,0.2507913318724129,0.3007299270072993,0.6016355140186916,0.4010122639672961
eap_ig,pythia-410m,control,draw_1,0.75,2569,3425,80581,0.0318809644953525,2569,3425,1379,4615,0.29880823401950163,0.40262773722627737,0.5367847411444142,0.4601267934601268
eap_ig,pythia-410m,control,draw_1,1.0,3425,3425,80581,0.04250381603603827,3425,3425,1643,5207,0.31553677741501823,0.4797080291970803,0.4797080291970803,0.4797080291970803
eap_ig,pythia-410m,control,draw_1,1.5,5138,3425,80581,0.063761928990705,5138,3425,2078,6485,0.32043176561295295,0.6067153284671533,0.4044375243285325,0.4853439215228308
eap_ig,pythia-410m,control,draw_1,2.0,6850,3425,80581,0.08500763207207654,6850,3425,2368,7907,0.2994814721133173,0.6913868613138686,0.3456934306569343,0.46092457420924576
eap_ig,pythia-410m,control,draw_1,3.0,10275,3425,80581,0.12751144810811482,10275,3425,2756,10944,0.25182748538011696,0.8046715328467153,0.26822384428223844,0.40233576642335767
eap_ig,pythia-410m,control,draw_1,5.0,17125,3425,80581,0.21251908018019136,17125,3425,3103,17447,0.1778529260044707,0.9059854014598541,0.1811970802919708,0.30199513381995136
eap_ig,pythia-1b,low,draw_1,0.1,97,972,10009,0.009691277849935058,97,972,82,987,0.08308004052684904,0.08436213991769548,0.845360824742268,0.15341440598690365
eap_ig,pythia-1b,low,draw_1,0.2,194,972,10009,0.019382555699870116,194,972,152,1014,0.14990138067061143,0.15637860082304528,0.7835051546391752,0.2607204116638079
eap_ig,pythia-1b,low,draw_1,0.3,292,972,10009,0.02917374363073234,292,972,219,1045,0.20956937799043063,0.22530864197530864,0.75,0.34651898734177217
eap_ig,pythia-1b,low,draw_1,0.5,486,972,10009,0.04855629933060246,486,972,329,1129,0.2914083259521701,0.338477366255144,0.676954732510288,0.4513031550068587
eap_ig,pythia-1b,low,draw_1,0.75,729,972,10009,0.07283444899590369,729,972,441,1260,0.35,0.4537037037037037,0.6049382716049383,0.5185185185185185
eap_ig,pythia-1b,low,draw_1,1.0,972,972,10009,0.09711259866120492,972,972,540,1404,0.38461538461538464,0.5555555555555556,0.5555555555555556,0.5555555555555556
eap_ig,pythia-1b,low,draw_1,1.5,1458,972,10009,0.14566889799180738,1458,972,675,1755,0.38461538461538464,0.6944444444444444,0.46296296296296297,0.5555555555555556
eap_ig,pythia-1b,low,draw_1,2.0,1944,972,10009,0.19422519732240984,1944,972,753,2163,0.34812760055478503,0.7746913580246914,0.3873456790123457,0.5164609053497943
eap_ig,pythia-1b,low,draw_1,3.0,2916,972,10009,0.29133779598361476,2916,972,849,3039,0.2793682132280355,0.8734567901234568,0.2911522633744856,0.4367283950617284
eap_ig,pythia-1b,low,draw_1,5.0,4860,972,10009,0.4855629933060246,4860,972,935,4897,0.1909332244231162,0.9619341563786008,0.19238683127572018,0.32064471879286693
eap_ig,pythia-1b,medium,draw_1,0.1,90,904,10009,0.0089919072834449,90,904,75,919,0.08161044613710555,0.08296460176991151,0.8333333333333334,0.15090543259557343
eap_ig,pythia-1b,medium,draw_1,0.2,181,904,10009,0.018083724647816966,181,904,142,943,0.15058324496288442,0.1570796460176991,0.7845303867403315,0.26175115207373273
eap_ig,pythia-1b,medium,draw_1,0.3,271,904,10009,0.027075631931261866,271,904,203,972,0.2088477366255144,0.2245575221238938,0.7490774907749077,0.345531914893617
eap_ig,pythia-1b,medium,draw_1,0.5,452,904,10009,0.04515935657907883,452,904,296,1060,0.2792452830188679,0.3274336283185841,0.6548672566371682,0.4365781710914454
eap_ig,pythia-1b,medium,draw_1,0.75,678,904,10009,0.06773903486861825,678,904,396,1186,0.33389544688026984,0.43805309734513276,0.584070796460177,0.5006321112515802
eap_ig,pythia-1b,medium,draw_1,1.0,904,904,10009,0.09031871315815766,904,904,472,1336,0.3532934131736527,0.5221238938053098,0.5221238938053098,0.5221238938053098
eap_ig,pythia-1b,medium,draw_1,1.5,1356,904,10009,0.1354780697372365,1356,904,601,1659,0.3622664255575648,0.6648230088495575,0.44321533923303835,0.531858407079646
eap_ig,pythia-1b,medium,draw_1,2.0,1808,904,10009,0.18063742631631532,1808,904,677,2035,0.3326781326781327,0.7488938053097345,0.37444690265486724,0.49926253687315636
eap_ig,pythia-1b,medium,draw_1,3.0,2712,904,10009,0.270956139474473,2712,904,772,2844,0.2714486638537271,0.8539823008849557,0.28466076696165193,0.4269911504424779
eap_ig,pythia-1b,medium,draw_1,5.0,4520,904,10009,0.4515935657907883,4520,904,860,4564,0.18843120070113936,0.9513274336283186,0.1902654867256637,0.31710914454277284
eap_ig,pythia-1b,high,draw_1,0.1,100,1002,10009,0.009991008092716556,100,1002,91,1011,0.09000989119683482,0.09081836327345309,0.91,0.16515426497277677
eap_ig,pythia-1b,high,draw_1,0.2,200,1002,10009,0.01998201618543311,200,1002,173,1029,0.16812439261418854,0.17265469061876249,0.865,0.2878535773710483
eap_ig,pythia-1b,high,draw_1,0.3,301,1002,10009,0.03007293435907683,301,1002,240,1063,0.2257761053621825,0.23952095808383234,0.7973421926910299,0.3683806600153492
eap_ig,pythia-1b,high,draw_1,0.5,501,1002,10009,0.05005495054450994,501,1002,340,1163,0.292347377472055,0.3393213572854291,0.6786427145708582,0.4524284763805722
eap_ig,pythia-1b,high,draw_1,0.75,752,1002,10009,0.0751323808572285,752,1002,453,1301,0.3481936971560338,0.45209580838323354,0.6023936170212766,0.5165336374002281
eap_ig,pythia-1b,high,draw_1,1.0,1002,1002,10009,0.10010990108901988,1002,1002,537,1467,0.3660531697341513,0.5359281437125748,0.5359281437125748,0.5359281437125748
eap_ig,pythia-1b,high,draw_1,1.5,1503,1002,10009,0.15016485163352983,1503,1002,673,1832,0.3673580786026201,0.6716566866267465,0.447771124417831,0.5373253493013972
eap_ig,pythia-1b,high,draw_1,2.0,2004,1002,10009,0.20021980217803975,2004,1002,764,2242,0.3407671721677074,0.7624750499001997,0.3812375249500998,0.5083166999334664
eap_ig,pythia-1b,high,draw_1,3.0,3006,1002,10009,0.30032970326705966,3006,1002,871,3137,0.27765380937201145,0.8692614770459082,0.2897538256819694,0.4346307385229541
eap_ig,pythia-1b,high,draw_1,5.0,5010,1002,10009,0.5005495054450995,5010,1002,959,5053,0.18978824460716406,0.9570858283433133,0.19141716566866268,0.3190286094477711
eap_ig,pythia-1b,very_high,draw_1,0.1,82,817,10009,0.008192626636027576,82,817,68,831,0.08182912154031288,0.0832313341493268,0.8292682926829268,0.15127919911012236
eap_ig,pythia-1b,very_high,draw_1,0.2,163,817,10009,0.016285343191127986,163,817,134,846,0.15839243498817968,0.16401468788249693,0.8220858895705522,0.27346938775510204
eap_ig,pythia-1b,very_high,draw_1,0.3,245,817,10009,0.02447796982715556,245,817,188,874,0.2151029748283753,0.23011015911872704,0.7673469387755102,0.3540489642184557
eap_ig,pythia-1b,very_high,draw_1,0.5,408,817,10009,0.040763313018283544,408,817,271,954,0.2840670859538784,0.3317013463892289,0.6642156862745098,0.4424489795918367
eap_ig,pythia-1b,very_high,draw_1,0.75,613,817,10009,0.06124487960835248,613,817,362,1068,0.3389513108614232,0.4430844553243574,0.5905383360522023,0.5062937062937063
eap_ig,pythia-1b,very_high,draw_1,1.0,817,817,10009,0.08162653611749425,817,817,430,1204,0.35714285714285715,0.5263157894736842,0.5263157894736842,0.5263157894736842
eap_ig,pythia-1b,very_high,draw_1,1.5,1226,817,10009,0.12248975921670496,1226,817,536,1507,0.35567352355673526,0.6560587515299877,0.4371941272430669,0.5247185511502692
eap_ig,pythia-1b,very_high,draw_1,2.0,1634,817,10009,0.1632530722349885,1634,817,614,1837,0.3342406096897115,0.7515299877600979,0.37576499388004897,0.5010199918400653
eap_ig,pythia-1b,very_high,draw_1,3.0,2451,817,10009,0.24487960835248276,2451,817,693,2575,0.269126213592233,0.8482252141982864,0.2827417380660955,0.4241126070991432
eap_ig,pythia-1b,very_high,draw_1,5.0,4085,817,10009,0.40813268058747126,4085,817,771,4131,0.18663761801016704,0.9436964504283966,0.1887392900856793,0.31456548347613217
eap_ig,pythia-1b,control,draw_1,0.1,93,928,10009,0.009291637526226396,93,928,80,941,0.08501594048884166,0.08620689655172414,0.8602150537634409,0.15670910871694418
eap_ig,pythia-1b,control,draw_1,0.2,186,928,10009,0.018583275052452792,186,928,152,962,0.158004158004158,0.16379310344827586,0.8172043010752689,0.27289048473967686
eap_ig,pythia-1b,control,draw_1,0.3,278,928,10009,0.027775002497752024,278,928,206,1000,0.206,0.22198275862068967,0.7410071942446043,0.3416252072968491
eap_ig,pythia-1b,control,draw_1,0.5,464,928,10009,0.046358277550204816,464,928,303,1089,0.27823691460055094,0.3265086206896552,0.6530172413793104,0.4353448275862069
eap_ig,pythia-1b,control,draw_1,0.75,696,928,10009,0.06953741632530723,696,928,407,1217,0.33442892358258014,0.4385775862068966,0.5847701149425287,0.5012315270935961
eap_ig,pythia-1b,control,draw_1,1.0,928,928,10009,0.09271655510040963,928,928,492,1364,0.36070381231671556,0.5301724137931034,0.5301724137931034,0.5301724137931034
eap_ig,pythia-1b,control,draw_1,1.5,1392,928,10009,0.13907483265061446,1392,928,610,1710,0.3567251461988304,0.6573275862068966,0.4382183908045977,0.5258620689655172
eap_ig,pythia-1b,control,draw_1,2.0,1856,928,10009,0.18543311020081926,1856,928,701,2083,0.33653384541526643,0.7553879310344828,0.3776939655172414,0.5035919540229885
eap_ig,pythia-1b,control,draw_1,3.0,2784,928,10009,0.2781496653012289,2784,928,801,2911,0.27516317416695296,0.8631465517241379,0.28771551724137934,0.43157327586206895
eap_ig,pythia-1b,control,draw_1,5.0,4640,928,10009,0.4635827755020482,4640,928,876,4692,0.1867007672634271,0.9439655172413793,0.18879310344827585,0.3146551724137931
eap_ig,pythia-1.4b,low,draw_1,0.1,251,2507,80581,0.0031148781970936077,251,2507,203,2555,0.07945205479452055,0.08097327483047467,0.8087649402390438,0.14720812182741116
eap_ig,pythia-1.4b,low,draw_1,0.2,501,2507,80581,0.006217346520892022,501,2507,365,2643,0.1381006432084752,0.1455923414439569,0.7285429141716567,0.24268617021276595
eap_ig,pythia-1.4b,low,draw_1,0.3,752,2507,80581,0.00933222471798563,752,2507,486,2773,0.17526144969347277,0.19385719984044675,0.6462765957446809,0.2982509972384167
eap_ig,pythia-1.4b,low,draw_1,0.5,1254,2507,80581,0.015561981112172845,1254,2507,703,3058,0.22988881621975146,0.28041483845233345,0.5606060606060606,0.37383674554639723
eap_ig,pythia-1.4b,low,draw_1,0.75,1880,2507,80581,0.023330561794964073,1880,2507,929,3458,0.2686524002313476,0.3705624252094136,0.49414893617021277,0.4235240483245954
eap_ig,pythia-1.4b,low,draw_1,1.0,2507,2507,80581,0.031111552351050495,2507,2507,1103,3911,0.2820250575300435,0.4399680893498205,0.4399680893498205,0.4399680893498205
eap_ig,pythia-1.4b,low,draw_1,1.5,3760,2507,80581,0.04666112358992815,3760,2507,1382,4885,0.282906857727738,0.5512564818508177,0.3675531914893617,0.44104037019307485
eap_ig,pythia-1.4b,low,draw_1,2.0,5014,2507,80581,0.06222310470210099,5014,2507,1554,5967,0.2604323780794369,0.6198643797367371,0.30993218986836857,0.4132429198244914
eap_ig,pythia-1.4b,low,draw_1,3.0,7521,2507,80581,0.09333465705315148,7521,2507,1800,8228,0.2187651920272241,0.7179896290386917,0.23932987634623054,0.35899481451934584
eap_ig,pythia-1.4b,low,draw_1,5.0,12535,2507,80581,0.1555577617552525,12535,2507,2137,12905,0.16559473072452538,0.8524132429198245,0.1704826485839649,0.2841377476399415
eap_ig,pythia-1.4b,medium,draw_1,0.1,255,2551,80581,0.0031645176902743823,255,2551,211,2595,0.08131021194605009,0.08271266170129361,0.8274509803921568,0.150392017106201
eap_ig,pythia-1.4b,medium,draw_1,0.2,510,2551,80581,0.006329035380548765,510,2551,367,2694,0.13622865627319972,0.14386515092120736,0.7196078431372549,0.23979091800065339
eap_ig,pythia-1.4b,medium,draw_1,0.3,765,2551,80581,0.009493553070823148,765,2551,492,2824,0.17422096317280453,0.1928655429243434,0.6431372549019608,0.29674306393244876
eap_ig,pythia-1.4b,medium,draw_1,0.5,1276,2551,80581,0.015834998324667105,1276,2551,723,3104,0.23292525773195877,0.2834182673461388,0.5666144200626959,0.377841651424092
eap_ig,pythia-1.4b,medium,draw_1,0.75,1913,2551,80581,0.023740087613705465,1913,2551,929,3535,0.2628005657708628,0.36417091336730695,0.4856246732880293,0.41621863799283154
eap_ig,pythia-1.4b,medium,draw_1,1.0,2551,2551,80581,0.03165758677603902,2551,2551,1100,4002,0.2748625687156422,0.43120344962759705,0.43120344962759705,0.43120344962759705
eap_ig,pythia-1.4b,medium,draw_1,1.5,3826,2551,80581,0.04748017522741093,3826,2551,1360,5017,0.2710783336655372,0.5331242649941199,0.35546262415054886,0.4265328524384507
eap_ig,pythia-1.4b,medium,draw_1,2.0,5102,2551,80581,0.06331517355207804,5102,2551,1547,6106,0.25335735342286275,0.6064288514308115,0.30321442571540574,0.4042859009538743
eap_ig,pythia-1.4b,medium,draw_1,3.0,7653,2551,80581,0.09497276032811705,7653,2551,1822,8382,0.21737055595323312,0.7142297138377107,0.2380765712792369,0.35711485691885536
eap_ig,pythia-1.4b,medium,draw_1,5.0,12755,2551,80581,0.15828793388019508,12755,2551,2130,13176,0.1616575591985428,0.8349666797334379,0.16699333594668758,0.27832222657781264
eap_ig,pythia-1.4b,high,draw_1,0.1,216,2162,80581,0.0026805326317618297,216,2162,175,2203,0.07943713118474807,0.08094357076780759,0.8101851851851852,0.1471825063078217
eap_ig,pythia-1.4b,high,draw_1,0.2,432,2162,80581,0.005361065263523659,432,2162,316,2278,0.13871817383669885,0.1461609620721554,0.7314814814814815,0.243639167309175
eap_ig,pythia-1.4b,high,draw_1,0.3,649,2162,80581,0.008054007768580684,649,2162,420,2391,0.17565872020075282,0.1942645698427382,0.6471494607087828,0.29882604055496265
eap_ig,pythia-1.4b,high,draw_1,0.5,1081,2162,80581,0.013415073032104343,1081,2162,609,2634,0.23120728929384965,0.2816836262719704,0.5633672525439408,0.3755781683626272
eap_ig,pythia-1.4b,high,draw_1,0.75,1622,2162,80581,0.020128814484804112,1622,2162,791,2993,0.26428332776478447,0.3658649398704903,0.4876695437731196,0.41807610993657507
eap_ig,pythia-1.4b,high,draw_1,1.0,2162,2162,80581,0.026830146064208686,2162,2162,943,3381,0.2789115646258503,0.43617021276595747,0.43617021276595747,0.43617021276595747
eap_ig,pythia-1.4b,high,draw_1,1.5,3243,2162,80581,0.040245219096313026,3243,2162,1160,4245,0.27326266195524146,0.5365402405180388,0.3576934936786926,0.42923219241443106
eap_ig,pythia-1.4b,high,draw_1,2.0,4324,2162,80581,0.05366029212841737,4324,2162,1324,5162,0.256489732661759,0.6123959296947271,0.30619796484736356,0.40826395312981806
eap_ig,pythia-1.4b,high,draw_1,3.0,6486,2162,80581,0.08049043819262605,6486,2162,1549,7099,0.218199746443161,0.7164662349676225,0.23882207832254085,0.35823311748381126
