model,train_band,draw,test_band,same_band,base_accuracy,base_top5_accuracy,base_top10_accuracy,base_mean_correct_prob,circuit_accuracy,circuit_top5_accuracy,circuit_top10_accuracy,circuit_mean_correct_prob,circuit_kl_div,train_rank,test_rank,freq_distance,retention_ratio
pythia-1b,medium,draw_2,high,False,1.0,1.0,1.0,0.6756125281751156,0.9377777777777778,0.9822222222222222,0.9866666666666667,0.6040950689325594,0.443813294172287,2.0,3.0,1.0,0.9377777777777778
pythia-1b,medium,draw_2,very_high,False,0.9911111111111112,1.0,1.0,0.6167628332641389,0.9111111111111111,0.9911111111111112,1.0,0.5546189770806167,0.477254182100296,2.0,4.0,2.0,0.9192825112107622
pythia-1b,medium,draw_2,control,False,0.9955555555555555,1.0,1.0,0.6253951636287901,0.9333333333333333,0.9911111111111112,0.9955555555555555,0.5709895052212394,0.5230810046195984,2.0,,,0.9375
pythia-1b,medium,draw_3,low,False,0.9777777777777777,0.9911111111111112,1.0,0.6642585176891751,0.9066666666666666,0.9688888888888889,0.9822222222222222,0.43451987932193437,0.7395058274269104,2.0,1.0,1.0,0.9272727272727272
pythia-1b,medium,draw_3,medium,True,0.9955555555555555,1.0,1.0,0.6768700501653884,0.9288888888888889,0.9866666666666667,0.9866666666666667,0.531962511018436,0.5699511170387268,2.0,2.0,0.0,0.9330357142857143
pythia-1b,medium,draw_3,high,False,0.9866666666666667,0.9955555555555555,1.0,0.6723688594996929,0.9466666666666667,0.9777777777777777,0.9866666666666667,0.5854457196634677,0.48719701170921326,2.0,3.0,1.0,0.9594594594594594
pythia-1b,medium,draw_3,very_high,False,0.9955555555555555,1.0,1.0,0.5803758086305526,0.9066666666666666,0.9733333333333334,0.9955555555555555,0.5124387298338116,0.5545259714126587,2.0,4.0,2.0,0.9107142857142857
pythia-1b,medium,draw_3,control,False,0.9866666666666667,1.0,1.0,0.6365445213350984,0.9466666666666667,0.9955555555555555,0.9955555555555555,0.5513355628235472,0.5069529414176941,2.0,,,0.9594594594594594
pythia-1b,high,draw_1,low,False,0.9733333333333334,0.9911111111111112,1.0,0.6486520578339696,0.8577777777777778,0.96,0.9733333333333334,0.37666923601025093,0.706065833568573,3.0,1.0,2.0,0.8812785388127853
pythia-1b,high,draw_1,medium,False,0.9955555555555555,0.9955555555555555,0.9955555555555555,0.7119618662158609,0.9244444444444444,0.9777777777777777,0.9866666666666667,0.4882897846110993,0.5364776849746704,3.0,2.0,1.0,0.9285714285714286
pythia-1b,high,draw_1,high,True,0.9822222222222222,1.0,1.0,0.6321504560361306,0.9155555555555556,0.9866666666666667,0.9911111111111112,0.49966870501016575,0.5099473595619202,3.0,3.0,0.0,0.9321266968325792
pythia-1b,high,draw_1,very_high,False,0.9866666666666667,1.0,1.0,0.5815671476225058,0.9377777777777778,0.9866666666666667,0.9911111111111112,0.5162776874362801,0.4579238295555115,3.0,4.0,1.0,0.9504504504504505
pythia-1b,high,draw_1,control,False,0.9866666666666667,1.0,1.0,0.6104180916895469,0.9288888888888889,0.9822222222222222,0.9911111111111112,0.5147836812223411,0.5043467879295349,3.0,,,0.9414414414414414
pythia-1b,high,draw_2,low,False,0.9777777777777777,0.9911111111111112,0.9955555555555555,0.6964178396290582,0.8755555555555555,0.9866666666666667,0.9911111111111112,0.3062950029149134,1.007656216621399,3.0,1.0,2.0,0.8954545454545455
pythia-1b,high,draw_2,medium,False,0.9777777777777777,1.0,1.0,0.6889884225403269,0.9155555555555556,0.9911111111111112,0.9911111111111112,0.4854090130691313,0.6223791837692261,3.0,2.0,1.0,0.9363636363636364
pythia-1b,high,draw_2,high,True,1.0,1.0,1.0,0.6756125281751156,0.9422222222222222,0.9822222222222222,0.9866666666666667,0.569808676761782,0.44052353501319885,3.0,3.0,0.0,0.9422222222222222
pythia-1b,high,draw_2,very_high,False,0.9911111111111112,1.0,1.0,0.6167628332641389,0.9244444444444444,0.9955555555555555,1.0,0.5598111562927564,0.41913336515426636,3.0,4.0,1.0,0.9327354260089685
pythia-1b,high,draw_2,control,False,0.9955555555555555,1.0,1.0,0.6253951636287901,0.9288888888888889,0.9777777777777777,0.9866666666666667,0.5840543056835628,0.5332531332969666,3.0,,,0.9330357142857143
pythia-1b,high,draw_3,low,False,0.9777777777777777,0.9911111111111112,1.0,0.6642585176891751,0.88,0.9644444444444444,0.9777777777777777,0.4308618168717011,0.7518020272254944,3.0,1.0,2.0,0.9
pythia-1b,high,draw_3,medium,False,0.9955555555555555,1.0,1.0,0.6768700501653884,0.92,0.9733333333333334,0.9777777777777777,0.5135497372369799,0.6160120964050293,3.0,2.0,1.0,0.9241071428571429
pythia-1b,high,draw_3,high,True,0.9866666666666667,0.9955555555555555,1.0,0.6723688594996929,0.9511111111111111,0.9911111111111112,0.9955555555555555,0.6036343111315121,0.4479084014892578,3.0,3.0,0.0,0.963963963963964
pythia-1b,high,draw_3,very_high,False,0.9955555555555555,1.0,1.0,0.5803758086305526,0.9377777777777778,0.9911111111111112,1.0,0.5623404111299249,0.4928869605064392,3.0,4.0,1.0,0.9419642857142858
pythia-1b,high,draw_3,control,False,0.9866666666666667,1.0,1.0,0.6365445213350984,0.9688888888888889,1.0,1.0,0.6045608938154247,0.4113972783088684,3.0,,,0.9819819819819819
pythia-1b,very_high,draw_1,low,False,0.9733333333333334,0.9911111111111112,1.0,0.6486520578339696,0.6222222222222222,0.8177777777777778,0.8622222222222222,0.11161359825533711,1.888899564743042,4.0,1.0,3.0,0.639269406392694
pythia-1b,very_high,draw_1,medium,False,0.9955555555555555,0.9955555555555555,0.9955555555555555,0.7119618662158609,0.8,0.9244444444444444,0.9377777777777778,0.2351654452068356,1.321090579032898,4.0,2.0,2.0,0.8035714285714286
pythia-1b,very_high,draw_1,high,False,0.9822222222222222,1.0,1.0,0.6321504560361306,0.8933333333333333,0.9644444444444444,0.9777777777777777,0.3489738081462888,0.726457417011261,4.0,3.0,1.0,0.9095022624434389
pythia-1b,very_high,draw_1,very_high,True,0.9866666666666667,1.0,1.0,0.5815671476225058,0.9288888888888889,0.9777777777777777,0.9822222222222222,0.4249226952685664,0.5041481852531433,4.0,4.0,0.0,0.9414414414414414
pythia-1b,very_high,draw_1,control,False,0.9866666666666667,1.0,1.0,0.6104180916895469,0.8933333333333333,0.9822222222222222,0.9866666666666667,0.3811428922254385,0.6881709098815918,4.0,,,0.9054054054054054
pythia-1b,very_high,draw_2,low,False,0.9777777777777777,0.9911111111111112,0.9955555555555555,0.6964178396290582,0.6933333333333334,0.9111111111111111,0.9511111111111111,0.13685543777873843,1.8348824977874756,4.0,1.0,3.0,0.7090909090909091
pythia-1b,very_high,draw_2,medium,False,0.9777777777777777,1.0,1.0,0.6889884225403269,0.8266666666666667,0.96,0.9777777777777777,0.28365051252663964,1.1600843667984009,4.0,2.0,2.0,0.8454545454545455
pythia-1b,very_high,draw_2,high,False,1.0,1.0,1.0,0.6756125281751156,0.9377777777777778,0.9822222222222222,0.9911111111111112,0.39227013746431716,0.6511618494987488,4.0,3.0,1.0,0.9377777777777778
pythia-1b,very_high,draw_2,very_high,True,0.9911111111111112,1.0,1.0,0.6167628332641389,0.9466666666666667,0.9955555555555555,1.0,0.4725354749833544,0.4560651481151581,4.0,4.0,0.0,0.9551569506726457
pythia-1b,very_high,draw_2,control,False,0.9955555555555555,1.0,1.0,0.6253951636287901,0.9377777777777778,0.9911111111111112,1.0,0.47936672715677153,0.5372923016548157,4.0,,,0.9419642857142858
pythia-1b,very_high,draw_3,low,False,0.9777777777777777,0.9911111111111112,1.0,0.6642585176891751,0.8,0.9377777777777778,0.9511111111111111,0.23088817063162828,1.3169993162155151,4.0,1.0,3.0,0.8181818181818182
pythia-1b,very_high,draw_3,medium,False,0.9955555555555555,1.0,1.0,0.6768700501653884,0.8933333333333333,0.9688888888888889,0.9733333333333334,0.3307346823874266,0.9849111437797546,4.0,2.0,2.0,0.8973214285714286
pythia-1b,very_high,draw_3,high,False,0.9866666666666667,0.9955555555555555,1.0,0.6723688594996929,0.9288888888888889,0.9733333333333334,0.9822222222222222,0.46800586869940164,0.6586127281188965,4.0,3.0,1.0,0.9414414414414414
pythia-1b,very_high,draw_3,very_high,True,0.9955555555555555,1.0,1.0,0.5803758086305526,0.9333333333333333,0.9822222222222222,0.9866666666666667,0.478205791345487,0.480319619178772,4.0,4.0,0.0,0.9375
pythia-1b,very_high,draw_3,control,False,0.9866666666666667,1.0,1.0,0.6365445213350984,0.9466666666666667,0.9866666666666667,0.9911111111111112,0.5426357913984814,0.5171961784362793,4.0,,,0.9594594594594594
pythia-1b,control,draw_1,low,False,0.9733333333333334,0.9911111111111112,1.0,0.6486520578339696,0.8133333333333334,0.9155555555555556,0.9555555555555556,0.24055368729983456,1.1828880310058594,,1.0,,0.8356164383561644
pythia-1b,control,draw_1,medium,False,0.9955555555555555,0.9955555555555555,0.9955555555555555,0.7119618662158609,0.9066666666666666,0.9688888888888889,0.9688888888888889,0.41537211366851506,0.8442651629447937,,2.0,,0.9107142857142857
pythia-1b,control,draw_1,high,False,0.9822222222222222,1.0,1.0,0.6321504560361306,0.9022222222222223,0.9822222222222222,0.9866666666666667,0.4548780498441516,0.5817869305610657,,3.0,,0.9185520361990951
pythia-1b,control,draw_1,very_high,False,0.9866666666666667,1.0,1.0,0.5815671476225058,0.9688888888888889,0.9955555555555555,0.9955555555555555,0.4922895399894979,0.48138147592544556,,4.0,,0.9819819819819819
pythia-1b,control,draw_1,control,True,0.9866666666666667,1.0,1.0,0.6104180916895469,0.9422222222222222,0.9822222222222222,0.9866666666666667,0.47915719053811495,0.5651128888130188,,,,0.9549549549549549
pythia-1b,control,draw_2,low,False,0.9777777777777777,0.9911111111111112,0.9955555555555555,0.6964178396290582,0.8355555555555556,0.9466666666666667,0.9644444444444444,0.28595973642866335,1.1175252199172974,,1.0,,0.8545454545454546
pythia-1b,control,draw_2,medium,False,0.9777777777777777,1.0,1.0,0.6889884225403269,0.8977777777777778,0.9733333333333334,0.9911111111111112,0.44614227410095436,0.7129852175712585,,2.0,,0.9181818181818182
pythia-1b,control,draw_2,high,False,1.0,1.0,1.0,0.6756125281751156,0.9244444444444444,0.9822222222222222,0.9822222222222222,0.4831481457008825,0.4732125699520111,,3.0,,0.9244444444444444
pythia-1b,control,draw_2,very_high,False,0.9911111111111112,1.0,1.0,0.6167628332641389,0.9155555555555556,0.9911111111111112,0.9955555555555555,0.47006145204313926,0.4535309374332428,,4.0,,0.9237668161434978
pythia-1b,control,draw_2,control,True,0.9955555555555555,1.0,1.0,0.6253951636287901,0.9377777777777778,0.9866666666666667,0.9955555555555555,0.4934988881068097,0.518681526184082,,,,0.9419642857142858
pythia-1b,control,draw_3,low,False,0.9777777777777777,0.9911111111111112,1.0,0.6642585176891751,0.7955555555555556,0.9244444444444444,0.9422222222222222,0.266706844427676,1.198541283607483,,1.0,,0.8136363636363637
pythia-1b,control,draw_3,medium,False,0.9955555555555555,1.0,1.0,0.6768700501653884,0.8755555555555555,0.9644444444444444,0.9688888888888889,0.35213735817181363,0.8486031293869019,,2.0,,0.8794642857142857
pythia-1b,control,draw_3,high,False,0.9866666666666667,0.9955555555555555,1.0,0.6723688594996929,0.9244444444444444,0.9777777777777777,0.9911111111111112,0.48465974097450576,0.587593674659729,,3.0,,0.9369369369369369
pythia-1b,control,draw_3,very_high,False,0.9955555555555555,1.0,1.0,0.5803758086305526,0.9466666666666667,0.9866666666666667,0.9911111111111112,0.49655973432171674,0.4396064579486847,,4.0,,0.9508928571428572
pythia-1b,control,draw_3,control,True,0.9866666666666667,1.0,1.0,0.6365445213350984,0.9422222222222222,0.9866666666666667,0.9955555555555555,0.5419881422238217,0.4286583960056305,,,,0.9549549549549549
pythia-1.4b,low,draw_1,low,True,0.9466666666666667,1.0,1.0,0.5388193902745843,0.8177777777777778,0.9555555555555556,0.9688888888888889,0.40188950584787464,0.5810007452964783,1.0,1.0,0.0,0.863849765258216
pythia-1.4b,low,draw_1,medium,False,0.9688888888888889,0.9911111111111112,0.9955555555555555,0.5340934714799126,0.9155555555555556,0.9688888888888889,0.9911111111111112,0.4551875370695618,0.5300153493881226,1.0,2.0,1.0,0.944954128440367
pythia-1.4b,low,draw_1,high,False,0.9777777777777777,1.0,1.0,0.532564741604858,0.9377777777777778,0.9911111111111112,0.9955555555555555,0.4549151615513903,0.47303885221481323,1.0,3.0,2.0,0.9590909090909092
pythia-1.4b,low,draw_1,very_high,False,0.9866666666666667,0.9911111111111112,0.9955555555555555,0.5436895051826206,0.8888888888888888,0.9644444444444444,0.9822222222222222,0.3928655353799048,0.5772234797477722,1.0,4.0,3.0,0.9009009009009008
pythia-1.4b,low,draw_1,control,False,0.9866666666666667,0.9955555555555555,0.9955555555555555,0.53978352716115,0.9022222222222223,0.9777777777777777,0.9866666666666667,0.4194938707812172,0.5730505585670471,1.0,,,0.9144144144144144
pythia-1.4b,low,draw_2,low,True,0.9688888888888889,0.9955555555555555,0.9955555555555555,0.5839033646384875,0.8044444444444444,0.96,0.9777777777777777,0.32533819511688006,0.7107469439506531,1.0,1.0,0.0,0.8302752293577981
pythia-1.4b,low,draw_2,medium,False,0.9733333333333334,0.9911111111111112,1.0,0.5665293139902254,0.8755555555555555,0.9688888888888889,0.9822222222222222,0.375678804028624,0.5566462874412537,1.0,2.0,1.0,0.8995433789954337
pythia-1.4b,low,draw_2,high,False,0.9911111111111112,0.9955555555555555,0.9955555555555555,0.5600835293742259,0.9244444444444444,0.9955555555555555,0.9955555555555555,0.40257104620803147,0.46291592717170715,1.0,3.0,2.0,0.9327354260089685
pythia-1.4b,low,draw_2,very_high,False,1.0,1.0,1.0,0.5676874696214994,0.8977777777777778,0.9466666666666667,0.9733333333333334,0.3884805315087498,0.5202288031578064,1.0,4.0,3.0,0.8977777777777778
pythia-1.4b,low,draw_2,control,False,0.9866666666666667,1.0,1.0,0.5466180947919687,0.9244444444444444,0.9822222222222222,0.9822222222222222,0.3963153410945476,0.550002932548523,1.0,,,0.9369369369369369
pythia-1.4b,low,draw_3,low,True,0.96,1.0,1.0,0.5533795586269763,0.7733333333333333,0.9333333333333333,0.96,0.41709276451270044,0.6475886106491089,1.0,1.0,0.0,0.8055555555555556
pythia-1.4b,low,draw_3,medium,False,0.9688888888888889,0.9955555555555555,1.0,0.5652063192427158,0.8888888888888888,0.9822222222222222,0.9866666666666667,0.47935430494188846,0.4958246648311615,1.0,2.0,1.0,0.9174311926605504
pythia-1.4b,low,draw_3,high,False,1.0,1.0,1.0,0.5556183637678623,0.9155555555555556,0.9777777777777777,0.9866666666666667,0.4948369975382876,0.48346424102783203,1.0,3.0,2.0,0.9155555555555556
pythia-1.4b,low,draw_3,very_high,False,0.9955555555555555,1.0,1.0,0.5426028347677655,0.9422222222222222,0.9955555555555555,1.0,0.4706388585973117,0.4349062442779541,1.0,4.0,3.0,0.9464285714285714
pythia-1.4b,low,draw_3,control,False,0.9777777777777777,0.9911111111111112,1.0,0.5580610220775836,0.9422222222222222,0.9822222222222222,0.9866666666666667,0.48848561819655717,0.48064011335372925,1.0,,,0.9636363636363636
pythia-1.4b,medium,draw_1,low,False,0.9466666666666667,1.0,1.0,0.5388193902745843,0.8,0.9333333333333333,0.9644444444444444,0.2978810151522824,0.7397181987762451,2.0,1.0,1.0,0.8450704225352114
pythia-1.4b,medium,draw_1,medium,True,0.9688888888888889,0.9911111111111112,0.9955555555555555,0.5340934714799126,0.8444444444444444,0.9733333333333334,0.9866666666666667,0.36904148143121146,0.6263484358787537,2.0,2.0,0.0,0.8715596330275229
pythia-1.4b,medium,draw_1,high,False,0.9777777777777777,1.0,1.0,0.532564741604858,0.9288888888888889,0.9911111111111112,0.9955555555555555,0.43356819792236717,0.46590036153793335,2.0,3.0,1.0,0.9500000000000001
pythia-1.4b,medium,draw_1,very_high,False,0.9866666666666667,0.9911111111111112,0.9955555555555555,0.5436895051826206,0.9066666666666666,0.9733333333333334,0.9822222222222222,0.44713026732465044,0.5073736310005188,2.0,4.0,2.0,0.9189189189189189
pythia-1.4b,medium,draw_1,control,False,0.9866666666666667,0.9955555555555555,0.9955555555555555,0.53978352716115,0.9111111111111111,0.9644444444444444,0.9733333333333334,0.42084046252944973,0.5655262470245361,2.0,,,0.9234234234234234
pythia-1.4b,medium,draw_2,low,False,0.9688888888888889,0.9955555555555555,0.9955555555555555,0.5839033646384875,0.8222222222222222,0.9644444444444444,0.9777777777777777,0.3137706587887886,0.7209059596061707,2.0,1.0,1.0,0.8486238532110091
pythia-1.4b,medium,draw_2,medium,True,0.9733333333333334,0.9911111111111112,1.0,0.5665293139902254,0.8622222222222222,0.9822222222222222,0.9822222222222222,0.4011054757930752,0.5268613696098328,2.0,2.0,0.0,0.8858447488584474
pythia-1.4b,medium,draw_2,high,False,0.9911111111111112,0.9955555555555555,0.9955555555555555,0.5600835293742259,0.9511111111111111,0.9866666666666667,0.9911111111111112,0.4737581089690017,0.4357241690158844,2.0,3.0,1.0,0.9596412556053812
pythia-1.4b,medium,draw_2,very_high,False,1.0,1.0,1.0,0.5676874696214994,0.9155555555555556,0.9777777777777777,0.9911111111111112,0.49012927289120856,0.47408467531204224,2.0,4.0,2.0,0.9155555555555556
pythia-1.4b,medium,draw_2,control,False,0.9866666666666667,1.0,1.0,0.5466180947919687,0.9377777777777778,0.9822222222222222,0.9911111111111112,0.4342501451778743,0.5189377069473267,2.0,,,0.9504504504504505
pythia-1.4b,medium,draw_3,low,False,0.96,1.0,1.0,0.5533795586269763,0.8044444444444444,0.9288888888888889,0.9422222222222222,0.3404086689621141,0.7562077045440674,2.0,1.0,1.0,0.8379629629629629
pythia-1.4b,medium,draw_3,medium,True,0.9688888888888889,0.9955555555555555,1.0,0.5652063192427158,0.8711111111111111,0.9688888888888889,0.9777777777777777,0.38674140000845203,0.5460251569747925,2.0,2.0,0.0,0.8990825688073394
pythia-1.4b,medium,draw_3,high,False,1.0,1.0,1.0,0.5556183637678623,0.9022222222222223,0.9688888888888889,0.9822222222222222,0.4509673842736002,0.5364120006561279,2.0,3.0,1.0,0.9022222222222223
pythia-1.4b,medium,draw_3,very_high,False,0.9955555555555555,1.0,1.0,0.5426028347677655,0.9377777777777778,0.9822222222222222,0.9955555555555555,0.4220166316566368,0.46221816539764404,2.0,4.0,2.0,0.9419642857142858
pythia-1.4b,medium,draw_3,control,False,0.9777777777777777,0.9911111111111112,1.0,0.5580610220775836,0.88,0.9733333333333334,0.9733333333333334,0.41993350321026,0.5882819294929504,2.0,,,0.9
pythia-1.4b,high,draw_1,low,False,0.9466666666666667,1.0,1.0,0.5388193902745843,0.6622222222222223,0.8888888888888888,0.9111111111111111,0.1704256220927022,1.051924228668213,3.0,1.0,2.0,0.699530516431925
pythia-1.4b,high,draw_1,medium,False,0.9688888888888889,0.9911111111111112,0.9955555555555555,0.5340934714799126,0.7911111111111111,0.9422222222222222,0.9733333333333334,0.2615095446679172,0.8261204957962036,3.0,2.0,1.0,0.8165137614678899
pythia-1.4b,high,draw_1,high,True,0.9777777777777777,1.0,1.0,0.532564741604858,0.8844444444444445,0.9911111111111112,0.9911111111111112,0.3910047067158545,0.5201826691627502,3.0,3.0,0.0,0.9045454545454547
pythia-1.4b,high,draw_1,very_high,False,0.9866666666666667,0.9911111111111112,0.9955555555555555,0.5436895051826206,0.9066666666666666,0.9688888888888889,0.9777777777777777,0.4177960609437691,0.5269192457199097,3.0,4.0,1.0,0.9189189189189189
pythia-1.4b,high,draw_1,control,False,0.9866666666666667,0.9955555555555555,0.9955555555555555,0.53978352716115,0.8577777777777778,0.96,0.9822222222222222,0.4025424608877963,0.5865000486373901,3.0,,,0.8693693693693694
pythia-1.4b,high,draw_2,low,False,0.9688888888888889,0.9955555555555555,0.9955555555555555,0.5839033646384875,0.76,0.9377777777777778,0.9644444444444444,0.2237982704605545,1.0448006391525269,3.0,1.0,2.0,0.7844036697247706
pythia-1.4b,high,draw_2,medium,False,0.9733333333333334,0.9911111111111112,1.0,0.5665293139902254,0.9066666666666666,0.9688888888888889,0.9822222222222222,0.358691632726566,0.6029593348503113,3.0,2.0,1.0,0.9315068493150684
pythia-1.4b,high,draw_2,high,True,0.9911111111111112,0.9955555555555555,0.9955555555555555,0.5600835293742259,0.9155555555555556,0.9911111111111112,0.9955555555555555,0.458267180231568,0.5084291696548462,3.0,3.0,0.0,0.9237668161434978
pythia-1.4b,high,draw_2,very_high,False,1.0,1.0,1.0,0.5676874696214994,0.9244444444444444,0.9822222222222222,0.9911111111111112,0.4806797380021049,0.428457647562027,3.0,4.0,1.0,0.9244444444444444
pythia-1.4b,high,draw_2,control,False,0.9866666666666667,1.0,1.0,0.5466180947919687,0.92,0.9777777777777777,0.9822222222222222,0.4705770585535922,0.5652803182601929,3.0,,,0.9324324324324325
pythia-1.4b,high,draw_3,low,False,0.96,1.0,1.0,0.5533795586269763,0.7155555555555555,0.9111111111111111,0.9422222222222222,0.19187951229302497,1.1097688674926758,3.0,1.0,2.0,0.7453703703703703
pythia-1.4b,high,draw_3,medium,False,0.9688888888888889,0.9955555555555555,1.0,0.5652063192427158,0.8311111111111111,0.9422222222222222,0.9555555555555556,0.2598840394321208,0.8354508280754089,3.0,2.0,1.0,0.8577981651376146
pythia-1.4b,high,draw_3,high,True,1.0,1.0,1.0,0.5556183637678623,0.8844444444444445,0.9866666666666667,0.9866666666666667,0.34682712722931885,0.5923548936843872,3.0,3.0,0.0,0.8844444444444445
pythia-1.4b,high,draw_3,very_high,False,0.9955555555555555,1.0,1.0,0.5426028347677655,0.9555555555555556,0.9911111111111112,0.9955555555555555,0.384587180448903,0.5109454989433289,3.0,4.0,1.0,0.9598214285714286
pythia-1.4b,high,draw_3,control,False,0.9777777777777777,0.9911111111111112,1.0,0.5580610220775836,0.92,0.9866666666666667,0.9911111111111112,0.39876790042203436,0.5490311980247498,3.0,,,0.940909090909091
pythia-1.4b,very_high,draw_1,low,False,0.9466666666666667,1.0,1.0,0.5388193902745843,0.5555555555555556,0.8311111111111111,0.8755555555555555,0.08715066523808572,1.5699745416641235,4.0,1.0,3.0,0.5868544600938967
pythia-1.4b,very_high,draw_1,medium,False,0.9688888888888889,0.9911111111111112,0.9955555555555555,0.5340934714799126,0.7288888888888889,0.9111111111111111,0.9422222222222222,0.17590345334727317,1.0850458145141602,4.0,2.0,2.0,0.7522935779816514
pythia-1.4b,very_high,draw_1,high,False,0.9777777777777777,1.0,1.0,0.532564741604858,0.8622222222222222,0.9733333333333334,0.9822222222222222,0.32517168662355594,0.6273232698440552,4.0,3.0,1.0,0.8818181818181818
pythia-1.4b,very_high,draw_1,very_high,True,0.9866666666666667,0.9911111111111112,0.9955555555555555,0.5436895051826206,0.8977777777777778,0.9866666666666667,0.9955555555555555,0.37877165257154655,0.5287683606147766,4.0,4.0,0.0,0.9099099099099099
pythia-1.4b,very_high,draw_1,control,False,0.9866666666666667,0.9955555555555555,0.9955555555555555,0.53978352716115,0.8888888888888888,0.9644444444444444,0.9866666666666667,0.34875458058215575,0.6986988186836243,4.0,,,0.9009009009009008
pythia-1.4b,very_high,draw_2,low,False,0.9688888888888889,0.9955555555555555,0.9955555555555555,0.5839033646384875,0.64,0.9022222222222223,0.9333333333333333,0.1112417857773188,1.4758875370025635,4.0,1.0,3.0,0.6605504587155964
pythia-1.4b,very_high,draw_2,medium,False,0.9733333333333334,0.9911111111111112,1.0,0.5665293139902254,0.72,0.9288888888888889,0.9644444444444444,0.21591138976778085,1.0709788799285889,4.0,2.0,2.0,0.7397260273972602
pythia-1.4b,very_high,draw_2,high,False,0.9911111111111112,0.9955555555555555,0.9955555555555555,0.5600835293742259,0.88,0.9866666666666667,0.9911111111111112,0.32453205989169265,0.646353006362915,4.0,3.0,1.0,0.8878923766816144
pythia-1.4b,very_high,draw_2,very_high,True,1.0,1.0,1.0,0.5676874696214994,0.9244444444444444,0.9822222222222222,0.9866666666666667,0.46463318733757153,0.45135077834129333,4.0,4.0,0.0,0.9244444444444444
pythia-1.4b,very_high,draw_2,control,False,0.9866666666666667,1.0,1.0,0.5466180947919687,0.9422222222222222,0.9955555555555555,0.9955555555555555,0.40587678046793574,0.5228106379508972,4.0,,,0.9549549549549549
pythia-1.4b,very_high,draw_3,low,False,0.96,1.0,1.0,0.5533795586269763,0.5333333333333333,0.8222222222222222,0.8622222222222222,0.10279364687712385,1.6714165210723877,4.0,1.0,3.0,0.5555555555555556
pythia-1.4b,very_high,draw_3,medium,False,0.9688888888888889,0.9955555555555555,1.0,0.5652063192427158,0.7555555555555555,0.9288888888888889,0.9511111111111111,0.18906420105900099,1.140234112739563,4.0,2.0,2.0,0.7798165137614679
pythia-1.4b,very_high,draw_3,high,False,1.0,1.0,1.0,0.5556183637678623,0.88,0.9644444444444444,0.9822222222222222,0.3069864286378854,0.6911152601242065,4.0,3.0,1.0,0.88
pythia-1.4b,very_high,draw_3,very_high,True,0.9955555555555555,1.0,1.0,0.5426028347677655,0.9333333333333333,0.9822222222222222,0.9955555555555555,0.33380043208806054,0.5488002896308899,4.0,4.0,0.0,0.9375
pythia-1.4b,very_high,draw_3,control,False,0.9777777777777777,0.9911111111111112,1.0,0.5580610220775836,0.9155555555555556,0.9777777777777777,0.9777777777777777,0.3216010386557577,0.7075635194778442,4.0,,,0.9363636363636364
pythia-1.4b,control,draw_1,low,False,0.9466666666666667,1.0,1.0,0.5388193902745843,0.7866666666666666,0.92,0.9555555555555556,0.22096647115501886,0.9624204039573669,,1.0,,0.8309859154929577
pythia-1.4b,control,draw_1,medium,False,0.9688888888888889,0.9911111111111112,0.9955555555555555,0.5340934714799126,0.8444444444444444,0.9555555555555556,0.9688888888888889,0.27848851776856465,0.762840986251831,,2.0,,0.8715596330275229
pythia-1.4b,control,draw_1,high,False,0.9777777777777777,1.0,1.0,0.532564741604858,0.9155555555555556,0.9822222222222222,0.9911111111111112,0.37950865453730026,0.5267657041549683,,3.0,,0.9363636363636364
pythia-1.4b,control,draw_1,very_high,False,0.9866666666666667,0.9911111111111112,0.9955555555555555,0.5436895051826206,0.9155555555555556,0.9955555555555555,0.9955555555555555,0.3834988861740567,0.5089995265007019,,4.0,,0.9279279279279279
pythia-1.4b,control,draw_1,control,True,0.9866666666666667,0.9955555555555555,0.9955555555555555,0.53978352716115,0.9111111111111111,0.9822222222222222,0.9866666666666667,0.39312839438621366,0.5431029796600342,,,,0.9234234234234234
pythia-1.4b,control,draw_2,low,False,0.9688888888888889,0.9955555555555555,0.9955555555555555,0.5839033646384875,0.7244444444444444,0.8977777777777778,0.9288888888888889,0.16070140119105214,1.2666157484054565,,1.0,,0.7477064220183486
pythia-1.4b,control,draw_2,medium,False,0.9733333333333334,0.9911111111111112,1.0,0.5665293139902254,0.8177777777777778,0.9555555555555556,0.9688888888888889,0.25649717241849024,0.8590568900108337,,2.0,,0.8401826484018264
pythia-1.4b,control,draw_2,high,False,0.9911111111111112,0.9955555555555555,0.9955555555555555,0.5600835293742259,0.9022222222222223,0.9822222222222222,0.9911111111111112,0.3897466670698486,0.5633770823478699,,3.0,,0.9103139013452914
pythia-1.4b,control,draw_2,very_high,False,1.0,1.0,1.0,0.5676874696214994,0.92,0.9688888888888889,0.9822222222222222,0.4512898895242769,0.44242364168167114,,4.0,,0.92
pythia-1.4b,control,draw_2,control,True,0.9866666666666667,1.0,1.0,0.5466180947919687,0.9288888888888889,0.9822222222222222,0.9866666666666667,0.4191718314070669,0.5116182565689087,,,,0.9414414414414414
pythia-1.4b,control,draw_3,low,False,0.96,1.0,1.0,0.5533795586269763,0.7377777777777778,0.9155555555555556,0.9466666666666667,0.19894978596793306,1.1345802545547485,,1.0,,0.7685185185185185
