model,draw,head,layer,head_idx,entropy,max_entropy,normalized_entropy,dominant_band,total_edges
pythia-410m,draw_3,A20.12,20,12,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A20.13,20,13,2.219475244464337,2.321928094887362,0.9558759590150033,control,37
pythia-410m,draw_3,A20.14,20,14,1.9502120649147465,2.321928094887362,0.8399106196306877,low,7
pythia-410m,draw_3,A20.15,20,15,1.0,2.321928094887362,0.43067655807339306,low,4
pythia-410m,draw_3,A21.0,21,0,1.0,2.321928094887362,0.43067655807339306,very_high,2
pythia-410m,draw_3,A21.1,21,1,2.228634573470573,2.321928094887362,0.9598206673056707,medium,25
pythia-410m,draw_3,A21.2,21,2,1.9713352853069812,2.321928094887362,0.8490078954846411,low,17
pythia-410m,draw_3,A21.3,21,3,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A21.4,21,4,1.9054172440320793,2.321928094887362,0.8206185403534264,medium,27
pythia-410m,draw_3,A21.5,21,5,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A21.6,21,6,1.3709505944546687,2.321928094887362,0.5904362833084089,control,5
pythia-410m,draw_3,A21.7,21,7,2.2135469940708457,2.321928094887362,0.9533228005401373,medium,39
pythia-410m,draw_3,A21.8,21,8,-0.0,2.321928094887362,-0.0,medium,2
pythia-410m,draw_3,A21.9,21,9,-0.0,2.321928094887362,-0.0,low,1
pythia-410m,draw_3,A21.10,21,10,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A21.11,21,11,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A21.12,21,12,2.1377440154403264,2.321928094887362,0.9206762346118342,control,36
pythia-410m,draw_3,A21.13,21,13,-0.0,2.321928094887362,-0.0,low,2
pythia-410m,draw_3,A21.14,21,14,1.4488156357251847,2.321928094887362,0.6239709312770374,medium,7
pythia-410m,draw_3,A21.15,21,15,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A22.0,22,0,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A22.1,22,1,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A22.2,22,2,1.8218835504857782,2.321928094887362,0.7846425367337478,low,51
pythia-410m,draw_3,A22.3,22,3,1.8365916681089791,2.321928094887362,0.7909769782074466,very_high,9
pythia-410m,draw_3,A22.4,22,4,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A22.5,22,5,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A22.6,22,6,2.2080273804491664,2.321928094887362,0.9509456323436574,low,74
pythia-410m,draw_3,A22.7,22,7,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A22.8,22,8,1.0,2.321928094887362,0.43067655807339306,low,6
pythia-410m,draw_3,A22.9,22,9,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A22.10,22,10,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A22.11,22,11,2.1292891567372205,2.321928094887362,0.9170349251665837,low,58
pythia-410m,draw_3,A22.12,22,12,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A22.13,22,13,-0.0,2.321928094887362,-0.0,very_high,1
pythia-410m,draw_3,A22.14,22,14,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A22.15,22,15,-0.0,2.321928094887362,-0.0,high,1
pythia-410m,draw_3,A23.0,23,0,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A23.1,23,1,1.0,2.321928094887362,0.43067655807339306,low,2
pythia-410m,draw_3,A23.2,23,2,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A23.3,23,3,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A23.4,23,4,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A23.5,23,5,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A23.6,23,6,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A23.7,23,7,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A23.8,23,8,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A23.9,23,9,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A23.10,23,10,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A23.11,23,11,0.0,2.321928094887362,0.0,,0
pythia-410m,draw_3,A23.12,23,12,1.855388542207534,2.321928094887362,0.7990723512467511,low,12
pythia-410m,draw_3,A23.13,23,13,0.9182958340544896,2.321928094887362,0.3954884891037233,control,3
pythia-410m,draw_3,A23.14,23,14,-0.0,2.321928094887362,-0.0,low,2
pythia-410m,draw_3,A23.15,23,15,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A0.0,0,0,2.321928094887362,2.321928094887362,1.0,low,5
pythia-1b,draw_1,A0.1,0,1,1.584962500721156,2.321928094887362,0.6826061944859853,low,3
pythia-1b,draw_1,A0.2,0,2,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A0.3,0,3,2.321928094887362,2.321928094887362,1.0,low,5
pythia-1b,draw_1,A0.4,0,4,1.584962500721156,2.321928094887362,0.6826061944859853,low,3
pythia-1b,draw_1,A0.5,0,5,-0.0,2.321928094887362,-0.0,very_high,1
pythia-1b,draw_1,A0.6,0,6,-0.0,2.321928094887362,-0.0,control,1
pythia-1b,draw_1,A0.7,0,7,1.0,2.321928094887362,0.43067655807339306,medium,2
pythia-1b,draw_1,A1.0,1,0,2.321928094887362,2.321928094887362,1.0,low,5
pythia-1b,draw_1,A1.1,1,1,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A1.2,1,2,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A1.3,1,3,2.321928094887362,2.321928094887362,1.0,low,5
pythia-1b,draw_1,A1.4,1,4,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A1.5,1,5,-0.0,2.321928094887362,-0.0,control,1
pythia-1b,draw_1,A1.6,1,6,2.0,2.321928094887362,0.8613531161467861,low,4
pythia-1b,draw_1,A1.7,1,7,2.2464393446710154,2.321928094887362,0.9674887648835616,medium,10
pythia-1b,draw_1,A2.0,2,0,2.0,2.321928094887362,0.8613531161467861,low,4
pythia-1b,draw_1,A2.1,2,1,2.1709505944546685,2.321928094887362,0.9349775297671233,low,10
pythia-1b,draw_1,A2.2,2,2,1.974937501201927,2.321928094887362,0.8505592854277135,very_high,9
pythia-1b,draw_1,A2.3,2,3,1.9056390622295665,2.321928094887362,0.8207140722512383,high,8
pythia-1b,draw_1,A2.4,2,4,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A2.5,2,5,2.2810361125534238,2.321928094887362,0.9823887817956214,low,9
pythia-1b,draw_1,A2.6,2,6,1.8423709931771084,2.321928094887362,0.7934659980357758,high,7
pythia-1b,draw_1,A2.7,2,7,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A3.0,3,0,-0.0,2.321928094887362,-0.0,low,1
pythia-1b,draw_1,A3.1,3,1,-0.0,2.321928094887362,-0.0,control,1
pythia-1b,draw_1,A3.2,3,2,2.270942421748537,2.321928094887362,0.9780416657815159,high,14
pythia-1b,draw_1,A3.3,3,3,1.0,2.321928094887362,0.43067655807339306,medium,2
pythia-1b,draw_1,A3.4,3,4,-0.0,2.321928094887362,-0.0,high,1
pythia-1b,draw_1,A3.5,3,5,2.30887184844536,2.321928094887362,0.9943769807210006,high,40
pythia-1b,draw_1,A3.6,3,6,2.2844763510411217,2.321928094887362,0.9838704118664547,high,21
pythia-1b,draw_1,A3.7,3,7,1.584962500721156,2.321928094887362,0.6826061944859853,low,3
pythia-1b,draw_1,A4.0,4,0,1.5,2.321928094887362,0.6460148371100897,medium,4
pythia-1b,draw_1,A4.1,4,1,2.2806390622295662,2.321928094887362,0.9822177815287605,low,16
pythia-1b,draw_1,A4.2,4,2,1.9219280948873623,2.321928094887362,0.8277293767706428,very_high,10
pythia-1b,draw_1,A4.3,4,3,2.308629538327235,2.321928094887362,0.9942726234333401,very_high,59
pythia-1b,draw_1,A4.4,4,4,2.2973440406095698,2.321928094887362,0.9894122241201508,very_high,51
pythia-1b,draw_1,A4.5,4,5,1.7758589482446405,2.321928094887362,0.7648208194538377,medium,13
pythia-1b,draw_1,A4.6,4,6,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A4.7,4,7,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A5.0,5,0,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A5.1,5,1,2.2678837639285927,2.321928094887362,0.9767243735592979,control,64
pythia-1b,draw_1,A5.2,5,2,1.5219280948873621,2.321928094887362,0.6554587535412855,very_high,5
pythia-1b,draw_1,A5.3,5,3,2.28332693768606,2.321928094887362,0.9833753864788932,control,22
pythia-1b,draw_1,A5.4,5,4,2.2886829737188243,2.321928094887362,0.9856821056424012,control,34
pythia-1b,draw_1,A5.5,5,5,2.3071885761626683,2.321928094887362,0.9936520348079905,low,17
pythia-1b,draw_1,A5.6,5,6,1.3709505944546687,2.321928094887362,0.5904362833084089,control,5
pythia-1b,draw_1,A5.7,5,7,1.4949188482339508,2.321928094887362,0.643826504156439,control,11
pythia-1b,draw_1,A6.0,6,0,2.1162996057016965,2.321928094887362,0.9114406300356855,high,17
pythia-1b,draw_1,A6.1,6,1,1.5,2.321928094887362,0.6460148371100897,low,8
pythia-1b,draw_1,A6.2,6,2,-0.0,2.321928094887362,-0.0,medium,1
pythia-1b,draw_1,A6.3,6,3,2.303430687416446,2.321928094887362,0.9920336002171448,medium,31
pythia-1b,draw_1,A6.4,6,4,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A6.5,6,5,2.303207870728452,2.321928094887362,0.9919376382928782,medium,58
pythia-1b,draw_1,A6.6,6,6,1.0,2.321928094887362,0.43067655807339306,low,2
pythia-1b,draw_1,A6.7,6,7,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A7.0,7,0,2.317197865192567,2.321928094887362,0.9979628009561491,low,83
pythia-1b,draw_1,A7.1,7,1,2.313362551606415,2.321928094887362,0.996311021301733,very_high,130
pythia-1b,draw_1,A7.2,7,2,2.3183162280996097,2.321928094887362,0.9984444536436311,low,100
pythia-1b,draw_1,A7.3,7,3,2.1180782093497093,2.321928094887362,0.9122066329329885,control,11
pythia-1b,draw_1,A7.4,7,4,1.4591479170272446,2.321928094887362,0.6284208026252547,low,6
pythia-1b,draw_1,A7.5,7,5,-0.0,2.321928094887362,-0.0,high,2
pythia-1b,draw_1,A7.6,7,6,0.9182958340544896,2.321928094887362,0.3954884891037233,very_high,3
pythia-1b,draw_1,A7.7,7,7,1.0,2.321928094887362,0.43067655807339306,low,2
pythia-1b,draw_1,A8.0,8,0,1.75,2.321928094887362,0.7536839766284379,low,8
pythia-1b,draw_1,A8.1,8,1,2.2485287651552452,2.321928094887362,0.9683886293060778,high,57
pythia-1b,draw_1,A8.2,8,2,2.320817676243676,2.321928094887362,0.9995217687205168,medium,149
pythia-1b,draw_1,A8.3,8,3,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A8.4,8,4,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A8.5,8,5,2.227229011971205,2.321928094887362,0.9592153249169625,low,39
pythia-1b,draw_1,A8.6,8,6,1.5219280948873621,2.321928094887362,0.6554587535412855,low,5
pythia-1b,draw_1,A8.7,8,7,1.83748482971194,2.321928094887362,0.7913616419724131,control,21
pythia-1b,draw_1,A9.0,9,0,1.968823886664298,2.321928094887362,0.84792629496126,medium,19
pythia-1b,draw_1,A9.1,9,1,1.8077635764171942,2.321928094887362,0.7785613949018045,control,17
pythia-1b,draw_1,A9.2,9,2,2.2860076179563618,2.321928094887362,0.984529892631002,low,106
pythia-1b,draw_1,A9.3,9,3,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A9.4,9,4,2.2667574842042293,2.321928094887362,0.9762393112841812,high,22
pythia-1b,draw_1,A9.5,9,5,2.173254061257547,2.321928094887362,0.9359695789214233,control,36
pythia-1b,draw_1,A9.6,9,6,2.1044984515601635,2.321928094887362,0.9063581495887165,low,25
pythia-1b,draw_1,A9.7,9,7,1.5566567074628228,2.321928094887362,0.6704155528719493,low,7
pythia-1b,draw_1,A10.0,10,0,2.240723800904484,2.321928094887362,0.9650272141666741,high,43
pythia-1b,draw_1,A10.1,10,1,1.9786885704510973,2.321928094887362,0.8521747830210411,low,25
pythia-1b,draw_1,A10.2,10,2,1.5783898247235197,2.321928094887362,0.6797754970099916,very_high,20
pythia-1b,draw_1,A10.3,10,3,-0.0,2.321928094887362,-0.0,high,4
pythia-1b,draw_1,A10.4,10,4,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A10.5,10,5,2.269276422671907,2.321928094887362,0.9773241590334392,high,85
pythia-1b,draw_1,A10.6,10,6,2.302850214667843,2.321928094887362,0.991783604211721,control,135
pythia-1b,draw_1,A10.7,10,7,1.561278124459133,2.321928094887362,0.672405888837342,high,8
pythia-1b,draw_1,A11.0,11,0,2.276799076137142,2.321928094887362,0.9805639895354256,high,66
pythia-1b,draw_1,A11.1,11,1,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A11.2,11,2,2.2308028344559174,2.321928094887362,0.9607544864838438,high,63
pythia-1b,draw_1,A11.3,11,3,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A11.4,11,4,2.188721875540867,2.321928094887362,0.942631203937882,high,12
pythia-1b,draw_1,A11.5,11,5,2.246381681951399,2.321928094887362,0.967463930901948,control,108
pythia-1b,draw_1,A11.6,11,6,2.242600995070223,2.321928094887362,0.9658356776888101,medium,108
pythia-1b,draw_1,A11.7,11,7,2.280718426391538,2.321928094887362,0.9822519618128729,low,94
pythia-1b,draw_1,A12.0,12,0,1.5012404120907166,2.321928094887362,0.6465490535199121,medium,27
pythia-1b,draw_1,A12.1,12,1,2.179479586388543,2.321928094887362,0.9386507666570402,low,58
pythia-1b,draw_1,A12.2,12,2,1.9182958340544893,2.321928094887362,0.8261650471771163,high,18
pythia-1b,draw_1,A12.3,12,3,2.1606043719058796,2.321928094887362,0.9305216542507495,high,53
pythia-1b,draw_1,A12.4,12,4,1.950212064914747,2.321928094887362,0.8399106196306879,low,7
pythia-1b,draw_1,A12.5,12,5,1.4591479170272448,2.321928094887362,0.6284208026252547,medium,6
pythia-1b,draw_1,A12.6,12,6,1.1401156785146092,2.321928094887362,0.491021096228183,high,13
pythia-1b,draw_1,A12.7,12,7,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A13.0,13,0,2.188721875540867,2.321928094887362,0.942631203937882,medium,12
pythia-1b,draw_1,A13.1,13,1,1.779198098880252,2.321928094887362,0.7662589133564714,high,54
pythia-1b,draw_1,A13.2,13,2,1.4591479170272448,2.321928094887362,0.6284208026252547,low,18
pythia-1b,draw_1,A13.3,13,3,2.248226855750869,2.321928094887362,0.9682586040029512,control,65
pythia-1b,draw_1,A13.4,13,4,2.1144112430814612,2.321928094887362,0.9106273565220082,medium,29
pythia-1b,draw_1,A13.5,13,5,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A13.6,13,6,2.3082708345352603,2.321928094887362,0.9941181381188445,medium,18
pythia-1b,draw_1,A13.7,13,7,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A14.0,14,0,2.199687794731328,2.321928094887362,0.9473539682709406,high,13
pythia-1b,draw_1,A14.1,14,1,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A14.2,14,2,2.2739165631473996,2.321928094887362,0.9793225587624015,medium,148
pythia-1b,draw_1,A14.3,14,3,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A14.4,14,4,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A14.5,14,5,0.9182958340544896,2.321928094887362,0.3954884891037233,very_high,3
pythia-1b,draw_1,A14.6,14,6,1.8496017527145812,2.321928094887362,0.7965801166656309,control,16
pythia-1b,draw_1,A14.7,14,7,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A15.0,15,0,1.676737030052133,2.321928094887362,0.7221313328970561,low,11
pythia-1b,draw_1,A15.1,15,1,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A15.2,15,2,-0.0,2.321928094887362,-0.0,low,1
pythia-1b,draw_1,A15.3,15,3,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A15.4,15,4,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A15.5,15,5,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_1,A15.6,15,6,-0.0,2.321928094887362,-0.0,very_high,1
pythia-1b,draw_1,A15.7,15,7,2.0596514588594785,2.321928094887362,0.887043601132443,high,28
pythia-1b,draw_2,A0.0,0,0,2.321928094887362,2.321928094887362,1.0,low,5
pythia-1b,draw_2,A0.1,0,1,2.321928094887362,2.321928094887362,1.0,low,5
pythia-1b,draw_2,A0.2,0,2,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_2,A0.3,0,3,2.321928094887362,2.321928094887362,1.0,low,5
pythia-1b,draw_2,A0.4,0,4,1.0,2.321928094887362,0.43067655807339306,low,2
pythia-1b,draw_2,A0.5,0,5,-0.0,2.321928094887362,-0.0,medium,1
pythia-1b,draw_2,A0.6,0,6,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_2,A0.7,0,7,-0.0,2.321928094887362,-0.0,control,1
pythia-1b,draw_2,A1.0,1,0,2.321928094887362,2.321928094887362,1.0,low,5
pythia-1b,draw_2,A1.1,1,1,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_2,A1.2,1,2,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_2,A1.3,1,3,2.2516291673878226,2.321928094887362,0.9697238998682473,control,6
pythia-1b,draw_2,A1.4,1,4,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_2,A1.5,1,5,-0.0,2.321928094887362,-0.0,control,1
pythia-1b,draw_2,A1.6,1,6,1.0,2.321928094887362,0.43067655807339306,high,2
pythia-1b,draw_2,A1.7,1,7,2.299896391167891,2.321928094887362,0.9905114616736054,medium,11
pythia-1b,draw_2,A2.0,2,0,1.3709505944546687,2.321928094887362,0.5904362833084089,high,5
pythia-1b,draw_2,A2.1,2,1,2.2810361125534238,2.321928094887362,0.9823887817956214,low,9
pythia-1b,draw_2,A2.2,2,2,1.9182958340544893,2.321928094887362,0.8261650471771163,low,6
pythia-1b,draw_2,A2.3,2,3,1.5,2.321928094887362,0.6460148371100897,medium,4
pythia-1b,draw_2,A2.4,2,4,-0.0,2.321928094887362,-0.0,high,1
pythia-1b,draw_2,A2.5,2,5,2.321928094887362,2.321928094887362,1.0,low,10
pythia-1b,draw_2,A2.6,2,6,2.25,2.321928094887362,0.9690222556651344,low,8
pythia-1b,draw_2,A2.7,2,7,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_2,A3.0,3,0,-0.0,2.321928094887362,-0.0,high,2
pythia-1b,draw_2,A3.1,3,1,1.0,2.321928094887362,0.43067655807339306,low,2
pythia-1b,draw_2,A3.2,3,2,2.2577560641285177,2.321928094887362,0.972362610668201,low,13
pythia-1b,draw_2,A3.3,3,3,1.584962500721156,2.321928094887362,0.6826061944859853,low,3
pythia-1b,draw_2,A3.4,3,4,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_2,A3.5,3,5,2.308992963094606,2.321928094887362,0.9944291419612702,very_high,36
pythia-1b,draw_2,A3.6,3,6,2.2806390622295662,2.321928094887362,0.9822177815287605,medium,16
pythia-1b,draw_2,A3.7,3,7,1.0,2.321928094887362,0.43067655807339306,medium,2
pythia-1b,draw_2,A4.0,4,0,1.8423709931771088,2.321928094887362,0.793465998035776,medium,7
pythia-1b,draw_2,A4.1,4,1,2.2417812580773235,2.321928094887362,0.9654826361821827,medium,21
pythia-1b,draw_2,A4.2,4,2,2.1492553971685,2.321928094887362,0.925633916873193,medium,15
pythia-1b,draw_2,A4.3,4,3,2.2620580427522112,2.321928094887362,0.9742153720147586,very_high,67
pythia-1b,draw_2,A4.4,4,4,2.2931275444972967,2.321928094887362,0.9875962780873873,very_high,54
pythia-1b,draw_2,A4.5,4,5,0.8112781244591328,2.321928094887362,0.34939847028229715,very_high,4
pythia-1b,draw_2,A4.6,4,6,-0.0,2.321928094887362,-0.0,low,1
pythia-1b,draw_2,A4.7,4,7,-0.0,2.321928094887362,-0.0,medium,1
pythia-1b,draw_2,A5.0,5,0,1.9182958340544893,2.321928094887362,0.8261650471771163,low,6
pythia-1b,draw_2,A5.1,5,1,2.3131371716227216,2.321928094887362,0.9962139554260973,very_high,67
pythia-1b,draw_2,A5.2,5,2,0.9182958340544896,2.321928094887362,0.3954884891037233,medium,3
pythia-1b,draw_2,A5.3,5,3,2.2492870686521593,2.321928094887362,0.9687152128461037,medium,19
pythia-1b,draw_2,A5.4,5,4,2.321928094887362,2.321928094887362,1.0,low,25
pythia-1b,draw_2,A5.5,5,5,2.315667876377007,2.321928094887362,0.9973038706391728,very_high,21
pythia-1b,draw_2,A5.6,5,6,1.5304930567574826,2.321928094887362,0.6591474818395389,high,9
pythia-1b,draw_2,A5.7,5,7,2.2280722251069975,2.321928094887362,0.9595784770480079,low,17
pythia-1b,draw_2,A6.0,6,0,2.313100666415769,2.321928094887362,0.9961982334892152,medium,22
pythia-1b,draw_2,A6.1,6,1,2.25,2.321928094887362,0.9690222556651344,low,8
pythia-1b,draw_2,A6.2,6,2,0.9182958340544896,2.321928094887362,0.3954884891037233,medium,3
pythia-1b,draw_2,A6.3,6,3,2.2218157039714996,2.321928094887362,0.9568839400598583,very_high,37
pythia-1b,draw_2,A6.4,6,4,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_2,A6.5,6,5,2.3150323195950886,2.321928094887362,0.9970301512318761,very_high,52
pythia-1b,draw_2,A6.6,6,6,0.8112781244591328,2.321928094887362,0.34939847028229715,high,4
pythia-1b,draw_2,A6.7,6,7,1.0,2.321928094887362,0.43067655807339306,very_high,2
pythia-1b,draw_2,A7.0,7,0,2.311573105078338,2.321928094887362,0.9955403486301645,very_high,73
pythia-1b,draw_2,A7.1,7,1,2.31992202616175,2.321928094887362,0.9991360332259948,medium,120
pythia-1b,draw_2,A7.2,7,2,2.3169334546979985,2.321928094887362,0.9978489255544298,control,103
pythia-1b,draw_2,A7.3,7,3,0.8112781244591328,2.321928094887362,0.34939847028229715,medium,4
pythia-1b,draw_2,A7.4,7,4,0.9182958340544896,2.321928094887362,0.3954884891037233,medium,3
pythia-1b,draw_2,A7.5,7,5,1.584962500721156,2.321928094887362,0.6826061944859853,medium,3
pythia-1b,draw_2,A7.6,7,6,2.0,2.321928094887362,0.8613531161467861,low,4
pythia-1b,draw_2,A7.7,7,7,1.584962500721156,2.321928094887362,0.6826061944859853,low,3
pythia-1b,draw_2,A8.0,8,0,1.3709505944546687,2.321928094887362,0.5904362833084089,medium,5
pythia-1b,draw_2,A8.1,8,1,2.1601305238890176,2.321928094887362,0.9303175790177975,medium,52
pythia-1b,draw_2,A8.2,8,2,2.3168229497466535,2.321928094887362,0.9978013336623345,medium,150
pythia-1b,draw_2,A8.3,8,3,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_2,A8.4,8,4,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_2,A8.5,8,5,2.137927361836182,2.321928094887362,0.9207551976065365,medium,33
pythia-1b,draw_2,A8.6,8,6,1.9219280948873623,2.321928094887362,0.8277293767706428,medium,5
pythia-1b,draw_2,A8.7,8,7,1.6925786457610765,2.321928094887362,0.7289539454249053,medium,22
pythia-1b,draw_2,A9.0,9,0,2.1820058147602133,2.321928094887362,0.9397387539970584,low,14
pythia-1b,draw_2,A9.1,9,1,1.8464393446710154,2.321928094887362,0.7952181416542045,very_high,10
pythia-1b,draw_2,A9.2,9,2,2.301269646926136,2.321928094887362,0.9911028907369207,medium,107
pythia-1b,draw_2,A9.3,9,3,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_2,A9.4,9,4,1.7360411676599226,2.321928094887362,0.7476722347614898,high,17
pythia-1b,draw_2,A9.5,9,5,2.199894376029658,2.321928094887362,0.9474429379934679,high,41
pythia-1b,draw_2,A9.6,9,6,1.811346433249389,2.321928094887362,0.7801044473503639,low,25
pythia-1b,draw_2,A9.7,9,7,1.584962500721156,2.321928094887362,0.6826061944859853,low,3
pythia-1b,draw_2,A10.0,10,0,2.296590390453485,2.321928094887362,0.9890876446649367,medium,43
pythia-1b,draw_2,A10.1,10,1,1.81294527625988,2.321928094887362,0.7807930315550218,very_high,19
pythia-1b,draw_2,A10.2,10,2,1.9492150557701984,2.321928094887362,0.839481231163946,very_high,28
pythia-1b,draw_2,A10.3,10,3,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_2,A10.4,10,4,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_2,A10.5,10,5,2.2676113251663494,2.321928094887362,0.9766070405708891,low,95
pythia-1b,draw_2,A10.6,10,6,2.305364897414965,2.321928094887362,0.992866619121898,low,147
pythia-1b,draw_2,A10.7,10,7,-0.0,2.321928094887362,-0.0,high,3
pythia-1b,draw_2,A11.0,11,0,2.312916504222303,2.321928094887362,0.996118919149606,low,68
pythia-1b,draw_2,A11.1,11,1,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_2,A11.2,11,2,1.9538696615963926,2.321928094887362,0.8414858607803597,low,49
pythia-1b,draw_2,A11.3,11,3,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_2,A11.4,11,4,2.2295739585136225,2.321928094887362,0.960225238422717,medium,12
pythia-1b,draw_2,A11.5,11,5,2.1854897183896425,2.321928094887362,0.9412391896208403,very_high,106
pythia-1b,draw_2,A11.6,11,6,2.277019746002824,2.321928094887362,0.980659026873648,medium,113
pythia-1b,draw_2,A11.7,11,7,2.1926281736872384,2.321928094887362,0.9443135549783698,high,73
pythia-1b,draw_2,A12.0,12,0,1.5694452621548822,2.321928094887362,0.6759232835894587,low,18
pythia-1b,draw_2,A12.1,12,1,2.2374078565259214,2.321928094887362,0.963599114654952,high,73
pythia-1b,draw_2,A12.2,12,2,2.1981374139267325,2.321928094887362,0.9466862556023145,control,31
pythia-1b,draw_2,A12.3,12,3,2.138760319424656,2.321928094887362,0.9211139329137616,very_high,68
pythia-1b,draw_2,A12.4,12,4,1.7295739585136223,2.321928094887362,0.7448869593860205,medium,12
pythia-1b,draw_2,A12.5,12,5,2.25,2.321928094887362,0.9690222556651344,high,8
pythia-1b,draw_2,A12.6,12,6,1.882856063692049,2.321928094887362,0.8109019688585091,very_high,16
pythia-1b,draw_2,A12.7,12,7,-0.0,2.321928094887362,-0.0,control,3
pythia-1b,draw_2,A13.0,13,0,2.0131324651707385,2.321928094887362,0.8670089610455386,low,15
pythia-1b,draw_2,A13.1,13,1,2.110194646351596,2.321928094887362,0.9088113671556064,low,49
pythia-1b,draw_2,A13.2,13,2,0.9986359641585718,2.321928094887362,0.43008909981211807,low,23
pythia-1b,draw_2,A13.3,13,3,2.247503097597827,2.321928094887362,0.9679468983327214,high,51
pythia-1b,draw_2,A13.4,13,4,2.226415353475711,2.321928094887362,0.9588649012766761,control,21
pythia-1b,draw_2,A13.5,13,5,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_2,A13.6,13,6,2.1995812306460647,2.321928094887362,0.9473080736174853,medium,15
pythia-1b,draw_2,A13.7,13,7,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_2,A14.0,14,0,1.9329145639793979,2.321928094887362,0.8324609914645804,medium,15
pythia-1b,draw_2,A14.1,14,1,0.0,2.321928094887362,0.0,,0
pythia-1b,draw_2,A14.2,14,2,2.285266086088449,2.321928094887362,0.9842105322384276,medium,151
pythia-1b,draw_2,A14.3,14,3,-0.0,2.321928094887362,-0.0,very_high,1
