model,band,draw,src_type,src_layer,src_head
pythia-70m,very_high,draw_3,attn,3,6.0
pythia-70m,very_high,draw_3,attn,3,7.0
pythia-70m,very_high,draw_3,mlp,3,
pythia-70m,very_high,draw_3,attn,4,0.0
pythia-70m,very_high,draw_3,attn,4,1.0
pythia-70m,very_high,draw_3,attn,4,2.0
pythia-70m,very_high,draw_3,attn,4,4.0
pythia-70m,very_high,draw_3,attn,4,5.0
pythia-70m,very_high,draw_3,attn,4,6.0
pythia-70m,very_high,draw_3,attn,4,7.0
pythia-70m,very_high,draw_3,mlp,4,
pythia-70m,very_high,draw_3,attn,5,0.0
pythia-70m,very_high,draw_3,attn,5,1.0
pythia-70m,very_high,draw_3,attn,5,2.0
pythia-70m,very_high,draw_3,attn,5,3.0
pythia-70m,very_high,draw_3,attn,5,4.0
pythia-70m,very_high,draw_3,attn,5,5.0
pythia-70m,very_high,draw_3,attn,5,7.0
pythia-70m,very_high,draw_3,mlp,5,
pythia-70m,control,draw_1,embed,-1,
pythia-70m,control,draw_1,attn,0,0.0
pythia-70m,control,draw_1,attn,0,1.0
pythia-70m,control,draw_1,attn,0,2.0
pythia-70m,control,draw_1,attn,0,3.0
pythia-70m,control,draw_1,attn,0,4.0
pythia-70m,control,draw_1,attn,0,5.0
pythia-70m,control,draw_1,attn,0,6.0
pythia-70m,control,draw_1,attn,0,7.0
pythia-70m,control,draw_1,mlp,0,
pythia-70m,control,draw_1,attn,1,0.0
pythia-70m,control,draw_1,attn,1,1.0
pythia-70m,control,draw_1,attn,1,2.0
pythia-70m,control,draw_1,attn,1,3.0
pythia-70m,control,draw_1,attn,1,5.0
pythia-70m,control,draw_1,attn,1,6.0
pythia-70m,control,draw_1,attn,1,7.0
pythia-70m,control,draw_1,mlp,1,
pythia-70m,control,draw_1,attn,2,0.0
pythia-70m,control,draw_1,attn,2,1.0
pythia-70m,control,draw_1,attn,2,2.0
pythia-70m,control,draw_1,attn,2,3.0
pythia-70m,control,draw_1,attn,2,4.0
pythia-70m,control,draw_1,attn,2,5.0
pythia-70m,control,draw_1,attn,2,6.0
pythia-70m,control,draw_1,attn,2,7.0
pythia-70m,control,draw_1,mlp,2,
pythia-70m,control,draw_1,attn,3,0.0
pythia-70m,control,draw_1,attn,3,1.0
pythia-70m,control,draw_1,attn,3,2.0
pythia-70m,control,draw_1,attn,3,3.0
pythia-70m,control,draw_1,attn,3,4.0
pythia-70m,control,draw_1,attn,3,5.0
pythia-70m,control,draw_1,attn,3,6.0
pythia-70m,control,draw_1,attn,3,7.0
pythia-70m,control,draw_1,mlp,3,
pythia-70m,control,draw_1,attn,4,0.0
pythia-70m,control,draw_1,attn,4,1.0
pythia-70m,control,draw_1,attn,4,2.0
pythia-70m,control,draw_1,attn,4,4.0
pythia-70m,control,draw_1,attn,4,5.0
pythia-70m,control,draw_1,attn,4,6.0
pythia-70m,control,draw_1,attn,4,7.0
pythia-70m,control,draw_1,mlp,4,
pythia-70m,control,draw_1,attn,5,0.0
pythia-70m,control,draw_1,attn,5,1.0
pythia-70m,control,draw_1,attn,5,2.0
pythia-70m,control,draw_1,attn,5,3.0
pythia-70m,control,draw_1,attn,5,4.0
pythia-70m,control,draw_1,attn,5,5.0
pythia-70m,control,draw_1,attn,5,7.0
pythia-70m,control,draw_1,mlp,5,
pythia-70m,control,draw_2,embed,-1,
pythia-70m,control,draw_2,attn,0,0.0
pythia-70m,control,draw_2,attn,0,1.0
pythia-70m,control,draw_2,attn,0,2.0
pythia-70m,control,draw_2,attn,0,3.0
pythia-70m,control,draw_2,attn,0,4.0
pythia-70m,control,draw_2,attn,0,5.0
pythia-70m,control,draw_2,attn,0,6.0
pythia-70m,control,draw_2,attn,0,7.0
pythia-70m,control,draw_2,mlp,0,
pythia-70m,control,draw_2,attn,1,0.0
pythia-70m,control,draw_2,attn,1,1.0
pythia-70m,control,draw_2,attn,1,2.0
pythia-70m,control,draw_2,attn,1,3.0
pythia-70m,control,draw_2,attn,1,5.0
pythia-70m,control,draw_2,attn,1,6.0
pythia-70m,control,draw_2,attn,1,7.0
pythia-70m,control,draw_2,mlp,1,
pythia-70m,control,draw_2,attn,2,0.0
pythia-70m,control,draw_2,attn,2,1.0
pythia-70m,control,draw_2,attn,2,2.0
pythia-70m,control,draw_2,attn,2,3.0
pythia-70m,control,draw_2,attn,2,4.0
pythia-70m,control,draw_2,attn,2,5.0
pythia-70m,control,draw_2,attn,2,6.0
pythia-70m,control,draw_2,attn,2,7.0
pythia-70m,control,draw_2,mlp,2,
pythia-70m,control,draw_2,attn,3,0.0
pythia-70m,control,draw_2,attn,3,1.0
pythia-70m,control,draw_2,attn,3,2.0
pythia-70m,control,draw_2,attn,3,3.0
pythia-70m,control,draw_2,attn,3,4.0
pythia-70m,control,draw_2,attn,3,5.0
pythia-70m,control,draw_2,attn,3,6.0
pythia-70m,control,draw_2,attn,3,7.0
pythia-70m,control,draw_2,mlp,3,
pythia-70m,control,draw_2,attn,4,0.0
pythia-70m,control,draw_2,attn,4,1.0
pythia-70m,control,draw_2,attn,4,2.0
pythia-70m,control,draw_2,attn,4,4.0
pythia-70m,control,draw_2,attn,4,5.0
pythia-70m,control,draw_2,attn,4,6.0
pythia-70m,control,draw_2,attn,4,7.0
pythia-70m,control,draw_2,mlp,4,
pythia-70m,control,draw_2,attn,5,0.0
pythia-70m,control,draw_2,attn,5,1.0
pythia-70m,control,draw_2,attn,5,2.0
pythia-70m,control,draw_2,attn,5,3.0
pythia-70m,control,draw_2,attn,5,5.0
pythia-70m,control,draw_2,attn,5,7.0
pythia-70m,control,draw_2,mlp,5,
pythia-70m,control,draw_3,embed,-1,
pythia-70m,control,draw_3,attn,0,0.0
pythia-70m,control,draw_3,attn,0,1.0
pythia-70m,control,draw_3,attn,0,2.0
pythia-70m,control,draw_3,attn,0,3.0
pythia-70m,control,draw_3,attn,0,4.0
pythia-70m,control,draw_3,attn,0,5.0
pythia-70m,control,draw_3,attn,0,6.0
pythia-70m,control,draw_3,attn,0,7.0
pythia-70m,control,draw_3,mlp,0,
pythia-70m,control,draw_3,attn,1,0.0
pythia-70m,control,draw_3,attn,1,1.0
pythia-70m,control,draw_3,attn,1,2.0
pythia-70m,control,draw_3,attn,1,3.0
pythia-70m,control,draw_3,attn,1,5.0
pythia-70m,control,draw_3,attn,1,6.0
pythia-70m,control,draw_3,attn,1,7.0
pythia-70m,control,draw_3,mlp,1,
pythia-70m,control,draw_3,attn,2,0.0
pythia-70m,control,draw_3,attn,2,1.0
pythia-70m,control,draw_3,attn,2,2.0
pythia-70m,control,draw_3,attn,2,3.0
pythia-70m,control,draw_3,attn,2,4.0
pythia-70m,control,draw_3,attn,2,5.0
pythia-70m,control,draw_3,attn,2,6.0
pythia-70m,control,draw_3,attn,2,7.0
pythia-70m,control,draw_3,mlp,2,
pythia-70m,control,draw_3,attn,3,0.0
pythia-70m,control,draw_3,attn,3,1.0
pythia-70m,control,draw_3,attn,3,2.0
pythia-70m,control,draw_3,attn,3,3.0
pythia-70m,control,draw_3,attn,3,4.0
pythia-70m,control,draw_3,attn,3,5.0
pythia-70m,control,draw_3,attn,3,6.0
pythia-70m,control,draw_3,attn,3,7.0
pythia-70m,control,draw_3,mlp,3,
pythia-70m,control,draw_3,attn,4,0.0
pythia-70m,control,draw_3,attn,4,1.0
pythia-70m,control,draw_3,attn,4,2.0
pythia-70m,control,draw_3,attn,4,3.0
pythia-70m,control,draw_3,attn,4,4.0
pythia-70m,control,draw_3,attn,4,5.0
pythia-70m,control,draw_3,attn,4,6.0
pythia-70m,control,draw_3,attn,4,7.0
pythia-70m,control,draw_3,mlp,4,
pythia-70m,control,draw_3,attn,5,0.0
pythia-70m,control,draw_3,attn,5,1.0
pythia-70m,control,draw_3,attn,5,2.0
pythia-70m,control,draw_3,attn,5,3.0
pythia-70m,control,draw_3,attn,5,4.0
pythia-70m,control,draw_3,attn,5,5.0
pythia-70m,control,draw_3,attn,5,7.0
pythia-70m,control,draw_3,mlp,5,
pythia-160m,low,draw_1,embed,-1,
pythia-160m,low,draw_1,attn,0,0.0
pythia-160m,low,draw_1,attn,0,1.0
pythia-160m,low,draw_1,attn,0,2.0
pythia-160m,low,draw_1,attn,0,3.0
pythia-160m,low,draw_1,attn,0,4.0
pythia-160m,low,draw_1,attn,0,6.0
pythia-160m,low,draw_1,attn,0,7.0
pythia-160m,low,draw_1,attn,0,8.0
pythia-160m,low,draw_1,attn,0,9.0
pythia-160m,low,draw_1,attn,0,10.0
pythia-160m,low,draw_1,mlp,0,
pythia-160m,low,draw_1,attn,1,0.0
pythia-160m,low,draw_1,attn,1,1.0
pythia-160m,low,draw_1,attn,1,2.0
pythia-160m,low,draw_1,attn,1,3.0
pythia-160m,low,draw_1,attn,1,6.0
pythia-160m,low,draw_1,attn,1,7.0
pythia-160m,low,draw_1,attn,1,10.0
pythia-160m,low,draw_1,attn,1,11.0
pythia-160m,low,draw_1,mlp,1,
pythia-160m,low,draw_1,attn,2,1.0
pythia-160m,low,draw_1,attn,2,3.0
pythia-160m,low,draw_1,attn,2,4.0
pythia-160m,low,draw_1,attn,2,6.0
pythia-160m,low,draw_1,attn,2,7.0
pythia-160m,low,draw_1,attn,2,8.0
pythia-160m,low,draw_1,attn,2,10.0
pythia-160m,low,draw_1,attn,2,11.0
pythia-160m,low,draw_1,mlp,2,
pythia-160m,low,draw_1,attn,3,0.0
pythia-160m,low,draw_1,attn,3,1.0
pythia-160m,low,draw_1,attn,3,2.0
pythia-160m,low,draw_1,attn,3,3.0
pythia-160m,low,draw_1,attn,3,4.0
pythia-160m,low,draw_1,attn,3,6.0
pythia-160m,low,draw_1,attn,3,7.0
pythia-160m,low,draw_1,attn,3,8.0
pythia-160m,low,draw_1,attn,3,9.0
pythia-160m,low,draw_1,attn,3,10.0
pythia-160m,low,draw_1,mlp,3,
pythia-160m,low,draw_1,attn,4,0.0
pythia-160m,low,draw_1,attn,4,1.0
pythia-160m,low,draw_1,attn,4,2.0
pythia-160m,low,draw_1,attn,4,4.0
pythia-160m,low,draw_1,attn,4,5.0
pythia-160m,low,draw_1,attn,4,6.0
pythia-160m,low,draw_1,attn,4,7.0
pythia-160m,low,draw_1,attn,4,8.0
pythia-160m,low,draw_1,attn,4,9.0
pythia-160m,low,draw_1,attn,4,10.0
pythia-160m,low,draw_1,attn,4,11.0
pythia-160m,low,draw_1,mlp,4,
pythia-160m,low,draw_1,attn,5,0.0
pythia-160m,low,draw_1,attn,5,1.0
pythia-160m,low,draw_1,attn,5,2.0
pythia-160m,low,draw_1,attn,5,3.0
pythia-160m,low,draw_1,attn,5,4.0
pythia-160m,low,draw_1,attn,5,5.0
pythia-160m,low,draw_1,attn,5,6.0
pythia-160m,low,draw_1,attn,5,7.0
pythia-160m,low,draw_1,attn,5,8.0
pythia-160m,low,draw_1,attn,5,10.0
pythia-160m,low,draw_1,attn,5,11.0
pythia-160m,low,draw_1,mlp,5,
pythia-160m,low,draw_1,attn,6,0.0
pythia-160m,low,draw_1,attn,6,1.0
pythia-160m,low,draw_1,attn,6,2.0
pythia-160m,low,draw_1,attn,6,3.0
pythia-160m,low,draw_1,attn,6,4.0
pythia-160m,low,draw_1,attn,6,5.0
pythia-160m,low,draw_1,attn,6,6.0
pythia-160m,low,draw_1,attn,6,7.0
pythia-160m,low,draw_1,attn,6,8.0
pythia-160m,low,draw_1,attn,6,10.0
pythia-160m,low,draw_1,attn,6,11.0
pythia-160m,low,draw_1,mlp,6,
pythia-160m,low,draw_1,attn,7,0.0
pythia-160m,low,draw_1,attn,7,1.0
pythia-160m,low,draw_1,attn,7,2.0
pythia-160m,low,draw_1,attn,7,3.0
pythia-160m,low,draw_1,attn,7,4.0
pythia-160m,low,draw_1,attn,7,7.0
pythia-160m,low,draw_1,attn,7,8.0
pythia-160m,low,draw_1,attn,7,11.0
pythia-160m,low,draw_1,mlp,7,
pythia-160m,low,draw_1,attn,8,1.0
pythia-160m,low,draw_1,attn,8,2.0
pythia-160m,low,draw_1,attn,8,3.0
pythia-160m,low,draw_1,attn,8,4.0
pythia-160m,low,draw_1,attn,8,7.0
pythia-160m,low,draw_1,attn,8,8.0
pythia-160m,low,draw_1,attn,8,10.0
pythia-160m,low,draw_1,attn,8,11.0
pythia-160m,low,draw_1,mlp,8,
pythia-160m,low,draw_1,attn,9,0.0
pythia-160m,low,draw_1,attn,9,1.0
pythia-160m,low,draw_1,attn,9,2.0
pythia-160m,low,draw_1,attn,9,3.0
pythia-160m,low,draw_1,attn,9,4.0
pythia-160m,low,draw_1,attn,9,5.0
pythia-160m,low,draw_1,attn,9,6.0
pythia-160m,low,draw_1,attn,9,7.0
pythia-160m,low,draw_1,attn,9,8.0
pythia-160m,low,draw_1,attn,9,9.0
pythia-160m,low,draw_1,mlp,9,
pythia-160m,low,draw_1,attn,10,0.0
pythia-160m,low,draw_1,attn,10,1.0
pythia-160m,low,draw_1,attn,10,5.0
pythia-160m,low,draw_1,attn,10,6.0
pythia-160m,low,draw_1,attn,10,7.0
pythia-160m,low,draw_1,attn,10,8.0
pythia-160m,low,draw_1,attn,10,9.0
pythia-160m,low,draw_1,attn,10,10.0
pythia-160m,low,draw_1,attn,10,11.0
pythia-160m,low,draw_1,mlp,10,
pythia-160m,low,draw_1,attn,11,0.0
pythia-160m,low,draw_1,attn,11,2.0
pythia-160m,low,draw_1,attn,11,4.0
pythia-160m,low,draw_1,attn,11,5.0
pythia-160m,low,draw_1,attn,11,6.0
pythia-160m,low,draw_1,attn,11,7.0
pythia-160m,low,draw_1,attn,11,8.0
pythia-160m,low,draw_1,attn,11,9.0
pythia-160m,low,draw_1,attn,11,10.0
pythia-160m,low,draw_1,attn,11,11.0
pythia-160m,low,draw_1,mlp,11,
pythia-160m,low,draw_2,embed,-1,
pythia-160m,low,draw_2,attn,0,0.0
pythia-160m,low,draw_2,attn,0,2.0
pythia-160m,low,draw_2,attn,0,3.0
pythia-160m,low,draw_2,attn,0,4.0
pythia-160m,low,draw_2,attn,0,6.0
pythia-160m,low,draw_2,attn,0,7.0
pythia-160m,low,draw_2,attn,0,8.0
pythia-160m,low,draw_2,attn,0,9.0
pythia-160m,low,draw_2,attn,0,10.0
pythia-160m,low,draw_2,mlp,0,
pythia-160m,low,draw_2,attn,1,0.0
pythia-160m,low,draw_2,attn,1,1.0
pythia-160m,low,draw_2,attn,1,2.0
pythia-160m,low,draw_2,attn,1,3.0
pythia-160m,low,draw_2,attn,1,5.0
pythia-160m,low,draw_2,attn,1,6.0
pythia-160m,low,draw_2,attn,1,7.0
pythia-160m,low,draw_2,attn,1,10.0
pythia-160m,low,draw_2,attn,1,11.0
pythia-160m,low,draw_2,mlp,1,
pythia-160m,low,draw_2,attn,2,1.0
pythia-160m,low,draw_2,attn,2,3.0
pythia-160m,low,draw_2,attn,2,4.0
pythia-160m,low,draw_2,attn,2,6.0
pythia-160m,low,draw_2,attn,2,7.0
pythia-160m,low,draw_2,attn,2,8.0
pythia-160m,low,draw_2,attn,2,10.0
pythia-160m,low,draw_2,attn,2,11.0
pythia-160m,low,draw_2,mlp,2,
pythia-160m,low,draw_2,attn,3,0.0
pythia-160m,low,draw_2,attn,3,1.0
pythia-160m,low,draw_2,attn,3,2.0
pythia-160m,low,draw_2,attn,3,3.0
pythia-160m,low,draw_2,attn,3,4.0
pythia-160m,low,draw_2,attn,3,6.0
pythia-160m,low,draw_2,attn,3,7.0
pythia-160m,low,draw_2,attn,3,8.0
pythia-160m,low,draw_2,attn,3,9.0
pythia-160m,low,draw_2,attn,3,10.0
pythia-160m,low,draw_2,mlp,3,
pythia-160m,low,draw_2,attn,4,0.0
pythia-160m,low,draw_2,attn,4,1.0
pythia-160m,low,draw_2,attn,4,2.0
pythia-160m,low,draw_2,attn,4,4.0
pythia-160m,low,draw_2,attn,4,5.0
pythia-160m,low,draw_2,attn,4,6.0
pythia-160m,low,draw_2,attn,4,7.0
pythia-160m,low,draw_2,attn,4,8.0
pythia-160m,low,draw_2,attn,4,9.0
pythia-160m,low,draw_2,attn,4,10.0
pythia-160m,low,draw_2,attn,4,11.0
pythia-160m,low,draw_2,mlp,4,
pythia-160m,low,draw_2,attn,5,0.0
pythia-160m,low,draw_2,attn,5,1.0
pythia-160m,low,draw_2,attn,5,2.0
pythia-160m,low,draw_2,attn,5,3.0
pythia-160m,low,draw_2,attn,5,4.0
pythia-160m,low,draw_2,attn,5,5.0
pythia-160m,low,draw_2,attn,5,6.0
pythia-160m,low,draw_2,attn,5,7.0
pythia-160m,low,draw_2,attn,5,8.0
pythia-160m,low,draw_2,attn,5,10.0
pythia-160m,low,draw_2,attn,5,11.0
pythia-160m,low,draw_2,mlp,5,
pythia-160m,low,draw_2,attn,6,0.0
pythia-160m,low,draw_2,attn,6,1.0
pythia-160m,low,draw_2,attn,6,2.0
pythia-160m,low,draw_2,attn,6,3.0
pythia-160m,low,draw_2,attn,6,4.0
pythia-160m,low,draw_2,attn,6,5.0
pythia-160m,low,draw_2,attn,6,6.0
pythia-160m,low,draw_2,attn,6,7.0
pythia-160m,low,draw_2,attn,6,8.0
pythia-160m,low,draw_2,attn,6,10.0
pythia-160m,low,draw_2,attn,6,11.0
pythia-160m,low,draw_2,mlp,6,
pythia-160m,low,draw_2,attn,7,0.0
pythia-160m,low,draw_2,attn,7,1.0
pythia-160m,low,draw_2,attn,7,2.0
pythia-160m,low,draw_2,attn,7,3.0
pythia-160m,low,draw_2,attn,7,4.0
pythia-160m,low,draw_2,attn,7,7.0
pythia-160m,low,draw_2,attn,7,8.0
pythia-160m,low,draw_2,attn,7,9.0
pythia-160m,low,draw_2,attn,7,11.0
pythia-160m,low,draw_2,mlp,7,
pythia-160m,low,draw_2,attn,8,1.0
pythia-160m,low,draw_2,attn,8,2.0
pythia-160m,low,draw_2,attn,8,3.0
pythia-160m,low,draw_2,attn,8,4.0
pythia-160m,low,draw_2,attn,8,7.0
pythia-160m,low,draw_2,attn,8,8.0
pythia-160m,low,draw_2,attn,8,10.0
pythia-160m,low,draw_2,attn,8,11.0
pythia-160m,low,draw_2,mlp,8,
pythia-160m,low,draw_2,attn,9,0.0
pythia-160m,low,draw_2,attn,9,1.0
pythia-160m,low,draw_2,attn,9,2.0
pythia-160m,low,draw_2,attn,9,3.0
pythia-160m,low,draw_2,attn,9,4.0
pythia-160m,low,draw_2,attn,9,5.0
pythia-160m,low,draw_2,attn,9,6.0
pythia-160m,low,draw_2,attn,9,7.0
pythia-160m,low,draw_2,attn,9,8.0
pythia-160m,low,draw_2,attn,9,9.0
pythia-160m,low,draw_2,mlp,9,
pythia-160m,low,draw_2,attn,10,1.0
pythia-160m,low,draw_2,attn,10,5.0
pythia-160m,low,draw_2,attn,10,6.0
pythia-160m,low,draw_2,attn,10,7.0
pythia-160m,low,draw_2,attn,10,8.0
pythia-160m,low,draw_2,attn,10,9.0
pythia-160m,low,draw_2,attn,10,10.0
pythia-160m,low,draw_2,attn,10,11.0
pythia-160m,low,draw_2,mlp,10,
pythia-160m,low,draw_2,attn,11,0.0
pythia-160m,low,draw_2,attn,11,2.0
pythia-160m,low,draw_2,attn,11,5.0
pythia-160m,low,draw_2,attn,11,6.0
pythia-160m,low,draw_2,attn,11,7.0
pythia-160m,low,draw_2,attn,11,8.0
pythia-160m,low,draw_2,attn,11,9.0
pythia-160m,low,draw_2,attn,11,10.0
pythia-160m,low,draw_2,attn,11,11.0
pythia-160m,low,draw_2,mlp,11,
pythia-160m,low,draw_3,embed,-1,
pythia-160m,low,draw_3,attn,0,0.0
pythia-160m,low,draw_3,attn,0,2.0
pythia-160m,low,draw_3,attn,0,3.0
pythia-160m,low,draw_3,attn,0,4.0
pythia-160m,low,draw_3,attn,0,6.0
pythia-160m,low,draw_3,attn,0,7.0
pythia-160m,low,draw_3,attn,0,8.0
pythia-160m,low,draw_3,attn,0,9.0
pythia-160m,low,draw_3,attn,0,10.0
pythia-160m,low,draw_3,mlp,0,
pythia-160m,low,draw_3,attn,1,0.0
pythia-160m,low,draw_3,attn,1,1.0
pythia-160m,low,draw_3,attn,1,2.0
pythia-160m,low,draw_3,attn,1,3.0
pythia-160m,low,draw_3,attn,1,5.0
pythia-160m,low,draw_3,attn,1,6.0
pythia-160m,low,draw_3,attn,1,7.0
pythia-160m,low,draw_3,attn,1,10.0
pythia-160m,low,draw_3,attn,1,11.0
pythia-160m,low,draw_3,mlp,1,
pythia-160m,low,draw_3,attn,2,0.0
pythia-160m,low,draw_3,attn,2,3.0
pythia-160m,low,draw_3,attn,2,4.0
pythia-160m,low,draw_3,attn,2,6.0
pythia-160m,low,draw_3,attn,2,7.0
pythia-160m,low,draw_3,attn,2,8.0
pythia-160m,low,draw_3,attn,2,10.0
pythia-160m,low,draw_3,attn,2,11.0
pythia-160m,low,draw_3,mlp,2,
pythia-160m,low,draw_3,attn,3,0.0
pythia-160m,low,draw_3,attn,3,1.0
pythia-160m,low,draw_3,attn,3,2.0
pythia-160m,low,draw_3,attn,3,3.0
pythia-160m,low,draw_3,attn,3,4.0
pythia-160m,low,draw_3,attn,3,5.0
pythia-160m,low,draw_3,attn,3,7.0
pythia-160m,low,draw_3,attn,3,8.0
pythia-160m,low,draw_3,attn,3,9.0
pythia-160m,low,draw_3,attn,3,10.0
pythia-160m,low,draw_3,mlp,3,
pythia-160m,low,draw_3,attn,4,0.0
pythia-160m,low,draw_3,attn,4,1.0
pythia-160m,low,draw_3,attn,4,2.0
pythia-160m,low,draw_3,attn,4,4.0
pythia-160m,low,draw_3,attn,4,5.0
pythia-160m,low,draw_3,attn,4,6.0
pythia-160m,low,draw_3,attn,4,7.0
pythia-160m,low,draw_3,attn,4,8.0
pythia-160m,low,draw_3,attn,4,9.0
pythia-160m,low,draw_3,attn,4,10.0
pythia-160m,low,draw_3,attn,4,11.0
pythia-160m,low,draw_3,mlp,4,
pythia-160m,low,draw_3,attn,5,0.0
pythia-160m,low,draw_3,attn,5,1.0
pythia-160m,low,draw_3,attn,5,2.0
pythia-160m,low,draw_3,attn,5,3.0
pythia-160m,low,draw_3,attn,5,4.0
pythia-160m,low,draw_3,attn,5,5.0
pythia-160m,low,draw_3,attn,5,6.0
pythia-160m,low,draw_3,attn,5,7.0
pythia-160m,low,draw_3,attn,5,8.0
pythia-160m,low,draw_3,attn,5,10.0
pythia-160m,low,draw_3,attn,5,11.0
pythia-160m,low,draw_3,mlp,5,
pythia-160m,low,draw_3,attn,6,0.0
pythia-160m,low,draw_3,attn,6,1.0
pythia-160m,low,draw_3,attn,6,2.0
pythia-160m,low,draw_3,attn,6,3.0
pythia-160m,low,draw_3,attn,6,4.0
pythia-160m,low,draw_3,attn,6,5.0
pythia-160m,low,draw_3,attn,6,6.0
pythia-160m,low,draw_3,attn,6,7.0
pythia-160m,low,draw_3,attn,6,8.0
pythia-160m,low,draw_3,attn,6,10.0
pythia-160m,low,draw_3,attn,6,11.0
pythia-160m,low,draw_3,mlp,6,
pythia-160m,low,draw_3,attn,7,0.0
pythia-160m,low,draw_3,attn,7,1.0
pythia-160m,low,draw_3,attn,7,2.0
pythia-160m,low,draw_3,attn,7,3.0
pythia-160m,low,draw_3,attn,7,4.0
pythia-160m,low,draw_3,attn,7,7.0
pythia-160m,low,draw_3,attn,7,8.0
pythia-160m,low,draw_3,attn,7,9.0
pythia-160m,low,draw_3,attn,7,11.0
pythia-160m,low,draw_3,mlp,7,
pythia-160m,low,draw_3,attn,8,1.0
pythia-160m,low,draw_3,attn,8,2.0
pythia-160m,low,draw_3,attn,8,3.0
pythia-160m,low,draw_3,attn,8,4.0
pythia-160m,low,draw_3,attn,8,7.0
pythia-160m,low,draw_3,attn,8,8.0
pythia-160m,low,draw_3,attn,8,10.0
pythia-160m,low,draw_3,attn,8,11.0
pythia-160m,low,draw_3,mlp,8,
pythia-160m,low,draw_3,attn,9,0.0
pythia-160m,low,draw_3,attn,9,1.0
pythia-160m,low,draw_3,attn,9,2.0
pythia-160m,low,draw_3,attn,9,3.0
pythia-160m,low,draw_3,attn,9,4.0
pythia-160m,low,draw_3,attn,9,5.0
pythia-160m,low,draw_3,attn,9,6.0
pythia-160m,low,draw_3,attn,9,7.0
pythia-160m,low,draw_3,attn,9,8.0
pythia-160m,low,draw_3,attn,9,9.0
pythia-160m,low,draw_3,mlp,9,
pythia-160m,low,draw_3,attn,10,1.0
pythia-160m,low,draw_3,attn,10,5.0
pythia-160m,low,draw_3,attn,10,6.0
pythia-160m,low,draw_3,attn,10,7.0
pythia-160m,low,draw_3,attn,10,8.0
pythia-160m,low,draw_3,attn,10,9.0
pythia-160m,low,draw_3,attn,10,10.0
pythia-160m,low,draw_3,attn,10,11.0
pythia-160m,low,draw_3,mlp,10,
pythia-160m,low,draw_3,attn,11,0.0
pythia-160m,low,draw_3,attn,11,2.0
pythia-160m,low,draw_3,attn,11,5.0
pythia-160m,low,draw_3,attn,11,6.0
pythia-160m,low,draw_3,attn,11,7.0
pythia-160m,low,draw_3,attn,11,8.0
pythia-160m,low,draw_3,attn,11,9.0
pythia-160m,low,draw_3,attn,11,11.0
pythia-160m,low,draw_3,mlp,11,
pythia-160m,medium,draw_1,embed,-1,
pythia-160m,medium,draw_1,attn,0,0.0
pythia-160m,medium,draw_1,attn,0,2.0
pythia-160m,medium,draw_1,attn,0,3.0
pythia-160m,medium,draw_1,attn,0,4.0
pythia-160m,medium,draw_1,attn,0,6.0
pythia-160m,medium,draw_1,attn,0,7.0
pythia-160m,medium,draw_1,attn,0,8.0
pythia-160m,medium,draw_1,attn,0,9.0
pythia-160m,medium,draw_1,attn,0,10.0
pythia-160m,medium,draw_1,mlp,0,
pythia-160m,medium,draw_1,attn,1,0.0
pythia-160m,medium,draw_1,attn,1,1.0
pythia-160m,medium,draw_1,attn,1,2.0
pythia-160m,medium,draw_1,attn,1,3.0
pythia-160m,medium,draw_1,attn,1,5.0
pythia-160m,medium,draw_1,attn,1,6.0
pythia-160m,medium,draw_1,attn,1,7.0
pythia-160m,medium,draw_1,attn,1,10.0
pythia-160m,medium,draw_1,attn,1,11.0
pythia-160m,medium,draw_1,mlp,1,
pythia-160m,medium,draw_1,attn,2,0.0
pythia-160m,medium,draw_1,attn,2,1.0
pythia-160m,medium,draw_1,attn,2,3.0
pythia-160m,medium,draw_1,attn,2,4.0
pythia-160m,medium,draw_1,attn,2,6.0
pythia-160m,medium,draw_1,attn,2,7.0
pythia-160m,medium,draw_1,attn,2,8.0
pythia-160m,medium,draw_1,attn,2,10.0
pythia-160m,medium,draw_1,attn,2,11.0
pythia-160m,medium,draw_1,mlp,2,
pythia-160m,medium,draw_1,attn,3,0.0
pythia-160m,medium,draw_1,attn,3,1.0
pythia-160m,medium,draw_1,attn,3,2.0
pythia-160m,medium,draw_1,attn,3,3.0
pythia-160m,medium,draw_1,attn,3,4.0
pythia-160m,medium,draw_1,attn,3,5.0
pythia-160m,medium,draw_1,attn,3,6.0
pythia-160m,medium,draw_1,attn,3,7.0
pythia-160m,medium,draw_1,attn,3,8.0
pythia-160m,medium,draw_1,attn,3,9.0
pythia-160m,medium,draw_1,attn,3,10.0
pythia-160m,medium,draw_1,mlp,3,
pythia-160m,medium,draw_1,attn,4,0.0
pythia-160m,medium,draw_1,attn,4,1.0
pythia-160m,medium,draw_1,attn,4,2.0
pythia-160m,medium,draw_1,attn,4,4.0
pythia-160m,medium,draw_1,attn,4,5.0
pythia-160m,medium,draw_1,attn,4,6.0
pythia-160m,medium,draw_1,attn,4,7.0
pythia-160m,medium,draw_1,attn,4,8.0
pythia-160m,medium,draw_1,attn,4,9.0
pythia-160m,medium,draw_1,attn,4,10.0
pythia-160m,medium,draw_1,attn,4,11.0
pythia-160m,medium,draw_1,mlp,4,
pythia-160m,medium,draw_1,attn,5,0.0
