model,layer,head,in_circuit,induction_score,bos_fraction,source_fraction,target_fraction,repeat_fraction,entropy_mean,circuit_role,mean_js_divergence
pythia-410m,22,4,False,4.3322183955751825e-05,0.9994745969772338,0.00018250760404043832,4.2293906881241126e-05,6.010997294652043e-05,0.005510037392377853,bos_sink,0.007540520843642517
pythia-410m,22,5,False,0.008887175936251879,0.842729675769806,0.024432214722037316,0.011767395306378603,0.035380398854613304,0.677286833524704,bos_sink,0.028573312439624705
pythia-410m,22,6,True,0.0012926343985359523,0.00024983461680108123,0.007121097542039934,0.00016791263319646533,0.9699760794639587,0.16209976449608804,diffuse,0.03677761320928148
pythia-410m,22,7,False,0.04357653073966503,0.324224117398262,0.11508025079965592,0.049859287962317464,0.07635404020547867,1.9053974390029906,bos_sink,0.03946267319081116
pythia-410m,22,8,True,0.029326178785413503,0.20625253915786743,0.06248271614313126,0.022545753605663778,0.4816165030002594,1.1476588726043702,diffuse,0.05562708377929886
pythia-410m,22,9,False,0.017800773214548826,0.7527311325073243,0.1039032369852066,0.04440414197742939,0.01844580415636301,0.5355086326599121,bos_sink,0.037662915059742244
pythia-410m,22,10,True,0.021217266842722893,0.4496055543422699,0.08715175539255142,0.03627235256135464,0.19306428134441375,1.28943612575531,bos_sink,0.04626909816215842
pythia-410m,22,11,True,0.019598168134689332,0.13655669689178468,0.09059491902589797,0.017635982483625412,0.3623233437538147,3.6224019527435303,diffuse,0.018173039159473953
pythia-410m,22,12,True,0.0034987833118066193,0.9370414614677429,0.01702628657221794,0.005212457571178675,0.005313761287834495,0.38929596692323687,bos_sink,0.01501281510831608
pythia-410m,22,13,True,0.06716047897934914,0.03141373917460442,0.26757248044013976,0.1311793953180313,0.03869353272020817,0.8941602945327759,diffuse,0.038113354884414904
pythia-410m,22,14,False,0.019106544740498065,0.7012851119041443,0.054605073481798175,0.029599960520863534,0.021043846011161806,1.0258941411972047,bos_sink,0.036366288399900935
pythia-410m,22,15,True,0.07744127288460731,0.020322497002780437,0.304286789894104,0.12290200889110565,0.03922911919653416,0.8551949739456177,diffuse,0.036461501435331695
pythia-410m,23,0,False,0.015045179799199105,0.4144026041030884,0.2233579635620117,0.018609227053821085,0.033512334898114206,1.9243231773376466,bos_sink,0.029234855775721737
pythia-410m,23,1,True,0.006391508178785444,0.4145206093788147,0.019847935065627098,0.009932103473693133,0.4603082060813904,1.4852150201797485,bos_sink,0.032738533044544584
pythia-410m,23,2,False,4.428247975738486e-05,0.9979595422744751,0.001127954199910164,7.501072723243851e-05,0.0002793082763673738,0.021938968822360037,bos_sink,0.004885580522729082
pythia-410m,23,3,False,0.0020473516546189786,0.7583889484405517,0.016186915896832944,0.0040464246645569805,0.18484618365764618,0.8133505582809448,bos_sink,0.02119364177332526
pythia-410m,23,4,False,0.00013794092083116994,0.9853592276573181,0.003986975643783808,0.00014450831076828763,0.008158528618514538,0.07600685581564903,bos_sink,0.014955627312627567
pythia-410m,23,5,False,0.02943505607545376,0.5710171222686767,0.0993773177266121,0.034900203719735144,0.05167549923062324,1.4935589551925659,bos_sink,0.039808143797621494
pythia-410m,23,6,False,0.006301710102707148,0.7223409414291382,0.023122810944914817,0.011751749459654093,0.0680596448481083,0.9606515049934388,bos_sink,0.03740721764790709
pythia-410m,23,7,False,0.07636140882968903,0.0015247544876258567,0.14529267847537994,0.09728526324033737,0.04253992773592472,1.7189826250076294,diffuse,0.058256636979856356
pythia-410m,23,8,False,0.021639515832066535,0.09100035391747952,0.027943242341279984,0.03367593623697758,0.35075756907463074,1.4413607835769653,diffuse,0.04988239671535892
pythia-410m,23,9,False,1.2277476253075293e-05,0.9993761062622071,0.00018388727185083553,0.00013719244816456921,4.351218776719179e-05,0.007408643746748567,bos_sink,0.0041790430279778
pythia-410m,23,10,False,0.019503939151763915,0.11669174581766129,0.04836228266358376,0.01061743376776576,0.5531593203544617,1.0274404883384705,diffuse,0.052234490700011064
pythia-410m,23,11,True,0.01338822366669774,0.29402139186859133,0.04842897728085518,0.0092886196449399,0.35438528656959534,1.9660573720932006,diffuse,0.04050851187330833
pythia-410m,23,12,True,0.006716965604573489,0.05080579817295074,0.023229410871863365,0.004467762913554907,0.7655415058135986,1.7719468116760253,diffuse,0.02462654493483516
pythia-410m,23,13,True,0.006971007212996483,0.18377842307090758,0.025331677868962288,0.0031666766153648496,0.2967579305171967,1.5834036827087403,diffuse,0.05419974008139682
pythia-410m,23,14,True,0.004313535988330841,0.07243457213044166,0.0073461656924337145,0.0023463739780709147,0.8303138971328735,1.5721617460250854,previous_token,0.02589736450660577
pythia-410m,23,15,True,0.0004936386190820486,0.4063609719276428,0.0026158273918554186,0.0003468152688583359,0.4901930749416351,1.448413872718811,bos_sink,0.035294546889057726
pythia-1b,0,0,True,0.005896010715514421,0.17614688575267792,0.02993108592927456,0.009912247210741043,0.45998146533966067,3.8320168018341065,diffuse,0.0
pythia-1b,0,1,True,0.09678138047456741,0.045175335556268695,0.18524357080459594,0.02819366715848446,0.38698809742927553,3.6707497119903563,diffuse,0.0
pythia-1b,0,2,False,2.942340579465963e-05,0.9994758486747741,0.0001573301153257489,2.8747021497110835e-05,8.187123021343722e-05,0.008409058395773172,bos_sink,0.0
pythia-1b,0,3,True,0.011881787702441216,0.03040836863219738,0.05481906458735466,0.019650756008923055,0.5130828976631164,3.4227930545806884,diffuse,0.0
pythia-1b,0,4,True,0.020662323385477067,0.08380512520670891,0.1194074884057045,0.03172945640981197,0.33559362292289735,4.154593181610108,diffuse,0.0
pythia-1b,0,5,True,0.016559918783605097,0.04964026510715484,0.10457668155431747,0.02755923606455326,0.40685153007507324,4.075961494445801,diffuse,0.0
pythia-1b,0,6,True,0.014901552535593509,0.6523771166801453,0.07022882550954819,0.014497805386781693,0.10104517340660095,2.391851615905762,bos_sink,0.0
pythia-1b,0,7,True,0.033628519624471664,0.37664268016815183,0.10608601570129395,0.02391953319311142,0.21868039965629577,3.0349822998046876,bos_sink,0.0
pythia-1b,1,0,True,0.0002580877742730081,0.015839014388620853,0.011058692820370197,0.0008397820289246738,0.8720158815383912,2.402453804016113,previous_token,0.009677336590806248
pythia-1b,1,1,False,0.022832050174474715,0.3129428207874298,0.11396017521619797,0.027420376241207123,0.18292395770549774,3.8403782844543457,bos_sink,0.002229783001205319
pythia-1b,1,2,False,0.017738339118659498,0.7701562285423279,0.10553268194198609,0.008186050364747644,0.06867994368076324,1.3940887928009034,bos_sink,0.015454927491529774
pythia-1b,1,3,True,2.9132154850231016e-06,0.001039216248318553,0.00032795455772429707,2.5891034238156862e-05,0.9745682597160339,1.8778274774551391,previous_token,0.004215619309594739
pythia-1b,1,4,False,3.820501206064364e-06,0.8744760751724243,0.00028338974225334824,2.232458664366277e-05,0.12001711130142212,0.6799205482006073,bos_sink,0.005735044003351686
pythia-1b,1,5,True,0.022527112066745757,0.03977954536676407,0.32972912192344667,0.04443039894104004,0.2141899824142456,4.010941791534424,diffuse,0.01223616242537733
pythia-1b,1,6,True,0.006017682142555714,0.15365601181983948,0.03322705514729023,0.007884592097252608,0.5799674391746521,3.6265318393707275,diffuse,0.004051464453512292
pythia-1b,1,7,True,0.8173380970954895,0.12253718078136444,0.8269259929656982,0.003602774813771248,0.023592443950474263,1.016950523853302,induction,0.0061619805215554985
pythia-1b,2,0,True,0.0071394601836800575,0.24033328592777253,0.04988594576716423,0.014081494323909283,0.48139488697052,3.3696641445159914,diffuse,0.011760007527583365
pythia-1b,2,1,True,0.0006541668029967695,0.07003531903028488,0.008503393922001123,0.0014373112004250287,0.8566365838050842,2.306352949142456,previous_token,0.011841809044097793
pythia-1b,2,2,True,0.011760716326534748,0.16159883737564087,0.08810473829507828,0.018629155680537225,0.45703746676445006,3.605974817276001,diffuse,0.01372423239228326
pythia-1b,2,3,True,7.297262491192668e-05,0.35993497967720034,0.004267366183921695,0.0005054093489889055,0.5882625699043273,2.2980273723602296,previous_token,0.008972140585957357
pythia-1b,2,4,True,0.045872132480144504,0.10811942666769028,0.2269938051700592,0.04915927648544312,0.1360362559556961,4.01856484413147,diffuse,0.018820133390555084
pythia-1b,2,5,True,0.0035118625964969397,0.017160481959581374,0.021622949093580247,0.005206695850938558,0.6580201148986816,3.500936269760132,diffuse,0.0058490966973726135
pythia-1b,2,6,True,0.009735322929918766,0.036427270621061325,0.05109520182013512,0.009110448881983757,0.7102968096733093,3.3861263275146483,previous_token,0.0075539400712143654
pythia-1b,2,7,False,0.043378332257270814,0.479242080450058,0.11596316546201706,0.015449654124677182,0.18291822373867034,3.0350979804992675,bos_sink,0.014127567780402622
pythia-1b,3,0,True,0.027884526923298836,0.41531129479408263,0.13512251377105713,0.021091023087501527,0.18978503942489625,3.2878060817718504,bos_sink,0.012385086989911302
pythia-1b,3,1,True,0.04588526263833046,0.08865544497966767,0.23874091506004333,0.053334832191467285,0.16954120099544526,4.014305591583252,diffuse,0.022458998101327284
pythia-1b,3,2,True,0.0007021324476227164,0.03160098046064377,0.003966888692229986,0.0023985779844224453,0.7296759486198425,2.985681438446045,previous_token,0.007516015823983203
pythia-1b,3,3,True,0.006352772563695907,0.46485869884490966,0.027073996514081954,0.007353150751441717,0.36328752636909484,2.580316352844238,bos_sink,0.012179108090744926
pythia-1b,3,4,True,0.008805790916085243,0.3388495802879333,0.040285923331975934,0.011752241477370261,0.34080554246902467,3.2746036052703857,bos_sink,0.012148334764529081
pythia-1b,3,5,True,3.4158508027909287e-18,1.9055629250555243e-16,6.921571677919305e-17,2.764079085568042e-16,0.9999945878982544,0.16678498983383178,previous_token,0.006396955396313237
pythia-1b,3,6,True,0.00027875475643668324,0.08252962976694107,0.0021171187749132515,0.0008991467533633113,0.8459411025047302,2.4809115409851072,previous_token,0.00869680779651277
pythia-1b,3,7,True,0.0006724239443428815,0.5090853989124298,0.0052300430834293365,0.001177679351530969,0.4374321401119232,1.9789889812469483,bos_sink,0.0075349595841078
pythia-1b,4,0,True,0.16620157659053802,0.3091744840145111,0.27002871632575987,0.03162119798362255,0.15187405347824096,3.205609083175659,diffuse,0.030549092340922436
pythia-1b,4,1,True,0.003615722991526127,0.4629085659980774,0.015414225123822688,0.25432002544403076,0.18637451827526091,2.335727071762085,bos_sink,0.01263323141593888
pythia-1b,4,2,True,0.10906163901090622,0.3396222412586212,0.15548009872436525,0.014490459114313126,0.34316663146018983,3.175327253341675,bos_sink,0.01727613051790389
pythia-1b,4,3,True,0.6776686310768127,0.12384032011032105,0.710089361667633,0.009120491705834866,0.129069721698761,1.5379337310791015,induction,0.027016589141016786
pythia-1b,4,4,True,0.0094621860422194,0.047258482128381726,0.012810686230659485,0.9282863736152649,0.0010064521455205977,0.4152241587638855,diffuse,0.01833341895897
pythia-1b,4,5,True,0.010101943649351597,0.2990173280239105,0.020878127962350845,0.2913744628429413,0.17828221023082733,2.726197862625122,diffuse,0.025439322837156015
pythia-1b,4,6,True,0.006586986221373081,0.2409191071987152,0.0935324564576149,0.027872999384999275,0.24764226973056794,3.8122973918914793,diffuse,0.015474898942679555
pythia-1b,4,7,True,0.002536887302994728,0.32419119477272035,0.025900346413254737,0.006603660620748996,0.4016639769077301,3.1360055923461916,bos_sink,0.012591152914876612
pythia-1b,5,0,True,0.01488510686904192,0.37549251317977905,0.09194447845220566,0.022517391294240952,0.25175352990627287,3.362118721008301,bos_sink,0.012597840965019999
pythia-1b,5,1,True,0.902386736869812,0.07174464017152786,0.9050532579421997,0.0004585909948218614,0.020794704928994177,0.5236564338207245,induction,0.009681802887528483
pythia-1b,5,2,True,0.029369428008794784,0.10138488262891769,0.09432427138090134,0.028224096447229386,0.32028234004974365,3.7504638671875,diffuse,0.04976694956006981
pythia-1b,5,3,True,0.0005485672212671488,0.34872389435768125,0.0053888866212219,0.0012304696370847522,0.6018734931945801,2.3934632301330567,previous_token,0.01348180846970639
pythia-1b,5,4,True,0.015203971788287163,0.19811597764492034,0.1395707905292511,0.050868889689445494,0.20138157308101653,3.8964756965637206,diffuse,0.027754391573941464
pythia-1b,5,5,True,0.00037539147306233647,0.34063165783882143,0.0026057981420308353,0.0009246184607036411,0.5748381972312927,2.532523441314697,bos_sink,0.01219680045357719
pythia-1b,5,6,True,0.024509806558489798,0.28801955580711364,0.04557485580444336,0.2017694592475891,0.17525838911533356,3.1212552547454835,diffuse,0.04239476233447433
pythia-1b,5,7,True,0.02014657184481621,0.4627975285053253,0.03578787595033646,0.42839540243148805,0.01890829801559448,1.5340301990509033,bos_sink,0.01672898221413875
pythia-1b,6,0,True,0.00029707238427363337,0.5145795345306396,0.004988597752526402,0.000954474473837763,0.3681263983249664,2.1407678604125975,bos_sink,0.035031533881343724
pythia-1b,6,1,True,0.03295710124075413,0.05553368479013443,0.07235797196626663,0.07076111584901809,0.3120838046073914,3.731481409072876,diffuse,0.02843231503421598
pythia-1b,6,2,True,0.004236132185906172,0.4212663471698761,0.06739534288644791,0.015388090535998345,0.14608267247676848,3.2405712604522705,bos_sink,0.020373428820359078
pythia-1b,6,3,True,3.165719852926685e-10,0.0011284704320132732,9.034580044087192e-08,2.090002726440332e-09,0.9986606478691101,0.5321078658103943,previous_token,0.008905508734969722
pythia-1b,6,4,False,0.0236718013882637,0.7074731230735779,0.05373573303222656,0.011932427622377872,0.0815187394618988,1.9794420719146728,bos_sink,0.01519027986525779
pythia-1b,6,5,True,0.0021568363765254615,0.18529030084609985,0.014661070331931115,0.0029089173767715693,0.633920431137085,3.1908095836639405,diffuse,0.01923752571129047
pythia-1b,6,6,True,0.04268115758895874,0.3820088982582092,0.08994307070970535,0.09077377915382386,0.08338354378938675,3.0374374389648438,bos_sink,0.028287927062761512
pythia-1b,6,7,True,0.04874863401055336,0.6895028948783875,0.06199607998132706,0.05739759504795074,0.08963522166013718,1.7850478172302247,bos_sink,0.024677191848877532
pythia-1b,7,0,True,0.020418176800012587,0.06383490934967995,0.035814184322953226,0.7888808488845825,0.03371653407812118,1.2025233030319213,diffuse,0.022300589879758123
pythia-1b,7,1,True,0.022546105086803436,0.023915889486670495,0.0637017659842968,0.8916647434234619,0.0006600241060368717,0.5699048399925232,diffuse,0.02029050577859502
pythia-1b,7,2,True,0.03241214789450168,0.0799373060464859,0.06044705659151077,0.6052619338035583,0.07499325871467591,2.1211086750030517,diffuse,0.025053492105750457
pythia-1b,7,3,True,0.0007338679861277342,0.27980806231498717,0.004975184565410018,0.0026940729236230253,0.5913403987884521,2.8011634826660154,diffuse,0.01930202660551533
pythia-1b,7,4,True,0.016315971314907075,0.18072885870933533,0.10448857843875885,0.023534220457077027,0.3011757731437683,3.633250522613525,diffuse,0.024843813992117544
pythia-1b,7,5,True,0.0005333386536221952,0.711163318157196,0.007860464323312045,0.001503777876496315,0.07649680525064469,1.638820743560791,bos_sink,0.044199032793993155
pythia-1b,7,6,True,0.0013129230123013259,0.45378032326698303,0.023649129644036294,0.001452428149059415,0.41544259786605836,2.214868688583374,bos_sink,0.04576574660021299
pythia-1b,7,7,True,0.0054085114505141975,0.16215513050556182,0.068719881772995,0.03762231022119522,0.16708098649978637,3.8435227394104006,diffuse,0.02453219691123641
pythia-1b,8,0,True,0.010493026115000248,0.7452759504318237,0.027913646772503853,0.026032821834087373,0.05403245687484741,1.6222459077835083,bos_sink,0.03334641579409596
pythia-1b,8,1,True,0.01792319118976593,0.38265798687934877,0.06517974436283111,0.03352138325572014,0.23300048410892488,3.3963468074798584,bos_sink,0.020450746616816236
pythia-1b,8,2,True,0.006475920509546995,0.2521775871515274,0.027283306047320367,0.01085197702050209,0.5497121095657349,3.2112010955810546,diffuse,0.02597821043083556
pythia-1b,8,3,False,0.013807790912687778,0.6859607458114624,0.05845733061432838,0.02650216780602932,0.08181741088628769,2.093228316307068,bos_sink,0.023413947870911285
pythia-1b,8,4,False,0.012827249243855476,0.7197757720947265,0.09445588141679764,0.022000818327069283,0.04187000319361687,1.8210831880569458,bos_sink,0.02401057055245366
pythia-1b,8,5,True,0.036055201292037965,0.09462296813726426,0.07645344734191895,0.227120503783226,0.034265197440981866,2.666694498062134,diffuse,0.02663967492326789
pythia-1b,8,6,True,0.11046746969223023,0.5616241812705993,0.12890870422124862,0.028559165075421333,0.13668016940355301,2.246970367431641,bos_sink,0.028157285943712532
pythia-1b,8,7,True,0.0073884943500161174,0.515172803401947,0.026968938112258912,0.06360719725489616,0.2951067328453064,2.540545034408569,bos_sink,0.02229209089530981
pythia-1b,9,0,True,0.009753948450088501,0.39533279538154603,0.05012785643339157,0.012798533774912357,0.3130595326423645,3.1117806434631348,bos_sink,0.035479000816748076
pythia-1b,9,1,True,0.009580955188721419,0.6637563347816468,0.041759276390075685,0.04085356816649437,0.18399737775325775,1.983613657951355,bos_sink,0.026831413372752248
pythia-1b,9,2,True,0.0030952580273151398,0.2199648141860962,0.01802370175719261,0.004754929058253765,0.6113838315010071,2.9416542053222656,previous_token,0.01693915552422936
pythia-1b,9,3,False,0.014583766087889671,0.7195441842079162,0.06692001745104789,0.022079038247466088,0.04976747259497642,1.9035441637039185,bos_sink,0.028833297988721196
pythia-1b,9,4,True,0.009033635258674622,0.24448572397232055,0.02737228721380234,0.24819326996803284,0.10200268179178237,3.0456366539001465,diffuse,0.02660642252886975
pythia-1b,9,5,True,0.017262007109820843,0.5049430668354035,0.12041590362787247,0.03671174719929695,0.13098178803920746,2.826446771621704,bos_sink,0.03196955495663853
pythia-1b,9,6,True,0.0032168531790375708,0.3731271386146545,0.018112128600478172,0.005343885719776153,0.5187742352485657,2.6629027843475344,bos_sink,0.01724200424747144
pythia-1b,9,7,True,0.033951515704393385,0.5571399331092834,0.10373280793428422,0.050350521504878995,0.06717008799314499,2.6478928565979003,bos_sink,0.01939714982653206
pythia-1b,10,0,True,0.02503562979400158,0.37422194480896,0.10621550530195237,0.1455693855881691,0.03357830084860325,2.84895396232605,bos_sink,0.0286866959878972
pythia-1b,10,1,True,0.0005193034012336284,0.27979080080986024,0.006035037338733673,0.0010739882942289113,0.5653472423553467,2.792233467102051,diffuse,0.0224082074883681
pythia-1b,10,2,True,0.053193952143192294,0.340618759393692,0.08617666363716125,0.023097873479127885,0.39240760207176206,2.5901984214782714,bos_sink,0.019727465066730707
pythia-1b,10,3,True,0.012097367644309997,0.7657636165618896,0.04120708107948303,0.027094077691435813,0.10090973675251007,1.633000946044922,bos_sink,0.03167154575707302
pythia-1b,10,4,True,0.00359752937220037,0.8345305562019348,0.02038057502359152,0.06676189303398132,0.014350624196231366,1.0481577277183534,bos_sink,0.017965386846978914
pythia-1b,10,5,True,0.021662432327866556,0.14511694610118867,0.06804291754961014,0.5880233407020569,0.007009461522102356,1.7445228815078735,diffuse,0.01784215951956718
pythia-1b,10,6,True,0.19916851222515106,0.16400432884693145,0.25332394540309905,0.464717310667038,0.011618877947330474,1.9138667583465576,induction,0.030981442439227475
pythia-1b,10,7,True,0.006979416590183973,0.5732936978340148,0.02764381468296051,0.006424582190811634,0.22067155241966246,2.374324321746826,bos_sink,0.025617951694804193
pythia-1b,11,0,True,0.012283074483275414,0.6359445095062256,0.047816841304302214,0.017342991009354592,0.10565211027860641,2.2937018394470217,bos_sink,0.01705735888161312
pythia-1b,11,1,True,0.020986210741102695,0.7085158824920654,0.06840990036725998,0.032829628139734265,0.0746931254863739,1.8716588258743285,bos_sink,0.017861432750069385
pythia-1b,11,2,True,0.03520444482564926,0.5531304478645325,0.12445280253887177,0.10254458636045456,0.03756877779960632,2.318310785293579,bos_sink,0.03224288554267826
pythia-1b,11,3,False,0.009193242341279984,0.5827588438987732,0.02418929859995842,0.010751673951745033,0.29700515866279603,2.156012773513794,bos_sink,0.01768601153967265
pythia-1b,11,4,True,0.0659879393875599,0.4542603135108948,0.16173991560935974,0.07902868688106537,0.06944697946310044,2.9513721466064453,bos_sink,0.03773721022553441
pythia-1b,11,5,True,0.0436235249042511,0.363336318731308,0.12817356884479522,0.2049843817949295,0.03472570329904556,2.5948559761047365,bos_sink,0.02682399945207308
pythia-1b,11,6,True,0.0580534465610981,0.293449330329895,0.1696295127272606,0.2805903911590576,0.023143301904201507,2.56521098613739,diffuse,0.030680486574948627
pythia-1b,11,7,True,0.045795638114213943,0.37417813539505007,0.08226379752159119,0.3693167448043823,0.02080148346722126,2.049283742904663,bos_sink,0.06637529634685245
pythia-1b,12,0,True,0.028653199970722198,0.6596115410327912,0.10755161643028259,0.0478889673948288,0.028035856038331985,1.9984530687332154,bos_sink,0.03292015105641885
pythia-1b,12,1,True,0.00566775007173419,0.4011825144290924,0.014107617363333703,0.15040208101272584,0.39441087245941164,2.207502269744873,bos_sink,0.08048748134035418
pythia-1b,12,2,True,0.04910695180296898,0.18218518197536468,0.15947272777557372,0.12654432356357576,0.1123584344983101,3.5901845932006835,diffuse,0.027675265606742754
pythia-1b,12,3,True,0.03245363123714924,0.4129349410533905,0.11272060275077819,0.1669666588306427,0.037952497601509094,2.263449239730835,bos_sink,0.04473547450474407
pythia-1b,12,4,True,0.006320351082831621,0.4388911783695221,0.02244587689638138,0.014189409278333186,0.37526201605796816,2.885191869735718,bos_sink,0.019039934167041677
pythia-1b,12,5,True,0.008348205778747796,0.6105441451072693,0.020491575077176093,0.015180841833353043,0.2926256150007248,1.8790044069290162,bos_sink,0.06319948972770416
pythia-1b,12,6,True,0.03845381364226341,0.5331552207469941,0.12130212783813477,0.1663328915834427,0.028534857928752898,2.2104767560958862,bos_sink,0.0421092214928082
pythia-1b,12,7,True,0.014832915365695953,0.7623351097106934,0.05983942896127701,0.026200320199131967,0.0338995985686779,1.5640363693237305,bos_sink,0.021141229224171214
pythia-1b,13,0,True,0.007661655638366937,0.18539125621318817,0.029347259551286697,0.011398915015161038,0.4916244924068451,3.5553301334381104,diffuse,0.014911498702743142
pythia-1b,13,1,True,0.0019059994723647834,0.38986386060714723,0.0070602383464574816,0.49028782844543456,0.06842453256249428,1.5338022708892822,bos_sink,0.03915363532259342
pythia-1b,13,2,True,0.028297285735607147,0.5976858258247375,0.11273668855428695,0.07851116992533207,0.039320028573274615,2.222916054725647,bos_sink,0.02459078417576317
pythia-1b,13,3,True,0.05497454404830933,0.18440842926502227,0.21101367473602295,0.16289362609386443,0.06029579639434814,3.4180776119232177,diffuse,0.023472004564277317
pythia-1b,13,4,True,0.0035217192489653826,0.34670860767364503,0.020683424547314644,0.005501303356140852,0.4004124939441681,2.9930370807647706,bos_sink,0.02048011345599144
pythia-1b,13,5,False,0.0109104847535491,0.7890457391738892,0.03861561194062233,0.045607314258813855,0.051254139840602876,1.4716985702514649,bos_sink,0.017572334106357505
pythia-1b,13,6,True,0.022571510821580886,0.44889846444129944,0.06907995641231537,0.03652130998671055,0.1099714145064354,2.9202317237854003,bos_sink,0.025183225419457597
pythia-1b,13,7,True,0.01017869133502245,0.6312328577041626,0.051000811904668805,0.013427245989441871,0.12401757240295411,2.359430503845215,bos_sink,0.013323340124768705
pythia-1b,14,0,True,0.007643995992839337,0.21821101605892182,0.0289796594530344,0.010583341494202614,0.5221910595893859,3.218010902404785,diffuse,0.02224663412403032
pythia-1b,14,1,False,0.016066750325262547,0.45942790508270265,0.08836880624294281,0.018823448568582535,0.19999951720237732,3.0650519847869875,bos_sink,0.02565710865468922
pythia-1b,14,2,True,0.00925795657094568,0.056734895706176756,0.02791536208242178,0.005929209175519645,0.8186328530311584,1.6874341011047362,diffuse,0.027516703795964062
pythia-1b,14,3,True,0.011816158331930638,0.43169835209846497,0.05018052086234093,0.01970188319683075,0.2946433901786804,3.071715831756592,bos_sink,0.019305079293789613
pythia-1b,14,4,True,0.017923025228083134,0.26155363619327543,0.07879657298326492,0.021205978095531465,0.2533497452735901,3.7129002094268797,diffuse,0.02766219990162375
pythia-1b,14,5,True,0.004230997990816832,0.4056471586227417,0.022919639945030212,0.005172738013789058,0.41298946738243103,2.816414546966553,bos_sink,0.02430826381204944
pythia-1b,14,6,True,0.054911280423402785,0.15361968874931337,0.20838312208652496,0.18681817948818208,0.045805130153894424,2.840800380706787,diffuse,0.03139372255883001
pythia-1b,14,7,False,0.014990127645432949,0.5995359301567078,0.06626152470707894,0.03040022775530815,0.11737693399190903,2.5323290824890137,bos_sink,0.017656542080530635
pythia-1b,15,0,True,0.002063822722993791,0.051705102622509005,0.00858297273516655,0.0025835193693637846,0.8808853030204773,1.8491927146911622,diffuse,0.010423992232147905
pythia-1b,15,1,False,0.01835622526705265,0.6192730903625489,0.07572056129574775,0.023605403676629066,0.11688221544027329,2.39694197177887,bos_sink,0.033297948544019136
pythia-1b,15,2,True,0.014193171449005604,0.1721130758523941,0.052242429554462434,0.01696449387818575,0.5107152342796326,3.466769790649414,diffuse,0.022851985302261176
pythia-1b,15,3,True,0.03920022398233414,0.32985844016075133,0.16034845411777496,0.05610796958208084,0.11240199357271194,3.1582734107971193,bos_sink,0.02936935007579452
pythia-1b,15,4,True,0.017068584449589252,0.5803307890892029,0.07951014190912246,0.019466982409358024,0.13333118855953216,2.594122076034546,bos_sink,0.023566035542966653
pythia-1b,15,5,False,0.007523545809090137,0.5495371460914612,0.04329924210906029,0.006918574310839176,0.26208522021770475,2.4616949558258057,bos_sink,0.028185026298080482
pythia-1b,15,6,True,0.04693346470594406,0.23287802338600158,0.2135857403278351,0.06632816195487976,0.087725068628788,3.314810848236084,diffuse,0.025644045771535062
pythia-1b,15,7,True,0.007543965242803097,0.24380047619342804,0.03039669804275036,0.006027152109891176,0.5786787152290345,2.882830190658569,diffuse,0.029405939751925788
pythia-1.4b,0,0,False,1.447348804504145e-05,0.9996336936950684,9.613246656954288e-05,1.762597185006598e-05,7.116380875231698e-05,0.0058387437835335735,bos_sink,0.0
pythia-1.4b,0,1,True,0.024023472517728805,0.11981753557920456,0.11299045383930206,0.024953237548470498,0.3825128495693207,3.58095121383667,diffuse,0.0
pythia-1.4b,0,2,True,0.02137570269405842,0.17310962080955505,0.12750641405582427,0.022880270332098007,0.353324955701828,3.9520010948181152,diffuse,0.0
pythia-1.4b,0,3,True,0.9048522472381592,0.00857912516221404,0.9109223484992981,0.0019143295707181097,0.06410525292158127,0.6334079265594482,induction,0.0
pythia-1.4b,0,4,True,0.006040117237716913,0.22187457382678985,0.03450551964342594,0.00861852578818798,0.5310463011264801,3.012276458740234,diffuse,0.0
pythia-1.4b,0,5,True,0.013655658066272735,0.6185123920440674,0.06896796151995659,0.01574905961751938,0.11525389552116394,2.443416929244995,bos_sink,0.0
pythia-1.4b,0,6,True,0.0006882714573293924,0.00379134276881814,0.01967415288090706,0.00299796755425632,0.8242934823036194,2.7114032745361327,previous_token,0.0
pythia-1.4b,0,7,True,0.01873936653137207,0.1661728948354721,0.1121659129858017,0.030213738232851027,0.2881626546382904,3.853262948989868,diffuse,0.0
pythia-1.4b,0,8,True,0.020272568240761756,0.02396960332989693,0.11661494076251984,0.02377776838839054,0.469760799407959,3.858156204223633,diffuse,0.0
pythia-1.4b,0,9,True,0.0643229641020298,0.5710623502731323,0.11498422175645828,0.017294598929584026,0.12788422256708146,2.3715932846069334,bos_sink,0.0
pythia-1.4b,0,10,True,0.020936208590865136,0.01848966721445322,0.1110292598605156,0.02574044279754162,0.46166412234306337,3.705225419998169,diffuse,0.0
pythia-1.4b,0,11,True,0.018587834015488625,0.06060727536678314,0.0851026102900505,0.021401156857609748,0.5062616407871247,3.5287484169006347,diffuse,0.0
pythia-1.4b,0,12,True,0.006833903398364783,0.00825371202081442,0.05728720501065254,0.011468405462801456,0.6512979745864869,3.1858277320861816,previous_token,0.0
pythia-1.4b,0,13,True,0.021376433596014977,0.136590476334095,0.10076492875814438,0.02317258082330227,0.4004040896892548,3.887208366394043,diffuse,0.0
pythia-1.4b,0,14,True,0.003931834269315005,0.09647156894207001,0.06283317506313324,0.00935632511973381,0.5812620759010315,3.4965426445007326,previous_token,0.0
