model,draw,band,layer,head,entropy_base,entropy_circuit,delta_entropy
pythia-1.4b,draw_2,medium,4,1,1.0346521139144895,1.028007984161377,-0.006644129753112571
pythia-1.4b,draw_2,medium,4,2,3.435965061187744,3.4920639991760254,0.05609893798828125
pythia-1.4b,draw_2,medium,4,3,3.4546592235565186,3.4316904544830322,-0.022968769073486328
pythia-1.4b,draw_2,medium,4,4,3.545462131500244,3.5618326663970947,0.016370534896850586
pythia-1.4b,draw_2,medium,4,5,2.1686668395996094,2.171412229537964,0.002745389938354492
pythia-1.4b,draw_2,medium,4,6,2.5603137016296387,2.620277166366577,0.05996346473693848
pythia-1.4b,draw_2,medium,4,7,1.1974148750305176,1.2055530548095703,0.008138179779052734
pythia-1.4b,draw_2,medium,4,8,1.2534102201461792,1.2372146844863892,-0.01619553565979004
pythia-1.4b,draw_2,medium,4,9,3.2725186347961426,3.2870686054229736,0.014549970626831055
pythia-1.4b,draw_2,medium,4,10,2.762835741043091,2.847229242324829,0.08439350128173828
pythia-1.4b,draw_2,medium,4,11,2.833277463912964,2.8488199710845947,0.01554250717163086
pythia-1.4b,draw_2,medium,4,12,1.9007519483566284,1.8491395711898804,-0.05161237716674805
pythia-1.4b,draw_2,medium,4,13,2.957029104232788,2.939401388168335,-0.017627716064453125
pythia-1.4b,draw_2,medium,4,14,2.6093592643737797,2.61061954498291,0.0012602806091304153
pythia-1.4b,draw_2,medium,4,15,0.8565922975540161,0.8497125506401062,-0.006879746913909912
pythia-1.4b,draw_2,medium,5,0,2.3502676486968994,2.4318912029266357,0.08162355422973633
pythia-1.4b,draw_2,medium,5,1,2.292417049407959,2.39859938621521,0.10618233680725098
pythia-1.4b,draw_2,medium,5,2,3.714991569519043,3.757995367050171,0.04300379753112793
pythia-1.4b,draw_2,medium,5,3,1.3008626699447632,1.397341251373291,0.09647858142852783
pythia-1.4b,draw_2,medium,5,4,0.5420562624931335,0.5044816136360168,-0.0375746488571167
pythia-1.4b,draw_2,medium,5,5,4.004711151123047,4.047426700592041,0.04271554946899414
pythia-1.4b,draw_2,medium,5,6,1.719851016998291,1.776951551437378,0.057100534439086914
pythia-1.4b,draw_2,medium,5,7,1.341820478439331,1.2943142652511597,-0.04750621318817139
pythia-1.4b,draw_2,medium,5,8,0.1749316751956939,0.15810224413871765,-0.016829431056976235
pythia-1.4b,draw_2,medium,5,9,0.9418755173683168,0.9561245441436768,0.014249026775359996
pythia-1.4b,draw_2,medium,5,10,2.249486923217773,2.3314785957336426,0.08199167251586958
pythia-1.4b,draw_2,medium,5,11,0.2811014354228973,0.25300008058547974,-0.028101354837417547
pythia-1.4b,draw_2,medium,5,12,3.1217448711395264,3.179088592529297,0.05734372138977051
pythia-1.4b,draw_2,medium,5,13,2.710331916809082,2.870213508605957,0.159881591796875
pythia-1.4b,draw_2,medium,5,14,3.2451443672180176,3.3162033557891846,0.07105898857116699
pythia-1.4b,draw_2,medium,5,15,3.79289436340332,3.77104115486145,-0.021853208541869673
pythia-1.4b,draw_2,medium,6,0,0.3909458220005035,0.3680504560470581,-0.02289536595344538
pythia-1.4b,draw_2,medium,6,1,1.9732357263565063,2.1388542652130127,0.16561853885650635
pythia-1.4b,draw_2,medium,6,2,1.5237267017364502,1.5166165828704834,-0.007110118865966797
pythia-1.4b,draw_2,medium,6,3,1.62256920337677,1.667372465133667,0.04480326175689697
pythia-1.4b,draw_2,medium,6,4,1.8789681196212769,2.0101277828216553,0.13115966320037842
pythia-1.4b,draw_2,medium,6,5,3.338963747024536,3.4660236835479736,0.1270599365234375
pythia-1.4b,draw_2,medium,6,6,3.892379522323608,3.9077365398406982,0.015357017517090288
pythia-1.4b,draw_2,medium,6,7,2.3633012771606445,2.409040689468384,0.04573941230773926
pythia-1.4b,draw_2,medium,6,8,2.9735395908355717,3.020735025405884,0.047195434570312056
pythia-1.4b,draw_2,medium,6,9,2.20247745513916,2.2829551696777344,0.08047771453857422
pythia-1.4b,draw_2,medium,6,10,3.2180845737457275,3.267120122909546,0.04903554916381836
pythia-1.4b,draw_2,medium,6,11,2.6942479610443115,2.792144536972046,0.09789657592773438
pythia-1.4b,draw_2,medium,6,12,3.5724353790283203,3.6781983375549316,0.10576295852661133
pythia-1.4b,draw_2,medium,6,13,2.131635904312134,2.2842345237731934,0.15259861946105957
pythia-1.4b,draw_2,medium,6,14,1.865867257118225,1.8876996040344238,0.02183234691619873
pythia-1.4b,draw_2,medium,6,15,1.8144645690917969,1.8584016561508179,0.043937087059020996
pythia-1.4b,draw_2,medium,7,0,3.2910640239715576,3.3082101345062256,0.01714611053466797
pythia-1.4b,draw_2,medium,7,1,1.911664128303528,2.1022865772247314,0.1906224489212034
pythia-1.4b,draw_2,medium,7,2,3.3020834922790527,3.4467358589172363,0.1446523666381836
pythia-1.4b,draw_2,medium,7,3,0.6121963262557983,0.5370841026306152,-0.0751122236251831
pythia-1.4b,draw_2,medium,7,4,3.5809059143066406,3.6125667095184326,0.03166079521179199
pythia-1.4b,draw_2,medium,7,5,2.4380524158477783,2.420644521713257,-0.017407894134521484
pythia-1.4b,draw_2,medium,7,6,3.427337169647217,3.5436346530914307,0.11629748344421387
pythia-1.4b,draw_2,medium,7,7,2.35759711265564,2.471250534057617,0.1136534214019771
pythia-1.4b,draw_2,medium,7,8,2.744882583618164,2.7339422702789307,-0.010940313339233398
pythia-1.4b,draw_2,medium,7,9,3.2947444915771484,3.4094078540802,0.11466336250305176
pythia-1.4b,draw_2,medium,7,10,2.366128444671631,2.3873209953308105,0.021192550659179688
pythia-1.4b,draw_2,medium,7,11,1.9317179918289185,1.9940704107284546,0.06235241889953613
pythia-1.4b,draw_2,medium,7,12,1.6504515409469604,1.7223107814788818,0.07185924053192139
pythia-1.4b,draw_2,medium,7,13,3.346080780029297,3.3540871143341064,0.00800633430480957
pythia-1.4b,draw_2,medium,7,14,0.8314207196235657,0.7684561014175415,-0.06296461820602417
pythia-1.4b,draw_2,medium,7,15,0.78195720911026,0.7414195537567139,-0.04053765535354614
pythia-1.4b,draw_2,medium,8,0,3.56933856010437,3.5689094066619873,-0.0004291534423828125
pythia-1.4b,draw_2,medium,8,1,3.1495821475982666,3.3391928672790527,0.18961071968078613
pythia-1.4b,draw_2,medium,8,2,2.8233864307403564,2.7975704669952393,-0.025815963745117188
pythia-1.4b,draw_2,medium,8,3,3.514309883117676,3.5669894218444824,0.05267953872680664
pythia-1.4b,draw_2,medium,8,4,0.9583494067192078,0.9507373571395874,-0.007612049579620361
pythia-1.4b,draw_2,medium,8,5,2.927585363388061,2.9476029872894287,0.02001762390136763
pythia-1.4b,draw_2,medium,8,6,2.414487361907959,2.3969528675079346,-0.017534494400024414
pythia-1.4b,draw_2,medium,8,7,2.4915452003479004,2.645742654800415,0.15419745445251465
pythia-1.4b,draw_2,medium,8,8,2.210646629333496,2.11946702003479,-0.09117960929870605
pythia-1.4b,draw_2,medium,8,9,3.7080044746398926,3.698988676071167,-0.009015798568725586
pythia-1.4b,draw_2,medium,8,10,2.5212576389312744,2.593928813934326,0.07267117500305176
pythia-1.4b,draw_2,medium,8,11,2.5891027450561523,2.5499229431152344,-0.03917980194091797
pythia-1.4b,draw_2,medium,8,12,2.6221916675567627,2.6020209789276123,-0.02017068862915039
pythia-1.4b,draw_2,medium,8,13,2.351060628890991,2.3764209747314453,0.0253603458404541
pythia-1.4b,draw_2,medium,8,14,2.416961431503296,2.3304436206817627,-0.0865178108215332
pythia-1.4b,draw_2,medium,8,15,1.5547376871109009,1.4801253080368042,-0.07461237907409668
pythia-1.4b,draw_2,medium,9,0,2.046103954315185,2.117947816848755,0.07184386253356978
pythia-1.4b,draw_2,medium,9,1,1.4626156091690063,1.4764361381530762,0.013820528984069824
pythia-1.4b,draw_2,medium,9,2,3.105815887451172,3.159726619720459,0.05391073226928711
pythia-1.4b,draw_2,medium,9,3,3.35597825050354,3.3586106300354004,0.0026323795318603516
pythia-1.4b,draw_2,medium,9,4,1.705256462097168,1.5104405879974365,-0.19481587409973145
pythia-1.4b,draw_2,medium,9,5,2.4282069206237797,2.4024598598480225,-0.02574706077575728
pythia-1.4b,draw_2,medium,9,6,2.048192262649536,1.8518961668014526,-0.1962960958480835
pythia-1.4b,draw_2,medium,9,7,2.0411157608032227,1.9252995252609253,-0.11581623554229736
pythia-1.4b,draw_2,medium,9,8,2.4382214546203613,2.286496639251709,-0.15172481536865234
pythia-1.4b,draw_2,medium,9,9,3.4887983798980717,3.4339284896850586,-0.05486989021301314
pythia-1.4b,draw_2,medium,9,10,2.2071008682250977,2.0766711235046387,-0.13042974472045898
pythia-1.4b,draw_2,medium,9,11,2.4145333766937256,2.2294790744781494,-0.18505430221557617
pythia-1.4b,draw_2,medium,9,12,2.6009769439697266,2.6239030361175537,0.02292609214782715
pythia-1.4b,draw_2,medium,9,13,3.2995798587799072,3.2625651359558105,-0.03701472282409668
pythia-1.4b,draw_2,medium,9,14,2.103994607925415,2.047743558883667,-0.05625104904174805
pythia-1.4b,draw_2,medium,9,15,1.8212753534317017,1.6587364673614502,-0.16253888607025146
pythia-1.4b,draw_2,medium,10,0,0.2793865501880646,0.27331650257110596,-0.006070047616958618
pythia-1.4b,draw_2,medium,10,1,1.835823893547058,1.8254926204681396,-0.010331273078918457
pythia-1.4b,draw_2,medium,10,2,2.2488160133361816,2.251702308654785,0.0028862953186035156
pythia-1.4b,draw_2,medium,10,3,1.9377617835998533,1.825990915298462,-0.11177086830139138
pythia-1.4b,draw_2,medium,10,4,2.1378278732299805,2.212991952896118,0.0751640796661377
pythia-1.4b,draw_2,medium,10,5,3.576722383499145,3.544461965560913,-0.03226041793823198
pythia-1.4b,draw_2,medium,10,6,2.434084177017212,2.4221255779266357,-0.011958599090576172
pythia-1.4b,draw_2,medium,10,7,2.5370349884033203,2.513780355453491,-0.0232546329498291
pythia-1.4b,draw_2,medium,10,8,2.1560628414154053,2.0909810066223145,-0.06508183479309082
pythia-1.4b,draw_2,medium,10,9,0.9376639723777772,1.0493086576461792,0.11164468526840199
pythia-1.4b,draw_2,medium,10,10,2.763046264648437,2.6526427268981934,-0.1104035377502437
pythia-1.4b,draw_2,medium,10,11,2.2242300510406494,2.1072819232940674,-0.11694812774658203
pythia-1.4b,draw_2,medium,10,12,1.323232650756836,1.2407050132751465,-0.08252763748168945
pythia-1.4b,draw_2,medium,10,13,1.743239164352417,1.5370925664901733,-0.20614659786224365
pythia-1.4b,draw_2,medium,10,14,2.9518516063690186,2.9536550045013428,0.0018033981323242188
pythia-1.4b,draw_2,medium,10,15,3.525167465209961,3.6149837970733643,0.08981633186340332
pythia-1.4b,draw_2,medium,11,0,2.454362154006958,2.4692656993865967,0.014903545379638672
pythia-1.4b,draw_2,medium,11,1,1.0839413404464722,0.9958558678627014,-0.08808547258377075
pythia-1.4b,draw_2,medium,11,2,1.4849823713302612,1.3313636779785156,-0.1536186933517456
pythia-1.4b,draw_2,medium,11,3,2.673295259475708,2.6569364070892334,-0.01635885238647461
pythia-1.4b,draw_2,medium,11,4,3.053774356842041,3.030133008956909,-0.023641347885131836
pythia-1.4b,draw_2,medium,11,5,2.447380542755127,2.2770047187805176,-0.17037582397460938
pythia-1.4b,draw_2,medium,11,6,2.7660155296325684,2.7670977115631104,0.0010821819305419922
pythia-1.4b,draw_2,medium,11,7,1.7495512962341309,1.7831940650939941,0.03364276885986328
pythia-1.4b,draw_2,medium,11,8,2.5645573139190674,2.6117801666259766,0.04722285270690918
pythia-1.4b,draw_2,medium,11,9,2.2308952808380127,2.1676671504974365,-0.06322813034057617
pythia-1.4b,draw_2,medium,11,10,1.358483910560608,1.326843023300171,-0.03164088726043701
pythia-1.4b,draw_2,medium,11,11,2.659749984741211,2.711277484893799,0.05152750015258789
pythia-1.4b,draw_2,medium,11,12,1.7909749746322632,1.7017101049423218,-0.0892648696899414
pythia-1.4b,draw_2,medium,11,13,2.297682285308838,2.089461088180542,-0.2082211971282959
pythia-1.4b,draw_2,medium,11,14,3.73716139793396,3.790738344192505,0.05357694625854492
pythia-1.4b,draw_2,medium,11,15,2.806199550628662,2.792478561401367,-0.013720989227294922
pythia-1.4b,draw_2,medium,12,0,1.0952184200286863,0.997653603553772,-0.09756481647491433
pythia-1.4b,draw_2,medium,12,1,2.577594995498657,2.6670827865600586,0.08948779106140181
pythia-1.4b,draw_2,medium,12,2,1.6270095109939575,1.6474252939224243,0.020415782928466797
pythia-1.4b,draw_2,medium,12,3,0.967100977897644,0.9708498120307922,0.0037488341331481934
pythia-1.4b,draw_2,medium,12,4,0.0479595772922039,0.02850213088095188,-0.019457446411252022
pythia-1.4b,draw_2,medium,12,5,1.8069181442260744,1.8032119274139404,-0.003706216812134011
pythia-1.4b,draw_2,medium,12,6,1.139013171195984,1.1112706661224365,-0.027742505073547585
pythia-1.4b,draw_2,medium,12,7,2.1371164321899414,2.151627540588379,0.0145111083984375
pythia-1.4b,draw_2,medium,12,8,2.793418407440185,2.7299625873565674,-0.06345582008361772
pythia-1.4b,draw_2,medium,12,9,2.725050687789917,2.532181978225708,-0.19286870956420898
pythia-1.4b,draw_2,medium,12,10,1.7012616395950315,1.622277855873108,-0.0789837837219236
pythia-1.4b,draw_2,medium,12,11,2.1937806606292725,2.2272918224334717,0.03351116180419922
pythia-1.4b,draw_2,medium,12,12,1.7773323059082031,1.7582833766937256,-0.01904892921447754
pythia-1.4b,draw_2,medium,12,13,0.4059815108776092,0.2721427083015442,-0.133838802576065
pythia-1.4b,draw_2,medium,12,14,3.427980661392212,3.435184955596924,0.007204294204711914
pythia-1.4b,draw_2,medium,12,15,1.528530836105347,1.5115294456481934,-0.017001390457153542
pythia-1.4b,draw_2,medium,13,0,2.2899012565612797,2.355701446533203,0.06580018997192338
pythia-1.4b,draw_2,medium,13,1,1.3735885620117188,1.4356296062469482,0.06204104423522949
pythia-1.4b,draw_2,medium,13,2,1.444703221321106,1.424975872039795,-0.019727349281311035
pythia-1.4b,draw_2,medium,13,3,2.0279576778411865,1.9531800746917725,-0.07477760314941406
pythia-1.4b,draw_2,medium,13,4,6.976049604645597e-08,6.976049604645596e-08,-1.3234889800848443e-23
pythia-1.4b,draw_2,medium,13,5,1.0372016429901123,1.0303199291229248,-0.0068817138671875
pythia-1.4b,draw_2,medium,13,6,1.6848727464675903,1.7985777854919434,0.11370503902435303
pythia-1.4b,draw_2,medium,13,7,2.239114284515381,2.2611427307128906,0.022028446197509766
pythia-1.4b,draw_2,medium,13,8,2.787181615829468,2.722961187362671,-0.06422042846679732
pythia-1.4b,draw_2,medium,13,9,0.9722869396209716,0.9755931496620178,0.0033062100410462536
pythia-1.4b,draw_2,medium,13,10,0.0642835572361946,0.044398482888936996,-0.0198850743472576
pythia-1.4b,draw_2,medium,13,11,2.4866960048675537,2.4215989112854004,-0.06509709358215332
pythia-1.4b,draw_2,medium,13,12,1.0400546789169312,1.0128989219665527,-0.027155756950378418
pythia-1.4b,draw_2,medium,13,13,2.342243194580078,2.4133758544921875,0.07113265991210938
pythia-1.4b,draw_2,medium,13,14,0.4279108345508575,0.4459773898124695,0.018066555261611994
pythia-1.4b,draw_2,medium,13,15,2.128725528717041,2.198199987411499,0.06947445869445801
pythia-1.4b,draw_2,medium,14,0,1.5429651737213137,1.6507660150527954,0.10780084133148171
pythia-1.4b,draw_2,medium,14,1,1.1589467525482178,1.2027666568756104,0.04381990432739258
pythia-1.4b,draw_2,medium,14,2,1.8250515460968015,1.8580549955368042,0.03300344944000266
pythia-1.4b,draw_2,medium,14,3,9.271211638406384e-07,6.076345471228706e-07,-3.194866167177678e-07
pythia-1.4b,draw_2,medium,14,4,2.350766658782959,2.4799442291259766,0.12917757034301758
pythia-1.4b,draw_2,medium,14,5,2.153327703475952,2.243682622909546,0.09035491943359375
pythia-1.4b,draw_2,medium,14,6,2.688152551651001,2.7895870208740234,0.10143446922302246
pythia-1.4b,draw_2,medium,14,7,2.061962127685547,2.198951482772827,0.13698935508728027
pythia-1.4b,draw_2,medium,14,8,2.000230312347412,1.8970907926559448,-0.10313951969146729
pythia-1.4b,draw_2,medium,14,9,2.64994740486145,2.694840431213379,0.04489302635192871
pythia-1.4b,draw_2,medium,14,10,0.3543898463249206,0.27391916513442993,-0.08047068119049067
pythia-1.4b,draw_2,medium,14,11,0.7936336994171143,0.7194517850875854,-0.07418191432952881
pythia-1.4b,draw_2,medium,14,12,2.069663524627685,2.2085299491882324,0.13886642456054732
pythia-1.4b,draw_2,medium,14,13,2.148819923400879,2.083465814590454,-0.0653541088104248
pythia-1.4b,draw_2,medium,14,14,0.712126612663269,0.7697139382362366,0.05758732557296753
pythia-1.4b,draw_2,medium,14,15,0.8771052956581116,0.8909240961074829,0.013818800449371338
pythia-1.4b,draw_2,medium,15,0,0.5773665308952332,0.38653966784477234,-0.19082686305046082
pythia-1.4b,draw_2,medium,15,1,1.792168378829956,1.7378532886505127,-0.05431509017944336
pythia-1.4b,draw_2,medium,15,2,0.3347395956516266,0.2564391791820526,-0.07830041646957397
pythia-1.4b,draw_2,medium,15,3,1.672749400138855,1.6598719358444214,-0.012877464294433594
pythia-1.4b,draw_2,medium,15,4,1.3852910995483398,1.2976981401443481,-0.0875929594039917
pythia-1.4b,draw_2,medium,15,5,2.338454246520996,2.3626511096954346,0.024196863174438477
pythia-1.4b,draw_2,medium,15,6,2.369601249694824,2.1694176197052,-0.20018362998962402
pythia-1.4b,draw_2,medium,15,7,0.8709887862205505,0.6648839116096497,-0.20610487461090088
pythia-1.4b,draw_2,medium,15,8,0.4776228368282318,0.3684537708759308,-0.10916906595230103
pythia-1.4b,draw_2,medium,15,9,2.0352225303649902,2.0173587799072266,-0.017863750457763672
pythia-1.4b,draw_2,medium,15,10,0.7626948952674866,0.7419689893722534,-0.020725905895233154
pythia-1.4b,draw_2,medium,15,11,2.062870979309082,2.0652637481689453,0.0023927688598632812
pythia-1.4b,draw_2,medium,15,12,0.816687285900116,0.5582894682884216,-0.25839781761169434
pythia-1.4b,draw_2,medium,15,13,2.77361273765564,2.748490571975708,-0.025122165679932085
pythia-1.4b,draw_2,medium,15,14,1.8760313987731931,1.8116422891616821,-0.06438910961151101
pythia-1.4b,draw_2,medium,15,15,2.509406805038452,2.520301103591919,0.010894298553466797
pythia-1.4b,draw_2,medium,16,0,1.8906049728393557,1.9701899290084839,0.0795849561691282
pythia-1.4b,draw_2,medium,16,1,1.6657400131225586,1.6927342414855957,0.02699422836303711
pythia-1.4b,draw_2,medium,16,2,2.7465054988861084,2.7742226123809814,0.027717113494873047
pythia-1.4b,draw_2,medium,16,3,1.7790648937225342,1.7758843898773193,-0.0031805038452148438
pythia-1.4b,draw_2,medium,16,4,2.230664730072021,2.251483201980591,0.02081847190856978
pythia-1.4b,draw_2,medium,16,5,2.355387687683105,2.373807191848755,0.018419504165649858
pythia-1.4b,draw_2,medium,16,6,3.2508208751678467,3.2658028602600098,0.014981985092163086
pythia-1.4b,draw_2,medium,16,7,0.0658219680190086,0.04460515081882477,-0.021216817200183827
pythia-1.4b,draw_2,medium,16,8,1.6589530105193262e-06,7.796085697009403e-07,-8.793444408183859e-07
pythia-1.4b,draw_2,medium,16,9,0.0033836474176496,0.0011094164801761508,-0.002274230937473449
pythia-1.4b,draw_2,medium,16,10,1.3562349081039429,1.216834306716919,-0.13940060138702393
pythia-1.4b,draw_2,medium,16,11,0.0519029684364795,0.03479117527604103,-0.017111793160438468
pythia-1.4b,draw_2,medium,16,12,0.4927667379379272,0.3973965048789978,-0.09537023305892939
pythia-1.4b,draw_2,medium,16,13,1.896949887275696,1.8730742931365967,-0.023875594139099343
pythia-1.4b,draw_2,medium,16,14,0.0432460345327854,0.031588904559612274,-0.011657129973173128
pythia-1.4b,draw_2,medium,16,15,1.9680099487304688,1.983569622039795,0.015559673309326172
pythia-1.4b,draw_2,medium,17,0,0.6691535115242004,0.8597565293312073,0.19060301780700684
pythia-1.4b,draw_2,medium,17,1,0.7107468843460083,0.8205531239509583,0.10980623960494995
pythia-1.4b,draw_2,medium,17,2,6.976049604645597e-08,6.976049604645596e-08,-1.3234889800848443e-23
pythia-1.4b,draw_2,medium,17,3,0.0026300584431737,0.005654870066791773,0.0030248116236180726
pythia-1.4b,draw_2,medium,17,4,0.4077138900756836,0.36563029885292053,-0.04208359122276306
pythia-1.4b,draw_2,medium,17,5,0.533086359500885,0.6885746121406555,0.1554882526397705
pythia-1.4b,draw_2,medium,17,6,1.7943463325500488,1.737230896949768,-0.05711543560028076
pythia-1.4b,draw_2,medium,17,7,2.386841297149658,2.389763355255127,0.00292205810546875
pythia-1.4b,draw_2,medium,17,8,2.2208240032196045,2.4017457962036133,0.1809217929840088
pythia-1.4b,draw_2,medium,17,9,0.0258169379085302,0.035739775747060776,0.009922837838530575
pythia-1.4b,draw_2,medium,17,10,0.4010445177555084,0.4148060083389282,0.0137614905834198
pythia-1.4b,draw_2,medium,17,11,0.8357961773872375,0.8395150303840637,0.003718852996826172
pythia-1.4b,draw_2,medium,17,12,0.4202018082141876,0.659375786781311,0.2391739785671234
pythia-1.4b,draw_2,medium,17,13,2.2780158519744877,2.366380214691162,0.08836436271667436
pythia-1.4b,draw_2,medium,17,14,0.149013802409172,0.18341118097305298,0.034397378563880976
pythia-1.4b,draw_2,medium,17,15,2.1398425102233887,2.270613431930542,0.13077092170715332
pythia-1.4b,draw_2,medium,18,0,0.9619408249855042,0.8773214221000671,-0.08461940288543701
pythia-1.4b,draw_2,medium,18,1,1.0053077936172483,0.9385484457015991,-0.06675934791564919
pythia-1.4b,draw_2,medium,18,2,2.541274309158325,2.2896533012390137,-0.2516210079193115
pythia-1.4b,draw_2,medium,18,3,0.1227294579148292,0.10320071876049042,-0.01952873915433878
pythia-1.4b,draw_2,medium,18,4,2.8683524131774902,2.8125569820404053,-0.05579543113708496
pythia-1.4b,draw_2,medium,18,5,0.021803393959999,0.013184882700443268,-0.008618511259555733
pythia-1.4b,draw_2,medium,18,6,2.7706217765808105,2.7901899814605713,0.019568204879760742
pythia-1.4b,draw_2,medium,18,7,0.0778997540473938,0.07844740152359009,0.0005476474761962891
pythia-1.4b,draw_2,medium,18,8,2.8632752895355225,2.869565963745117,0.0062906742095947266
pythia-1.4b,draw_2,medium,18,9,0.2872004508972168,0.2127557247877121,-0.0744447261095047
pythia-1.4b,draw_2,medium,18,10,0.5600591897964478,0.42871108651161194,-0.13134810328483582
pythia-1.4b,draw_2,medium,18,11,2.667402982711792,2.661104917526245,-0.006298065185546875
pythia-1.4b,draw_2,medium,18,12,1.3069396018981934,0.9659009575843811,-0.34103864431381226
pythia-1.4b,draw_2,medium,18,13,0.964686930179596,0.850654661655426,-0.11403226852416992
pythia-1.4b,draw_2,medium,18,14,0.0237949192523956,0.012059970758855343,-0.011734948493540256
pythia-1.4b,draw_2,medium,18,15,2.041102409362793,1.9508601427078247,-0.09024226665496826
pythia-1.4b,draw_2,medium,19,0,0.0606892667710781,0.053543563932180405,-0.007145702838897698
pythia-1.4b,draw_2,medium,19,1,3.0008018016815186,2.992711067199707,-0.008090734481811523
pythia-1.4b,draw_2,medium,19,2,3.721935987472534,3.7096667289733887,-0.012269258499145508
pythia-1.4b,draw_2,medium,19,3,2.207124948501587,2.203153371810913,-0.003971576690673828
pythia-1.4b,draw_2,medium,19,4,0.1235981583595275,0.11658323556184769,-0.007014922797679818
pythia-1.4b,draw_2,medium,19,5,2.5983262062072754,2.569737672805786,-0.028588533401489258
pythia-1.4b,draw_2,medium,19,6,2.3192756175994877,2.3796374797821045,0.06036186218261674
pythia-1.4b,draw_2,medium,19,7,0.0845727175474166,0.08283690363168716,-0.0017358139157294394
pythia-1.4b,draw_2,medium,19,8,0.0714248120784759,0.07977442443370819,0.008349612355232294
pythia-1.4b,draw_2,medium,19,9,0.1749461591243744,0.18066273629665375,0.005716577172279358
pythia-1.4b,draw_2,medium,19,10,1.5922130346298218,1.5784814357757568,-0.013731598854064941
pythia-1.4b,draw_2,medium,19,11,2.97218918800354,2.9793989658355713,0.00720977783203125
pythia-1.4b,draw_2,medium,19,12,0.0863579288125038,0.0757325068116188,-0.010625422000884996
pythia-1.4b,draw_2,medium,19,13,1.011988639831543,0.9929219484329224,-0.019066691398620605
pythia-1.4b,draw_2,medium,19,14,3.558834791183472,3.5245940685272217,-0.034240722656250444
pythia-1.4b,draw_2,medium,19,15,0.1399222463369369,0.13861408829689026,-0.0013081580400466364
pythia-1.4b,draw_2,medium,20,0,0.9087430834770204,0.635558009147644,-0.27318507432937633
pythia-1.4b,draw_2,medium,20,1,0.8393658995628357,0.7492887377738953,-0.09007716178894043
pythia-1.4b,draw_2,medium,20,2,3.207019805908203,3.2302446365356445,0.023224830627441406
pythia-1.4b,draw_2,medium,20,3,3.15929651260376,3.0031561851501465,-0.15614032745361373
pythia-1.4b,draw_2,medium,20,4,0.0645474344491958,0.04148680716753006,-0.023060627281665746
pythia-1.4b,draw_2,medium,20,5,0.3915358483791351,0.24977484345436096,-0.14176100492477411
pythia-1.4b,draw_2,medium,20,6,1.590934157371521,1.5178239345550537,-0.07311022281646729
pythia-1.4b,draw_2,medium,20,7,0.2719354033470154,0.13844534754753113,-0.13349005579948425
pythia-1.4b,draw_2,medium,20,8,1.5809866189956665,1.4224697351455688,-0.15851688385009766
pythia-1.4b,draw_2,medium,20,9,0.1660200655460357,0.09242114424705505,-0.07359892129898066
pythia-1.4b,draw_2,medium,20,10,2.244893312454224,2.1745362281799316,-0.07035708427429244
pythia-1.4b,draw_2,medium,20,11,1.010820388793945,0.6597751975059509,-0.35104519128799416
pythia-1.4b,draw_2,medium,20,12,1.732370376586914,1.3701131343841553,-0.3622572422027588
pythia-1.4b,draw_2,medium,20,13,2.757063150405884,2.6178715229034424,-0.1391916275024414
pythia-1.4b,draw_2,medium,20,14,2.781833410263061,2.670837163925171,-0.11099624633789018
pythia-1.4b,draw_2,medium,20,15,1.8218308687210083,1.8064864873886108,-0.015344381332397461
pythia-1.4b,draw_2,medium,21,0,2.3450965881347656,2.298032760620117,-0.04706382751464844
pythia-1.4b,draw_2,medium,21,1,1.3472254276275637,1.270379662513733,-0.07684576511383079
pythia-1.4b,draw_2,medium,21,2,2.3370203971862797,2.2659575939178467,-0.07106280326843306
pythia-1.4b,draw_2,medium,21,3,0.7132008075714111,0.5290215611457825,-0.18417924642562866
pythia-1.4b,draw_2,medium,21,4,0.3269318342208862,0.2119288295507431,-0.11500300467014307
pythia-1.4b,draw_2,medium,21,5,1.518136978149414,1.2857096195220947,-0.23242735862731934
pythia-1.4b,draw_2,medium,21,6,2.9114339351654053,2.911106824874878,-0.00032711029052734375
pythia-1.4b,draw_2,medium,21,7,1.659779071807861,1.178260326385498,-0.48151874542236306
pythia-1.4b,draw_2,medium,21,8,0.0670881196856498,0.0485885888338089,-0.018499530851840904
pythia-1.4b,draw_2,medium,21,9,0.2925857901573181,0.18693844974040985,-0.10564734041690826
pythia-1.4b,draw_2,medium,21,10,2.759633779525757,2.6233913898468018,-0.13624238967895508
pythia-1.4b,draw_2,medium,21,11,0.0132504431530833,0.010216329246759415,-0.0030341139063238855
pythia-1.4b,draw_2,medium,21,12,0.0135124055668711,0.009485825896263123,-0.004026579670607978
pythia-1.4b,draw_2,medium,21,13,1.5343565940856934,1.4815475940704346,-0.05280900001525879
pythia-1.4b,draw_2,medium,21,14,3.3541817665100098,3.3510074615478516,-0.003174304962158203
pythia-1.4b,draw_2,medium,21,15,0.9556167125701904,0.9303834438323975,-0.02523326873779297
pythia-1.4b,draw_2,medium,22,0,1.045850157737732,1.1711729764938354,0.12532281875610352
pythia-1.4b,draw_2,medium,22,1,0.2957818210124969,0.21962870657444,-0.07615311443805689
pythia-1.4b,draw_2,medium,22,2,0.8912617564201355,0.8053987622261047,-0.08586299419403076
