model,draw,band,layer,mean_prob_correct,std_prob_correct,median_prob_correct
pythia-410m,draw_1,medium,4,7.709932106081396e-06,2.6110470571438782e-05,7.749428618808452e-07
pythia-410m,draw_1,medium,5,6.8860294959449675e-06,2.098902768921107e-05,4.640760664642585e-07
pythia-410m,draw_1,medium,6,1.4855130757496227e-05,5.6958862842293456e-05,7.753998829684861e-07
pythia-410m,draw_1,medium,7,5.402265378506854e-05,0.000392901711165905,1.5224430853777449e-06
pythia-410m,draw_1,medium,8,0.00022137517225928605,0.0026872227899730206,2.3966670141817303e-06
pythia-410m,draw_1,medium,9,0.00010976949852192774,0.0008851989405229688,3.9962083064892795e-06
pythia-410m,draw_1,medium,10,0.0009914531838148832,0.0063411458395421505,5.0125094276154414e-05
pythia-410m,draw_1,medium,11,0.005986007396131754,0.014959584921598434,0.0010966240661218762
pythia-410m,draw_1,medium,12,0.005501742474734783,0.025124840438365936,0.0008571785874664783
pythia-410m,draw_1,medium,13,0.004209344740957022,0.02358049526810646,0.0007750562508590519
pythia-410m,draw_1,medium,14,0.006477193906903267,0.02750690095126629,0.0009540150058455765
pythia-410m,draw_1,medium,15,0.021599169820547104,0.07692679017782211,0.0026083861012011766
pythia-410m,draw_1,medium,16,0.16868557035923004,0.24684955179691315,0.04555970057845116
pythia-410m,draw_1,medium,17,0.2851439118385315,0.2939850687980652,0.1639421135187149
pythia-410m,draw_1,medium,18,0.4016089141368866,0.2875869870185852,0.3702508211135864
pythia-410m,draw_1,medium,19,0.17924970388412476,0.21221990883350372,0.08194747567176819
pythia-410m,draw_1,medium,20,0.14590980112552643,0.18957164883613586,0.06251612305641174
pythia-410m,draw_1,medium,21,0.36817991733551025,0.2672439515590668,0.307954341173172
pythia-410m,draw_1,medium,22,0.6480755805969238,0.23537781834602356,0.6995621919631958
pythia-410m,draw_1,medium,23,0.5571964979171753,0.2539120316505432,0.6029586791992188
pythia-410m,draw_1,high,0,6.3583811424905434e-06,1.9919994883821346e-05,5.378872742767271e-07
pythia-410m,draw_1,high,1,8.452660949842539e-06,2.7523194148670882e-05,8.829763942230784e-07
pythia-410m,draw_1,high,2,1.145883015851723e-05,5.361922740121372e-05,8.255684633695637e-07
pythia-410m,draw_1,high,3,1.1472144251456484e-05,3.600994750740938e-05,1.0341371989852632e-06
pythia-410m,draw_1,high,4,1.85571625479497e-05,9.226561815012246e-05,1.1773163350881077e-06
pythia-410m,draw_1,high,5,1.3271432180772536e-05,5.5328502639895305e-05,8.531826551916311e-07
pythia-410m,draw_1,high,6,2.639379999891389e-05,0.00013840621977578849,1.8948035176435951e-06
pythia-410m,draw_1,high,7,3.2136438676388934e-05,0.0001228606270160526,2.9440238904498983e-06
pythia-410m,draw_1,high,8,4.7855257435003296e-05,0.00023173363297246397,3.3275975965807447e-06
pythia-410m,draw_1,high,9,7.316733535844833e-05,0.00020882763783447444,6.260235750232823e-06
pythia-410m,draw_1,high,10,0.0020799029152840376,0.011775588616728783,7.701660797465593e-05
pythia-410m,draw_1,high,11,0.015782423317432404,0.06287311017513275,0.0013989547733217478
pythia-410m,draw_1,high,12,0.011759902350604534,0.04921981692314148,0.0006580626941286027
pythia-410m,draw_1,high,13,0.0064636776223778725,0.02082316018640995,0.0007380316965281963
pythia-410m,draw_1,high,14,0.010851189494132996,0.048967257142066956,0.0012218740303069353
pythia-410m,draw_1,high,15,0.03384684771299362,0.09939007461071014,0.003378264605998993
pythia-410m,draw_1,high,16,0.23095285892486572,0.27348989248275757,0.10058858245611191
pythia-410m,draw_1,high,17,0.3590922951698303,0.31395062804222107,0.24497827887535095
pythia-410m,draw_1,high,18,0.513822615146637,0.3094289302825928,0.5506242513656616
pythia-410m,draw_1,high,19,0.3300854563713074,0.26101234555244446,0.2659536898136139
pythia-410m,draw_1,high,20,0.31692153215408325,0.2654147744178772,0.23989631235599518
pythia-410m,draw_1,high,21,0.5609340071678162,0.26689526438713074,0.6267915368080139
pythia-410m,draw_1,high,22,0.7512264847755432,0.21664969623088837,0.8159066438674927
pythia-410m,draw_1,high,23,0.5359876155853271,0.24915489554405212,0.550295889377594
pythia-410m,draw_1,very_high,0,1.836174851632677e-05,7.237129466375336e-05,8.870984515851887e-07
pythia-410m,draw_1,very_high,1,2.562059489719104e-05,0.00011853135947603732,1.0404936574559542e-06
pythia-410m,draw_1,very_high,2,2.2788703063270077e-05,0.00010005387593992054,1.1558969390534912e-06
pythia-410m,draw_1,very_high,3,6.649985152762383e-05,0.0004796455323230475,1.46238608067506e-06
pythia-410m,draw_1,very_high,4,0.00020776360179297626,0.00260641286149621,1.6005980114641716e-06
pythia-410m,draw_1,very_high,5,0.0005017977673560381,0.0070363557897508144,2.7183864403923508e-06
pythia-410m,draw_1,very_high,6,0.0003056476707570255,0.0037640549708157778,4.559488843369763e-06
pythia-410m,draw_1,very_high,7,0.00012448155030142516,0.0005457402439787984,4.019500465801684e-06
pythia-410m,draw_1,very_high,8,0.00020453031174838543,0.0015140427276492119,5.763237368228147e-06
pythia-410m,draw_1,very_high,9,0.0003031116502825171,0.0019982007797807455,9.567909728502855e-06
pythia-410m,draw_1,very_high,10,0.00502315117046237,0.02719081938266754,0.00015897041885182261
pythia-410m,draw_1,very_high,11,0.02916126884520054,0.09643175452947617,0.0029116638470441103
pythia-410m,draw_1,very_high,12,0.014865336939692497,0.05252857506275177,0.001155777252279222
pythia-410m,draw_1,very_high,13,0.011256382800638676,0.03051372990012169,0.0012438237899914384
pythia-410m,draw_1,very_high,14,0.01620037667453289,0.05043446272611618,0.0016622055554762483
pythia-410m,draw_1,very_high,15,0.07572614401578903,0.15007337927818298,0.01052823569625616
pythia-410m,draw_1,very_high,16,0.39424410462379456,0.3259166479110718,0.3273684084415436
pythia-410m,draw_1,very_high,17,0.5161487460136414,0.3220796585083008,0.5156228542327881
pythia-410m,draw_1,very_high,18,0.6172793507575989,0.31202876567840576,0.7377657890319824
pythia-410m,draw_1,very_high,19,0.5045318007469177,0.2912115454673767,0.5334364175796509
pythia-410m,draw_1,very_high,20,0.5268269777297974,0.27413561940193176,0.5490463972091675
pythia-410m,draw_1,very_high,21,0.7078712582588196,0.22453565895557404,0.7696279287338257
pythia-410m,draw_1,very_high,22,0.8067980408668518,0.19821704924106598,0.8777741193771362
pythia-410m,draw_1,very_high,23,0.5112500786781311,0.2448873370885849,0.5214361548423767
pythia-410m,draw_1,control,0,1.0013175597123336e-05,3.4690816391957924e-05,8.537114126738743e-07
pythia-410m,draw_1,control,1,1.6413017874583602e-05,5.8648205595090985e-05,9.070190003512835e-07
pythia-410m,draw_1,control,2,1.99039659491973e-05,8.279172470793128e-05,9.50885066686169e-07
pythia-410m,draw_1,control,3,5.214823977439664e-05,0.00039002878475002944,1.3765285302724806e-06
pythia-410m,draw_1,control,4,8.49974894663319e-05,0.0006598325562663376,1.615455971659685e-06
pythia-410m,draw_1,control,5,0.0003069971571676433,0.0035770840477198362,1.3820792901242385e-06
pythia-410m,draw_1,control,6,0.000340543978381902,0.0029400065541267395,3.3732881092873868e-06
pythia-410m,draw_1,control,7,0.00015166302910074592,0.0008145254687406123,4.879008884017821e-06
pythia-410m,draw_1,control,8,0.0001168470989796333,0.00042602961184456944,4.574628746922826e-06
pythia-410m,draw_1,control,9,0.00023783711367286742,0.0010219509713351727,7.350004125328269e-06
pythia-410m,draw_1,control,10,0.005775081925094128,0.030770406126976013,0.00013026950182393193
pythia-410m,draw_1,control,11,0.020987534895539284,0.07160817831754684,0.002208366058766842
pythia-410m,draw_1,control,12,0.015195858664810658,0.05549243465065956,0.0008993467781692743
pythia-410m,draw_1,control,13,0.00850156880915165,0.029267698526382446,0.0010064290836453438
pythia-410m,draw_1,control,14,0.012589629739522934,0.03735631704330444,0.001909062615595758
pythia-410m,draw_1,control,15,0.05254591628909111,0.12184920907020569,0.007896952331066132
pythia-410m,draw_1,control,16,0.3263872563838959,0.3047719895839691,0.23041439056396484
pythia-410m,draw_1,control,17,0.44934770464897156,0.32805290818214417,0.43073830008506775
pythia-410m,draw_1,control,18,0.5604930520057678,0.3163526654243469,0.6679432988166809
pythia-410m,draw_1,control,19,0.440852552652359,0.29299503564834595,0.447579950094223
pythia-410m,draw_1,control,20,0.43986207246780396,0.2819385528564453,0.4380050003528595
pythia-410m,draw_1,control,21,0.6187800168991089,0.25939586758613586,0.6672732830047607
pythia-410m,draw_1,control,22,0.7713726162910461,0.21563437581062317,0.8575061559677124
pythia-410m,draw_1,control,23,0.4892524182796478,0.23488417267799377,0.491506427526474
pythia-410m,draw_2,low,0,9.69415941654006e-06,9.285575652029365e-05,3.95695849420008e-07
pythia-410m,draw_2,low,1,7.3770975177467335e-06,4.5040629629511386e-05,5.424767550721299e-07
pythia-410m,draw_2,low,2,7.386673587461701e-06,2.897428748838138e-05,6.101363965171913e-07
pythia-410m,draw_2,low,3,7.198410457931459e-06,2.489100552338641e-05,5.599538326350739e-07
pythia-410m,draw_2,low,4,7.495375029975548e-06,2.3423825041390955e-05,7.608606438225252e-07
pythia-410m,draw_2,low,5,4.777719368576072e-06,2.355997457925696e-05,3.413534841456567e-07
pythia-410m,draw_2,low,6,8.090015398920514e-06,4.3054387788288295e-05,5.136987510923063e-07
pythia-410m,draw_2,low,7,1.5449142665602267e-05,7.376990834018216e-05,5.869029564564698e-07
pythia-410m,draw_2,low,8,4.885334419668652e-05,0.000498526671435684,1.4143075759420753e-06
pythia-410m,draw_2,low,9,0.00016377732390537858,0.002177912974730134,2.0365771433716873e-06
pythia-410m,draw_2,low,10,0.0009424331947229803,0.010765422135591507,2.2173138859216124e-05
pythia-410m,draw_2,low,11,0.007031163666397333,0.04356164485216141,0.0006263841642066836
pythia-410m,draw_2,low,12,0.005637329071760178,0.02628128044307232,0.000729365972802043
pythia-410m,draw_2,low,13,0.002805242082104087,0.0061028264462947845,0.0006603799993172288
pythia-410m,draw_2,low,14,0.0059953415766358376,0.015509920194745064,0.0012430537026375532
pythia-410m,draw_2,low,15,0.015057647600769997,0.04683166742324829,0.0022692859638482332
pythia-410m,draw_2,low,16,0.10406627506017685,0.18435855209827423,0.02575017139315605
pythia-410m,draw_2,low,17,0.25885123014450073,0.28455305099487305,0.13990357518196106
pythia-410m,draw_2,low,18,0.3531928062438965,0.2949999272823334,0.2808421552181244
pythia-410m,draw_2,low,19,0.13235710561275482,0.1800227165222168,0.05345458164811134
pythia-410m,draw_2,low,20,0.09556562453508377,0.1328682154417038,0.04159185662865639
pythia-410m,draw_2,low,21,0.31250661611557007,0.2532578408718109,0.26284170150756836
pythia-410m,draw_2,low,22,0.6036077737808228,0.2726002633571625,0.6525392532348633
pythia-410m,draw_2,low,23,0.6338003277778625,0.23802633583545685,0.6750102043151855
pythia-410m,draw_2,medium,0,6.78856758895563e-06,3.561462290235795e-05,3.982473799624131e-07
pythia-410m,draw_2,medium,1,6.839324214524822e-06,2.2726739189238288e-05,7.27446945347765e-07
pythia-410m,draw_2,medium,2,9.772278644959442e-06,3.5224362363805994e-05,7.549654696958896e-07
pythia-410m,draw_2,medium,3,1.3255238627607469e-05,5.657110523316078e-05,7.212775017251261e-07
pythia-410m,draw_2,medium,4,1.0959724022541195e-05,5.143471571500413e-05,6.472903351095738e-07
pythia-410m,draw_2,medium,5,2.1852054487681016e-05,0.00018378053209744394,3.154337662181206e-07
pythia-410m,draw_2,medium,6,2.3060643798089586e-05,0.00014729579561389983,5.717489557355293e-07
pythia-410m,draw_2,medium,7,5.854924165760167e-05,0.0005178789142519236,1.2675741345447022e-06
pythia-410m,draw_2,medium,8,3.463112443569116e-05,0.00018324449774809182,2.4166013190551894e-06
pythia-410m,draw_2,medium,9,5.0746151828207076e-05,0.0002664642524905503,3.947760433220537e-06
pythia-410m,draw_2,medium,10,0.00047867701505310833,0.0022030535619705915,4.7264140448533e-05
pythia-410m,draw_2,medium,11,0.006278275512158871,0.017695428803563118,0.00100533792283386
pythia-410m,draw_2,medium,12,0.004926439840346575,0.015494883991777897,0.0008067195885814726
pythia-410m,draw_2,medium,13,0.0044633857905864716,0.016239749267697334,0.000583446177188307
pythia-410m,draw_2,medium,14,0.006388961803168058,0.016777118667960167,0.0010531709995120764
pythia-410m,draw_2,medium,15,0.021329864859580994,0.060761384665966034,0.0023217464331537485
pythia-410m,draw_2,medium,16,0.1423298716545105,0.2173653393983841,0.026919038966298103
pythia-410m,draw_2,medium,17,0.2516215145587921,0.28283435106277466,0.12826398015022278
pythia-410m,draw_2,medium,18,0.36758971214294434,0.27889084815979004,0.30970606207847595
pythia-410m,draw_2,medium,19,0.17593644559383392,0.21111305058002472,0.08819563686847687
pythia-410m,draw_2,medium,20,0.1525658667087555,0.19773809611797333,0.07364368438720703
pythia-410m,draw_2,medium,21,0.3791196942329407,0.26364457607269287,0.3306514322757721
pythia-410m,draw_2,medium,22,0.6440853476524353,0.2399342954158783,0.717681884765625
pythia-410m,draw_2,medium,23,0.5477949976921082,0.24701911211013794,0.5632630586624146
pythia-410m,draw_2,high,0,3.7514011637540534e-05,0.0002432951150694862,7.697485102653445e-07
pythia-410m,draw_2,high,1,3.518992889439687e-05,0.0002023628621827811,9.940446261680336e-07
pythia-410m,draw_2,high,2,3.2612013455946e-05,0.000191537692444399,1.0288739531461033e-06
pythia-410m,draw_2,high,3,3.456269405432977e-05,0.00019529911514837295,1.2493439953686902e-06
pythia-410m,draw_2,high,4,1.4705861758557148e-05,5.048269667895511e-05,1.2670154774241382e-06
pythia-410m,draw_2,high,5,3.898254726664163e-05,0.00022200973762664944,1.029497639137844e-06
pythia-410m,draw_2,high,6,2.8923330319230445e-05,0.00010302841110387817,2.3965906166267814e-06
pythia-410m,draw_2,high,7,3.6408400774234906e-05,0.00016365028568543494,2.8387153179210145e-06
pythia-410m,draw_2,high,8,4.9622016376815736e-05,0.00021273005404509604,3.9916144487506244e-06
pythia-410m,draw_2,high,9,0.00010066430695587769,0.0004769347724504769,6.36121603747597e-06
pythia-410m,draw_2,high,10,0.0019369786605238914,0.015390570275485516,7.599531818414107e-05
pythia-410m,draw_2,high,11,0.012324937619268894,0.039332009851932526,0.0012773663038387895
pythia-410m,draw_2,high,12,0.007234273478388786,0.03371637314558029,0.0007183701964095235
pythia-410m,draw_2,high,13,0.005936061963438988,0.023349758237600327,0.0006344811408780515
pythia-410m,draw_2,high,14,0.012175001204013824,0.04605422541499138,0.0010188414016738534
pythia-410m,draw_2,high,15,0.036011118441820145,0.09187756478786469,0.004075208213180304
pythia-410m,draw_2,high,16,0.2525273859500885,0.28762662410736084,0.12387115508317947
pythia-410m,draw_2,high,17,0.3540937304496765,0.31494444608688354,0.24691054224967957
pythia-410m,draw_2,high,18,0.48766812682151794,0.3119335174560547,0.5352001190185547
pythia-410m,draw_2,high,19,0.30789411067962646,0.2590949535369873,0.2226952612400055
pythia-410m,draw_2,high,20,0.3079968988895416,0.2505599558353424,0.23817332088947296
pythia-410m,draw_2,high,21,0.5436356067657471,0.2640274167060852,0.5734455585479736
pythia-410m,draw_2,high,22,0.7412503957748413,0.22892633080482483,0.8269817233085632
pythia-410m,draw_2,high,23,0.5262516140937805,0.24026939272880554,0.5346652865409851
pythia-410m,draw_2,very_high,0,1.795012940419838e-05,0.00017850182484835386,8.219807909881638e-07
pythia-410m,draw_2,very_high,1,1.3665624464920256e-05,6.196813774295151e-05,9.998209407058312e-07
pythia-410m,draw_2,very_high,2,1.4659767657576595e-05,7.351460226345807e-05,1.1679942417686107e-06
pythia-410m,draw_2,very_high,3,2.9736107535427436e-05,0.00018935813568532467,1.417826297256397e-06
pythia-410m,draw_2,very_high,4,2.496947672625538e-05,0.00013929794658906758,1.4402871784113813e-06
pythia-410m,draw_2,very_high,5,2.9618442567880265e-05,9.325382416136563e-05,1.600640757715155e-06
pythia-410m,draw_2,very_high,6,6.262336682993919e-05,0.0002028431772487238,3.29087538375461e-06
pythia-410m,draw_2,very_high,7,5.309121115715243e-05,0.00029241963056847453,4.2433566704858094e-06
pythia-410m,draw_2,very_high,8,0.0001255956303793937,0.0006244974210858345,5.489458089869004e-06
pythia-410m,draw_2,very_high,9,0.0001606862642802298,0.0006638681516051292,1.2321317626629025e-05
pythia-410m,draw_2,very_high,10,0.0049035390838980675,0.021733252331614494,0.00016661753761582077
pythia-410m,draw_2,very_high,11,0.030232079327106476,0.08880195766687393,0.002565343864262104
pythia-410m,draw_2,very_high,12,0.018463201820850372,0.08186768740415573,0.0014891381142660975
pythia-410m,draw_2,very_high,13,0.01032226998358965,0.05513199046254158,0.0010927928378805518
pythia-410m,draw_2,very_high,14,0.01723019964993,0.061991650611162186,0.0015119964955374599
pythia-410m,draw_2,very_high,15,0.09059136360883713,0.18161611258983612,0.010136470198631287
pythia-410m,draw_2,very_high,16,0.40925681591033936,0.33015385270118713,0.4030052721500397
pythia-410m,draw_2,very_high,17,0.4931589365005493,0.3347248136997223,0.5018531680107117
pythia-410m,draw_2,very_high,18,0.5801970958709717,0.3452010154724121,0.6799919605255127
pythia-410m,draw_2,very_high,19,0.485489159822464,0.3044598400592804,0.5157467126846313
pythia-410m,draw_2,very_high,20,0.5150121450424194,0.2905759811401367,0.5564091801643372
pythia-410m,draw_2,very_high,21,0.6726619005203247,0.2567465901374817,0.7543342113494873
pythia-410m,draw_2,very_high,22,0.7897178530693054,0.2248852550983429,0.8848480582237244
pythia-410m,draw_2,very_high,23,0.49977126717567444,0.23498505353927612,0.513566792011261
pythia-410m,draw_2,control,0,1.4872469364490826e-05,7.725131581537426e-05,8.165605436261103e-07
pythia-410m,draw_2,control,1,1.7048687368514948e-05,6.495644629467279e-05,7.934857535474293e-07
pythia-410m,draw_2,control,2,1.69774593814509e-05,5.562819933402352e-05,9.503250453235523e-07
pythia-410m,draw_2,control,3,2.679037606867496e-05,0.00016153091564774513,1.2196912848594366e-06
pythia-410m,draw_2,control,4,3.503333209664561e-05,0.00022899780014995486,1.433682996321295e-06
pythia-410m,draw_2,control,5,3.575949085643515e-05,0.00016707545728422701,1.191291858049226e-06
pythia-410m,draw_2,control,6,8.750773122301325e-05,0.0005861590034328401,3.0991645871836226e-06
pythia-410m,draw_2,control,7,6.235238106455654e-05,0.00026824595988728106,4.120378434890881e-06
pythia-410m,draw_2,control,8,7.776119309710339e-05,0.0002405248087598011,5.356685960578034e-06
pythia-410m,draw_2,control,9,0.00019115216855425388,0.0014990594936534762,7.339998319366714e-06
pythia-410m,draw_2,control,10,0.0027150765527039766,0.010391229763627052,0.00010785742051666602
pythia-410m,draw_2,control,11,0.025950003415346146,0.08035527914762497,0.0019739025738090277
pythia-410m,draw_2,control,12,0.015057864598929882,0.049946799874305725,0.000921477098017931
pythia-410m,draw_2,control,13,0.008222993463277817,0.020149650052189827,0.0009932536631822586
pythia-410m,draw_2,control,14,0.01734011061489582,0.0614602155983448,0.001511883456259966
pythia-410m,draw_2,control,15,0.04876842349767685,0.1182277500629425,0.006576048210263252
pythia-410m,draw_2,control,16,0.3635866940021515,0.3223942816257477,0.2803567945957184
pythia-410m,draw_2,control,17,0.49977532029151917,0.337378591299057,0.5502326488494873
pythia-410m,draw_2,control,18,0.5735543966293335,0.33436787128448486,0.6262649893760681
pythia-410m,draw_2,control,19,0.470951110124588,0.3055630624294281,0.48054617643356323
pythia-410m,draw_2,control,20,0.4720473885536194,0.2965506613254547,0.4675256907939911
pythia-410m,draw_2,control,21,0.6579257249832153,0.2603788673877716,0.724582850933075
pythia-410m,draw_2,control,22,0.772063672542572,0.21306423842906952,0.850789487361908
pythia-410m,draw_2,control,23,0.48363199830055237,0.21639974415302277,0.4697894752025604
pythia-410m,draw_3,low,0,3.5379871405893937e-06,1.2901452464575414e-05,3.483075659005408e-07
pythia-410m,draw_3,low,1,3.968218152294867e-06,1.3164277333999053e-05,5.374110969569301e-07
pythia-410m,draw_3,low,2,4.135801191296196e-06,1.3076978575554676e-05,6.06877222253388e-07
pythia-410m,draw_3,low,3,4.165666268818313e-06,1.3200706234783866e-05,4.3907786562158435e-07
pythia-410m,draw_3,low,4,4.013505986222299e-06,1.2118242011638358e-05,4.711391738965176e-07
pythia-410m,draw_3,low,5,2.32759271057148e-06,7.971992090460844e-06,2.079157326306813e-07
pythia-410m,draw_3,low,6,3.164555209878017e-06,1.165238154499093e-05,2.8790196893169195e-07
pythia-410m,draw_3,low,7,8.19338583823992e-06,3.147628012811765e-05,6.550895932377898e-07
pythia-410m,draw_3,low,8,1.605722718522884e-05,7.741430454188958e-05,1.4802642454014858e-06
pythia-410m,draw_3,low,9,2.1173394998186268e-05,0.0001043691227096133,1.8110357586920145e-06
pythia-410m,draw_3,low,10,0.0002142039011232555,0.0008792662993073463,2.208334262832068e-05
pythia-410m,draw_3,low,11,0.007008430082350969,0.04478391259908676,0.0005733874277211726
pythia-410m,draw_3,low,12,0.007105806842446327,0.04401588812470436,0.000556590617634356
pythia-410m,draw_3,low,13,0.006924262270331383,0.040512241423130035,0.0006403080769814551
pythia-410m,draw_3,low,14,0.010591213591396809,0.05657405033707619,0.0009528935770504177
pythia-410m,draw_3,low,15,0.01990731619298458,0.09718294441699982,0.0016712697688490152
pythia-410m,draw_3,low,16,0.08261129260063171,0.16263628005981445,0.018959343433380127
pythia-410m,draw_3,low,17,0.19263987243175507,0.24426232278347015,0.08674416691064835
pythia-410m,draw_3,low,18,0.30292201042175293,0.27723798155784607,0.19418008625507355
pythia-410m,draw_3,low,19,0.11720843613147736,0.1751398891210556,0.04081341624259949
pythia-410m,draw_3,low,20,0.0940980464220047,0.1523311287164688,0.03065459616482258
pythia-410m,draw_3,low,21,0.2640032172203064,0.23615619540214539,0.17588941752910614
pythia-410m,draw_3,low,22,0.5678567290306091,0.2489478886127472,0.5760542750358582
pythia-410m,draw_3,low,23,0.6212003827095032,0.24607451260089874,0.676508367061615
pythia-410m,draw_3,medium,0,2.667387161636725e-05,0.00033885272569023073,5.715584734389267e-07
pythia-410m,draw_3,medium,1,1.7496726286481135e-05,0.0001915290195029229,9.372817544317513e-07
pythia-410m,draw_3,medium,2,1.6004729332053103e-05,0.00015975951100699604,1.122645016948809e-06
pythia-410m,draw_3,medium,3,1.2764925486408174e-05,0.00012328328739386052,8.78734283560334e-07
pythia-410m,draw_3,medium,4,2.133240741386544e-05,0.00025564790121279657,9.75229909272457e-07
pythia-410m,draw_3,medium,5,4.985260602552444e-06,3.062757241423242e-05,5.125064603817009e-07
pythia-410m,draw_3,medium,6,6.251890226849355e-06,1.9439428797340952e-05,9.19973047075473e-07
pythia-410m,draw_3,medium,7,1.607172998774331e-05,5.812986637465656e-05,1.3099611351208296e-06
pythia-410m,draw_3,medium,8,7.081478543113917e-05,0.00060889997985214,1.5497108734052745e-06
pythia-410m,draw_3,medium,9,6.5790161897894e-05,0.00044486895785667,2.2448218714998802e-06
pythia-410m,draw_3,medium,10,0.0005643335753120482,0.003118423977866769,3.644110984168947e-05
pythia-410m,draw_3,medium,11,0.006538852583616972,0.01957249455153942,0.0006930928793735802
pythia-410m,draw_3,medium,12,0.006006614305078983,0.021465329453349113,0.00042660790495574474
pythia-410m,draw_3,medium,13,0.004234960302710533,0.013842383399605751,0.0003932837280444801
pythia-410m,draw_3,medium,14,0.006938713602721691,0.03697323799133301,0.0007349380757659674
pythia-410m,draw_3,medium,15,0.01990160532295704,0.07320671528577805,0.001880820607766509
pythia-410m,draw_3,medium,16,0.1149180456995964,0.19223858416080475,0.028600091114640236
pythia-410m,draw_3,medium,17,0.22388087213039398,0.26097360253334045,0.0984078124165535
pythia-410m,draw_3,medium,18,0.32233747839927673,0.28296926617622375,0.21322856843471527
pythia-410m,draw_3,medium,19,0.14803393185138702,0.18401816487312317,0.058931268751621246
pythia-410m,draw_3,medium,20,0.12017130851745605,0.16256366670131683,0.04764542728662491
pythia-410m,draw_3,medium,21,0.33911970257759094,0.26559507846832275,0.2770778238773346
pythia-410m,draw_3,medium,22,0.6187979578971863,0.25820863246917725,0.6751551032066345
pythia-410m,draw_3,medium,23,0.5524665713310242,0.260358601808548,0.5779812335968018
pythia-410m,draw_3,high,0,1.467661695642164e-05,5.9903322835452855e-05,7.939490274111449e-07
pythia-410m,draw_3,high,1,2.1024483430664986e-05,0.00015106347564142197,9.045078854796884e-07
pythia-410m,draw_3,high,2,1.8580452888272703e-05,0.0001002503267955035,9.505993148195557e-07
pythia-410m,draw_3,high,3,1.6026913726818748e-05,6.0359863709891215e-05,8.637114774501242e-07
pythia-410m,draw_3,high,4,1.615969267731998e-05,5.6033171858871356e-05,9.349641914013773e-07
pythia-410m,draw_3,high,5,2.341088475077413e-05,0.0001488151610828936,9.22082733723073e-07
pythia-410m,draw_3,high,6,4.340566010796465e-05,0.0003061231109313667,1.7711091686578584e-06
pythia-410m,draw_3,high,7,0.000642032828181982,0.008927706629037857,3.457090315350797e-06
pythia-410m,draw_3,high,8,0.0005642708274535835,0.006672891788184643,4.214321052131709e-06
pythia-410m,draw_3,high,9,0.0007213770877569914,0.008063466288149357,7.196470960479928e-06
pythia-410m,draw_3,high,10,0.004334989003837109,0.044302091002464294,9.615886665415019e-05
pythia-410m,draw_3,high,11,0.014719437807798386,0.057802699506282806,0.0014415052719414234
pythia-410m,draw_3,high,12,0.00907161831855774,0.0481891855597496,0.0009224852547049522
pythia-410m,draw_3,high,13,0.006605407223105431,0.022626953199505806,0.001129251322709024
pythia-410m,draw_3,high,14,0.010218330658972263,0.032494232058525085,0.001634355285204947
pythia-410m,draw_3,high,15,0.043168019503355026,0.12567122280597687,0.005299796815961599
pythia-410m,draw_3,high,16,0.2738851010799408,0.2954825162887573,0.12754549086093903
pythia-410m,draw_3,high,17,0.41106778383255005,0.33187222480773926,0.3518446087837219
pythia-410m,draw_3,high,18,0.5181090235710144,0.3124138116836548,0.5541990399360657
pythia-410m,draw_3,high,19,0.33086493611335754,0.2456575185060501,0.2821092903614044
pythia-410m,draw_3,high,20,0.30759215354919434,0.2386341094970703,0.23050053417682648
pythia-410m,draw_3,high,21,0.5715947151184082,0.24973219633102417,0.6242777705192566
pythia-410m,draw_3,high,22,0.7704437971115112,0.19657453894615173,0.8421725630760193
pythia-410m,draw_3,high,23,0.5398460626602173,0.23160214722156525,0.5593546628952026
pythia-410m,draw_3,very_high,0,1.9236496882513165e-05,7.950609142426401e-05,9.13817927994387e-07
pythia-410m,draw_3,very_high,1,2.699294600461144e-05,0.00014650866796728224,1.0999050346072181e-06
pythia-410m,draw_3,very_high,2,3.393487713765353e-05,0.0002502402348909527,1.4791971807426307e-06
pythia-410m,draw_3,very_high,3,2.7145108106196858e-05,0.00017564254812896252,2.245876430606586e-06
pythia-410m,draw_3,very_high,4,2.9823453587596305e-05,0.00016407310613431036,2.014064421018702e-06
pythia-410m,draw_3,very_high,5,4.046488902531564e-05,0.00015525828348472714,2.238205752291833e-06
pythia-410m,draw_3,very_high,6,8.227358921431005e-05,0.0002831929305102676,4.64950153400423e-06
pythia-410m,draw_3,very_high,7,6.597206083824858e-05,0.00023488764418289065,5.362957381294109e-06
pythia-410m,draw_3,very_high,8,0.00011419562360970303,0.00040184566751122475,4.680079200625187e-06
pythia-410m,draw_3,very_high,9,0.0003376111853867769,0.0017350477864965796,9.225464964401908e-06
pythia-410m,draw_3,very_high,10,0.006838878616690636,0.025044415146112442,0.0001492249284638092
pythia-410m,draw_3,very_high,11,0.03574366122484207,0.10561276972293854,0.0023379293270409107
pythia-410m,draw_3,very_high,12,0.02538711577653885,0.110369473695755,0.00086312583880499
pythia-410m,draw_3,very_high,13,0.01865447126328945,0.08307347446680069,0.0007018385222181678
pythia-410m,draw_3,very_high,14,0.025169439613819122,0.09823676943778992,0.0014200009172782302
pythia-410m,draw_3,very_high,15,0.076488196849823,0.16565987467765808,0.00816311128437519
pythia-410m,draw_3,very_high,16,0.4158839285373688,0.3198952078819275,0.39837658405303955
