layer,head,role,bos_fraction,self_fraction,prev_fraction,source_fraction,target_fraction,repeat_fraction,induction_score,distractor_fraction,entropy,model,band
11,7,bos_sink,0.4876234233379364,0.08219441771507263,0.09321669489145279,4.126982489083275e-08,1.9066442291659769e-07,0.47495269775390625,6.74549565510274e-12,0.03742368519306183,2.3016622066497803,pythia-160m,control
11,8,previous_token,0.04645122215151787,0.5279220938682556,0.2531438171863556,2.9128647786863656e-15,7.755793274763488e-23,0.9535136818885803,7.296000285453135e-19,3.5010743886232376e-05,1.827322006225586,pythia-160m,control
11,9,previous_token,0.07873857766389847,0.18598490953445435,0.26195207238197327,3.229791400372051e-05,1.1775271036018609e-10,0.8909874558448792,2.2401965265456125e-12,0.030241630971431732,2.579353094100952,pythia-160m,control
11,10,bos_sink,0.6353524923324585,0.008829045109450817,0.029832258820533752,9.79490053509835e-08,1.6571474747983928e-10,0.33329683542251587,2.6536076447314372e-08,0.03135053440928459,1.787636637687683,pythia-160m,control
11,11,diffuse,0.0007874547154642642,0.7877554893493652,0.10522565990686417,3.331395873829024e-06,1.1746431482606567e-05,0.9577943086624146,6.095324920352141e-07,0.04140331968665123,1.2207952737808228,pythia-160m,control
0,0,previous_token,0.0030837985686957836,0.2503714859485626,0.3569760322570801,0.03274634853005409,0.005192809738218784,0.8172413110733032,0.0018166537629440427,0.14173588156700134,2.9001078605651855,pythia-410m,low
0,1,bos_sink,0.999382734298706,2.9426071705529466e-05,2.7464633603813127e-05,0.00016788697394076735,3.006020597240422e-05,0.00013707084872294217,3.5573000786826015e-05,0.00028271874180063605,0.010184778831899166,pythia-410m,low
0,2,bos_sink,0.30448412895202637,0.07354182004928589,0.04065106809139252,0.14155054092407227,0.02383493445813656,0.2324264943599701,0.04500855505466461,0.2977040112018585,3.891235828399658,pythia-410m,low
0,3,diffuse,0.13908401131629944,0.24460262060165405,0.06395000964403152,0.18013793230056763,0.021277714520692825,0.4171212613582611,0.06543397903442383,0.2423790842294693,3.918203830718994,pythia-410m,low
0,4,diffuse,0.006518201436847448,0.07233491539955139,0.09466766566038132,0.15646274387836456,0.034919243305921555,0.3622063100337982,0.02376656047999859,0.4398934841156006,4.33132791519165,pythia-410m,low
0,5,induction,0.009807764552533627,0.16742043197155,0.003533752402290702,0.7203519344329834,0.00823216512799263,0.186867356300354,0.6863581538200378,0.07474076747894287,1.836267352104187,pythia-410m,low
0,6,diffuse,0.10952688753604889,0.07581308484077454,0.09161270409822464,0.11049014329910278,0.02658999338746071,0.3809864819049835,0.02150491252541542,0.3724065124988556,4.256098747253418,pythia-410m,low
0,7,diffuse,0.1383931040763855,0.11110172420740128,0.07568654417991638,0.12635275721549988,0.030138881877064705,0.3526325523853302,0.03642861545085907,0.3524826765060425,4.225758075714111,pythia-410m,low
0,8,bos_sink,0.6718294024467468,0.0459255613386631,0.030329735949635506,0.050969451665878296,0.008989234454929829,0.1428220272064209,0.012658053077757359,0.12538987398147583,2.2925729751586914,pythia-410m,low
0,9,diffuse,0.021424973383545876,0.10824133455753326,0.16349637508392334,0.07084473222494125,0.02056942693889141,0.5742030739784241,0.010089860297739506,0.31295788288116455,3.9609837532043457,pythia-410m,low
0,10,diffuse,0.0354975089430809,0.07307066023349762,0.06683347374200821,0.1866726279258728,0.03964267298579216,0.3072628974914551,0.0472407229244709,0.43092429637908936,4.424212455749512,pythia-410m,low
0,11,bos_sink,0.3071299195289612,0.08224403113126755,0.04877211153507233,0.12710881233215332,0.02251521870493889,0.2617170214653015,0.03704990819096565,0.2815290689468384,3.8592119216918945,pythia-410m,low
0,12,diffuse,0.2750527560710907,0.054891180247068405,0.0491672158241272,0.12425991892814636,0.027365727350115776,0.24187828600406647,0.03238575533032417,0.3314433991909027,3.9942893981933594,pythia-410m,low
0,13,bos_sink,0.4140164256095886,0.03260783851146698,0.03348091244697571,0.10611368715763092,0.022662131115794182,0.16096429526805878,0.028044022619724274,0.29624342918395996,3.5335559844970703,pythia-410m,low
0,14,previous_token,0.0054273949936032295,0.1357414722442627,0.23480650782585144,0.05513002350926399,0.014338510110974312,0.6400511860847473,0.005184669513255358,0.285053014755249,3.677337884902954,pythia-410m,low
0,15,diffuse,0.29948681592941284,0.0814376249909401,0.035509143024683,0.1379203498363495,0.027120478451251984,0.21668988466262817,0.05786950886249542,0.3187824785709381,3.8829193115234375,pythia-410m,low
1,0,bos_sink,0.9061588644981384,0.005969117861241102,0.007584537845104933,0.026955176144838333,0.002509466605260968,0.028714744374155998,0.0014045508578419685,0.035662051290273666,0.848429262638092,pythia-410m,low
1,1,bos_sink,0.8184399008750916,0.05105540528893471,0.043160587549209595,0.01166111696511507,0.0010222193086519837,0.12518323957920074,0.0008686039363965392,0.04369369149208069,1.2854723930358887,pythia-410m,low
1,2,diffuse,0.0041356016881763935,0.0849803239107132,0.0829077810049057,0.14406412839889526,0.03389059007167816,0.37088823318481445,0.03414712846279144,0.4470213055610657,4.315352916717529,pythia-410m,low
1,3,previous_token,0.12296748906373978,0.1621161550283432,0.24871911108493805,0.04505128413438797,0.0075550987385213375,0.589992105960846,0.0030340782832354307,0.23443414270877838,3.5182559490203857,pythia-410m,low
1,4,induction,0.12856461107730865,0.055983055382966995,0.002163039054721594,0.6228508353233337,0.005296765360981226,0.10865169763565063,0.6049417853355408,0.13463576138019562,2.3462069034576416,pythia-410m,low
1,5,diffuse,0.009657854214310646,0.14247281849384308,0.11272796988487244,0.1089724749326706,0.027985597029328346,0.4580150842666626,0.024907533079385757,0.3953689932823181,4.1723833084106445,pythia-410m,low
1,6,previous_token,0.04195621609687805,0.18497614562511444,0.3096105754375458,0.09225310385227203,0.003444293048232794,0.6763352751731873,0.001999946078285575,0.18601107597351074,3.302009105682373,pythia-410m,low
1,7,bos_sink,0.6592692136764526,0.03520727530121803,0.03300975635647774,0.07333631068468094,0.009603614918887615,0.12549808621406555,0.01885353960096836,0.13229255378246307,2.379612922668457,pythia-410m,low
1,8,diffuse,0.1719762533903122,0.030760277062654495,0.03212675824761391,0.2302876114845276,0.03598594292998314,0.17306673526763916,0.045208219438791275,0.38868340849876404,4.26600456237793,pythia-410m,low
1,9,bos_sink,0.8847483396530151,0.02312183566391468,0.04274550452828407,0.008908082731068134,0.0006729635642841458,0.0830715075135231,0.00028596504125744104,0.022599324584007263,0.8695244789123535,pythia-410m,low
1,10,diffuse,0.005203173030167818,0.30206528306007385,0.16786067187786102,0.14418242871761322,0.015334772877395153,0.5314596891403198,0.01207562256604433,0.30381983518600464,3.5348165035247803,pythia-410m,low
1,11,previous_token,0.12158386409282684,0.17775291204452515,0.22143325209617615,0.07983724027872086,0.00844293087720871,0.5525882244110107,0.004567599389702082,0.23754765093326569,3.642923355102539,pythia-410m,low
1,12,diffuse,0.2618918716907501,0.11437347531318665,0.20756612718105316,0.02508867159485817,0.005931308958679438,0.5374002456665039,0.0026267683133482933,0.1696879118680954,3.2916107177734375,pythia-410m,low
1,13,diffuse,0.16982944309711456,0.043358560651540756,0.1462777853012085,0.1159042939543724,0.017787529155611992,0.3881046772003174,0.004928402602672577,0.3083740472793579,4.031472206115723,pythia-410m,low
1,14,previous_token,0.01041353028267622,0.16839006543159485,0.4475296139717102,0.046496979892253876,0.006205040030181408,0.7794560194015503,0.000995390466414392,0.15742860734462738,2.8138785362243652,pythia-410m,low
1,15,bos_sink,0.8262814879417419,0.005016673356294632,2.8207667128299363e-05,0.1648276001214981,0.0005132387159392238,0.005308442749083042,0.163522869348526,0.0030692231375724077,0.7529558539390564,pythia-410m,low
2,0,diffuse,0.10366645455360413,0.08548405021429062,0.05786994844675064,0.149610698223114,0.03263968229293823,0.3122049570083618,0.05243866890668869,0.4018782377243042,4.336443901062012,pythia-410m,low
2,1,bos_sink,0.6333250403404236,0.037014998495578766,0.026440652087330818,0.06285812705755234,0.012758700177073479,0.13210469484329224,0.017783604562282562,0.15895316004753113,2.5265307426452637,pythia-410m,low
2,2,bos_sink,0.886267900466919,0.005665441043674946,0.004458139184862375,0.02883187122642994,0.0074440245516598225,0.024300407618284225,0.01068492978811264,0.05315565690398216,1.0046628713607788,pythia-410m,low
2,3,diffuse,0.2057211697101593,0.03272635489702225,0.031103424727916718,0.19670337438583374,0.04151064157485962,0.16181474924087524,0.05475389212369919,0.39424997568130493,4.207651138305664,pythia-410m,low
2,4,diffuse,0.23246915638446808,0.09784992039203644,0.05156740918755531,0.11348848789930344,0.018613262102007866,0.32150888442993164,0.04625493288040161,0.31392017006874084,3.988729476928711,pythia-410m,low
2,5,bos_sink,0.5344200134277344,0.06628911197185516,0.06151124835014343,0.05595310032367706,0.009068048559129238,0.24569588899612427,0.01015443354845047,0.15486285090446472,2.8713464736938477,pythia-410m,low
2,6,bos_sink,0.7088713049888611,0.02230915054678917,0.021972455084323883,0.06299661099910736,0.012535475194454193,0.09154611825942993,0.013538101688027382,0.12405067682266235,2.1387362480163574,pythia-410m,low
2,7,previous_token,0.001190009992569685,0.19626739621162415,0.24130116403102875,0.012154975906014442,0.004865601658821106,0.7790591716766357,0.0025686160661280155,0.20273032784461975,3.2009806632995605,pythia-410m,low
2,8,bos_sink,0.3740205466747284,0.09664290398359299,0.04871021956205368,0.12014713883399963,0.02093919739127159,0.24939456582069397,0.03525232523679733,0.23549847304821014,3.600712299346924,pythia-410m,low
2,9,bos_sink,0.5911254286766052,0.03574337437748909,0.034741006791591644,0.07983750849962234,0.023847263306379318,0.12973207235336304,0.02262343466281891,0.1754576861858368,2.7349376678466797,pythia-410m,low
2,10,induction,0.1988101303577423,0.01056399941444397,0.001098138396628201,0.6413171291351318,0.019267018884420395,0.019810030236840248,0.5968380570411682,0.1207953616976738,2.2055630683898926,pythia-410m,low
2,11,bos_sink,0.3722612261772156,0.02225320227444172,0.05125289782881737,0.1488337367773056,0.026277128607034683,0.17321158945560455,0.011446952819824219,0.27941635251045227,3.6779251098632812,pythia-410m,low
2,12,bos_sink,0.8591165542602539,0.019002024084329605,0.013191301375627518,0.032030217349529266,0.004684272222220898,0.04897911846637726,0.0058782221749424934,0.05518994480371475,1.1855319738388062,pythia-410m,low
2,13,diffuse,0.018355542793869972,0.15952597558498383,0.1146950051188469,0.1337335854768753,0.031352449208498,0.4815765619277954,0.05037840083241463,0.33498188853263855,4.138955593109131,pythia-410m,low
2,14,diffuse,0.15385502576828003,0.07420552521944046,0.08240348100662231,0.13185739517211914,0.023460377007722855,0.383486270904541,0.02877633646130562,0.3073408305644989,4.156696796417236,pythia-410m,low
2,15,bos_sink,0.3227849006652832,0.0716591626405716,0.0466146282851696,0.11234809458255768,0.01976519636809826,0.25259941816329956,0.03313279151916504,0.29250240325927734,3.8000082969665527,pythia-410m,low
3,0,bos_sink,0.5550418496131897,0.08052359521389008,0.06998763233423233,0.03262561559677124,0.0072097633965313435,0.27409523725509644,0.007905837148427963,0.13102740049362183,2.6791412830352783,pythia-410m,low
3,1,previous_token,0.0005043508717790246,0.08663445711135864,0.8266154527664185,0.012930071912705898,2.4840519472490996e-05,0.9740086197853088,3.885522801283514e-07,0.012531917542219162,0.971085786819458,pythia-410m,low
3,2,bos_sink,0.5686748623847961,0.03365780785679817,0.017503004521131516,0.1300194412469864,0.020073087885975838,0.09158330410718918,0.055346641689538956,0.18964919447898865,2.8341290950775146,pythia-410m,low
3,3,bos_sink,0.5394847989082336,0.08527284115552902,0.1141730546951294,0.03355502709746361,0.0067786178551614285,0.2833670973777771,0.0030695339664816856,0.1368144005537033,2.6686103343963623,pythia-410m,low
3,4,bos_sink,0.5625579953193665,0.1562209129333496,0.045530401170253754,0.05142219737172127,0.005482119508087635,0.24475012719631195,0.011198216117918491,0.13578759133815765,2.548879623413086,pythia-410m,low
3,5,bos_sink,0.3494205176830292,0.1020989790558815,0.06042267009615898,0.13129305839538574,0.024202978238463402,0.23626679182052612,0.0351216085255146,0.258816659450531,3.671029806137085,pythia-410m,low
3,6,diffuse,0.08517298102378845,0.058403488248586655,0.06593403965234756,0.15044626593589783,0.03882569074630737,0.2633856534957886,0.03010706603527069,0.4621693789958954,4.397818565368652,pythia-410m,low
3,7,diffuse,0.12574715912342072,0.08087873458862305,0.02551763504743576,0.25656384229660034,0.0410383939743042,0.1921495944261551,0.12869440019130707,0.38450103998184204,4.253959655761719,pythia-410m,low
3,8,bos_sink,0.7289451360702515,0.07344407588243484,0.041687749326229095,0.023117611184716225,0.0023598838597536087,0.16257715225219727,0.003677040571346879,0.08300019800662994,1.8278557062149048,pythia-410m,low
3,9,bos_sink,0.4992900788784027,0.15162263810634613,0.11376304924488068,0.022917352616786957,0.0037155169993638992,0.3719853162765503,0.0039236280135810375,0.10209156572818756,2.626110076904297,pythia-410m,low
3,10,bos_sink,0.6101782917976379,0.07563239336013794,0.04903397709131241,0.0662955567240715,0.009072868153452873,0.17745652794837952,0.013611591421067715,0.136996790766716,2.541377067565918,pythia-410m,low
3,11,bos_sink,0.7454758882522583,0.022319292649626732,0.022874830290675163,0.03932648524641991,0.00671399524435401,0.1014154925942421,0.010670254938304424,0.10706812888383865,1.8955938816070557,pythia-410m,low
3,12,diffuse,0.1141248568892479,0.10085921734571457,0.1316668540239334,0.06029123440384865,0.015960434451699257,0.5175054669380188,0.012167359702289104,0.29211798310279846,3.952012538909912,pythia-410m,low
3,13,bos_sink,0.7325881123542786,0.10689909756183624,0.03862224519252777,0.03971710428595543,0.0026830723509192467,0.16120339930057526,0.003251399379223585,0.06380844116210938,1.7075183391571045,pythia-410m,low
3,14,diffuse,0.2475692480802536,0.022806579247117043,0.021049916744232178,0.23126202821731567,0.050841547548770905,0.10640424489974976,0.05857456102967262,0.3639228940010071,4.065985679626465,pythia-410m,low
3,15,diffuse,0.2824748456478119,0.03563885763287544,0.02718525193631649,0.2096593677997589,0.03553570806980133,0.13909298181533813,0.061826471239328384,0.33323708176612854,3.986294984817505,pythia-410m,low
4,0,bos_sink,0.778318464756012,0.09331396222114563,0.04548201337456703,0.032074738293886185,0.0015149916289374232,0.15512225031852722,0.001771721406839788,0.032969698309898376,1.4205639362335205,pythia-410m,low
4,1,bos_sink,0.39842164516448975,0.052226126194000244,0.029916804283857346,0.13998211920261383,0.028645500540733337,0.13989092409610748,0.038999710232019424,0.2930600047111511,3.5867397785186768,pythia-410m,low
4,2,bos_sink,0.49292656779289246,0.014168302528560162,0.02023926191031933,0.09998880326747894,0.022890597581863403,0.10332193225622177,0.01796368882060051,0.2808721363544464,3.210452079772949,pythia-410m,low
4,3,bos_sink,0.4702345132827759,0.05402147024869919,0.03878794610500336,0.08630790561437607,0.016082512214779854,0.19489160180091858,0.020417077466845512,0.23248344659805298,3.268110990524292,pythia-410m,low
4,4,diffuse,0.2064865231513977,0.04285740479826927,0.043308984488248825,0.2042994499206543,0.03903000056743622,0.187763974070549,0.038212843239307404,0.36242005228996277,4.214043617248535,pythia-410m,low
4,5,bos_sink,0.6778481602668762,0.11300825327634811,0.052604179829359055,0.024400899186730385,0.004431707784533501,0.22047147154808044,0.004855625331401825,0.07284770160913467,1.99657142162323,pythia-410m,low
4,6,diffuse,0.15930451452732086,0.13623812794685364,0.05217183381319046,0.16867433488368988,0.027941202744841576,0.32457271218299866,0.07777626812458038,0.3195072412490845,4.151097774505615,pythia-410m,low
4,7,bos_sink,0.39165687561035156,0.03194025531411171,0.028089186176657677,0.17122550308704376,0.027937132865190506,0.1275133192539215,0.042991023510694504,0.2816672623157501,3.6245763301849365,pythia-410m,low
4,8,diffuse,0.19017720222473145,0.037691447883844376,0.026354823261499405,0.23385357856750488,0.041344914585351944,0.1509474664926529,0.07483377307653427,0.3836768865585327,4.224869251251221,pythia-410m,low
4,9,previous_token,0.002695754636079073,0.2636260688304901,0.6114069819450378,0.06037513539195061,0.0001069795252988115,0.9167401790618896,7.680408089072444e-06,0.020081857219338417,1.6197164058685303,pythia-410m,low
4,10,diffuse,0.13886013627052307,0.06297685205936432,0.06033167988061905,0.11746827512979507,0.037272728979587555,0.24659933149814606,0.030587824061512947,0.45979952812194824,4.290435791015625,pythia-410m,low
4,11,diffuse,0.03570744767785072,0.18048787117004395,0.08504369854927063,0.17259931564331055,0.02337191253900528,0.39829492568969727,0.03752635046839714,0.3700263798236847,4.204743385314941,pythia-410m,low
4,12,diffuse,0.1771572083234787,0.03212331607937813,0.022429702803492546,0.23803402483463287,0.04889138415455818,0.12188376486301422,0.06799350678920746,0.4140336513519287,4.24484920501709,pythia-410m,low
4,13,diffuse,0.18538787961006165,0.10910516232252121,0.07542696595191956,0.10850230604410172,0.024767648428678513,0.3136683404445648,0.025048598647117615,0.3676738739013672,4.1291823387146,pythia-410m,low
4,14,previous_token,0.0032996200025081635,0.14164824783802032,0.20342472195625305,0.022906411439180374,0.006629683542996645,0.7220836281776428,0.0044661457650363445,0.2450808584690094,3.444901466369629,pythia-410m,low
4,15,bos_sink,0.45722511410713196,0.14121732115745544,0.06632571667432785,0.05565504729747772,0.00889655202627182,0.33398544788360596,0.021258259192109108,0.14423778653144836,3.011101484298706,pythia-410m,low
5,0,bos_sink,0.414300799369812,0.0910671129822731,0.11381764709949493,0.03525972366333008,0.004715445917099714,0.4055972397327423,0.004696221556514502,0.14012695848941803,3.065305471420288,pythia-410m,low
5,1,bos_sink,0.43473461270332336,0.11250647902488708,0.1472110003232956,0.035113267600536346,0.0052180602215230465,0.3958073556423187,0.0035957894288003445,0.12912678718566895,2.9139020442962646,pythia-410m,low
5,2,previous_token,0.00012755687930621207,0.04344392940402031,0.9337212443351746,0.00411058496683836,5.268214522402559e-07,0.9935328364372253,2.037360280482403e-09,0.0022282947320491076,0.44367536902427673,pythia-410m,low
5,3,diffuse,0.26055634021759033,0.1672125607728958,0.12060807645320892,0.1311950981616974,0.016101231798529625,0.39143678545951843,0.01691155880689621,0.20071065425872803,3.6825857162475586,pythia-410m,low
5,4,bos_sink,0.3587334156036377,0.0559765100479126,0.18394161760807037,0.010003500618040562,0.0017408302519470453,0.5235212445259094,0.001329486956819892,0.10600104928016663,2.8655450344085693,pythia-410m,low
5,5,previous_token,0.046705007553100586,0.5271565914154053,0.27353253960609436,0.0015201501082628965,0.0001915246684802696,0.9242596626281738,0.00016569266153965145,0.02732343040406704,1.9436249732971191,pythia-410m,low
5,6,diffuse,0.0011243951739743352,0.15284617245197296,0.1507677435874939,0.023049600422382355,0.006347865331918001,0.6424575448036194,0.004761211108416319,0.32702064514160156,3.616997003555298,pythia-410m,low
5,7,diffuse,0.2747505307197571,0.0658288225531578,0.0640997663140297,0.056822050362825394,0.015262540429830551,0.31645530462265015,0.014550898224115372,0.33670949935913086,3.842463254928589,pythia-410m,low
5,8,bos_sink,0.4583781957626343,0.33293694257736206,0.08919874578714371,0.021169647574424744,0.00168569793459028,0.4648418128490448,0.0022979339119046926,0.05392478033900261,2.175687074661255,pythia-410m,low
5,9,previous_token,0.1502366065979004,0.1464935541152954,0.517892599105835,0.0071721444837749004,0.00019333594536874443,0.8268834352493286,5.578431228059344e-05,0.015514576807618141,2.016348361968994,pythia-410m,low
5,10,diffuse,0.1871650516986847,0.043963536620140076,0.035134803503751755,0.1676802635192871,0.04051893949508667,0.1743604689836502,0.04799181967973709,0.4302752912044525,4.245174407958984,pythia-410m,low
5,11,diffuse,0.042857810854911804,0.08218856155872345,0.19084355235099792,0.04694417119026184,0.0066144950687885284,0.641042947769165,0.005168899893760681,0.2625405788421631,3.6629536151885986,pythia-410m,low
5,12,bos_sink,0.5826663374900818,0.15915174782276154,0.11425202339887619,0.01201315876096487,0.0010520273353904486,0.36178016662597656,0.0011219207663089037,0.042488470673561096,2.0822737216949463,pythia-410m,low
5,13,bos_sink,0.5767442584037781,0.04327826574444771,0.04556099697947502,0.05911548435688019,0.00901380181312561,0.17638184130191803,0.009016504511237144,0.17874476313591003,2.7463154792785645,pythia-410m,low
5,14,bos_sink,0.473892480134964,0.07424872368574142,0.0889960378408432,0.047926828265190125,0.007480505853891373,0.3055039346218109,0.007866615429520607,0.16519607603549957,3.0294501781463623,pythia-410m,low
5,15,bos_sink,0.47748321294784546,0.13721081614494324,0.13388793170452118,0.02152297832071781,0.0034163878299295902,0.39719250798225403,0.0033258008770644665,0.10038488358259201,2.678696632385254,pythia-410m,low
6,0,induction,0.04691645875573158,0.0006853501545265317,1.3970019381304155e-06,0.9476560354232788,0.0007505725952796638,0.0007125695119611919,0.9444305896759033,0.003964303061366081,0.3774072229862213,pythia-410m,low
6,1,diffuse,0.2025650143623352,0.05646475404500961,0.04534730687737465,0.11187349259853363,0.03625401854515076,0.22441062331199646,0.042083967477083206,0.4248967170715332,4.167155742645264,pythia-410m,low
6,2,diffuse,0.20521125197410583,0.06944140791893005,0.05215362831950188,0.11083196103572845,0.042639754712581635,0.2560480237007141,0.044665973633527756,0.38526901602745056,4.148850917816162,pythia-410m,low
6,3,diffuse,0.089504674077034,0.022152315825223923,0.020864123478531837,0.024607837200164795,0.6526505947113037,0.10046033561229706,0.00832311250269413,0.13277649879455566,2.2857325077056885,pythia-410m,low
6,4,bos_sink,0.6281423568725586,0.09907727688550949,0.10511085391044617,0.02886701561510563,0.004056742414832115,0.29533639550209045,0.0021736756898462772,0.043597400188446045,2.08062744140625,pythia-410m,low
6,5,bos_sink,0.44120028614997864,0.10108211636543274,0.13545158505439758,0.015099477022886276,0.002980260644108057,0.44610023498535156,0.00256022484973073,0.09461967647075653,2.7565836906433105,pythia-410m,low
6,6,diffuse,0.14027424156665802,0.03700634837150574,0.03561308979988098,0.1327977180480957,0.04281802102923393,0.2151302993297577,0.047720350325107574,0.46897971630096436,4.294981002807617,pythia-410m,low
6,7,bos_sink,0.3299409747123718,0.03699474781751633,0.04393460601568222,0.1508578360080719,0.027930166572332382,0.19137710332870483,0.02738688513636589,0.2998940348625183,3.8446402549743652,pythia-410m,low
6,8,bos_sink,0.8538140654563904,0.05058947950601578,0.021599378436803818,0.0250385794788599,0.0022537088952958584,0.08520194888114929,0.0030064680613577366,0.033691659569740295,1.1133532524108887,pythia-410m,low
6,9,bos_sink,0.6366329789161682,0.07733148336410522,0.08450494706630707,0.01911836303770542,0.003035273402929306,0.26919981837272644,0.002709419233724475,0.07201354950666428,2.165367603302002,pythia-410m,low
6,10,bos_sink,0.3437669575214386,0.17019931972026825,0.0488421656191349,0.09342898428440094,0.01702427864074707,0.3077150583267212,0.03846573457121849,0.2380649298429489,3.5212175846099854,pythia-410m,low
6,11,diffuse,0.24292850494384766,0.09971173107624054,0.0764218345284462,0.07980437576770782,0.020824020728468895,0.3311097025871277,0.022648697718977928,0.32533329725265503,3.9498939514160156,pythia-410m,low
6,12,diffuse,0.20100317895412445,0.1550673544406891,0.10484008491039276,0.08560121059417725,0.01566561684012413,0.4750944674015045,0.017310846596956253,0.22263550758361816,3.8195955753326416,pythia-410m,low
6,13,previous_token,0.12254634499549866,0.22552528977394104,0.3600791096687317,0.0016999095678329468,0.000339717254973948,0.8281056880950928,0.00014748837566003203,0.04730828106403351,2.5306520462036133,pythia-410m,low
6,14,bos_sink,0.5651311874389648,0.029404718428850174,0.03629571571946144,0.028490839526057243,0.00873530749231577,0.18071360886096954,0.007055087015032768,0.2169288545846939,2.7659621238708496,pythia-410m,low
6,15,bos_sink,0.5276656150817871,0.05640353634953499,0.014962004497647285,0.1592472642660141,0.024796057492494583,0.12066473066806793,0.10821157693862915,0.16762638092041016,2.882934808731079,pythia-410m,low
7,0,induction,0.023681828752160072,0.44948387145996094,0.015077068470418453,0.39906206727027893,0.0083036869764328,0.5103773474693298,0.3839828073978424,0.058575235307216644,2.1513164043426514,pythia-410m,low
7,1,diffuse,0.20026442408561707,0.0016843092162162066,0.0011373827001079917,0.007367606740444899,0.7674478888511658,0.008845681324601173,0.0015585031360387802,0.016074420884251595,1.0548607110977173,pythia-410m,low
7,2,previous_token,0.3212151527404785,0.06873179972171783,0.4014067053794861,0.0007434606668539345,5.495729419635609e-05,0.6518981456756592,1.3262892025522888e-05,0.02608838677406311,2.1392476558685303,pythia-410m,low
7,3,diffuse,0.3656805157661438,0.01947757788002491,0.0076169222593307495,0.24094641208648682,0.02001052163541317,0.10439922660589218,0.16602280735969543,0.2689633071422577,3.4433236122131348,pythia-410m,low
7,4,diffuse,0.2643124759197235,0.008987224660813808,0.04415690526366234,0.10286097973585129,0.02176249772310257,0.2145252376794815,0.004839747212827206,0.39653870463371277,3.9446935653686523,pythia-410m,low
7,5,bos_sink,0.6939088106155396,0.05524541810154915,0.06015681102871895,0.02116190828382969,0.004549731500446796,0.21912437677383423,0.005480604711920023,0.06125481054186821,1.9760143756866455,pythia-410m,low
7,6,diffuse,0.14172959327697754,0.05202246457338333,0.017127271741628647,0.17600038647651672,0.05336310341954231,0.1387457549571991,0.12427428364753723,0.49016112089157104,4.127260684967041,pythia-410m,low
7,7,bos_sink,0.7016665935516357,0.044062159955501556,0.03417753055691719,0.004479128401726484,0.13181182742118835,0.13204362988471985,0.0006849098135717213,0.02999879978597164,1.7023990154266357,pythia-410m,low
7,8,induction,0.11575859040021896,0.004488660022616386,4.6902638928258966e-07,0.8795803785324097,2.1200037735980004e-05,0.004496821667999029,0.8790696859359741,0.00014263251796364784,0.5675819516181946,pythia-410m,low
7,9,bos_sink,0.48953717947006226,0.04481911286711693,0.06962838768959045,0.050466179847717285,0.009910712018609047,0.2840766906738281,0.008421272970736027,0.1660093069076538,3.0093421936035156,pythia-410m,low
7,10,bos_sink,0.36670681834220886,0.12212157994508743,0.23290398716926575,0.0024208836257457733,0.0002476827066857368,0.5852933526039124,9.274922194890678e-05,0.045331425964832306,2.537187337875366,pythia-410m,low
7,11,bos_sink,0.4227510094642639,0.03294387087225914,0.022622117772698402,0.12661252915859222,0.022306064143776894,0.12699249386787415,0.03537604585289955,0.3013378381729126,3.487515449523926,pythia-410m,low
7,12,diffuse,0.21162427961826324,0.08942963182926178,0.06969393044710159,0.1143035814166069,0.044134870171546936,0.294497549533844,0.051566243171691895,0.3354397118091583,4.083054065704346,pythia-410m,low
7,13,bos_sink,0.7125287055969238,0.05350213497877121,0.055438920855522156,0.031185023486614227,0.004983233753591776,0.16981077194213867,0.00980276707559824,0.08149247616529465,1.9582476615905762,pythia-410m,low
7,14,bos_sink,0.47729820013046265,0.04341147467494011,0.060917507857084274,0.03974100202322006,0.007647058926522732,0.31027334928512573,0.010122297331690788,0.1650402694940567,3.0144591331481934,pythia-410m,low
7,15,bos_sink,0.8374432325363159,0.015309661626815796,0.00857236422598362,0.033090025186538696,0.00886810477823019,0.04659583419561386,0.010957777500152588,0.07400296628475189,1.3463696241378784,pythia-410m,low
8,0,previous_token,0.15921799838542938,0.1544841229915619,0.2497463822364807,0.016227316111326218,0.005167059600353241,0.6953701972961426,0.0021801558323204517,0.12401743233203888,3.1694209575653076,pythia-410m,low
8,1,bos_sink,0.6813358664512634,0.024584956467151642,0.04814526066184044,0.024385562166571617,0.001997973071411252,0.24349242448806763,0.0017407441046088934,0.04878803715109825,1.9662747383117676,pythia-410m,low
8,2,previous_token,0.27932995557785034,0.1398136168718338,0.3424895107746124,0.006637118756771088,0.00033372995676472783,0.6417131423950195,9.972300176741555e-05,0.0719858780503273,2.520052433013916,pythia-410m,low
8,3,diffuse,0.3034546971321106,0.05119364708662033,0.012024513445794582,0.19787466526031494,0.08957632631063461,0.10528609156608582,0.16442596912384033,0.30380818247795105,3.549024820327759,pythia-410m,low
8,4,diffuse,0.17533187568187714,0.050672225654125214,0.050687629729509354,0.06513094902038574,0.06158551946282387,0.2568967938423157,0.01801854744553566,0.4410547614097595,4.143620491027832,pythia-410m,low
8,5,bos_sink,0.4574439823627472,0.12084498256444931,0.08337752521038055,0.13026098906993866,0.016150932759046555,0.33011704683303833,0.038780003786087036,0.06602705270051956,2.97019100189209,pythia-410m,low
