model,draw,band,layer,head,entropy_mean,entropy_std,entropy_median
pythia-1.4b,draw_2,low,5,2,3.666003704071045,0.5227773785591125,3.7994089126586914
pythia-1.4b,draw_2,low,5,3,1.067325234413147,0.45690181851387024,1.0065408945083618
pythia-1.4b,draw_2,low,5,4,0.5853216052055359,0.42315080761909485,0.4796731770038605
pythia-1.4b,draw_2,low,5,5,3.953357696533203,0.27950555086135864,4.035783767700195
pythia-1.4b,draw_2,low,5,6,1.693955898284912,0.6676891446113586,1.6961497068405151
pythia-1.4b,draw_2,low,5,7,1.4077579975128174,0.4675341248512268,1.3477158546447754
pythia-1.4b,draw_2,low,5,8,0.24964484572410583,0.27303749322891235,0.15258751809597015
pythia-1.4b,draw_2,low,5,9,0.744076132774353,0.4243188500404358,0.6353564858436584
pythia-1.4b,draw_2,low,5,10,2.1328940391540527,0.6876494884490967,2.1102540493011475
pythia-1.4b,draw_2,low,5,11,0.28611886501312256,0.21924638748168945,0.22408342361450195
pythia-1.4b,draw_2,low,5,12,3.161526918411255,0.2929670214653015,3.159528970718384
pythia-1.4b,draw_2,low,5,13,2.5855133533477783,0.5140792727470398,2.6132586002349854
pythia-1.4b,draw_2,low,5,14,3.225351095199585,0.3323535919189453,3.261011838912964
pythia-1.4b,draw_2,low,5,15,3.823101043701172,0.10306753218173981,3.829606771469116
pythia-1.4b,draw_2,low,6,0,0.3741588592529297,0.1936606913805008,0.32900360226631165
pythia-1.4b,draw_2,low,6,1,2.0188148021698,0.4543457329273224,2.072171211242676
pythia-1.4b,draw_2,low,6,2,1.539810061454773,0.24187186360359192,1.5660885572433472
pythia-1.4b,draw_2,low,6,3,1.6427524089813232,0.5737948417663574,1.5613597631454468
pythia-1.4b,draw_2,low,6,4,1.6926212310791016,0.4859536290168762,1.6536173820495605
pythia-1.4b,draw_2,low,6,5,3.4986822605133057,0.3119688034057617,3.5342652797698975
pythia-1.4b,draw_2,low,6,6,3.920923948287964,0.18194879591464996,3.9579639434814453
pythia-1.4b,draw_2,low,6,7,2.4225621223449707,0.3145029842853546,2.44746732711792
pythia-1.4b,draw_2,low,6,8,2.9587595462799072,0.3042577803134918,3.002981185913086
pythia-1.4b,draw_2,low,6,9,2.397714853286743,0.4411561191082001,2.4132871627807617
pythia-1.4b,draw_2,low,6,10,3.1927566528320312,0.2645750641822815,3.2052927017211914
pythia-1.4b,draw_2,low,6,11,2.49221134185791,0.40161168575286865,2.5070793628692627
pythia-1.4b,draw_2,low,6,12,3.6365954875946045,0.298965722322464,3.709852933883667
pythia-1.4b,draw_2,low,6,13,2.1998775005340576,0.6462953090667725,2.247199058532715
pythia-1.4b,draw_2,low,6,14,1.9381405115127563,0.4772701561450958,1.911173701286316
pythia-1.4b,draw_2,low,6,15,1.8566805124282837,0.3613545298576355,1.8985068798065186
pythia-1.4b,draw_2,low,7,0,3.29176926612854,0.2158733457326889,3.3237175941467285
pythia-1.4b,draw_2,low,7,1,2.0763702392578125,0.5230703353881836,2.0863969326019287
pythia-1.4b,draw_2,low,7,2,3.1277289390563965,0.4303061068058014,3.1916301250457764
pythia-1.4b,draw_2,low,7,3,0.6845812797546387,0.5138717293739319,0.5542986989021301
pythia-1.4b,draw_2,low,7,4,3.5908420085906982,0.30611443519592285,3.656721830368042
pythia-1.4b,draw_2,low,7,5,2.4319851398468018,0.2537844181060791,2.4291110038757324
pythia-1.4b,draw_2,low,7,6,3.3790504932403564,0.3651712238788605,3.433636426925659
pythia-1.4b,draw_2,low,7,7,2.4396212100982666,0.5400189757347107,2.5025980472564697
pythia-1.4b,draw_2,low,7,8,2.7710025310516357,0.2658834159374237,2.7694389820098877
pythia-1.4b,draw_2,low,7,9,3.269848108291626,0.4585919678211212,3.361637830734253
pythia-1.4b,draw_2,low,7,10,2.4439916610717773,0.7837032675743103,2.5172412395477295
pythia-1.4b,draw_2,low,7,11,1.8285924196243286,0.49220144748687744,1.798985481262207
pythia-1.4b,draw_2,low,7,12,1.5247045755386353,0.5317395329475403,1.4485899209976196
pythia-1.4b,draw_2,low,7,13,3.3169667720794678,0.28819453716278076,3.3628365993499756
pythia-1.4b,draw_2,low,7,14,0.7745805382728577,0.4282515048980713,0.6896109580993652
pythia-1.4b,draw_2,low,7,15,0.781438410282135,0.4567141830921173,0.694347083568573
pythia-1.4b,draw_2,low,8,0,3.6144840717315674,0.29548320174217224,3.6707210540771484
pythia-1.4b,draw_2,low,8,1,3.1523332595825195,0.3677862584590912,3.2130935192108154
pythia-1.4b,draw_2,low,8,2,2.818129539489746,0.3433629870414734,2.855950355529785
pythia-1.4b,draw_2,low,8,3,3.428781032562256,0.320891797542572,3.4938459396362305
pythia-1.4b,draw_2,low,8,4,0.9686564803123474,0.2074894905090332,0.9748515486717224
pythia-1.4b,draw_2,low,8,5,2.9112296104431152,0.4631184935569763,2.962414264678955
pythia-1.4b,draw_2,low,8,6,2.5595622062683105,0.6142004132270813,2.630488872528076
pythia-1.4b,draw_2,low,8,7,2.153001546859741,0.629021942615509,2.1714558601379395
pythia-1.4b,draw_2,low,8,8,2.234060049057007,0.5095582008361816,2.267495632171631
pythia-1.4b,draw_2,low,8,9,3.6828200817108154,0.2588355243206024,3.7027933597564697
pythia-1.4b,draw_2,low,8,10,2.427936315536499,0.4717007279396057,2.425748348236084
pythia-1.4b,draw_2,low,8,11,2.4935665130615234,0.3093227744102478,2.5239553451538086
pythia-1.4b,draw_2,low,8,12,2.648709535598755,0.3716428577899933,2.7020020484924316
pythia-1.4b,draw_2,low,8,13,2.49726939201355,0.5824897885322571,2.5175693035125732
pythia-1.4b,draw_2,low,8,14,2.454245090484619,0.2721998691558838,2.467787504196167
pythia-1.4b,draw_2,low,8,15,1.4229706525802612,0.5014354586601257,1.3861232995986938
pythia-1.4b,draw_2,low,9,0,2.029877185821533,0.36974212527275085,2.016329050064087
pythia-1.4b,draw_2,low,9,1,1.4229449033737183,0.330901175737381,1.4621648788452148
pythia-1.4b,draw_2,low,9,2,3.08317494392395,0.6155480742454529,3.2633278369903564
pythia-1.4b,draw_2,low,9,3,3.4037132263183594,0.275407075881958,3.422593593597412
pythia-1.4b,draw_2,low,9,4,1.6203340291976929,0.4524919390678406,1.5721933841705322
pythia-1.4b,draw_2,low,9,5,2.342918872833252,0.6337244510650635,2.3791239261627197
pythia-1.4b,draw_2,low,9,6,1.9614399671554565,0.43400147557258606,1.9420466423034668
pythia-1.4b,draw_2,low,9,7,1.9702181816101074,0.4651237726211548,1.9520165920257568
pythia-1.4b,draw_2,low,9,8,2.3889331817626953,0.7163864374160767,2.416201114654541
pythia-1.4b,draw_2,low,9,9,3.550790309906006,0.2809496223926544,3.602297782897949
pythia-1.4b,draw_2,low,9,10,2.11283278465271,0.7694121599197388,2.1820719242095947
pythia-1.4b,draw_2,low,9,11,2.120664358139038,0.5556020140647888,2.0793590545654297
pythia-1.4b,draw_2,low,9,12,2.6126649379730225,0.4182455837726593,2.633011817932129
pythia-1.4b,draw_2,low,9,13,3.109537124633789,0.5455295443534851,3.221410036087036
pythia-1.4b,draw_2,low,9,14,2.1105544567108154,0.4816092550754547,2.177284002304077
pythia-1.4b,draw_2,low,9,15,1.9300892353057861,0.47792288661003113,1.892055630683899
pythia-1.4b,draw_2,low,10,0,0.3001070022583008,0.29104742407798767,0.2015092819929123
pythia-1.4b,draw_2,low,10,1,1.6745870113372803,0.6206069588661194,1.6393598318099976
pythia-1.4b,draw_2,low,10,2,2.1238467693328857,0.46917709708213806,2.1779022216796875
pythia-1.4b,draw_2,low,10,3,1.9494379758834839,0.5522372126579285,1.9001985788345337
pythia-1.4b,draw_2,low,10,4,2.0336191654205322,0.5164337754249573,2.0835797786712646
pythia-1.4b,draw_2,low,10,5,3.4421870708465576,0.315523236989975,3.455615997314453
pythia-1.4b,draw_2,low,10,6,2.3611600399017334,0.6452422738075256,2.4298462867736816
pythia-1.4b,draw_2,low,10,7,2.493000030517578,0.35939863324165344,2.519853353500366
pythia-1.4b,draw_2,low,10,8,2.1878504753112793,0.5593153834342957,2.2527449131011963
pythia-1.4b,draw_2,low,10,9,0.9925152659416199,0.6316434741020203,0.8787753582000732
pythia-1.4b,draw_2,low,10,10,2.86694598197937,0.5760794281959534,2.926934242248535
pythia-1.4b,draw_2,low,10,11,2.2772862911224365,0.5527124404907227,2.2479186058044434
pythia-1.4b,draw_2,low,10,12,1.2516241073608398,0.6037999391555786,1.1678229570388794
pythia-1.4b,draw_2,low,10,13,1.6693551540374756,0.5866293907165527,1.5954201221466064
pythia-1.4b,draw_2,low,10,14,2.9495909214019775,0.21346253156661987,2.9561960697174072
pythia-1.4b,draw_2,low,10,15,3.5394701957702637,0.367918998003006,3.6053831577301025
pythia-1.4b,draw_2,low,11,0,2.515481948852539,0.47779929637908936,2.540787935256958
pythia-1.4b,draw_2,low,11,1,1.191166877746582,0.5291134715080261,1.0841593742370605
pythia-1.4b,draw_2,low,11,2,1.557900071144104,0.8129268884658813,1.6201568841934204
pythia-1.4b,draw_2,low,11,3,2.681337833404541,0.5378886461257935,2.702298402786255
pythia-1.4b,draw_2,low,11,4,3.0789425373077393,0.23308254778385162,3.0839221477508545
pythia-1.4b,draw_2,low,11,5,2.4755496978759766,0.7222955822944641,2.5421106815338135
pythia-1.4b,draw_2,low,11,6,2.786567449569702,0.5622372031211853,2.874152898788452
pythia-1.4b,draw_2,low,11,7,1.6522248983383179,0.6502147912979126,1.6686419248580933
pythia-1.4b,draw_2,low,11,8,2.560298442840576,0.5102702975273132,2.6370160579681396
pythia-1.4b,draw_2,low,11,9,2.1077258586883545,0.3095676898956299,2.0745341777801514
pythia-1.4b,draw_2,low,11,10,1.5666348934173584,0.5872689485549927,1.4796923398971558
pythia-1.4b,draw_2,low,11,11,2.7369368076324463,0.5145676136016846,2.8147103786468506
pythia-1.4b,draw_2,low,11,12,1.5311349630355835,0.5319923758506775,1.503090739250183
pythia-1.4b,draw_2,low,11,13,2.1030044555664062,0.7813630700111389,2.1398463249206543
pythia-1.4b,draw_2,low,11,14,3.6787328720092773,0.30860841274261475,3.7501487731933594
pythia-1.4b,draw_2,low,11,15,2.7591476440429688,0.5645575523376465,2.8306288719177246
pythia-1.4b,draw_2,low,12,0,1.1458921432495117,0.5813627243041992,1.0282191038131714
pythia-1.4b,draw_2,low,12,1,2.5352725982666016,0.5772050023078918,2.5693705081939697
pythia-1.4b,draw_2,low,12,2,1.7115263938903809,0.39867618680000305,1.6991963386535645
pythia-1.4b,draw_2,low,12,3,0.9742506146430969,0.21382389962673187,1.0252505540847778
pythia-1.4b,draw_2,low,12,4,0.050427310168743134,0.08524075895547867,0.025538083165884018
pythia-1.4b,draw_2,low,12,5,1.8097987174987793,0.39878571033477783,1.8283090591430664
pythia-1.4b,draw_2,low,12,6,1.1985660791397095,0.4145977199077606,1.1736546754837036
pythia-1.4b,draw_2,low,12,7,2.146958351135254,0.4542444050312042,2.1585335731506348
pythia-1.4b,draw_2,low,12,8,2.794984817504883,0.32242634892463684,2.777700185775757
pythia-1.4b,draw_2,low,12,9,2.6356441974639893,0.6912254691123962,2.6733033657073975
pythia-1.4b,draw_2,low,12,10,1.1317249536514282,0.5984923839569092,1.0548152923583984
pythia-1.4b,draw_2,low,12,11,2.269707679748535,0.5938160419464111,2.335754871368408
pythia-1.4b,draw_2,low,12,12,1.6764721870422363,0.6579393148422241,1.6924762725830078
pythia-1.4b,draw_2,low,12,13,0.33738043904304504,0.34424617886543274,0.22461684048175812
pythia-1.4b,draw_2,low,12,14,3.3403820991516113,0.3944862484931946,3.3786065578460693
pythia-1.4b,draw_2,low,12,15,1.3826982975006104,0.5944016575813293,1.336108922958374
pythia-1.4b,draw_2,low,13,0,2.3522632122039795,0.6210216879844666,2.465833902359009
pythia-1.4b,draw_2,low,13,1,1.2701101303100586,0.7786889672279358,1.0778052806854248
pythia-1.4b,draw_2,low,13,2,1.4610391855239868,0.6129074692726135,1.3407262563705444
pythia-1.4b,draw_2,low,13,3,2.1053879261016846,0.7744404077529907,2.2286696434020996
pythia-1.4b,draw_2,low,13,4,7.029760240584437e-08,7.946261426639012e-09,6.976049604645596e-08
pythia-1.4b,draw_2,low,13,5,0.9982800483703613,0.35988306999206543,0.9413605332374573
pythia-1.4b,draw_2,low,13,6,1.7661749124526978,0.5197415351867676,1.7859466075897217
pythia-1.4b,draw_2,low,13,7,1.9160451889038086,0.8765668272972107,1.9649642705917358
pythia-1.4b,draw_2,low,13,8,2.746568441390991,0.5042312145233154,2.7473719120025635
pythia-1.4b,draw_2,low,13,9,1.001809000968933,0.16822414100170135,1.0419560670852661
pythia-1.4b,draw_2,low,13,10,0.03425336629152298,0.052142344415187836,0.0204678513109684
pythia-1.4b,draw_2,low,13,11,2.4377458095550537,0.49346983432769775,2.4531137943267822
pythia-1.4b,draw_2,low,13,12,0.9574602842330933,0.4405803680419922,0.881517231464386
pythia-1.4b,draw_2,low,13,13,2.525078773498535,0.5285745859146118,2.5604934692382812
pythia-1.4b,draw_2,low,13,14,0.5265737175941467,0.459638386964798,0.3676336705684662
pythia-1.4b,draw_2,low,13,15,2.084733247756958,0.7423356175422668,2.250777244567871
pythia-1.4b,draw_2,low,14,0,1.6122987270355225,0.6095414161682129,1.6774415969848633
pythia-1.4b,draw_2,low,14,1,1.201206922531128,0.4332682192325592,1.246006965637207
pythia-1.4b,draw_2,low,14,2,1.8533990383148193,0.6324408054351807,1.7953704595565796
pythia-1.4b,draw_2,low,14,3,4.543514023680473e-06,3.374475636519492e-05,9.774981890586787e-08
pythia-1.4b,draw_2,low,14,4,2.3311593532562256,0.5817025899887085,2.4212915897369385
pythia-1.4b,draw_2,low,14,5,2.039461851119995,0.6776862740516663,2.0366122722625732
pythia-1.4b,draw_2,low,14,6,2.968186855316162,0.5690478682518005,3.0719213485717773
pythia-1.4b,draw_2,low,14,7,2.2258541584014893,0.7103367447853088,2.2602782249450684
pythia-1.4b,draw_2,low,14,8,1.770607352256775,0.5394258499145508,1.7313836812973022
pythia-1.4b,draw_2,low,14,9,2.5126564502716064,0.5398253202438354,2.53208589553833
pythia-1.4b,draw_2,low,14,10,0.2345268279314041,0.23462001979351044,0.1573367416858673
pythia-1.4b,draw_2,low,14,11,0.643476128578186,0.5616902709007263,0.49225306510925293
pythia-1.4b,draw_2,low,14,12,2.3481433391571045,0.771479070186615,2.4159576892852783
pythia-1.4b,draw_2,low,14,13,2.0022122859954834,0.660228967666626,2.0154213905334473
pythia-1.4b,draw_2,low,14,14,0.8525528907775879,0.5302681922912598,0.7956634759902954
pythia-1.4b,draw_2,low,14,15,1.0437209606170654,0.44580939412117004,0.981601357460022
pythia-1.4b,draw_2,low,15,0,0.8540323376655579,0.5854895114898682,0.6573271155357361
pythia-1.4b,draw_2,low,15,1,1.8607194423675537,0.6484840512275696,1.9776426553726196
pythia-1.4b,draw_2,low,15,2,0.303984671831131,0.26083359122276306,0.2213669717311859
pythia-1.4b,draw_2,low,15,3,1.9503953456878662,0.8918060064315796,2.206636428833008
pythia-1.4b,draw_2,low,15,4,1.4321256875991821,0.7453799843788147,1.3431090116500854
pythia-1.4b,draw_2,low,15,5,2.1408045291900635,0.4875530004501343,2.159848213195801
pythia-1.4b,draw_2,low,15,6,2.1496267318725586,0.6939243078231812,2.182018280029297
pythia-1.4b,draw_2,low,15,7,1.4082883596420288,0.5538219213485718,1.3193154335021973
pythia-1.4b,draw_2,low,15,8,0.5543659925460815,0.3330363929271698,0.4515504837036133
pythia-1.4b,draw_2,low,15,9,2.0291519165039062,0.8079643249511719,2.1872615814208984
pythia-1.4b,draw_2,low,15,10,0.7653244137763977,0.2632545828819275,0.8529004454612732
pythia-1.4b,draw_2,low,15,11,2.1873457431793213,0.8376424908638,2.435129165649414
pythia-1.4b,draw_2,low,15,12,0.7612033486366272,0.46088480949401855,0.6996514797210693
pythia-1.4b,draw_2,low,15,13,2.958826780319214,0.484043151140213,3.0472195148468018
pythia-1.4b,draw_2,low,15,14,1.9560986757278442,0.6030439138412476,2.079005718231201
pythia-1.4b,draw_2,low,15,15,2.6589622497558594,0.5879045724868774,2.750185012817383
pythia-1.4b,draw_2,low,16,0,1.9385757446289062,0.9672654867172241,2.0476949214935303
pythia-1.4b,draw_2,low,16,1,1.322033405303955,0.6568330526351929,1.2800277471542358
pythia-1.4b,draw_2,low,16,2,2.5691895484924316,0.6764757633209229,2.689195394515991
pythia-1.4b,draw_2,low,16,3,1.7731144428253174,0.6596343517303467,1.7909338474273682
pythia-1.4b,draw_2,low,16,4,2.118626594543457,0.9138180613517761,2.3752427101135254
pythia-1.4b,draw_2,low,16,5,2.413956642150879,0.6560562252998352,2.503915548324585
pythia-1.4b,draw_2,low,16,6,3.0809760093688965,0.5102382302284241,3.128812789916992
pythia-1.4b,draw_2,low,16,7,0.06074463576078415,0.06523206830024719,0.04248158261179924
pythia-1.4b,draw_2,low,16,8,1.4268167660702602e-06,6.6167158365715295e-06,1.1455999526788219e-07
pythia-1.4b,draw_2,low,16,9,0.0009132940322160721,0.0031462975312024355,0.00011325377272441983
pythia-1.4b,draw_2,low,16,10,1.1691818237304688,0.7214615941047668,1.0494381189346313
pythia-1.4b,draw_2,low,16,11,0.054169103503227234,0.07099970430135727,0.02514226734638214
pythia-1.4b,draw_2,low,16,12,0.444301038980484,0.24199669063091278,0.386382520198822
pythia-1.4b,draw_2,low,16,13,1.8993796110153198,0.6054016351699829,1.9354687929153442
pythia-1.4b,draw_2,low,16,14,0.045968640595674515,0.061490658670663834,0.025000452995300293
pythia-1.4b,draw_2,low,16,15,2.2285702228546143,0.7008680701255798,2.3602898120880127
pythia-1.4b,draw_2,low,17,0,0.7450292706489563,0.5531514286994934,0.6212122440338135
pythia-1.4b,draw_2,low,17,1,0.7200257778167725,0.7246451377868652,0.4349890947341919
pythia-1.4b,draw_2,low,17,2,6.976049604645596e-08,0.0,6.976049604645596e-08
pythia-1.4b,draw_2,low,17,3,0.0026882593519985676,0.004538861569017172,0.0010877811582759023
pythia-1.4b,draw_2,low,17,4,0.6271055936813354,0.6305343508720398,0.36143362522125244
pythia-1.4b,draw_2,low,17,5,0.6452841758728027,0.5099507570266724,0.5297073721885681
pythia-1.4b,draw_2,low,17,6,2.126716136932373,0.6323354840278625,2.12516713142395
pythia-1.4b,draw_2,low,17,7,2.3876070976257324,0.5385539531707764,2.500844717025757
pythia-1.4b,draw_2,low,17,8,2.5386784076690674,0.6385692954063416,2.679621696472168
pythia-1.4b,draw_2,low,17,9,0.024855181574821472,0.04323594272136688,0.010134678333997726
pythia-1.4b,draw_2,low,17,10,0.5676777958869934,0.39688408374786377,0.45911410450935364
pythia-1.4b,draw_2,low,17,11,0.8370458483695984,0.2399992197751999,0.8945927023887634
pythia-1.4b,draw_2,low,17,12,0.9002571702003479,0.86892169713974,0.538231611251831
pythia-1.4b,draw_2,low,17,13,2.742220878601074,0.47101539373397827,2.79710054397583
pythia-1.4b,draw_2,low,17,14,0.11810604482889175,0.15511146187782288,0.06223210692405701
pythia-1.4b,draw_2,low,17,15,2.5792317390441895,0.5306458473205566,2.6244149208068848
pythia-1.4b,draw_2,low,18,0,1.1677300930023193,0.44001299142837524,1.1118978261947632
pythia-1.4b,draw_2,low,18,1,0.8621788024902344,0.3193552494049072,0.828658401966095
pythia-1.4b,draw_2,low,18,2,2.43506121635437,0.7443326115608215,2.50850772857666
pythia-1.4b,draw_2,low,18,3,0.09853135794401169,0.0727807804942131,0.07952503114938736
pythia-1.4b,draw_2,low,18,4,2.7450900077819824,0.7659903168678284,2.8391005992889404
pythia-1.4b,draw_2,low,18,5,0.025519564747810364,0.048023611307144165,0.009321734309196472
pythia-1.4b,draw_2,low,18,6,2.802020311355591,0.48682817816734314,2.8694469928741455
pythia-1.4b,draw_2,low,18,7,0.05831832438707352,0.060114555060863495,0.04074515029788017
pythia-1.4b,draw_2,low,18,8,3.0138399600982666,0.5578504204750061,3.1394898891448975
pythia-1.4b,draw_2,low,18,9,0.3886255621910095,0.3922455608844757,0.2574284076690674
pythia-1.4b,draw_2,low,18,10,0.4805401563644409,0.32080888748168945,0.40212202072143555
pythia-1.4b,draw_2,low,18,11,2.7408676147460938,0.5782281756401062,2.833214044570923
pythia-1.4b,draw_2,low,18,12,0.9006706476211548,0.6305748224258423,0.7676866054534912
pythia-1.4b,draw_2,low,18,13,0.9064239263534546,0.5244568586349487,0.8358248472213745
pythia-1.4b,draw_2,low,18,14,0.017075004056096077,0.027947120368480682,0.006937808357179165
pythia-1.4b,draw_2,low,18,15,1.7054755687713623,0.664815366268158,1.7415473461151123
pythia-1.4b,draw_2,low,19,0,0.06492826342582703,0.05684048309922218,0.04696070775389671
pythia-1.4b,draw_2,low,19,1,2.889341354370117,0.5943090915679932,2.967966079711914
pythia-1.4b,draw_2,low,19,2,3.6569199562072754,0.3323010206222534,3.7337772846221924
pythia-1.4b,draw_2,low,19,3,2.3360023498535156,0.6685513854026794,2.4804282188415527
pythia-1.4b,draw_2,low,19,4,0.1256992071866989,0.1257941722869873,0.08690127730369568
pythia-1.4b,draw_2,low,19,5,2.8346264362335205,0.5585868954658508,2.954054832458496
pythia-1.4b,draw_2,low,19,6,2.79777455329895,0.5461311340332031,2.894426107406616
pythia-1.4b,draw_2,low,19,7,0.07023976743221283,0.13179242610931396,0.032089587301015854
pythia-1.4b,draw_2,low,19,8,0.09203143417835236,0.11008606106042862,0.05399603396654129
pythia-1.4b,draw_2,low,19,9,0.1677563488483429,0.19538389146327972,0.10824602097272873
pythia-1.4b,draw_2,low,19,10,1.3883697986602783,0.8793412446975708,1.175024390220642
pythia-1.4b,draw_2,low,19,11,3.0401828289031982,0.45267441868782043,3.1587440967559814
pythia-1.4b,draw_2,low,19,12,0.12123996019363403,0.15221862494945526,0.06201046705245972
pythia-1.4b,draw_2,low,19,13,1.0067821741104126,0.13336379826068878,1.0439002513885498
pythia-1.4b,draw_2,low,19,14,3.45566463470459,0.33890411257743835,3.5358331203460693
pythia-1.4b,draw_2,low,19,15,0.15825583040714264,0.16970470547676086,0.10614480823278427
pythia-1.4b,draw_2,low,20,0,1.2755494117736816,0.8786635994911194,1.1875287294387817
pythia-1.4b,draw_2,low,20,1,0.8543224930763245,0.5044326186180115,0.8636519312858582
pythia-1.4b,draw_2,low,20,2,3.092970848083496,0.650959312915802,3.2712149620056152
pythia-1.4b,draw_2,low,20,3,3.0792734622955322,0.7029065489768982,3.2594780921936035
pythia-1.4b,draw_2,low,20,4,0.08306130021810532,0.11925994604825974,0.0304889976978302
pythia-1.4b,draw_2,low,20,5,0.46197664737701416,0.3649703860282898,0.3894234597682953
pythia-1.4b,draw_2,low,20,6,1.6723840236663818,0.7863580584526062,1.7727912664413452
pythia-1.4b,draw_2,low,20,7,0.3319344222545624,0.4264789819717407,0.16869336366653442
pythia-1.4b,draw_2,low,20,8,2.0755772590637207,0.7651349306106567,2.1437926292419434
pythia-1.4b,draw_2,low,20,9,0.19779053330421448,0.2199755609035492,0.12689800560474396
pythia-1.4b,draw_2,low,20,10,2.5159599781036377,0.5697182416915894,2.5923843383789062
pythia-1.4b,draw_2,low,20,11,1.8450762033462524,0.8236479163169861,1.9586873054504395
pythia-1.4b,draw_2,low,20,12,1.9215502738952637,0.9463539719581604,1.866940975189209
pythia-1.4b,draw_2,low,20,13,2.796565294265747,0.7416296601295471,2.9906978607177734
pythia-1.4b,draw_2,low,20,14,2.757020950317383,0.6535243988037109,2.9066529273986816
pythia-1.4b,draw_2,low,20,15,1.9394586086273193,0.7682428956031799,1.9956666231155396
pythia-1.4b,draw_2,low,21,0,2.564288377761841,0.7150852680206299,2.6837246417999268
pythia-1.4b,draw_2,low,21,1,1.4482418298721313,0.7846208810806274,1.530098557472229
pythia-1.4b,draw_2,low,21,2,2.4473135471343994,0.642451822757721,2.510941982269287
pythia-1.4b,draw_2,low,21,3,0.6502544283866882,0.6475724577903748,0.45067548751831055
pythia-1.4b,draw_2,low,21,4,0.4528668224811554,0.34002330899238586,0.3524683117866516
pythia-1.4b,draw_2,low,21,5,1.597507357597351,0.814280092716217,1.6356863975524902
pythia-1.4b,draw_2,low,21,6,3.021171808242798,0.5697569251060486,3.142986297607422
pythia-1.4b,draw_2,low,21,7,1.5869885683059692,0.747200071811676,1.6523092985153198
pythia-1.4b,draw_2,low,21,8,0.07552973181009293,0.10933998227119446,0.03647151589393616
pythia-1.4b,draw_2,low,21,9,0.42622804641723633,0.49771061539649963,0.24017666280269623
pythia-1.4b,draw_2,low,21,10,2.443974494934082,0.6441066861152649,2.473534345626831
pythia-1.4b,draw_2,low,21,11,0.01128408033400774,0.02452392317354679,0.0020672199316322803
pythia-1.4b,draw_2,low,21,12,0.02183217741549015,0.03242998570203781,0.011352607049047947
pythia-1.4b,draw_2,low,21,13,1.7152411937713623,0.7924776673316956,1.7980754375457764
pythia-1.4b,draw_2,low,21,14,3.1811511516571045,0.5868687033653259,3.313199758529663
pythia-1.4b,draw_2,low,21,15,0.9460506439208984,0.15892569720745087,0.9905688762664795
pythia-1.4b,draw_2,low,22,0,0.8662277460098267,0.964179277420044,0.479496568441391
pythia-1.4b,draw_2,low,22,1,0.4517728388309479,0.5635146498680115,0.2120838612318039
pythia-1.4b,draw_2,low,22,2,0.6111844778060913,0.7249568700790405,0.30554327368736267
pythia-1.4b,draw_2,low,22,3,1.1583279371261597,0.8516634106636047,0.9739774465560913
pythia-1.4b,draw_2,low,22,4,1.8746163845062256,0.8852880001068115,1.9185718297958374
pythia-1.4b,draw_2,low,22,5,0.27571868896484375,0.4328116476535797,0.1151539757847786
pythia-1.4b,draw_2,low,22,6,1.6164264678955078,0.787902295589447,1.605372428894043
pythia-1.4b,draw_2,low,22,7,0.05798708647489548,0.10914883017539978,0.018480120226740837
pythia-1.4b,draw_2,low,22,8,0.06249994412064552,0.08175330609083176,0.03366513550281525
pythia-1.4b,draw_2,low,22,9,1.9826300144195557,0.9897757768630981,2.1946494579315186
pythia-1.4b,draw_2,low,22,10,0.7820506691932678,0.6920502781867981,0.5519232153892517
pythia-1.4b,draw_2,low,22,11,0.11534369736909866,0.18402907252311707,0.041639313101768494
pythia-1.4b,draw_2,low,22,12,2.908628463745117,0.34872353076934814,2.95686674118042
pythia-1.4b,draw_2,low,22,13,0.39096665382385254,0.5429952144622803,0.15416225790977478
pythia-1.4b,draw_2,low,22,14,0.125102236866951,0.17719170451164246,0.061993423849344254
pythia-1.4b,draw_2,low,22,15,1.4087122678756714,0.9841849207878113,1.2652316093444824
pythia-1.4b,draw_2,low,23,0,2.6773369312286377,0.7299231290817261,2.8096625804901123
pythia-1.4b,draw_2,low,23,1,0.7633050084114075,0.7177958488464355,0.6443981528282166
pythia-1.4b,draw_2,low,23,2,1.0228376388549805,0.8915522694587708,0.8416677713394165
pythia-1.4b,draw_2,low,23,3,2.6643049716949463,0.8505859971046448,2.8536484241485596
pythia-1.4b,draw_2,low,23,4,1.5034215450286865,0.8487185835838318,1.6456365585327148
pythia-1.4b,draw_2,low,23,5,1.0000026226043701,0.6781110763549805,0.9761746525764465
pythia-1.4b,draw_2,low,23,6,0.3668031692504883,0.5509786605834961,0.16602766513824463
pythia-1.4b,draw_2,low,23,7,0.2441694736480713,0.3446175754070282,0.09297280013561249
pythia-1.4b,draw_2,low,23,8,0.35266533493995667,0.6716070771217346,0.04219107702374458
pythia-1.4b,draw_2,low,23,9,0.846302330493927,0.7610768675804138,0.7706917524337769
pythia-1.4b,draw_2,low,23,10,2.269462823867798,0.7053773999214172,2.3097591400146484
pythia-1.4b,draw_2,low,23,11,2.570167303085327,0.7909532785415649,2.778550386428833
pythia-1.4b,draw_2,low,23,12,0.6883953809738159,0.982225775718689,0.10936468839645386
pythia-1.4b,draw_2,low,23,13,2.315636157989502,0.7103968858718872,2.43451189994812
