layer,head,role,bos_fraction,self_fraction,prev_fraction,source_fraction,target_fraction,repeat_fraction,induction_score,distractor_fraction,entropy,model
21,1,diffuse,0.19834528863430023,0.008891941048204899,0.005509058944880962,0.17333608865737915,0.11935671418905258,0.06196753308176994,0.04579457640647888,0.44699424505233765,4.021114349365234,pythia-410m
21,2,bos_sink,0.39208757877349854,0.10574585944414139,0.2565193772315979,0.09311124682426453,0.0003198139602318406,0.42815372347831726,0.0001267006591660902,0.08632777631282806,2.6104040145874023,pythia-410m
21,3,bos_sink,0.9929522275924683,2.599668914626818e-05,1.2106540452805348e-05,0.0037918651942163706,0.0008863332914188504,0.00013712458894588053,0.00045164255425333977,0.002233664970844984,0.08614856749773026,pythia-410m
21,4,diffuse,0.26211926341056824,0.010696676559746265,0.006613582838326693,0.19644372165203094,0.14040669798851013,0.05329383537173271,0.046147670596838,0.3477364778518677,3.8186182975769043,pythia-410m
21,5,bos_sink,0.786167323589325,0.0070036002434790134,0.00417921831831336,0.03743275627493858,0.030394399538636208,0.025531692430377007,0.012485884130001068,0.12047341465950012,1.6422953605651855,pythia-410m
21,6,bos_sink,0.3202165365219116,0.005315086804330349,0.0031117501202970743,0.13104699552059174,0.05930091813206673,0.039802927523851395,0.03750209882855415,0.4496329426765442,3.7123379707336426,pythia-410m
21,7,diffuse,0.11876866221427917,0.15180037915706635,0.08850006014108658,0.15473274886608124,0.030509183183312416,0.3881915211677551,0.030935529619455338,0.30779799818992615,4.194409370422363,pythia-410m
21,8,bos_sink,0.44910603761672974,0.0007056036265566945,0.0006176825845614076,0.17081795632839203,0.12713852524757385,0.01738760806620121,0.0329446941614151,0.2355494499206543,3.1019043922424316,pythia-410m
21,9,diffuse,0.20943644642829895,0.4083806276321411,0.1417415291070938,0.004240519367158413,0.01810307241976261,0.7219545245170593,0.0016647444572299719,0.04626532644033432,2.5822246074676514,pythia-410m
21,10,diffuse,0.15782280266284943,0.011083087883889675,0.010932402685284615,0.08994241058826447,0.029872365295886993,0.09619972854852676,0.03291722387075424,0.6261628866195679,4.041070938110352,pythia-410m
21,11,bos_sink,0.6394414305686951,0.1196046695113182,0.06259209662675858,0.009834010154008865,0.0028546841349452734,0.2618248164653778,0.0016574193723499775,0.08604562282562256,2.13362979888916,pythia-410m
21,12,bos_sink,0.6882789134979248,0.20132476091384888,0.02240513265132904,0.028375379741191864,0.003343659918755293,0.2331388294696808,0.005390753038227558,0.046863142400979996,1.6318165063858032,pythia-410m
21,13,bos_sink,0.7993548512458801,0.01944315806031227,0.009993791580200195,0.03218037262558937,0.021322278305888176,0.09141412377357483,0.006956496741622686,0.05572904273867607,1.523837924003601,pythia-410m
21,14,bos_sink,0.3993159532546997,0.007904834114015102,0.005034467205405235,0.17020294070243835,0.1241525337100029,0.040901266038417816,0.04003729671239853,0.2654271125793457,3.3713414669036865,pythia-410m
21,15,bos_sink,0.9965492486953735,5.424499704531627e-06,5.394982736106613e-07,0.0010807657381519675,0.00025322253350168467,4.19166790379677e-05,0.00023716733267065138,0.0020754188299179077,0.04690099135041237,pythia-410m
22,0,bos_sink,0.4695729613304138,0.007392517291009426,0.004110214300453663,0.17330357432365417,0.09799714386463165,0.043941084295511246,0.03243359550833702,0.21518474817276,3.130927801132202,pythia-410m
22,1,diffuse,0.009117932990193367,0.03714732453227043,0.05511267110705376,0.137936532497406,0.04883376136422157,0.29196277260780334,0.03907918184995651,0.5121483206748962,4.355509281158447,pythia-410m
22,2,diffuse,0.09185134619474411,0.7354205250740051,0.059092678129673004,0.022272417321801186,0.002483248943462968,0.848593533039093,0.0016512696165591478,0.034799445420503616,1.63215970993042,pythia-410m
22,3,diffuse,0.11477289348840714,0.12356612086296082,0.08450210839509964,0.11866362392902374,0.020655039697885513,0.37966060638427734,0.021083274856209755,0.36624783277511597,4.201333045959473,pythia-410m
22,4,bos_sink,0.9991776347160339,1.6309561033267528e-05,5.379288836593332e-07,0.0003632063162513077,5.4238131269812584e-05,7.211703632492572e-05,2.9620710847666487e-05,0.0003345872100908309,0.012453692965209484,pythia-410m
22,5,bos_sink,0.8311119675636292,0.0016568227438256145,0.003665129654109478,0.025044286623597145,0.0119699751958251,0.03972778096795082,0.008428586646914482,0.09214551746845245,1.356789231300354,pythia-410m
22,6,diffuse,0.0006697197677567601,0.9439136385917664,0.022042645141482353,0.005993981380015612,0.00020463429973460734,0.9758922457695007,0.0014319963520392776,0.017240144312381744,0.4868372678756714,pythia-410m
22,7,bos_sink,0.3227616846561432,0.00467003183439374,0.0072434088215231895,0.09772811830043793,0.046114664524793625,0.09181644022464752,0.0377374142408371,0.44157880544662476,3.7013840675354004,pythia-410m
22,8,diffuse,0.19970901310443878,0.05295277759432793,0.0694151446223259,0.06226658821105957,0.0225396566092968,0.47355663776397705,0.029924439266324043,0.24192741513252258,3.7677531242370605,pythia-410m
22,9,bos_sink,0.7398325204849243,0.004399680066853762,0.0024359028320759535,0.10165207833051682,0.04897001013159752,0.02002263441681862,0.018937893211841583,0.08952199667692184,1.8538326025009155,pythia-410m
22,10,bos_sink,0.42865487933158875,0.030796170234680176,0.017098603770136833,0.0827537328004837,0.039337024092674255,0.19594497978687286,0.021974800154566765,0.25330910086631775,3.3071298599243164,pythia-410m
22,11,diffuse,0.13649804890155792,0.1948172152042389,0.05847783759236336,0.0847051590681076,0.016711413860321045,0.3767108917236328,0.018363863229751587,0.38537442684173584,4.011446475982666,pythia-410m
22,12,bos_sink,0.9455718398094177,0.00012556491128634661,0.0005843638209626079,0.014495689421892166,0.00502575421705842,0.004030452575534582,0.0027903879527002573,0.03087637387216091,0.5330997705459595,pythia-410m
22,13,diffuse,0.030513428151607513,0.0019663553684949875,0.0015118626179173589,0.2493123710155487,0.13083815574645996,0.04411953687667847,0.06397818773984909,0.545215904712677,4.106759548187256,pythia-410m
22,14,bos_sink,0.6884493231773376,0.0031705773435533047,0.00033387041185051203,0.04982110112905502,0.027230264618992805,0.02754783071577549,0.01780352182686329,0.20695187151432037,2.159114122390747,pythia-410m
22,15,diffuse,0.01990930736064911,0.0006956360884942114,0.0002385427214903757,0.2853485345840454,0.12616732716560364,0.042163457721471786,0.07396511733531952,0.5264105796813965,4.071185111999512,pythia-410m
23,0,bos_sink,0.4065333306789398,0.016892975196242332,0.009399023838341236,0.23331178724765778,0.019402697682380676,0.03609844297170639,0.015462012030184269,0.30465376377105713,3.280283212661743,pythia-410m
23,1,bos_sink,0.40385961532592773,0.14270377159118652,0.08257029205560684,0.019001105800271034,0.008795305155217648,0.4752446711063385,0.006206689402461052,0.09309890866279602,2.9576897621154785,pythia-410m
23,2,bos_sink,0.9980171322822571,0.0004158092488069087,3.348374229972251e-05,0.0009684314136393368,3.3741933293640614e-05,0.00047883513616397977,4.450777851161547e-05,0.0005018857773393393,0.027525244280695915,pythia-410m
23,3,bos_sink,0.7710003852844238,0.11732751131057739,0.026992253959178925,0.015702782198786736,0.0041280570439994335,0.1724836528301239,0.0019358103163540363,0.0366855226457119,1.435743808746338,pythia-410m
23,4,bos_sink,0.9853307008743286,0.006553990766406059,0.0001477938494645059,0.0045217787846922874,0.00016305927420035005,0.00685901241376996,0.0001468842674512416,0.0031259518582373857,0.15438459813594818,pythia-410m
23,5,bos_sink,0.5452817678451538,0.0021634360309690237,0.0023773284628987312,0.09816833585500717,0.03428324684500694,0.06234746798872948,0.027254924178123474,0.2599187195301056,2.871105909347534,pythia-410m
23,6,bos_sink,0.7228124141693115,0.0017877415521070361,0.006614567246288061,0.023949915543198586,0.014857606962323189,0.07011694461107254,0.00723600946366787,0.16826286911964417,1.9534814357757568,pythia-410m
23,7,diffuse,0.0015611927956342697,0.002742798998951912,0.0026138881221413612,0.11856202036142349,0.08690231293439865,0.0514565035700798,0.06211111694574356,0.7415176630020142,3.9449164867401123,pythia-410m
23,8,diffuse,0.07862468808889389,0.03506916016340256,0.057582560926675797,0.027854060754179955,0.03500658646225929,0.3629322946071625,0.022593019530177116,0.49558189511299133,3.9930267333984375,pythia-410m
23,9,bos_sink,0.9994981288909912,1.0962941814796068e-05,2.91784431283304e-06,0.00016454381693620235,3.470697265584022e-05,4.351847746875137e-05,1.2335292012721766e-05,0.0002605235204100609,0.008301656693220139,pythia-410m
23,10,diffuse,0.11632654815912247,0.024312080815434456,0.07811339944601059,0.04811170697212219,0.010939419269561768,0.5465914607048035,0.021401945501565933,0.27803027629852295,3.6364638805389404,pythia-410m
23,11,diffuse,0.2825980484485626,0.04312937334179878,0.07888486236333847,0.04979025200009346,0.0102383466437459,0.368613064289093,0.013173285871744156,0.28876030445098877,3.7159340381622314,pythia-410m
23,12,diffuse,0.04815511777997017,0.5794107913970947,0.09709934145212173,0.021097179502248764,0.003984323237091303,0.7847042083740234,0.006476337090134621,0.1420590728521347,2.511993646621704,pythia-410m
23,13,diffuse,0.17038066685199738,0.023342158645391464,0.0348486602306366,0.02352897636592388,0.003445457434281707,0.3173837661743164,0.0074075572192668915,0.4852609932422638,3.6981680393218994,pythia-410m
23,14,previous_token,0.07451401650905609,0.1567211002111435,0.23055675625801086,0.007110480219125748,0.0020770137198269367,0.8285461664199829,0.0038285243790596724,0.08775249123573303,2.9860429763793945,pythia-410m
23,15,bos_sink,0.38461166620254517,0.14479351043701172,0.1671738624572754,0.0019493618747219443,0.00031630537705495954,0.5178334712982178,0.0003114215505775064,0.09528942406177521,2.717430353164673,pythia-410m
0,0,diffuse,0.17614693939685822,0.08732414990663528,0.11447109282016754,0.029931077733635902,0.009912243112921715,0.45998162031173706,0.005896007642149925,0.324028342962265,3.8473315238952637,pythia-1b
0,1,diffuse,0.045175373554229736,0.1516752988100052,0.06477288156747818,0.18524354696273804,0.028193654492497444,0.38698816299438477,0.09678134322166443,0.3543992340564728,4.232860565185547,pythia-1b
0,2,bos_sink,0.99947589635849,1.4670679775008466e-05,1.604599856364075e-05,0.00015733009786345065,2.8747015676344745e-05,8.187123603420332e-05,2.9423419618979096e-05,0.00025621685199439526,0.00874857697635889,pythia-1b
0,3,diffuse,0.030408373102545738,0.09697279334068298,0.12779271602630615,0.05481905862689018,0.019650738686323166,0.5130830407142639,0.011881778948009014,0.38203877210617065,4.0561676025390625,pythia-1b
0,4,diffuse,0.08380519598722458,0.0505589134991169,0.07822337746620178,0.11940749734640121,0.03172944858670235,0.33559364080429077,0.02066231518983841,0.4294643700122833,4.343200206756592,pythia-1b
0,5,diffuse,0.049640245735645294,0.06741448491811752,0.09960795193910599,0.10457666218280792,0.02755923755466938,0.4068514406681061,0.0165599025785923,0.4113723337650299,4.28214693069458,pythia-1b
0,6,bos_sink,0.6523774266242981,0.023934632539749146,0.020776331424713135,0.07022883743047714,0.014497804455459118,0.1010451540350914,0.014901562593877316,0.16185109317302704,2.453125238418579,pythia-1b
0,7,bos_sink,0.3766426742076874,0.06431815773248672,0.04320671781897545,0.10608606040477753,0.02391953580081463,0.21868041157722473,0.033628519624471664,0.27467137575149536,3.6427061557769775,pythia-1b
1,0,previous_token,0.016376756131649017,0.1889316737651825,0.3321954607963562,0.011856955476105213,0.0008708641398698092,0.8682187795639038,0.0002852712932508439,0.10267650336027145,2.7818756103515625,pythia-1b
1,1,bos_sink,0.310787558555603,0.03512386232614517,0.038939278572797775,0.1146693304181099,0.02763957343995571,0.18248793482780457,0.022953500971198082,0.36441570520401,3.901772975921631,pythia-1b
1,2,bos_sink,0.7592214345932007,0.029566578567028046,0.01724931411445141,0.10535351932048798,0.008654613979160786,0.0751582607626915,0.019071925431489944,0.05161229893565178,1.7467494010925293,pythia-1b
1,3,previous_token,0.000993834575638175,0.09233011305332184,0.5009125471115112,0.0003296862996648997,2.5878334781737067e-05,0.9745445251464844,2.8982099138374906e-06,0.024106604978442192,1.9984428882598877,pythia-1b
1,4,bos_sink,0.8743138909339905,0.02554166316986084,0.061995796859264374,0.0002915424120146781,2.2775564502808265e-05,0.12013258039951324,3.9299147829297e-06,0.005238797515630722,0.8115084171295166,pythia-1b
1,5,diffuse,0.03991729021072388,0.02850978635251522,0.05338025838136673,0.32221829891204834,0.04493407532572746,0.2148386389017105,0.022009868174791336,0.37809160351753235,4.353500843048096,pythia-1b
1,6,diffuse,0.15145756304264069,0.16216491162776947,0.1532783955335617,0.03349248692393303,0.007957973517477512,0.5810903310775757,0.006092431955039501,0.22600188851356506,3.6543521881103516,pythia-1b
1,7,induction,0.11743579059839249,0.020403210073709488,0.00025464920327067375,0.831341028213501,0.003673996776342392,0.02398434281349182,0.8217409253120422,0.023564741015434265,1.0629827976226807,pythia-1b
2,0,diffuse,0.24211426079273224,0.1001712754368782,0.1728893220424652,0.052178170531988144,0.014656397514045238,0.47607848048210144,0.007597713731229305,0.21497255563735962,3.6443333625793457,pythia-1b
2,1,previous_token,0.07221922278404236,0.3714008629322052,0.34259557723999023,0.009640461765229702,0.0015860466519370675,0.8517417907714844,0.0007458908366970718,0.06481234729290009,2.449692726135254,pythia-1b
2,2,diffuse,0.1730700433254242,0.11026470363140106,0.15308618545532227,0.08581332117319107,0.01874578557908535,0.4525552988052368,0.01163551863282919,0.26981568336486816,3.9174702167510986,pythia-1b
2,3,previous_token,0.35637372732162476,0.08988921344280243,0.33116844296455383,0.004817107226699591,0.0005513959331437945,0.5893622040748596,8.119008271023631e-05,0.04889572039246559,2.3998498916625977,pythia-1b
2,4,diffuse,0.11514902114868164,0.02958863601088524,0.030604390427470207,0.2157040387392044,0.049697451293468475,0.13483141362667084,0.04529963806271553,0.48461785912513733,4.3570051193237305,pythia-1b
2,5,diffuse,0.017832031473517418,0.13648976385593414,0.17837169766426086,0.02189912274479866,0.005254552233964205,0.658987283706665,0.003555736970156431,0.2960268557071686,3.616964817047119,pythia-1b
2,6,diffuse,0.03934637829661369,0.18842171132564545,0.1998073309659958,0.0530814491212368,0.009296112693846226,0.7065710425376892,0.010171282105147839,0.19170519709587097,3.5877387523651123,pythia-1b
2,7,bos_sink,0.4707176685333252,0.0513516440987587,0.033088814467191696,0.12378840148448944,0.015792323276400566,0.18840757012367249,0.04835842549800873,0.20129385590553284,3.2655396461486816,pythia-1b
3,0,bos_sink,0.43251481652259827,0.05566959083080292,0.03896060585975647,0.13161788880825043,0.020675616338849068,0.1832466870546341,0.028118086978793144,0.2319449633359909,3.4492011070251465,pythia-1b
3,1,diffuse,0.09994423389434814,0.03023894876241684,0.03540156036615372,0.22725285589694977,0.05415336787700653,0.1701771318912506,0.04693610966205597,0.44847244024276733,4.407079696655273,pythia-1b
3,2,previous_token,0.032875046133995056,0.08617245405912399,0.2316761016845703,0.0040520248003304005,0.002458196599036455,0.7285608649253845,0.0007094066240824759,0.23205411434173584,3.2996528148651123,pythia-1b
3,3,bos_sink,0.4630556106567383,0.1215885803103447,0.11668960005044937,0.02437748573720455,0.007166413124650717,0.368172287940979,0.006022025365382433,0.13722804188728333,2.889615535736084,pythia-1b
3,4,bos_sink,0.34406405687332153,0.07808990031480789,0.09707824140787125,0.03838688135147095,0.011455398052930832,0.3413531184196472,0.008601763285696507,0.26474058628082275,3.532656669616699,pythia-1b
3,5,previous_token,4.098743462671296e-16,0.008423957042396069,0.9732931852340698,2.253749002456188e-16,9.572747088559212e-16,0.9999932050704956,9.440503143226848e-18,7.125395768525777e-06,0.2035961002111435,pythia-1b
3,6,previous_token,0.08436211198568344,0.1743517369031906,0.3705579936504364,0.0021611880511045456,0.0009483547182753682,0.8420832753181458,0.0002919456164818257,0.07044479250907898,2.6900439262390137,pythia-1b
3,7,bos_sink,0.5133777260780334,0.1275450885295868,0.18846923112869263,0.0050585526041686535,0.0011676759459078312,0.43302443623542786,0.0006479272851720452,0.04737153649330139,2.255528211593628,pythia-1b
4,0,diffuse,0.33695563673973083,0.05010325461626053,0.028260627761483192,0.2648463845252991,0.0323234461247921,0.1457216590642929,0.1711900681257248,0.22015298902988434,3.561246156692505,pythia-1b
4,1,bos_sink,0.4621337354183197,0.057038724422454834,0.04502508044242859,0.015948140993714333,0.25700274109840393,0.18369930982589722,0.003983271308243275,0.08121584355831146,2.5582897663116455,pythia-1b
4,2,bos_sink,0.3490694463253021,0.17278778553009033,0.052976615726947784,0.1613800972700119,0.014730222523212433,0.33421802520751953,0.11503928154706955,0.14060209691524506,3.3111727237701416,pythia-1b
4,3,induction,0.1431252360343933,0.09718145430088043,0.023350518196821213,0.679570198059082,0.009256196208298206,0.13931483030319214,0.6477544903755188,0.028734052553772926,1.8944079875946045,pythia-1b
4,4,diffuse,0.05746467411518097,0.0006340399850159883,8.86495690792799e-05,0.013997330330312252,0.9167410135269165,0.0011571336071938276,0.010595280677080154,0.010639605112373829,0.5638638138771057,pythia-1b
4,5,bos_sink,0.33081576228141785,0.03099345602095127,0.032286953181028366,0.02093583717942238,0.28461188077926636,0.166516974568367,0.010259691625833511,0.19711962342262268,3.1174843311309814,pythia-1b
4,6,diffuse,0.26149091124534607,0.018053213134407997,0.06042489409446716,0.09305107593536377,0.02682740055024624,0.24146191775798798,0.006322778295725584,0.3771689534187317,3.97685170173645,pythia-1b
4,7,bos_sink,0.3241208791732788,0.05108252912759781,0.11992541700601578,0.02611013688147068,0.006539823021739721,0.40609756112098694,0.002497496549040079,0.23713167011737823,3.43312406539917,pythia-1b
5,0,bos_sink,0.37970060110092163,0.03837466612458229,0.06698707491159439,0.08762095868587494,0.02209741435945034,0.2564642131328583,0.015074927359819412,0.2541167736053467,3.5846197605133057,pythia-1b
5,1,induction,0.07447191327810287,0.019152257591485977,2.9994427677593194e-05,0.9037566781044006,0.0005086499731987715,0.019364627078175545,0.9009926915168762,0.001898415619507432,0.583893358707428,pythia-1b
5,2,diffuse,0.13996051251888275,0.0606246255338192,0.054931748658418655,0.10123869776725769,0.02886343002319336,0.2900797128677368,0.03096798062324524,0.4398576319217682,4.263103485107422,pythia-1b
5,3,previous_token,0.36023807525634766,0.13306063413619995,0.24879586696624756,0.005597976967692375,0.001359958783723414,0.5871917009353638,0.0005867010331712663,0.04561261460185051,2.5785653591156006,pythia-1b
5,4,diffuse,0.23156791925430298,0.021823717281222343,0.04282081499695778,0.13310356438159943,0.04989522695541382,0.18681885302066803,0.01568622700870037,0.39861440658569336,4.124856472015381,pythia-1b
5,5,bos_sink,0.34194400906562805,0.10744893550872803,0.21746188402175903,0.002580065745860338,0.000968041829764843,0.5747498869895935,0.00039926369208842516,0.0797581747174263,2.772925615310669,pythia-1b
5,6,bos_sink,0.3226233720779419,0.04250168427824974,0.027193790301680565,0.044362954795360565,0.19964730739593506,0.1593533307313919,0.02419939450919628,0.2740132808685303,3.4782652854919434,pythia-1b
5,7,bos_sink,0.47326985001564026,0.008176438510417938,0.0020966820884495974,0.036180995404720306,0.4200502038002014,0.017038702964782715,0.02123866230249405,0.05346037074923515,1.795669436454773,pythia-1b
6,0,bos_sink,0.4746516942977905,0.037667784839868546,0.15479372441768646,0.005100198555737734,0.0010447020176798105,0.4030512273311615,0.00031830932130105793,0.11615271866321564,2.6041507720947266,pythia-1b
6,1,diffuse,0.0656995177268982,0.09179262071847916,0.07009492814540863,0.07348717004060745,0.07572957128286362,0.31265518069267273,0.034046709537506104,0.4724286198616028,4.275135040283203,pythia-1b
6,2,bos_sink,0.4381153881549835,0.009284448809921741,0.032362837344408035,0.06515326350927353,0.014949792064726353,0.14305342733860016,0.004150643013417721,0.3387283682823181,3.343883752822876,pythia-1b
6,3,previous_token,0.0020063212141394615,0.04290417581796646,0.8981540203094482,1.5097397181307315e-06,9.018560120921393e-08,0.9976929426193237,1.3689135869299207e-07,0.00029924281989224255,0.6126541495323181,pythia-1b
6,4,bos_sink,0.7086043357849121,0.01465915609151125,0.017994871363043785,0.055097393691539764,0.012273135595023632,0.08540290594100952,0.024288613349199295,0.1386219561100006,2.121689796447754,pythia-1b
6,5,diffuse,0.20277129113674164,0.0704449787735939,0.13748690485954285,0.015290400013327599,0.00313373445533216,0.6188954710960388,0.0022894367575645447,0.159909188747406,3.348832845687866,pythia-1b
6,6,bos_sink,0.3951537311077118,0.022581201046705246,0.01668906770646572,0.08991287648677826,0.08950884640216827,0.08746539056301117,0.043560173362493515,0.3379596471786499,3.463192939758301,pythia-1b
6,7,bos_sink,0.6847462058067322,0.05397148057818413,0.010510486550629139,0.06557313352823257,0.06625554710626602,0.08454255014657974,0.05222039297223091,0.09888213127851486,2.058051586151123,pythia-1b
7,0,diffuse,0.07089272886514664,0.015720684081315994,0.004816727247089148,0.03785780072212219,0.7778105735778809,0.03591544181108475,0.020914312452077866,0.07752331346273422,1.5833661556243896,pythia-1b
7,1,diffuse,0.02743372693657875,0.0005694899009540677,7.09743908373639e-05,0.062529057264328,0.8868479132652283,0.0008667591027915478,0.02230658009648323,0.02232244983315468,0.8019814491271973,pythia-1b
7,2,diffuse,0.09225883334875107,0.026197457686066628,0.01474726852029562,0.05935908481478691,0.6012718081474304,0.0765964612364769,0.030637752264738083,0.1705138236284256,2.546661138534546,pythia-1b
7,3,diffuse,0.29102182388305664,0.13918478786945343,0.19886663556098938,0.0051250518299639225,0.00303382589481771,0.583046019077301,0.0007943228119984269,0.11777293682098389,3.0027222633361816,pythia-1b
7,4,diffuse,0.18238098919391632,0.029726019129157066,0.04218470677733421,0.10466006398200989,0.023443499580025673,0.31040260195732117,0.015726150944828987,0.3791126012802124,4.082315444946289,pythia-1b
7,5,bos_sink,0.6738629937171936,0.006666985340416431,0.018170908093452454,0.008687748573720455,0.0016959182685241103,0.10199368000030518,0.0005956480745226145,0.21375924348831177,2.0305368900299072,pythia-1b
7,6,bos_sink,0.455525666475296,0.019877536222338676,0.05868511274456978,0.020106282085180283,0.0014116100501269102,0.42080387473106384,0.0013050606939941645,0.10215264558792114,2.667942762374878,pythia-1b
7,7,diffuse,0.17052218317985535,0.0061004869639873505,0.03924098610877991,0.06718674302101135,0.035080719739198685,0.1874917894601822,0.005055776797235012,0.5397185683250427,4.1368913650512695,pythia-1b
8,0,bos_sink,0.7301984429359436,0.019652951508760452,0.012726731598377228,0.02887134626507759,0.028566494584083557,0.05469910427927971,0.010834808461368084,0.15766513347625732,1.913063883781433,pythia-1b
8,1,bos_sink,0.38387033343315125,0.08906637132167816,0.051552072167396545,0.06588548421859741,0.03550828620791435,0.2346348911523819,0.01866401918232441,0.28010109066963196,3.553112506866455,pythia-1b
8,2,diffuse,0.24365736544132233,0.12056541442871094,0.1573154181241989,0.027066083624958992,0.011257336474955082,0.5635812878608704,0.0064590428955852985,0.15443821251392365,3.4267501831054688,pythia-1b
8,3,bos_sink,0.6775668263435364,0.021068410947918892,0.02253679931163788,0.05691111460328102,0.02807624638080597,0.08707835525274277,0.014205512590706348,0.15036754310131073,2.3033857345581055,pythia-1b
8,4,bos_sink,0.7080831527709961,0.007276738528162241,0.009934989735484123,0.09171178936958313,0.023245982825756073,0.045202646404504776,0.013168487697839737,0.13175641000270844,2.125178575515747,pythia-1b
8,5,diffuse,0.10036998242139816,0.008293448016047478,0.007015435490757227,0.0716513991355896,0.23391948640346527,0.030858606100082397,0.03559264540672302,0.5632004141807556,3.111306667327881,pythia-1b
8,6,bos_sink,0.5860103368759155,0.06381545960903168,0.016865918412804604,0.1269417256116867,0.027385320514440536,0.13251569867134094,0.10903821885585785,0.12714645266532898,2.5249950885772705,pythia-1b
8,7,bos_sink,0.5207692384719849,0.10174322873353958,0.08170171082019806,0.02738836407661438,0.06837018579244614,0.2829965353012085,0.007577774114906788,0.10047568380832672,2.7396554946899414,pythia-1b
9,0,bos_sink,0.36344119906425476,0.08595239371061325,0.07795596122741699,0.04961276799440384,0.013252762146294117,0.34005042910575867,0.009945392608642578,0.23364269733428955,3.4999823570251465,pythia-1b
9,1,bos_sink,0.6538605690002441,0.06892504543066025,0.04632847011089325,0.0423426479101181,0.04687095433473587,0.17666009068489075,0.009870612062513828,0.08026549220085144,2.2523908615112305,pythia-1b
9,2,previous_token,0.22456805408000946,0.08683847635984421,0.27646487951278687,0.01859837770462036,0.004945357330143452,0.6053961515426636,0.0031617728527635336,0.14649192988872528,3.2062246799468994,pythia-1b
9,3,bos_sink,0.698727011680603,0.009384386241436005,0.011828594841063023,0.06579118967056274,0.02442166954278946,0.058321159332990646,0.014995711855590343,0.152738556265831,2.1976616382598877,pythia-1b
9,4,diffuse,0.22469142079353333,0.02733735181391239,0.018202291801571846,0.0274181105196476,0.2686649262905121,0.10987812280654907,0.00912735890597105,0.36934736371040344,3.5284337997436523,pythia-1b
9,5,bos_sink,0.48016008734703064,0.03231041878461838,0.023470386862754822,0.1250632107257843,0.041411593556404114,0.13365530967712402,0.019338903948664665,0.21970996260643005,3.260976791381836,pythia-1b
9,6,bos_sink,0.3811512887477875,0.10487422347068787,0.18086981773376465,0.019624577835202217,0.006205079145729542,0.5069236755371094,0.0036013522185385227,0.08609524369239807,2.911539077758789,pythia-1b
9,7,bos_sink,0.5540859699249268,0.013657087460160255,0.010842832736670971,0.1010710671544075,0.05464693531394005,0.06848964840173721,0.03412530571222305,0.22170616686344147,2.8951456546783447,pythia-1b
10,0,bos_sink,0.35635337233543396,0.008513502776622772,0.006389319431036711,0.11291731894016266,0.15700818598270416,0.038703713566064835,0.028098637238144875,0.33501750230789185,3.464158296585083,pythia-1b
10,1,previous_token,0.2996688187122345,0.13860787451267242,0.20030391216278076,0.006118453573435545,0.0009725743439048529,0.5578352808952332,0.0004852098354604095,0.1354050636291504,2.9796507358551025,pythia-1b
10,2,bos_sink,0.33157920837402344,0.3443966209888458,0.0223299078643322,0.0878019705414772,0.02231254242360592,0.4062090218067169,0.05531375855207443,0.15209731459617615,2.915306568145752,pythia-1b
10,3,bos_sink,0.7258265614509583,0.05790496990084648,0.02978532947599888,0.0433705635368824,0.031091928482055664,0.1259777545928955,0.013729547150433064,0.0737331435084343,1.9302680492401123,pythia-1b
10,4,bos_sink,0.8199254274368286,0.0049265106208622456,0.0035506035201251507,0.02201584354043007,0.07120680063962936,0.01788749173283577,0.004205341916531324,0.06896492838859558,1.3139524459838867,pythia-1b
10,5,diffuse,0.14484167098999023,0.0019711595959961414,0.0006786155863665044,0.0684046745300293,0.5885770320892334,0.008326994255185127,0.022467339411377907,0.18984977900981903,2.393907070159912,pythia-1b
10,6,induction,0.15027183294296265,0.0105521185323596,0.0004741606244351715,0.24617400765419006,0.48518723249435425,0.012779150158166885,0.1962350457906723,0.10558810085058212,2.418583393096924,pythia-1b
10,7,bos_sink,0.5734497904777527,0.0832427516579628,0.05258182808756828,0.02865196205675602,0.006622661370784044,0.22991222143173218,0.0073511539958417416,0.16136378049850464,2.6508030891418457,pythia-1b
11,0,bos_sink,0.6215240359306335,0.028780965134501457,0.028424745425581932,0.0484253391623497,0.018029510974884033,0.1171029582619667,0.012429386377334595,0.1949175000190735,2.586211919784546,pythia-1b
11,1,bos_sink,0.7205743789672852,0.0213409885764122,0.015201878733932972,0.0631398931145668,0.03084021992981434,0.07271844148635864,0.01927737332880497,0.11272735893726349,2.058039665222168,pythia-1b
11,2,bos_sink,0.5470312237739563,0.010225929319858551,0.005251565016806126,0.11805029958486557,0.09864184260368347,0.04170013591647148,0.032633282244205475,0.19457605481147766,2.794459104537964,pythia-1b
11,3,bos_sink,0.5911141633987427,0.1661052405834198,0.04820495471358299,0.02356485091149807,0.010208314284682274,0.2913360893726349,0.00871339626610279,0.08377667516469955,2.311035394668579,pythia-1b
11,4,bos_sink,0.4782712757587433,0.02390267513692379,0.012168186716735363,0.1461629867553711,0.07162489742040634,0.07157903909683228,0.05737689882516861,0.23236168920993805,3.188798666000366,pythia-1b
11,5,bos_sink,0.36856207251548767,0.009960324503481388,0.004949378315359354,0.1215706616640091,0.200025275349617,0.037265222519636154,0.04048807546496391,0.2725770175457001,3.2708864212036133,pythia-1b
